#/mnt/nas-sph/120_anisotropy_evolution/2173.aim
#xdim 300
#ydim 300
#zdim 300
#el_size 0.018 mm
#ice_vol_frac 0.225218407407 
#mean_cl_ice 8.63653777052 mean_cl_ice_x 9.51384388646 mean_cl_ice_y 8.624456087 mean_cl_ice_z 7.91752535708 mean_cl_pore 27.8830288772 mean_cl_pore_x 30.5906396233 mean_cl_pore_y 27.8015044289 mean_cl_pore_z 25.684944441
#mean_cl_squared_ice 127.080935714 mean_cl_squared_ice_x 157.430732067 mean_cl_squared_ice_y 125.948007023 mean_cl_squared_ice_z 102.863566527 	mean_cl_squared_pore 1651.27811626 mean_cl_squared_pore_x 2023.12476164 mean_cl_squared_pore_y 1659.39737124 mean_cl_squared_pore_z 1331.56186261
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 125303.0 37270.0 41050.0 46983.0 74250.0 22209.0 26018.0 26023.0
2 202080.0 59814.0 66422.0 75844.0 112410.0 33679.0 38961.0 39770.0
3 222480.0 64621.0 73184.0 84675.0 119623.0 35917.0 41104.0 42602.0
4 199252.0 56136.0 67029.0 76087.0 106084.0 32288.0 36103.0 37693.0
5 168721.0 46401.0 57165.0 65155.0 88144.0 27037.0 29560.0 31547.0
6 143489.0 38650.0 48788.0 56051.0 73822.0 22566.0 24774.0 26482.0
7 125636.0 33559.0 43119.0 48958.0 65202.0 19677.0 21902.0 23623.0
8 110866.0 30046.0 37804.0 43016.0 59504.0 17862.0 20027.0 21615.0
9 99162.0 27579.0 33554.0 38029.0 55159.0 16145.0 18608.0 20406.0
10 88382.0 25467.0 29790.0 33125.0 51681.0 15255.0 17323.0 19103.0
11 78289.0 23229.0 26133.0 28927.0 48346.0 14207.0 15965.0 18174.0
12 69792.0 21307.0 23023.0 25462.0 45828.0 13323.0 15275.0 17230.0
13 61772.0 19581.0 20331.0 21860.0 43410.0 12247.0 14691.0 16472.0
14 54677.0 17903.0 17554.0 19220.0 41924.0 11840.0 14160.0 15924.0
15 48262.0 16132.0 15515.0 16615.0 40431.0 11077.0 13656.0 15698.0
16 42031.0 14393.0 13644.0 13994.0 39092.0 10684.0 12977.0 15431.0
17 36816.0 12933.0 12042.0 11841.0 37796.0 10247.0 12613.0 14936.0
18 31943.0 11434.0 10430.0 10079.0 36556.0 9962.0 12112.0 14482.0
19 27438.0 9988.0 9139.0 8311.0 35916.0 9807.0 11683.0 14426.0
20 24355.0 9103.0 8260.0 6992.0 34548.0 9527.0 11136.0 13885.0
21 21168.0 8002.0 7297.0 5869.0 33070.0 8966.0 10985.0 13119.0
22 18396.0 6934.0 6314.0 5148.0 32066.0 8925.0 10461.0 12680.0
23 15594.0 5924.0 5317.0 4353.0 31086.0 8659.0 10077.0 12350.0
24 13503.0 5405.0 4536.0 3562.0 30000.0 8321.0 9613.0 12066.0
25 11800.0 4778.0 4075.0 2947.0 29399.0 8117.0 9595.0 11687.0
26 10114.0 4229.0 3604.0 2281.0 28468.0 7719.0 9331.0 11418.0
27 8545.0 3697.0 2986.0 1862.0 27723.0 7507.0 9172.0 11044.0
28 7214.0 3216.0 2372.0 1626.0 27400.0 7241.0 9132.0 11027.0
29 6182.0 2736.0 2046.0 1400.0 26351.0 7299.0 8812.0 10240.0
30 5356.0 2496.0 1758.0 1102.0 25336.0 6866.0 8354.0 10116.0
31 4601.0 2094.0 1517.0 990.0 24721.0 6842.0 7991.0 9888.0
32 3949.0 1827.0 1251.0 871.0 24220.0 6870.0 7767.0 9583.0
33 3438.0 1620.0 1123.0 695.0 22870.0 6659.0 7302.0 8909.0
34 2935.0 1384.0 972.0 579.0 22256.0 6405.0 7330.0 8521.0
35 2459.0 1141.0 835.0 483.0 21783.0 5950.0 7359.0 8474.0
36 2208.0 1018.0 742.0 448.0 20677.0 5728.0 7038.0 7911.0
37 1828.0 820.0 590.0 418.0 20104.0 5697.0 6743.0 7664.0
38 1569.0 742.0 495.0 332.0 19353.0 5599.0 6633.0 7121.0
39 1415.0 678.0 486.0 251.0 18394.0 5478.0 6118.0 6798.0
40 1158.0 560.0 386.0 212.0 17735.0 5222.0 5991.0 6522.0
41 1055.0 531.0 330.0 194.0 17479.0 5530.0 5644.0 6305.0
42 892.0 455.0 275.0 162.0 17235.0 5279.0 5605.0 6351.0
43 752.0 379.0 237.0 136.0 16419.0 4950.0 5475.0 5994.0
44 695.0 370.0 204.0 121.0 16005.0 4920.0 5164.0 5921.0
45 532.0 302.0 130.0 100.0 15301.0 4760.0 4826.0 5715.0
46 510.0 272.0 152.0 86.0 14636.0 4711.0 4573.0 5352.0
47 451.0 242.0 134.0 75.0 14392.0 4442.0 4503.0 5447.0
48 375.0 211.0 114.0 50.0 14052.0 4475.0 4330.0 5247.0
49 346.0 193.0 116.0 37.0 13743.0 4421.0 4335.0 4987.0
50 303.0 161.0 96.0 46.0 13406.0 4402.0 4080.0 4924.0
51 280.0 140.0 83.0 57.0 12960.0 4508.0 3966.0 4486.0
52 241.0 122.0 75.0 44.0 12376.0 4041.0 3948.0 4387.0
53 214.0 97.0 74.0 43.0 12002.0 3784.0 3955.0 4263.0
54 204.0 96.0 62.0 46.0 11380.0 3617.0 3864.0 3899.0
55 142.0 69.0 43.0 30.0 11060.0 3620.0 3752.0 3688.0
56 108.0 60.0 32.0 16.0 10478.0 3368.0 3541.0 3569.0
57 90.0 48.0 26.0 16.0 10182.0 3253.0 3470.0 3459.0
58 77.0 39.0 25.0 13.0 9498.0 3075.0 3136.0 3287.0
59 85.0 59.0 22.0 4.0 9402.0 3060.0 3132.0 3210.0
60 94.0 67.0 17.0 10.0 9347.0 2984.0 3125.0 3238.0
61 79.0 51.0 19.0 9.0 9042.0 3020.0 2954.0 3068.0
62 50.0 28.0 18.0 4.0 9116.0 3046.0 3007.0 3063.0
63 59.0 35.0 16.0 8.0 8871.0 2988.0 2936.0 2947.0
64 43.0 21.0 14.0 8.0 8431.0 2911.0 2735.0 2785.0
65 49.0 28.0 11.0 10.0 8052.0 2733.0 2726.0 2593.0
66 42.0 21.0 7.0 14.0 7599.0 2603.0 2464.0 2532.0
67 42.0 33.0 7.0 2.0 7035.0 2469.0 2228.0 2338.0
68 37.0 30.0 7.0 0.0 6928.0 2293.0 2400.0 2235.0
69 21.0 14.0 7.0 0.0 6822.0 2309.0 2298.0 2215.0
70 30.0 21.0 8.0 1.0 6439.0 2275.0 2088.0 2076.0
71 33.0 27.0 4.0 2.0 6338.0 2199.0 2111.0 2028.0
72 15.0 13.0 2.0 0.0 6129.0 2131.0 1943.0 2055.0
73 18.0 12.0 4.0 2.0 6267.0 2217.0 2052.0 1998.0
74 11.0 5.0 1.0 5.0 5925.0 2109.0 1920.0 1896.0
75 19.0 9.0 3.0 7.0 5924.0 2115.0 1985.0 1824.0
76 19.0 13.0 1.0 5.0 5724.0 2117.0 1889.0 1718.0
77 19.0 11.0 1.0 7.0 5379.0 2015.0 1805.0 1559.0
78 14.0 6.0 4.0 4.0 5067.0 1849.0 1791.0 1427.0
79 14.0 10.0 4.0 0.0 5169.0 1973.0 1758.0 1438.0
80 9.0 3.0 5.0 1.0 4896.0 1931.0 1588.0 1377.0
81 2.0 1.0 1.0 0.0 4653.0 1844.0 1544.0 1265.0
82 2.0 2.0 0.0 0.0 4457.0 1753.0 1435.0 1269.0
83 4.0 2.0 2.0 0.0 4387.0 1699.0 1447.0 1241.0
84 4.0 2.0 1.0 1.0 4313.0 1751.0 1401.0 1161.0
85 3.0 2.0 1.0 0.0 3938.0 1568.0 1303.0 1067.0
86 0.0 0.0 0.0 0.0 3861.0 1508.0 1289.0 1064.0
87 1.0 0.0 1.0 0.0 3699.0 1375.0 1278.0 1046.0
88 2.0 2.0 0.0 0.0 3704.0 1404.0 1306.0 994.0
89 1.0 1.0 0.0 0.0 3448.0 1398.0 1194.0 856.0
90 1.0 0.0 1.0 0.0 3559.0 1396.0 1208.0 955.0
91 1.0 0.0 1.0 0.0 3383.0 1348.0 1067.0 968.0
92 0.0 0.0 0.0 0.0 3178.0 1299.0 1023.0 856.0
93 0.0 0.0 0.0 0.0 3184.0 1214.0 1134.0 836.0
94 0.0 0.0 0.0 0.0 3069.0 1212.0 1059.0 798.0
95 0.0 0.0 0.0 0.0 3072.0 1241.0 1112.0 719.0
96 0.0 0.0 0.0 0.0 2787.0 1149.0 978.0 660.0
97 0.0 0.0 0.0 0.0 2625.0 1097.0 871.0 657.0
98 0.0 0.0 0.0 0.0 2534.0 1001.0 878.0 655.0
99 0.0 0.0 0.0 0.0 2617.0 1040.0 882.0 695.0
100 0.0 0.0 0.0 0.0 2621.0 1062.0 874.0 685.0
101 0.0 0.0 0.0 0.0 2507.0 994.0 837.0 676.0
102 0.0 0.0 0.0 0.0 2326.0 951.0 731.0 644.0
103 0.0 0.0 0.0 0.0 2238.0 940.0 695.0 603.0
104 0.0 0.0 0.0 0.0 2128.0 837.0 683.0 608.0
105 0.0 0.0 0.0 0.0 2165.0 889.0 698.0 578.0
106 0.0 0.0 0.0 0.0 1993.0 812.0 684.0 497.0
107 0.0 0.0 0.0 0.0 1820.0 755.0 646.0 419.0
108 1.0 0.0 0.0 1.0 1870.0 770.0 647.0 453.0
109 0.0 0.0 0.0 0.0 1827.0 707.0 661.0 459.0
110 0.0 0.0 0.0 0.0 1776.0 636.0 690.0 450.0
111 0.0 0.0 0.0 0.0 1713.0 609.0 729.0 375.0
112 0.0 0.0 0.0 0.0 1645.0 556.0 708.0 381.0
113 0.0 0.0 0.0 0.0 1551.0 548.0 611.0 392.0
114 0.0 0.0 0.0 0.0 1550.0 542.0 632.0 376.0
115 0.0 0.0 0.0 0.0 1465.0 526.0 591.0 348.0
116 0.0 0.0 0.0 0.0 1319.0 461.0 550.0 308.0
117 0.0 0.0 0.0 0.0 1341.0 474.0 534.0 333.0
118 0.0 0.0 0.0 0.0 1328.0 497.0 534.0 297.0
119 0.0 0.0 0.0 0.0 1259.0 468.0 503.0 288.0
120 0.0 0.0 0.0 0.0 1234.0 527.0 454.0 253.0
121 0.0 0.0 0.0 0.0 1144.0 449.0 443.0 252.0
122 0.0 0.0 0.0 0.0 1157.0 474.0 407.0 276.0
123 0.0 0.0 0.0 0.0 1096.0 423.0 402.0 271.0
124 0.0 0.0 0.0 0.0 1088.0 439.0 376.0 273.0
125 0.0 0.0 0.0 0.0 1075.0 452.0 354.0 269.0
126 0.0 0.0 0.0 0.0 1031.0 425.0 317.0 289.0
127 0.0 0.0 0.0 0.0 918.0 385.0 315.0 218.0
128 0.0 0.0 0.0 0.0 844.0 343.0 318.0 183.0
129 0.0 0.0 0.0 0.0 854.0 367.0 275.0 212.0
130 0.0 0.0 0.0 0.0 901.0 397.0 326.0 178.0
131 0.0 0.0 0.0 0.0 885.0 402.0 305.0 178.0
132 0.0 0.0 0.0 0.0 879.0 373.0 290.0 216.0
133 0.0 0.0 0.0 0.0 811.0 324.0 298.0 189.0
134 0.0 0.0 0.0 0.0 827.0 348.0 295.0 184.0
135 0.0 0.0 0.0 0.0 861.0 388.0 308.0 165.0
136 0.0 0.0 0.0 0.0 788.0 343.0 304.0 141.0
137 0.0 0.0 0.0 0.0 805.0 335.0 302.0 168.0
138 0.0 0.0 0.0 0.0 732.0 285.0 285.0 162.0
139 0.0 0.0 0.0 0.0 649.0 262.0 224.0 163.0
140 0.0 0.0 0.0 0.0 663.0 289.0 226.0 148.0
141 0.0 0.0 0.0 0.0 641.0 307.0 198.0 136.0
142 0.0 0.0 0.0 0.0 645.0 316.0 222.0 107.0
