#/mnt/nas-sph/120_anisotropy_evolution/C0002622_SEG_SCALED.aim
#xdim 254
#ydim 254
#zdim 254
#el_size 0.02 mm
#ice_vol_frac 0.203283577827 
#mean_cl_ice 11.4605438495 mean_cl_ice_x 12.5437590372 mean_cl_ice_y 12.3039967792 mean_cl_ice_z 9.92335602258 mean_cl_pore 38.990822592 mean_cl_pore_x 41.8977542585 mean_cl_pore_y 41.6818622975 mean_cl_pore_z 34.3851706901
#mean_cl_squared_ice 190.431362858 mean_cl_squared_ice_x 231.575186016 mean_cl_squared_ice_y 226.568409894 mean_cl_squared_ice_z 128.737458109 	mean_cl_squared_pore 2816.25794599 mean_cl_squared_pore_x 3213.60150123 mean_cl_squared_pore_y 3123.68924355 mean_cl_squared_pore_z 2236.54771737
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 15303.0 3966.0 5052.0 6285.0 9618.0 2440.0 3206.0 3972.0
2 21209.0 5919.0 6842.0 8448.0 13435.0 3528.0 3845.0 6062.0
3 27175.0 7843.0 8491.0 10841.0 15841.0 4286.0 4361.0 7194.0
4 35322.0 9983.0 10955.0 14384.0 17979.0 4881.0 5035.0 8063.0
5 43729.0 12351.0 13244.0 18134.0 20388.0 5556.0 5636.0 9196.0
6 53194.0 15180.0 15265.0 22749.0 22359.0 6155.0 6369.0 9835.0
7 63155.0 17388.0 17628.0 28139.0 23884.0 6516.0 6836.0 10532.0
8 72410.0 19022.0 19465.0 33923.0 24556.0 6650.0 6958.0 10948.0
9 77980.0 20110.0 20555.0 37315.0 23545.0 6785.0 6860.0 9900.0
10 74354.0 19829.0 20264.0 34261.0 23031.0 6897.0 6864.0 9270.0
11 65237.0 18299.0 19035.0 27903.0 22262.0 6592.0 6843.0 8827.0
12 52974.0 16147.0 16560.0 20267.0 22078.0 6688.0 6637.0 8753.0
13 42241.0 13968.0 13775.0 14498.0 21142.0 6459.0 6344.0 8339.0
14 34243.0 11778.0 11256.0 11209.0 20818.0 6389.0 5925.0 8504.0
15 27017.0 9525.0 9251.0 8241.0 19924.0 5948.0 5606.0 8370.0
16 22136.0 7770.0 7846.0 6520.0 19149.0 6031.0 5529.0 7589.0
17 18843.0 6786.0 6629.0 5428.0 17942.0 5719.0 5209.0 7014.0
18 15920.0 5782.0 5610.0 4528.0 18069.0 5728.0 5359.0 6982.0
19 13873.0 5076.0 4865.0 3932.0 17087.0 5392.0 5226.0 6469.0
20 11657.0 4310.0 4212.0 3135.0 16391.0 5214.0 4934.0 6243.0
21 9886.0 3682.0 3688.0 2516.0 16325.0 5035.0 4669.0 6621.0
22 8570.0 3084.0 3282.0 2204.0 16117.0 4865.0 4508.0 6744.0
23 7647.0 2724.0 2980.0 1943.0 16224.0 4867.0 4481.0 6876.0
24 6482.0 2489.0 2398.0 1595.0 15764.0 4541.0 4477.0 6746.0
25 5816.0 2218.0 2315.0 1283.0 15379.0 4547.0 4415.0 6417.0
26 5053.0 2096.0 1944.0 1013.0 14743.0 4353.0 4311.0 6079.0
27 4379.0 1837.0 1718.0 824.0 14039.0 4299.0 4123.0 5617.0
28 3713.0 1632.0 1515.0 566.0 13399.0 4150.0 3823.0 5426.0
29 3241.0 1484.0 1278.0 479.0 12784.0 3956.0 3563.0 5265.0
30 2822.0 1218.0 1214.0 390.0 12345.0 3704.0 3523.0 5118.0
31 2565.0 1172.0 1090.0 303.0 12366.0 3760.0 3667.0 4939.0
32 2166.0 955.0 910.0 301.0 12205.0 3821.0 3600.0 4784.0
33 2036.0 945.0 828.0 263.0 11945.0 3755.0 3490.0 4700.0
34 1869.0 866.0 768.0 235.0 11753.0 3544.0 3520.0 4689.0
35 1801.0 854.0 715.0 232.0 11190.0 3355.0 3421.0 4414.0
36 1667.0 758.0 692.0 217.0 10740.0 3125.0 3253.0 4362.0
37 1565.0 676.0 673.0 216.0 10367.0 3036.0 3089.0 4242.0
38 1319.0 576.0 602.0 141.0 10174.0 2895.0 3019.0 4260.0
39 1235.0 506.0 595.0 134.0 10184.0 2837.0 3021.0 4326.0
40 1031.0 455.0 491.0 85.0 10181.0 2951.0 3075.0 4155.0
41 916.0 384.0 461.0 71.0 9963.0 2928.0 3008.0 4027.0
42 745.0 334.0 324.0 87.0 9227.0 2846.0 2714.0 3667.0
43 720.0 343.0 315.0 62.0 9093.0 2726.0 2902.0 3465.0
44 540.0 259.0 231.0 50.0 8625.0 2658.0 2886.0 3081.0
45 553.0 267.0 234.0 52.0 8599.0 2585.0 2899.0 3115.0
46 491.0 265.0 203.0 23.0 8489.0 2551.0 2955.0 2983.0
47 482.0 263.0 195.0 24.0 8308.0 2411.0 2952.0 2945.0
48 426.0 239.0 163.0 24.0 7935.0 2499.0 2730.0 2706.0
49 418.0 240.0 147.0 31.0 7617.0 2311.0 2681.0 2625.0
50 432.0 238.0 154.0 40.0 7452.0 2183.0 2740.0 2529.0
51 343.0 165.0 153.0 25.0 7082.0 2112.0 2596.0 2374.0
52 316.0 138.0 167.0 11.0 6797.0 2076.0 2419.0 2302.0
53 311.0 147.0 134.0 30.0 6689.0 2131.0 2320.0 2238.0
54 264.0 116.0 130.0 18.0 6649.0 2213.0 2296.0 2140.0
55 204.0 103.0 93.0 8.0 6490.0 2004.0 2277.0 2209.0
56 174.0 74.0 98.0 2.0 6617.0 2235.0 2191.0 2191.0
57 175.0 91.0 83.0 1.0 6470.0 2238.0 2040.0 2192.0
58 170.0 79.0 89.0 2.0 6336.0 2180.0 2103.0 2053.0
59 166.0 73.0 90.0 3.0 6196.0 2191.0 2016.0 1989.0
60 170.0 66.0 103.0 1.0 5971.0 2109.0 1914.0 1948.0
61 141.0 49.0 87.0 5.0 5594.0 2047.0 1894.0 1653.0
62 180.0 68.0 111.0 1.0 5330.0 1889.0 1916.0 1525.0
63 154.0 58.0 90.0 6.0 5140.0 1875.0 1852.0 1413.0
64 112.0 44.0 65.0 3.0 5202.0 1890.0 1917.0 1395.0
65 90.0 27.0 61.0 2.0 5103.0 1896.0 1793.0 1414.0
66 58.0 25.0 27.0 6.0 5093.0 1799.0 1840.0 1454.0
67 49.0 20.0 26.0 3.0 4745.0 1672.0 1712.0 1361.0
68 38.0 17.0 16.0 5.0 4590.0 1649.0 1545.0 1396.0
69 63.0 24.0 36.0 3.0 4222.0 1587.0 1394.0 1241.0
70 47.0 18.0 25.0 4.0 4152.0 1502.0 1457.0 1193.0
71 44.0 15.0 25.0 4.0 4132.0 1453.0 1457.0 1222.0
72 33.0 12.0 19.0 2.0 4182.0 1432.0 1501.0 1249.0
73 25.0 7.0 14.0 4.0 3922.0 1244.0 1450.0 1228.0
74 27.0 7.0 20.0 0.0 3729.0 1173.0 1461.0 1095.0
75 30.0 9.0 19.0 2.0 3581.0 1122.0 1373.0 1086.0
76 16.0 6.0 10.0 0.0 3743.0 1186.0 1420.0 1137.0
77 14.0 4.0 10.0 0.0 3709.0 1226.0 1388.0 1095.0
78 7.0 3.0 4.0 0.0 3601.0 1285.0 1265.0 1051.0
79 4.0 2.0 2.0 0.0 3639.0 1330.0 1291.0 1018.0
80 2.0 0.0 2.0 0.0 3638.0 1283.0 1336.0 1019.0
81 2.0 2.0 0.0 0.0 3398.0 1169.0 1251.0 978.0
82 2.0 2.0 0.0 0.0 3228.0 1074.0 1225.0 929.0
83 1.0 0.0 1.0 0.0 3085.0 1002.0 1089.0 994.0
84 1.0 1.0 0.0 0.0 2852.0 930.0 1022.0 900.0
85 0.0 0.0 0.0 0.0 2673.0 917.0 917.0 839.0
86 0.0 0.0 0.0 0.0 2863.0 936.0 963.0 964.0
87 3.0 3.0 0.0 0.0 2697.0 932.0 866.0 899.0
88 1.0 1.0 0.0 0.0 2625.0 977.0 892.0 756.0
89 1.0 1.0 0.0 0.0 2501.0 897.0 954.0 650.0
90 0.0 0.0 0.0 0.0 2387.0 851.0 912.0 624.0
91 0.0 0.0 0.0 0.0 2257.0 842.0 834.0 581.0
92 0.0 0.0 0.0 0.0 2243.0 798.0 887.0 558.0
93 0.0 0.0 0.0 0.0 2309.0 833.0 888.0 588.0
94 1.0 0.0 1.0 0.0 2257.0 744.0 939.0 574.0
95 0.0 0.0 0.0 0.0 2082.0 734.0 851.0 497.0
96 0.0 0.0 0.0 0.0 2069.0 691.0 875.0 503.0
97 0.0 0.0 0.0 0.0 2057.0 618.0 936.0 503.0
98 0.0 0.0 0.0 0.0 2043.0 625.0 850.0 568.0
99 0.0 0.0 0.0 0.0 1997.0 641.0 836.0 520.0
100 1.0 0.0 1.0 0.0 1958.0 684.0 807.0 467.0
101 0.0 0.0 0.0 0.0 1919.0 632.0 768.0 519.0
102 0.0 0.0 0.0 0.0 1884.0 634.0 785.0 465.0
103 0.0 0.0 0.0 0.0 1968.0 640.0 814.0 514.0
104 0.0 0.0 0.0 0.0 1867.0 577.0 779.0 511.0
105 0.0 0.0 0.0 0.0 1680.0 488.0 680.0 512.0
106 0.0 0.0 0.0 0.0 1507.0 481.0 614.0 412.0
107 0.0 0.0 0.0 0.0 1515.0 451.0 616.0 448.0
108 0.0 0.0 0.0 0.0 1436.0 450.0 589.0 397.0
109 0.0 0.0 0.0 0.0 1348.0 447.0 510.0 391.0
110 0.0 0.0 0.0 0.0 1435.0 491.0 618.0 326.0
111 0.0 0.0 0.0 0.0 1426.0 498.0 535.0 393.0
112 1.0 0.0 1.0 0.0 1403.0 514.0 456.0 433.0
113 0.0 0.0 0.0 0.0 1388.0 528.0 417.0 443.0
114 0.0 0.0 0.0 0.0 1391.0 505.0 407.0 479.0
115 0.0 0.0 0.0 0.0 1337.0 503.0 376.0 458.0
116 0.0 0.0 0.0 0.0 1331.0 515.0 394.0 422.0
117 1.0 0.0 1.0 0.0 1226.0 424.0 366.0 436.0
118 2.0 0.0 2.0 0.0 1254.0 459.0 356.0 439.0
119 0.0 0.0 0.0 0.0 1195.0 494.0 313.0 388.0
120 1.0 0.0 1.0 0.0 1085.0 401.0 318.0 366.0
121 1.0 0.0 1.0 0.0 974.0 358.0 344.0 272.0
122 1.0 0.0 1.0 0.0 955.0 333.0 354.0 268.0
123 0.0 0.0 0.0 0.0 998.0 382.0 337.0 279.0
124 1.0 0.0 1.0 0.0 1110.0 471.0 266.0 373.0
125 0.0 0.0 0.0 0.0 937.0 419.0 253.0 265.0
126 0.0 0.0 0.0 0.0 957.0 384.0 283.0 290.0
127 0.0 0.0 0.0 0.0 948.0 396.0 250.0 302.0
128 0.0 0.0 0.0 0.0 893.0 347.0 251.0 295.0
129 0.0 0.0 0.0 0.0 882.0 387.0 250.0 245.0
130 0.0 0.0 0.0 0.0 906.0 385.0 284.0 237.0
131 0.0 0.0 0.0 0.0 872.0 374.0 271.0 227.0
132 0.0 0.0 0.0 0.0 800.0 316.0 262.0 222.0
133 0.0 0.0 0.0 0.0 718.0 275.0 230.0 213.0
134 0.0 0.0 0.0 0.0 763.0 306.0 228.0 229.0
135 0.0 0.0 0.0 0.0 748.0 278.0 238.0 232.0
136 0.0 0.0 0.0 0.0 799.0 272.0 245.0 282.0
137 0.0 0.0 0.0 0.0 844.0 287.0 292.0 265.0
138 0.0 0.0 0.0 0.0 732.0 241.0 290.0 201.0
139 0.0 0.0 0.0 0.0 670.0 205.0 280.0 185.0
140 0.0 0.0 0.0 0.0 670.0 234.0 262.0 174.0
141 0.0 0.0 0.0 0.0 587.0 211.0 215.0 161.0
142 0.0 0.0 0.0 0.0 625.0 215.0 265.0 145.0
143 0.0 0.0 0.0 0.0 585.0 170.0 255.0 160.0
144 0.0 0.0 0.0 0.0 544.0 167.0 199.0 178.0
145 0.0 0.0 0.0 0.0 580.0 189.0 246.0 145.0
146 0.0 0.0 0.0 0.0 572.0 192.0 207.0 173.0
147 0.0 0.0 0.0 0.0 545.0 168.0 220.0 157.0
148 0.0 0.0 0.0 0.0 502.0 157.0 195.0 150.0
149 0.0 0.0 0.0 0.0 493.0 162.0 190.0 141.0
150 0.0 0.0 0.0 0.0 551.0 193.0 172.0 186.0
151 0.0 0.0 0.0 0.0 612.0 221.0 148.0 243.0
152 0.0 0.0 0.0 0.0 543.0 238.0 132.0 173.0
153 0.0 0.0 0.0 0.0 456.0 210.0 131.0 115.0
154 0.0 0.0 0.0 0.0 439.0 200.0 130.0 109.0
155 0.0 0.0 0.0 0.0 487.0 239.0 129.0 119.0
156 0.0 0.0 0.0 0.0 476.0 252.0 128.0 96.0
157 0.0 0.0 0.0 0.0 499.0 285.0 132.0 82.0
158 0.0 0.0 0.0 0.0 423.0 208.0 116.0 99.0
159 0.0 0.0 0.0 0.0 393.0 177.0 134.0 82.0
160 0.0 0.0 0.0 0.0 393.0 172.0 119.0 102.0
161 0.0 0.0 0.0 0.0 451.0 179.0 139.0 133.0
162 0.0 0.0 0.0 0.0 469.0 173.0 172.0 124.0
163 0.0 0.0 0.0 0.0 437.0 152.0 136.0 149.0
164 0.0 0.0 0.0 0.0 388.0 102.0 142.0 144.0
165 0.0 0.0 0.0 0.0 403.0 141.0 118.0 144.0
166 0.0 0.0 0.0 0.0 362.0 152.0 98.0 112.0
167 0.0 0.0 0.0 0.0 295.0 115.0 81.0 99.0
168 0.0 0.0 0.0 0.0 241.0 91.0 70.0 80.0
169 0.0 0.0 0.0 0.0 246.0 72.0 78.0 96.0
170 0.0 0.0 0.0 0.0 259.0 71.0 92.0 96.0
171 0.0 0.0 0.0 0.0 296.0 75.0 135.0 86.0
172 0.0 0.0 0.0 0.0 296.0 75.0 127.0 94.0
173 0.0 0.0 0.0 0.0 309.0 82.0 104.0 123.0
174 0.0 0.0 0.0 0.0 287.0 120.0 81.0 86.0
175 0.0 0.0 0.0 0.0 280.0 135.0 91.0 54.0
176 0.0 0.0 0.0 0.0 269.0 132.0 84.0 53.0
177 0.0 0.0 0.0 0.0 325.0 151.0 90.0 84.0
178 0.0 0.0 0.0 0.0 316.0 117.0 125.0 74.0
179 0.0 0.0 0.0 0.0 245.0 74.0 101.0 70.0
180 0.0 0.0 0.0 0.0 219.0 64.0 74.0 81.0
181 0.0 0.0 0.0 0.0 158.0 51.0 59.0 48.0
182 0.0 0.0 0.0 0.0 166.0 55.0 47.0 64.0
183 0.0 0.0 0.0 0.0 191.0 76.0 41.0 74.0
184 0.0 0.0 0.0 0.0 163.0 80.0 30.0 53.0
185 0.0 0.0 0.0 0.0 167.0 84.0 51.0 32.0
186 0.0 0.0 0.0 0.0 144.0 72.0 42.0 30.0
187 0.0 0.0 0.0 0.0 144.0 73.0 35.0 36.0
188 0.0 0.0 0.0 0.0 116.0 58.0 42.0 16.0
189 0.0 0.0 0.0 0.0 109.0 53.0 43.0 13.0
190 0.0 0.0 0.0 0.0 111.0 50.0 38.0 23.0
191 0.0 0.0 0.0 0.0 110.0 65.0 27.0 18.0
192 0.0 0.0 0.0 0.0 117.0 66.0 31.0 20.0
193 0.0 0.0 0.0 0.0 125.0 68.0 34.0 23.0
194 0.0 0.0 0.0 0.0 135.0 69.0 31.0 35.0
195 0.0 0.0 0.0 0.0 87.0 54.0 24.0 9.0
196 0.0 0.0 0.0 0.0 89.0 59.0 22.0 8.0
197 0.0 0.0 0.0 0.0 105.0 65.0 19.0 21.0
198 0.0 0.0 0.0 0.0 107.0 66.0 19.0 22.0
199 0.0 0.0 0.0 0.0 116.0 61.0 23.0 32.0
200 0.0 0.0 0.0 0.0 107.0 43.0 26.0 38.0
201 0.0 0.0 0.0 0.0 77.0 25.0 22.0 30.0
202 0.0 0.0 0.0 0.0 70.0 36.0 24.0 10.0
203 0.0 0.0 0.0 0.0 92.0 36.0 19.0 37.0
204 0.0 0.0 0.0 0.0 106.0 61.0 19.0 26.0
205 0.0 0.0 0.0 0.0 57.0 25.0 16.0 16.0
206 0.0 0.0 0.0 0.0 69.0 28.0 17.0 24.0
207 0.0 0.0 0.0 0.0 81.0 23.0 34.0 24.0
208 0.0 0.0 0.0 0.0 80.0 14.0 40.0 26.0
209 0.0 0.0 0.0 0.0 117.0 27.0 28.0 62.0
210 0.0 0.0 0.0 0.0 100.0 32.0 27.0 41.0
211 0.0 0.0 0.0 0.0 109.0 34.0 45.0 30.0
212 0.0 0.0 0.0 0.0 109.0 35.0 29.0 45.0
213 0.0 0.0 0.0 0.0 83.0 24.0 28.0 31.0
214 0.0 0.0 0.0 0.0 105.0 37.0 38.0 30.0
215 0.0 0.0 0.0 0.0 92.0 32.0 28.0 32.0
216 0.0 0.0 0.0 0.0 72.0 23.0 33.0 16.0
217 0.0 0.0 0.0 0.0 79.0 30.0 34.0 15.0
218 0.0 0.0 0.0 0.0 67.0 22.0 34.0 11.0
219 0.0 0.0 0.0 0.0 66.0 31.0 22.0 13.0
220 0.0 0.0 0.0 0.0 68.0 15.0 23.0 30.0
221 0.0 0.0 0.0 0.0 75.0 32.0 20.0 23.0
222 0.0 0.0 0.0 0.0 78.0 40.0 19.0 19.0
223 0.0 0.0 0.0 0.0 56.0 24.0 29.0 3.0
224 0.0 0.0 0.0 0.0 42.0 23.0 16.0 3.0
225 0.0 0.0 0.0 0.0 48.0 31.0 13.0 4.0
226 0.0 0.0 0.0 0.0 51.0 39.0 11.0 1.0
227 0.0 0.0 0.0 0.0 36.0 23.0 9.0 4.0
228 0.0 0.0 0.0 0.0 24.0 16.0 7.0 1.0
229 0.0 0.0 0.0 0.0 23.0 19.0 4.0 0.0
230 0.0 0.0 0.0 0.0 35.0 13.0 19.0 3.0
231 0.0 0.0 0.0 0.0 43.0 8.0 31.0 4.0
232 0.0 0.0 0.0 0.0 33.0 14.0 15.0 4.0
233 0.0 0.0 0.0 0.0 31.0 17.0 12.0 2.0
