#/mnt/nas-sph/120_anisotropy_evolution/594_seg3.aim
#xdim 300
#ydim 300
#zdim 196
#el_size 0.025 mm
#ice_vol_frac 0.310875056689 
#mean_cl_ice 8.41540783876 mean_cl_ice_x 9.05770911067 mean_cl_ice_y 8.40969505509 mean_cl_ice_z 7.86315634011 mean_cl_pore 17.9441518688 mean_cl_pore_x 19.3530969154 mean_cl_pore_y 18.0112131476 mean_cl_pore_z 16.668582696
#mean_cl_squared_ice 105.631026632 mean_cl_squared_ice_x 120.432748132 mean_cl_squared_ice_y 104.415393699 mean_cl_squared_ice_z 93.9180222796 	mean_cl_squared_pore 605.769934356 mean_cl_squared_pore_x 701.241383483 mean_cl_squared_pore_y 614.66951144 mean_cl_squared_pore_z 515.305391849
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 92454.0 22929.0 30681.0 38844.0 59729.0 15348.0 19554.0 24827.0
2 138688.0 36344.0 46148.0 56196.0 92218.0 24289.0 30889.0 37040.0
3 157338.0 42400.0 53081.0 61857.0 107235.0 29405.0 36733.0 41097.0
4 163819.0 45813.0 54332.0 63674.0 107671.0 31018.0 36830.0 39823.0
5 163019.0 47243.0 53564.0 62212.0 99896.0 29353.0 33788.0 36755.0
6 159367.0 47403.0 51936.0 60028.0 92798.0 27640.0 31006.0 34152.0
7 150368.0 45835.0 49307.0 55226.0 86239.0 25837.0 28429.0 31973.0
8 138934.0 43911.0 45912.0 49111.0 80515.0 23927.0 26895.0 29693.0
9 124706.0 40258.0 41462.0 42986.0 75916.0 22746.0 24963.0 28207.0
10 108480.0 36188.0 36515.0 35777.0 71068.0 21596.0 23425.0 26047.0
11 93982.0 31866.0 32336.0 29780.0 67827.0 21000.0 22124.0 24703.0
12 79617.0 27268.0 27677.0 24672.0 63690.0 19311.0 20654.0 23725.0
13 67016.0 23586.0 22982.0 20448.0 59844.0 18282.0 19312.0 22250.0
14 55220.0 19813.0 18775.0 16632.0 55822.0 16926.0 18180.0 20716.0
15 45471.0 15969.0 15851.0 13651.0 52789.0 16295.0 17023.0 19471.0
16 37488.0 13055.0 12831.0 11602.0 48737.0 15157.0 16019.0 17561.0
17 31317.0 10808.0 10822.0 9687.0 46254.0 14356.0 15179.0 16719.0
18 25747.0 8995.0 8663.0 8089.0 43214.0 13582.0 14003.0 15629.0
19 21443.0 7533.0 7188.0 6722.0 40284.0 12732.0 13137.0 14415.0
20 17355.0 6257.0 5824.0 5274.0 38148.0 12096.0 12553.0 13499.0
21 14818.0 5301.0 5043.0 4474.0 36542.0 11554.0 12189.0 12799.0
22 12037.0 4491.0 3902.0 3644.0 34870.0 11101.0 11593.0 12176.0
23 9830.0 3697.0 3168.0 2965.0 32435.0 10439.0 10592.0 11404.0
24 8077.0 2952.0 2625.0 2500.0 31081.0 10088.0 9993.0 11000.0
25 6738.0 2494.0 2189.0 2055.0 29045.0 9489.0 9465.0 10091.0
26 5309.0 1987.0 1624.0 1698.0 27245.0 9032.0 8868.0 9345.0
27 4373.0 1770.0 1322.0 1281.0 25460.0 8569.0 8254.0 8637.0
28 3464.0 1378.0 1107.0 979.0 23381.0 7631.0 7862.0 7888.0
29 2937.0 1161.0 859.0 917.0 22190.0 7275.0 7530.0 7385.0
30 2678.0 1084.0 797.0 797.0 21789.0 6991.0 7344.0 7454.0
31 2067.0 884.0 565.0 618.0 20471.0 6566.0 6859.0 7046.0
32 1786.0 775.0 497.0 514.0 19027.0 6246.0 6391.0 6390.0
33 1510.0 654.0 422.0 434.0 18231.0 5989.0 6001.0 6241.0
34 1255.0 518.0 356.0 381.0 17386.0 5764.0 5638.0 5984.0
35 1071.0 491.0 269.0 311.0 16526.0 5489.0 5484.0 5553.0
36 872.0 428.0 216.0 228.0 15259.0 5151.0 5055.0 5053.0
37 695.0 331.0 183.0 181.0 14567.0 4878.0 4765.0 4924.0
38 581.0 255.0 170.0 156.0 13815.0 4635.0 4576.0 4604.0
39 448.0 230.0 115.0 103.0 12776.0 4215.0 4299.0 4262.0
40 417.0 180.0 133.0 104.0 11894.0 3937.0 4023.0 3934.0
41 323.0 120.0 104.0 99.0 11148.0 3722.0 3817.0 3609.0
42 256.0 95.0 82.0 79.0 10671.0 3581.0 3654.0 3436.0
43 229.0 93.0 78.0 58.0 10452.0 3555.0 3536.0 3361.0
44 217.0 81.0 83.0 53.0 9827.0 3447.0 3254.0 3126.0
45 200.0 72.0 69.0 59.0 9123.0 3172.0 3005.0 2946.0
46 158.0 65.0 46.0 47.0 8539.0 2923.0 2839.0 2777.0
47 125.0 53.0 32.0 40.0 8108.0 2842.0 2795.0 2471.0
48 99.0 47.0 27.0 25.0 7769.0 2803.0 2540.0 2426.0
49 78.0 42.0 18.0 18.0 7171.0 2448.0 2405.0 2318.0
50 77.0 41.0 11.0 25.0 6811.0 2318.0 2230.0 2263.0
51 67.0 38.0 11.0 18.0 6505.0 2340.0 2131.0 2034.0
52 61.0 33.0 12.0 16.0 5982.0 2189.0 1999.0 1794.0
53 53.0 24.0 15.0 14.0 5561.0 2032.0 1839.0 1690.0
