#/mnt/nas-sph/120_anisotropy_evolution/C0002120_SEG_SCALED.aim
#xdim 254
#ydim 254
#zdim 254
#el_size 0.02 mm
#ice_vol_frac 0.17441885868 
#mean_cl_ice 7.32193624908 mean_cl_ice_x 8.04933157226 mean_cl_ice_y 7.8374629133 mean_cl_ice_z 6.33306375134 mean_cl_pore 30.7376783243 mean_cl_pore_x 33.5507855221 mean_cl_pore_y 32.6828838753 mean_cl_pore_z 26.8835503608
#mean_cl_squared_ice 80.7838456343 mean_cl_squared_ice_x 100.363249007 mean_cl_squared_ice_y 93.7449888397 mean_cl_squared_ice_z 54.9058819098 	mean_cl_squared_pore 1855.89329356 mean_cl_squared_pore_x 2308.36917678 mean_cl_squared_pore_y 2026.28242777 mean_cl_squared_pore_z 1353.17887326
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 36250.0 10428.0 11834.0 13988.0 18100.0 5441.0 5349.0 7310.0
2 62108.0 18037.0 19309.0 24762.0 29132.0 8007.0 8247.0 12878.0
3 93118.0 26238.0 27808.0 39072.0 36357.0 10401.0 10398.0 15558.0
4 132334.0 34842.0 36534.0 60958.0 39969.0 11789.0 11758.0 16422.0
5 163200.0 41556.0 43024.0 78620.0 42165.0 12502.0 12456.0 17207.0
6 158213.0 42118.0 44414.0 71681.0 41292.0 12196.0 12403.0 16693.0
7 124944.0 36350.0 38471.0 50123.0 40056.0 11518.0 12063.0 16475.0
8 89927.0 28318.0 29471.0 32138.0 38152.0 10903.0 11504.0 15745.0
9 66032.0 22473.0 22694.0 20865.0 36678.0 10384.0 10804.0 15490.0
10 49116.0 17525.0 17267.0 14324.0 34729.0 9962.0 10229.0 14538.0
11 37216.0 14131.0 12918.0 10167.0 32946.0 9426.0 9725.0 13795.0
12 28781.0 10943.0 10296.0 7542.0 31788.0 8919.0 9423.0 13446.0
13 22513.0 8614.0 8369.0 5530.0 31105.0 9082.0 8815.0 13208.0
14 18234.0 7044.0 6889.0 4301.0 29711.0 8710.0 8703.0 12298.0
15 14515.0 5715.0 5416.0 3384.0 28420.0 8342.0 8210.0 11868.0
16 11663.0 4759.0 4425.0 2479.0 28068.0 8322.0 8195.0 11551.0
17 9799.0 3872.0 3846.0 2081.0 26816.0 7934.0 7660.0 11222.0
18 8150.0 3155.0 3359.0 1636.0 25261.0 7397.0 7592.0 10272.0
19 6825.0 2671.0 2812.0 1342.0 24999.0 7346.0 7470.0 10183.0
20 5726.0 2349.0 2275.0 1102.0 24017.0 7067.0 7182.0 9768.0
21 4850.0 1891.0 1982.0 977.0 23419.0 6878.0 6995.0 9546.0
22 4134.0 1657.0 1642.0 835.0 22623.0 6587.0 6886.0 9150.0
23 3355.0 1380.0 1332.0 643.0 21680.0 6244.0 6894.0 8542.0
24 2792.0 1185.0 1137.0 470.0 20664.0 6157.0 6494.0 8013.0
25 2353.0 1076.0 945.0 332.0 19875.0 5840.0 6234.0 7801.0
26 1993.0 875.0 817.0 301.0 18844.0 5615.0 6037.0 7192.0
27 1768.0 775.0 673.0 320.0 18334.0 5437.0 5862.0 7035.0
28 1470.0 665.0 564.0 241.0 17762.0 5355.0 5593.0 6814.0
29 1265.0 594.0 494.0 177.0 16702.0 5114.0 5192.0 6396.0
30 1082.0 497.0 401.0 184.0 16181.0 5044.0 5117.0 6020.0
31 939.0 393.0 408.0 138.0 15738.0 4944.0 5044.0 5750.0
32 774.0 314.0 361.0 99.0 15565.0 4837.0 5025.0 5703.0
33 626.0 250.0 307.0 69.0 15187.0 4693.0 4886.0 5608.0
34 601.0 257.0 267.0 77.0 14833.0 4434.0 4719.0 5680.0
35 482.0 220.0 222.0 40.0 14486.0 4508.0 4702.0 5276.0
36 431.0 206.0 190.0 35.0 13776.0 4185.0 4511.0 5080.0
37 371.0 159.0 188.0 24.0 12765.0 3825.0 4179.0 4761.0
38 319.0 153.0 142.0 24.0 12747.0 3827.0 4213.0 4707.0
39 262.0 91.0 136.0 35.0 12169.0 3626.0 4040.0 4503.0
40 234.0 104.0 107.0 23.0 11701.0 3569.0 3746.0 4386.0
41 243.0 84.0 124.0 35.0 11805.0 3662.0 3710.0 4433.0
42 170.0 64.0 87.0 19.0 11342.0 3582.0 3510.0 4250.0
43 178.0 80.0 71.0 27.0 10892.0 3434.0 3372.0 4086.0
44 161.0 77.0 61.0 23.0 10535.0 3288.0 3509.0 3738.0
45 133.0 62.0 60.0 11.0 10320.0 3160.0 3323.0 3837.0
46 123.0 65.0 52.0 6.0 9724.0 3176.0 3029.0 3519.0
47 89.0 48.0 36.0 5.0 9340.0 2977.0 2957.0 3406.0
48 89.0 45.0 35.0 9.0 9538.0 2997.0 3059.0 3482.0
49 114.0 58.0 43.0 13.0 8640.0 2696.0 2960.0 2984.0
50 91.0 42.0 46.0 3.0 8401.0 2730.0 2914.0 2757.0
51 82.0 43.0 34.0 5.0 8023.0 2616.0 2819.0 2588.0
52 80.0 37.0 35.0 8.0 7754.0 2583.0 2630.0 2541.0
53 62.0 32.0 29.0 1.0 7616.0 2531.0 2598.0 2487.0
54 81.0 40.0 40.0 1.0 7383.0 2370.0 2519.0 2494.0
55 63.0 22.0 38.0 3.0 7399.0 2396.0 2517.0 2486.0
56 60.0 26.0 32.0 2.0 7210.0 2274.0 2484.0 2452.0
57 33.0 15.0 17.0 1.0 6872.0 2122.0 2449.0 2301.0
58 32.0 18.0 12.0 2.0 6534.0 2123.0 2221.0 2190.0
59 53.0 35.0 15.0 3.0 6085.0 2014.0 2055.0 2016.0
60 45.0 36.0 9.0 0.0 5951.0 1871.0 2021.0 2059.0
61 40.0 34.0 6.0 0.0 5907.0 1903.0 1997.0 2007.0
62 35.0 31.0 4.0 0.0 5827.0 1972.0 1900.0 1955.0
63 23.0 19.0 4.0 0.0 5435.0 1867.0 1831.0 1737.0
64 29.0 25.0 4.0 0.0 5309.0 1783.0 1808.0 1718.0
65 24.0 18.0 6.0 0.0 5175.0 1689.0 1845.0 1641.0
66 18.0 16.0 2.0 0.0 5001.0 1681.0 1781.0 1539.0
67 10.0 7.0 3.0 0.0 4668.0 1694.0 1661.0 1313.0
68 16.0 12.0 4.0 0.0 4572.0 1699.0 1636.0 1237.0
69 20.0 16.0 4.0 0.0 4305.0 1625.0 1491.0 1189.0
70 13.0 12.0 1.0 0.0 4242.0 1570.0 1406.0 1266.0
71 14.0 14.0 0.0 0.0 4146.0 1431.0 1335.0 1380.0
72 15.0 15.0 0.0 0.0 4036.0 1354.0 1310.0 1372.0
