#/mnt/nas-sph/120_anisotropy_evolution/c0003008_seg_adthreshold_scaledsub.aim
#xdim 190
#ydim 190
#zdim 190
#el_size 0.036 mm
#ice_vol_frac 0.258013121446 
#mean_cl_ice 6.45693339398 mean_cl_ice_x 6.28669880391 mean_cl_ice_y 6.21817760178 mean_cl_ice_z 6.90932090234 mean_cl_pore 17.3411945632 mean_cl_pore_x 16.8807337015 mean_cl_pore_y 16.7173776652 mean_cl_pore_z 18.5386579631
#mean_cl_squared_ice 70.2312371844 mean_cl_squared_ice_x 65.4392986171 mean_cl_squared_ice_y 64.0287277365 mean_cl_squared_ice_z 82.3896710316 	mean_cl_squared_pore 665.248479452 mean_cl_squared_pore_x 573.549974294 mean_cl_squared_pore_y 590.55020021 mean_cl_squared_pore_z 848.789369197
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 68214.0 22833.0 23339.0 22042.0 63824.0 19914.0 20667.0 23243.0
2 107333.0 37236.0 38360.0 31737.0 79303.0 25552.0 26622.0 27129.0
3 108200.0 37839.0 38718.0 31643.0 60463.0 19248.0 20409.0 20806.0
4 94698.0 33148.0 34075.0 27475.0 46188.0 14839.0 15973.0 15376.0
5 78461.0 27701.0 27864.0 22896.0 39110.0 12681.0 13827.0 12602.0
6 64795.0 22800.0 22696.0 19299.0 34393.0 11623.0 12130.0 10640.0
7 52822.0 18284.0 18539.0 15999.0 31001.0 10832.0 10997.0 9172.0
8 43503.0 14837.0 15191.0 13475.0 28368.0 10024.0 9939.0 8405.0
9 36262.0 12582.0 12298.0 11382.0 26246.0 9481.0 9153.0 7612.0
10 29273.0 10055.0 9685.0 9533.0 24905.0 9133.0 8804.0 6968.0
11 24224.0 8064.0 7937.0 8223.0 23180.0 8429.0 8259.0 6492.0
12 19517.0 6511.0 6455.0 6551.0 21974.0 7891.0 8022.0 6061.0
13 16137.0 5206.0 5389.0 5542.0 20438.0 7446.0 7639.0 5353.0
14 13465.0 4463.0 4322.0 4680.0 19310.0 7117.0 7221.0 4972.0
15 11027.0 3556.0 3589.0 3882.0 18241.0 6736.0 6812.0 4693.0
16 9275.0 2945.0 2953.0 3377.0 17607.0 6559.0 6634.0 4414.0
17 7722.0 2399.0 2378.0 2945.0 16672.0 6206.0 6199.0 4267.0
18 6331.0 1962.0 1880.0 2489.0 15696.0 6110.0 5653.0 3933.0
19 5123.0 1529.0 1584.0 2010.0 14816.0 5886.0 5237.0 3693.0
20 4156.0 1291.0 1309.0 1556.0 13618.0 5163.0 4962.0 3493.0
