#/mnt/nas-sph/120_anisotropy_evolution/C0002618_SEG_SCALED.aim
#xdim 254
#ydim 254
#zdim 254
#el_size 0.02 mm
#ice_vol_frac 0.225473824963 
#mean_cl_ice 13.9061470484 mean_cl_ice_x 15.2085401694 mean_cl_ice_y 14.7033701695 mean_cl_ice_z 12.1999148118 mean_cl_pore 41.3845824439 mean_cl_pore_x 44.6897787731 mean_cl_pore_y 43.3337999413 mean_cl_pore_z 36.9855201695
#mean_cl_squared_ice 271.837753952 mean_cl_squared_ice_x 334.227326237 mean_cl_squared_ice_y 307.237798108 mean_cl_squared_ice_z 192.417692722 	mean_cl_squared_pore 3170.75991775 mean_cl_squared_pore_x 3677.57272884 mean_cl_squared_pore_y 3527.63148443 mean_cl_squared_pore_z 2446.72780891
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 11666.0 3225.0 3803.0 4638.0 10199.0 2954.0 3168.0 4077.0
2 14653.0 4237.0 4805.0 5611.0 13554.0 3778.0 4022.0 5754.0
3 17468.0 5196.0 5487.0 6785.0 14866.0 3966.0 4450.0 6450.0
4 21803.0 6416.0 6651.0 8736.0 15815.0 4351.0 4534.0 6930.0
5 26642.0 7610.0 8108.0 10924.0 16785.0 4758.0 4867.0 7160.0
6 31394.0 8929.0 9335.0 13130.0 17330.0 4672.0 5242.0 7416.0
7 36448.0 10196.0 10707.0 15545.0 18557.0 5127.0 5492.0 7938.0
8 40689.0 11358.0 11875.0 17456.0 18784.0 5465.0 5887.0 7432.0
9 45681.0 12396.0 13477.0 19808.0 18586.0 5356.0 6039.0 7191.0
10 50868.0 13813.0 14010.0 23045.0 18131.0 5438.0 5791.0 6902.0
11 55450.0 14378.0 14597.0 26475.0 18287.0 5413.0 6029.0 6845.0
12 56481.0 14544.0 15395.0 26542.0 18118.0 5273.0 6035.0 6810.0
13 53028.0 13658.0 15190.0 24180.0 17799.0 5482.0 5655.0 6662.0
14 47166.0 12995.0 14593.0 19578.0 17569.0 5422.0 5619.0 6528.0
15 40771.0 11901.0 13213.0 15657.0 17331.0 5285.0 5526.0 6520.0
16 34257.0 10943.0 11589.0 11725.0 17185.0 5167.0 5358.0 6660.0
17 28651.0 9539.0 10102.0 9010.0 17162.0 5096.0 5128.0 6938.0
18 23725.0 7930.0 8761.0 7034.0 16631.0 4897.0 5158.0 6576.0
19 19564.0 6934.0 7220.0 5410.0 16197.0 4779.0 5080.0 6338.0
20 16619.0 6022.0 6175.0 4422.0 15369.0 4483.0 4884.0 6002.0
21 14135.0 5352.0 5096.0 3687.0 15319.0 4441.0 4696.0 6182.0
22 12607.0 4810.0 4618.0 3179.0 14667.0 4225.0 4702.0 5740.0
23 10901.0 4362.0 3846.0 2693.0 14431.0 4093.0 4745.0 5593.0
24 9437.0 3843.0 3366.0 2228.0 14159.0 4135.0 4540.0 5484.0
25 8181.0 3344.0 2797.0 2040.0 13770.0 3796.0 4409.0 5565.0
26 7340.0 3070.0 2546.0 1724.0 13738.0 3940.0 4539.0 5259.0
27 6346.0 2513.0 2325.0 1508.0 13104.0 3902.0 4277.0 4925.0
28 5917.0 2263.0 2114.0 1540.0 12632.0 3701.0 4165.0 4766.0
29 5219.0 2016.0 1958.0 1245.0 12042.0 3561.0 3944.0 4537.0
