#/mnt/nas-sph/120_anisotropy_evolution/C0002311_SEG_SCALED.aim
#xdim 254
#ydim 254
#zdim 254
#el_size 0.02 mm
#ice_vol_frac 0.21048730877 
#mean_cl_ice 10.4742945814 mean_cl_ice_x 11.4851593612 mean_cl_ice_y 11.1699487369 mean_cl_ice_z 9.10575473666 mean_cl_pore 34.6845686343 mean_cl_pore_x 37.4247039358 mean_cl_pore_y 36.5567375887 mean_cl_pore_z 30.8463570538
#mean_cl_squared_ice 159.794035776 mean_cl_squared_ice_x 200.952834272 mean_cl_squared_ice_y 183.156775119 mean_cl_squared_ice_z 108.116860832 	mean_cl_squared_pore 2241.21640175 mean_cl_squared_pore_x 2516.17528681 mean_cl_squared_pore_y 2463.07071007 mean_cl_squared_pore_z 1827.38921672
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 19828.0 5673.0 6300.0 7855.0 12349.0 3549.0 3879.0 4921.0
2 27911.0 8215.0 8536.0 11160.0 17519.0 4776.0 4878.0 7865.0
3 36414.0 10828.0 10920.0 14666.0 21370.0 5699.0 5546.0 10125.0
4 46099.0 13531.0 13767.0 18801.0 23723.0 6349.0 6379.0 10995.0
5 57851.0 16598.0 17223.0 24030.0 26429.0 7195.0 7464.0 11770.0
6 70583.0 19696.0 19892.0 30995.0 28120.0 7984.0 7914.0 12222.0
7 84969.0 22953.0 22913.0 39103.0 28957.0 8263.0 8448.0 12246.0
8 95565.0 24335.0 25502.0 45728.0 29622.0 8100.0 8844.0 12678.0
9 95730.0 24727.0 26051.0 44952.0 28919.0 7988.0 8496.0 12435.0
10 84001.0 23512.0 24483.0 36006.0 28148.0 7714.0 8618.0 11816.0
11 67484.0 20254.0 21870.0 25360.0 27488.0 7466.0 8506.0 11516.0
12 53065.0 16804.0 18587.0 17674.0 27101.0 7249.0 8203.0 11649.0
13 41230.0 13815.0 15032.0 12383.0 25385.0 6950.0 7803.0 10632.0
14 32226.0 11272.0 11749.0 9205.0 23982.0 6902.0 7480.0 9600.0
15 25750.0 9040.0 9500.0 7210.0 23234.0 6825.0 7017.0 9392.0
16 20942.0 7344.0 7698.0 5900.0 22660.0 6333.0 6889.0 9438.0
17 17340.0 6276.0 6348.0 4716.0 22398.0 6358.0 6781.0 9259.0
18 14606.0 5294.0 5386.0 3926.0 21658.0 6372.0 6535.0 8751.0
19 12585.0 4560.0 4813.0 3212.0 21411.0 6295.0 6765.0 8351.0
20 10732.0 3949.0 3943.0 2840.0 20513.0 6134.0 6537.0 7842.0
21 9426.0 3553.0 3445.0 2428.0 19713.0 5787.0 6565.0 7361.0
22 8080.0 3177.0 3032.0 1871.0 19504.0 5720.0 6439.0 7345.0
23 6889.0 2839.0 2575.0 1475.0 19175.0 5556.0 6033.0 7586.0
24 6123.0 2580.0 2344.0 1199.0 18095.0 5423.0 5749.0 6923.0
25 5287.0 2229.0 2029.0 1029.0 17443.0 5190.0 5649.0 6604.0
26 4567.0 1959.0 1722.0 886.0 16865.0 5195.0 5230.0 6440.0
27 3767.0 1671.0 1389.0 707.0 16281.0 5050.0 5070.0 6161.0
28 3357.0 1460.0 1260.0 637.0 16006.0 4788.0 5145.0 6073.0
29 2934.0 1286.0 1150.0 498.0 15143.0 4800.0 4693.0 5650.0
30 2503.0 1131.0 949.0 423.0 13885.0 4514.0 4380.0 4991.0
31 2255.0 1015.0 927.0 313.0 13524.0 4320.0 4296.0 4908.0
32 1876.0 871.0 755.0 250.0 13316.0 4309.0 4167.0 4840.0
33 1576.0 712.0 669.0 195.0 12852.0 4283.0 4036.0 4533.0
34 1500.0 675.0 634.0 191.0 12807.0 4069.0 4028.0 4710.0
35 1213.0 533.0 532.0 148.0 12356.0 4100.0 3874.0 4382.0
36 1087.0 485.0 471.0 131.0 12012.0 3978.0 3936.0 4098.0
37 996.0 472.0 420.0 104.0 11603.0 3976.0 3796.0 3831.0
38 884.0 439.0 353.0 92.0 11462.0 3836.0 3778.0 3848.0
39 726.0 324.0 320.0 82.0 11135.0 3643.0 3582.0 3910.0
40 702.0 363.0 270.0 69.0 10508.0 3347.0 3548.0 3613.0
41 687.0 339.0 282.0 66.0 10412.0 3392.0 3541.0 3479.0
42 579.0 269.0 238.0 72.0 9978.0 3285.0 3456.0 3237.0
43 517.0 254.0 221.0 42.0 9791.0 3109.0 3463.0 3219.0
44 471.0 240.0 193.0 38.0 9474.0 3110.0 3243.0 3121.0
45 420.0 233.0 172.0 15.0 9066.0 3031.0 2967.0 3068.0
46 331.0 198.0 122.0 11.0 8902.0 2948.0 2952.0 3002.0
47 294.0 168.0 114.0 12.0 8553.0 2801.0 2924.0 2828.0
48 288.0 148.0 122.0 18.0 8404.0 2653.0 2924.0 2827.0
49 278.0 145.0 115.0 18.0 7860.0 2473.0 2795.0 2592.0
50 268.0 122.0 131.0 15.0 7369.0 2389.0 2513.0 2467.0
51 247.0 119.0 118.0 10.0 7207.0 2371.0 2391.0 2445.0
52 232.0 121.0 105.0 6.0 7248.0 2662.0 2315.0 2271.0
53 202.0 115.0 83.0 4.0 7105.0 2417.0 2502.0 2186.0
54 209.0 95.0 111.0 3.0 6892.0 2421.0 2384.0 2087.0
55 205.0 104.0 100.0 1.0 6766.0 2275.0 2305.0 2186.0
56 208.0 102.0 106.0 0.0 6538.0 2208.0 2156.0 2174.0
57 165.0 89.0 76.0 0.0 6634.0 2313.0 2203.0 2118.0
58 143.0 65.0 78.0 0.0 6419.0 2239.0 2074.0 2106.0
59 136.0 69.0 66.0 1.0 5964.0 2215.0 1841.0 1908.0
60 108.0 52.0 54.0 2.0 5644.0 2169.0 1694.0 1781.0
61 99.0 61.0 34.0 4.0 5893.0 2199.0 1846.0 1848.0
62 112.0 73.0 36.0 3.0 5719.0 2069.0 1790.0 1860.0
63 89.0 59.0 26.0 4.0 5464.0 1895.0 1765.0 1804.0
64 83.0 45.0 37.0 1.0 5149.0 1750.0 1793.0 1606.0
65 82.0 63.0 19.0 0.0 4957.0 1684.0 1816.0 1457.0
66 70.0 51.0 18.0 1.0 4804.0 1688.0 1787.0 1329.0
67 78.0 53.0 24.0 1.0 4650.0 1739.0 1597.0 1314.0
68 69.0 50.0 19.0 0.0 4533.0 1776.0 1491.0 1266.0
69 43.0 26.0 16.0 1.0 4381.0 1695.0 1517.0 1169.0
70 49.0 24.0 25.0 0.0 4337.0 1564.0 1546.0 1227.0
71 39.0 16.0 23.0 0.0 4274.0 1479.0 1404.0 1391.0
72 38.0 19.0 19.0 0.0 4381.0 1459.0 1409.0 1513.0
