#/mnt/nas-sph/120_anisotropy_evolution/c0002978_seg_adthreshold_scaledsub.aim
#xdim 190
#ydim 190
#zdim 190
#el_size 0.036 mm
#ice_vol_frac 0.200633765855 
#mean_cl_ice 4.32594640926 mean_cl_ice_x 4.51914355615 mean_cl_ice_y 4.54909589766 mean_cl_ice_z 3.96219901589 mean_cl_pore 16.0914573779 mean_cl_pore_x 16.7140788567 mean_cl_pore_y 16.8855918893 mean_cl_pore_z 14.8406622854
#mean_cl_squared_ice 25.6111056391 mean_cl_squared_ice_x 28.1932023053 mean_cl_squared_ice_y 28.5908531949 mean_cl_squared_ice_z 20.7519110673 	mean_cl_squared_pore 484.804562157 mean_cl_squared_pore_x 509.33434846 mean_cl_squared_pore_y 530.250377264 mean_cl_squared_pore_z 423.082125225
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 86509.0 26173.0 25775.0 34561.0 29567.0 8567.0 9028.0 11972.0
2 142064.0 43031.0 42463.0 56570.0 49312.0 13776.0 14130.0 21406.0
3 182609.0 55276.0 54085.0 73248.0 59917.0 17578.0 17677.0 24662.0
4 179067.0 54663.0 54293.0 70111.0 60818.0 18194.0 18456.0 24168.0
5 134150.0 42809.0 42726.0 48615.0 56894.0 17160.0 17485.0 22249.0
6 83417.0 28591.0 28351.0 26475.0 52744.0 16478.0 16137.0 20129.0
7 50415.0 17851.0 17979.0 14585.0 47672.0 15264.0 14439.0 17969.0
8 32035.0 11543.0 11679.0 8813.0 44246.0 14053.0 13485.0 16708.0
9 21130.0 7833.0 7910.0 5387.0 40919.0 13120.0 12550.0 15249.0
10 13923.0 5227.0 5359.0 3337.0 38265.0 12233.0 11996.0 14036.0
11 9353.0 3553.0 3710.0 2090.0 35098.0 11443.0 10985.0 12670.0
12 6131.0 2303.0 2540.0 1288.0 32796.0 10651.0 10356.0 11789.0
13 4042.0 1633.0 1684.0 725.0 30559.0 10133.0 9695.0 10731.0
14 2845.0 1200.0 1149.0 496.0 28374.0 9356.0 9057.0 9961.0
15 2069.0 890.0 821.0 358.0 26365.0 8656.0 8464.0 9245.0
16 1421.0 566.0 634.0 221.0 25006.0 8209.0 8219.0 8578.0
17 991.0 414.0 405.0 172.0 23056.0 7576.0 7599.0 7881.0
18 624.0 266.0 266.0 92.0 21684.0 7199.0 7152.0 7333.0
19 463.0 209.0 183.0 71.0 20420.0 6789.0 6760.0 6871.0
20 308.0 140.0 134.0 34.0 19311.0 6472.0 6451.0 6388.0
21 214.0 98.0 90.0 26.0 18162.0 6013.0 6195.0 5954.0
22 178.0 81.0 72.0 25.0 16966.0 5483.0 5670.0 5813.0
23 111.0 49.0 52.0 10.0 16069.0 5346.0 5190.0 5533.0
24 85.0 32.0 49.0 4.0 14884.0 5130.0 4803.0 4951.0
25 53.0 26.0 26.0 1.0 13654.0 4694.0 4447.0 4513.0
26 42.0 16.0 22.0 4.0 12959.0 4399.0 4146.0 4414.0
27 23.0 12.0 11.0 0.0 11739.0 4026.0 3961.0 3752.0
28 19.0 10.0 9.0 0.0 11212.0 3849.0 3812.0 3551.0
29 16.0 10.0 6.0 0.0 10441.0 3592.0 3472.0 3377.0
30 15.0 2.0 13.0 0.0 9695.0 3426.0 3207.0 3062.0
31 5.0 3.0 2.0 0.0 8971.0 3239.0 2942.0 2790.0
32 0.0 0.0 0.0 0.0 8720.0 3110.0 2881.0 2729.0
33 2.0 1.0 1.0 0.0 8258.0 2821.0 2738.0 2699.0
34 8.0 2.0 6.0 0.0 7688.0 2662.0 2495.0 2531.0
35 4.0 1.0 3.0 0.0 7005.0 2327.0 2369.0 2309.0
36 0.0 0.0 0.0 0.0 6594.0 2282.0 2148.0 2164.0
37 1.0 0.0 1.0 0.0 6130.0 2139.0 2090.0 1901.0
38 1.0 1.0 0.0 0.0 5678.0 1932.0 2002.0 1744.0
39 1.0 0.0 1.0 0.0 5484.0 1867.0 1890.0 1727.0
40 0.0 0.0 0.0 0.0 4988.0 1694.0 1704.0 1590.0
41 0.0 0.0 0.0 0.0 4818.0 1688.0 1630.0 1500.0
42 0.0 0.0 0.0 0.0 4436.0 1501.0 1541.0 1394.0
43 0.0 0.0 0.0 0.0 4186.0 1399.0 1468.0 1319.0
44 0.0 0.0 0.0 0.0 3820.0 1265.0 1338.0 1217.0
45 0.0 0.0 0.0 0.0 3545.0 1169.0 1286.0 1090.0
46 0.0 0.0 0.0 0.0 3292.0 1141.0 1110.0 1041.0
47 0.0 0.0 0.0 0.0 3212.0 1095.0 1103.0 1014.0
48 0.0 0.0 0.0 0.0 2859.0 1023.0 983.0 853.0
49 0.0 0.0 0.0 0.0 2773.0 965.0 995.0 813.0
50 0.0 0.0 0.0 0.0 2597.0 930.0 850.0 817.0
51 0.0 0.0 0.0 0.0 2407.0 827.0 855.0 725.0
52 0.0 0.0 0.0 0.0 2147.0 687.0 812.0 648.0
53 0.0 0.0 0.0 0.0 2127.0 755.0 769.0 603.0
54 0.0 0.0 0.0 0.0 1993.0 675.0 708.0 610.0
55 0.0 0.0 0.0 0.0 1815.0 631.0 618.0 566.0
56 0.0 0.0 0.0 0.0 1636.0 490.0 590.0 556.0
57 0.0 0.0 0.0 0.0 1598.0 561.0 564.0 473.0
58 0.0 0.0 0.0 0.0 1529.0 520.0 590.0 419.0
59 0.0 0.0 0.0 0.0 1446.0 502.0 521.0 423.0
60 0.0 0.0 0.0 0.0 1378.0 497.0 494.0 387.0
61 0.0 0.0 0.0 0.0 1319.0 439.0 486.0 394.0
62 0.0 0.0 0.0 0.0 1186.0 395.0 426.0 365.0
63 0.0 0.0 0.0 0.0 1208.0 440.0 419.0 349.0
64 0.0 0.0 0.0 0.0 1137.0 406.0 419.0 312.0
65 0.0 0.0 0.0 0.0 1046.0 326.0 385.0 335.0
66 0.0 0.0 0.0 0.0 897.0 306.0 350.0 241.0
