#/mnt/nas-sph/120_anisotropy_evolution/2174.aim
#xdim 300
#ydim 300
#zdim 300
#el_size 0.018 mm
#ice_vol_frac 0.227953185185 
#mean_cl_ice 8.84935607569 mean_cl_ice_x 9.71836225545 mean_cl_ice_y 8.83117315438 mean_cl_ice_z 8.13838626927 mean_cl_pore 28.1257947174 mean_cl_pore_x 30.7725502585 mean_cl_pore_y 28.002885557 mean_cl_pore_z 26.0033706029
#mean_cl_squared_ice 134.504393236 mean_cl_squared_ice_x 165.46824462 mean_cl_squared_ice_y 134.024863222 mean_cl_squared_ice_z 109.01644408 	mean_cl_squared_pore 1681.92380428 mean_cl_squared_pore_x 2037.98136694 mean_cl_squared_pore_y 1686.72145105 mean_cl_squared_pore_z 1376.59354296
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 122098.0 36447.0 39892.0 45759.0 74290.0 22234.0 25862.0 26194.0
2 197796.0 58899.0 64602.0 74295.0 111720.0 33348.0 38890.0 39482.0
3 216683.0 63258.0 71666.0 81759.0 119747.0 36158.0 40873.0 42716.0
4 194725.0 55759.0 65716.0 73250.0 104523.0 31715.0 35193.0 37615.0
5 162968.0 45102.0 55859.0 62007.0 86432.0 26398.0 29292.0 30742.0
6 138380.0 37115.0 47525.0 53740.0 72872.0 22014.0 24417.0 26441.0
7 121224.0 32442.0 41758.0 47024.0 63873.0 18951.0 21396.0 23526.0
8 107208.0 28817.0 36838.0 41553.0 57731.0 17045.0 19709.0 20977.0
9 96557.0 27056.0 33292.0 36209.0 53630.0 15644.0 18253.0 19733.0
10 86767.0 24687.0 29563.0 32517.0 49355.0 14566.0 16901.0 17888.0
11 77686.0 23055.0 25712.0 28919.0 46725.0 13500.0 15878.0 17347.0
12 68694.0 21075.0 22404.0 25215.0 45157.0 13288.0 15043.0 16826.0
13 61456.0 19324.0 19994.0 22138.0 43487.0 12384.0 14590.0 16513.0
14 55534.0 17796.0 17856.0 19882.0 40565.0 11444.0 13632.0 15489.0
