#/mnt/nas-sph/120_anisotropy_evolution/C0002742_SEG_SCALED.aim
#xdim 254
#ydim 254
#zdim 254
#el_size 0.02 mm
#ice_vol_frac 0.268370404851 
#mean_cl_ice 15.7553935442 mean_cl_ice_x 17.0091585929 mean_cl_ice_y 16.5599884022 mean_cl_ice_z 14.0385134725 mean_cl_pore 38.20616775 mean_cl_pore_x 41.118678771 mean_cl_pore_y 39.7615519569 mean_cl_pore_z 34.4215333025
#mean_cl_squared_ice 346.769164905 mean_cl_squared_ice_x 412.056664926 mean_cl_squared_ice_y 389.200841216 mean_cl_squared_ice_z 256.913211414 	mean_cl_squared_pore 2627.10524605 mean_cl_squared_pore_x 2977.84845513 mean_cl_squared_pore_y 2838.52366107 mean_cl_squared_pore_z 2150.46413365
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 13720.0 4056.0 4498.0 5166.0 10896.0 3148.0 3565.0 4183.0
2 14999.0 4600.0 4638.0 5761.0 13047.0 3483.0 4009.0 5555.0
3 15437.0 4824.0 4676.0 5937.0 13993.0 3813.0 4034.0 6146.0
4 18097.0 5535.0 5576.0 6986.0 15502.0 4196.0 4315.0 6991.0
5 21059.0 6356.0 6607.0 8096.0 16987.0 4436.0 4910.0 7641.0
6 24923.0 7384.0 7691.0 9848.0 18505.0 4662.0 5495.0 8348.0
7 28497.0 8376.0 8688.0 11433.0 19219.0 5062.0 5796.0 8361.0
8 32802.0 9590.0 9993.0 13219.0 19706.0 5334.0 6195.0 8177.0
9 36720.0 10576.0 10891.0 15253.0 19903.0 5969.0 6207.0 7727.0
10 41098.0 11479.0 12272.0 17347.0 19951.0 5873.0 6299.0 7779.0
11 44042.0 11906.0 13119.0 19017.0 20133.0 5964.0 6126.0 8043.0
12 47506.0 12842.0 13960.0 20704.0 20102.0 5840.0 6211.0 8051.0
13 49622.0 13195.0 14094.0 22333.0 20421.0 5778.0 6404.0 8239.0
14 50804.0 13468.0 14325.0 23011.0 19657.0 5730.0 6241.0 7686.0
15 48403.0 12604.0 14092.0 21707.0 19064.0 5567.0 6200.0 7297.0
16 43840.0 12015.0 13087.0 18738.0 18698.0 5457.0 6029.0 7212.0
17 38505.0 10899.0 11825.0 15781.0 18328.0 5457.0 5822.0 7049.0
18 33708.0 10199.0 10818.0 12691.0 18020.0 5443.0 5601.0 6976.0
19 28295.0 8985.0 9612.0 9698.0 17644.0 5225.0 5518.0 6901.0
20 23942.0 7907.0 8327.0 7708.0 17571.0 5172.0 5486.0 6913.0
21 20369.0 7050.0 7193.0 6126.0 17640.0 5275.0 5266.0 7099.0
22 17290.0 6424.0 6325.0 4541.0 16638.0 4955.0 4983.0 6700.0
23 14949.0 5886.0 5330.0 3733.0 16107.0 4884.0 4866.0 6357.0
24 13278.0 5191.0 4774.0 3313.0 15395.0 4526.0 4957.0 5912.0
25 11727.0 4505.0 4157.0 3065.0 15058.0 4472.0 4885.0 5701.0
26 10800.0 4201.0 3755.0 2844.0 14600.0 4300.0 4956.0 5344.0
27 9386.0 3637.0 3292.0 2457.0 14205.0 4229.0 4943.0 5033.0
28 8241.0 3234.0 2976.0 2031.0 13370.0 4139.0 4512.0 4719.0
29 7449.0 2910.0 2788.0 1751.0 12582.0 3978.0 4148.0 4456.0
30 6567.0 2616.0 2535.0 1416.0 12369.0 4014.0 4023.0 4332.0
31 5984.0 2398.0 2318.0 1268.0 12306.0 3813.0 4106.0 4387.0
32 5405.0 2234.0 2041.0 1130.0 11789.0 3738.0 3782.0 4269.0
33 4788.0 2000.0 1713.0 1075.0 11392.0 3456.0 3680.0 4256.0
