#/mnt/nas-sph/120_anisotropy_evolution/D0001177_SEG_ADTHRESHOLD_SCALED2.aim
#xdim 198
#ydim 198
#zdim 198
#el_size 0.054 mm
#ice_vol_frac 0.318245200706 
#mean_cl_ice 7.7882152653 mean_cl_ice_x 7.72716580752 mean_cl_ice_y 7.73113178023 mean_cl_ice_z 7.90909964078 mean_cl_pore 15.9612814754 mean_cl_pore_x 15.7179117821 mean_cl_pore_y 15.8779223273 mean_cl_pore_z 16.2992229296
#mean_cl_squared_ice 106.240432128 mean_cl_squared_ice_x 100.362337971 mean_cl_squared_ice_y 102.562172177 mean_cl_squared_ice_z 116.019856439 	mean_cl_squared_pore 592.131577836 mean_cl_squared_pore_x 530.057299169 mean_cl_squared_pore_y 548.58517954 mean_cl_squared_pore_z 701.203458164
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 88663.0 28586.0 28216.0 31861.0 118288.0 36251.0 36649.0 45388.0
2 100745.0 32873.0 32147.0 35725.0 93045.0 28482.0 28993.0 35570.0
3 97508.0 32397.0 32160.0 32951.0 65445.0 20773.0 20633.0 24039.0
4 88138.0 29767.0 29813.0 28558.0 50706.0 16728.0 16518.0 17460.0
5 77993.0 26696.0 27119.0 24178.0 42857.0 14355.0 14369.0 14133.0
6 67849.0 23132.0 23933.0 20784.0 38092.0 12990.0 12912.0 12190.0
7 58950.0 20091.0 20859.0 18000.0 34134.0 12212.0 11516.0 10406.0
8 51399.0 17663.0 17819.0 15917.0 31581.0 11357.0 10743.0 9481.0
9 44818.0 15587.0 15725.0 13506.0 28720.0 10366.0 10056.0 8298.0
10 38424.0 13323.0 13624.0 11477.0 26119.0 9193.0 9265.0 7661.0
11 33159.0 11461.0 11479.0 10219.0 24524.0 8697.0 8837.0 6990.0
12 28263.0 9762.0 9641.0 8860.0 22878.0 8194.0 8303.0 6381.0
13 24354.0 8299.0 8382.0 7673.0 21840.0 7919.0 7960.0 5961.0
14 20902.0 6992.0 7100.0 6810.0 21039.0 7765.0 7550.0 5724.0
15 17721.0 5906.0 5951.0 5864.0 19545.0 7203.0 7127.0 5215.0
16 15361.0 5250.0 5108.0 5003.0 18734.0 6997.0 6731.0 5006.0
17 13736.0 4707.0 4530.0 4499.0 17426.0 6610.0 6111.0 4705.0
18 12317.0 4273.0 4016.0 4028.0 16496.0 6365.0 5710.0 4421.0
19 10389.0 3516.0 3408.0 3465.0 15498.0 5886.0 5439.0 4173.0
20 8996.0 3044.0 2983.0 2969.0 14526.0 5533.0 5068.0 3925.0
21 7636.0 2532.0 2454.0 2650.0 13673.0 5210.0 4763.0 3700.0
22 6292.0 2073.0 1950.0 2269.0 13210.0 4969.0 4559.0 3682.0
23 5530.0 1857.0 1708.0 1965.0 12489.0 4660.0 4412.0 3417.0
24 4524.0 1659.0 1350.0 1515.0 11995.0 4555.0 4252.0 3188.0
25 3851.0 1346.0 1105.0 1400.0 11345.0 4304.0 3996.0 3045.0
26 3241.0 1117.0 948.0 1176.0 11000.0 4187.0 3887.0 2926.0
27 2838.0 966.0 766.0 1106.0 10316.0 3924.0 3588.0 2804.0
28 2536.0 809.0 764.0 963.0 9942.0 3568.0 3756.0 2618.0
29 2080.0 659.0 622.0 799.0 9214.0 3249.0 3384.0 2581.0
30 1831.0 650.0 509.0 672.0 8800.0 3064.0 3223.0 2513.0
31 1592.0 536.0 439.0 617.0 8053.0 2540.0 3116.0 2397.0
32 1382.0 410.0 381.0 591.0 7427.0 2434.0 2794.0 2199.0
33 1149.0 319.0 300.0 530.0 7191.0 2433.0 2590.0 2168.0
34 1050.0 274.0 286.0 490.0 6849.0 2339.0 2469.0 2041.0
35 836.0 219.0 251.0 366.0 6584.0 2201.0 2395.0 1988.0
36 696.0 168.0 193.0 335.0 6337.0 2139.0 2200.0 1998.0
37 657.0 176.0 185.0 296.0 6301.0 2132.0 2153.0 2016.0
38 533.0 139.0 136.0 258.0 6050.0 2112.0 1818.0 2120.0
39 441.0 98.0 117.0 226.0 5772.0 1946.0 1755.0 2071.0
40 414.0 76.0 106.0 232.0 5566.0 1931.0 1714.0 1921.0
41 400.0 74.0 109.0 217.0 5078.0 1686.0 1671.0 1721.0
42 303.0 68.0 94.0 141.0 4840.0 1652.0 1547.0 1641.0
43 260.0 45.0 73.0 142.0 4701.0 1662.0 1460.0 1579.0
44 213.0 26.0 68.0 119.0 4462.0 1578.0 1388.0 1496.0
45 193.0 18.0 61.0 114.0 4026.0 1317.0 1314.0 1395.0
46 172.0 14.0 56.0 102.0 3606.0 1122.0 1202.0 1282.0
47 150.0 7.0 50.0 93.0 3430.0 970.0 1201.0 1259.0
48 103.0 12.0 31.0 60.0 3312.0 1038.0 1142.0 1132.0
49 99.0 6.0 34.0 59.0 2966.0 948.0 1040.0 978.0
50 106.0 13.0 43.0 50.0 2865.0 954.0 948.0 963.0
51 62.0 0.0 31.0 31.0 2612.0 823.0 938.0 851.0
52 79.0 1.0 27.0 51.0 2429.0 775.0 875.0 779.0
53 71.0 1.0 19.0 51.0 2428.0 721.0 923.0 784.0
54 80.0 2.0 34.0 44.0 2365.0 721.0 865.0 779.0
55 67.0 1.0 32.0 34.0 2324.0 717.0 834.0 773.0
56 78.0 0.0 49.0 29.0 2207.0 664.0 780.0 763.0
57 140.0 0.0 104.0 36.0 2048.0 630.0 651.0 767.0
58 34.0 0.0 13.0 21.0 1879.0 555.0 618.0 706.0
59 40.0 0.0 11.0 29.0 1759.0 563.0 598.0 598.0
60 22.0 0.0 3.0 19.0 1626.0 520.0 477.0 629.0
61 30.0 0.0 2.0 28.0 1767.0 577.0 536.0 654.0
62 16.0 0.0 3.0 13.0 1726.0 625.0 460.0 641.0
63 10.0 0.0 1.0 9.0 1658.0 633.0 477.0 548.0
64 5.0 0.0 0.0 5.0 1480.0 542.0 450.0 488.0
65 5.0 0.0 1.0 4.0 1401.0 488.0 407.0 506.0
66 5.0 0.0 0.0 5.0 1384.0 436.0 401.0 547.0
67 7.0 0.0 0.0 7.0 1327.0 392.0 373.0 562.0
68 5.0 0.0 0.0 5.0 1303.0 373.0 379.0 551.0
69 4.0 0.0 0.0 4.0 1187.0 349.0 351.0 487.0
70 2.0 0.0 0.0 2.0 1071.0 291.0 321.0 459.0
71 3.0 0.0 0.0 3.0 958.0 252.0 304.0 402.0
72 3.0 0.0 0.0 3.0 924.0 220.0 318.0 386.0
73 0.0 0.0 0.0 0.0 911.0 219.0 334.0 358.0
74 2.0 0.0 0.0 2.0 852.0 226.0 268.0 358.0
75 1.0 0.0 0.0 1.0 688.0 146.0 198.0 344.0
76 1.0 0.0 0.0 1.0 724.0 169.0 192.0 363.0
77 4.0 0.0 0.0 4.0 714.0 189.0 203.0 322.0
78 0.0 0.0 0.0 0.0 654.0 187.0 168.0 299.0
79 0.0 0.0 0.0 0.0 668.0 164.0 184.0 320.0
80 0.0 0.0 0.0 0.0 634.0 162.0 211.0 261.0
81 0.0 0.0 0.0 0.0 569.0 158.0 177.0 234.0
82 0.0 0.0 0.0 0.0 509.0 121.0 152.0 236.0
83 0.0 0.0 0.0 0.0 505.0 128.0 148.0 229.0
84 0.0 0.0 0.0 0.0 491.0 136.0 147.0 208.0
85 0.0 0.0 0.0 0.0 470.0 118.0 116.0 236.0
86 0.0 0.0 0.0 0.0 425.0 99.0 107.0 219.0
87 0.0 0.0 0.0 0.0 428.0 107.0 110.0 211.0
88 0.0 0.0 0.0 0.0 419.0 89.0 129.0 201.0
89 0.0 0.0 0.0 0.0 357.0 83.0 100.0 174.0
90 0.0 0.0 0.0 0.0 378.0 83.0 133.0 162.0
91 0.0 0.0 0.0 0.0 346.0 82.0 104.0 160.0
92 0.0 0.0 0.0 0.0 341.0 63.0 109.0 169.0
93 0.0 0.0 0.0 0.0 351.0 64.0 108.0 179.0
94 0.0 0.0 0.0 0.0 379.0 79.0 119.0 181.0
95 0.0 0.0 0.0 0.0 320.0 100.0 77.0 143.0
96 0.0 0.0 0.0 0.0 332.0 109.0 92.0 131.0
97 1.0 0.0 0.0 1.0 312.0 87.0 92.0 133.0
98 0.0 0.0 0.0 0.0 228.0 48.0 76.0 104.0
99 0.0 0.0 0.0 0.0 225.0 65.0 72.0 88.0
100 0.0 0.0 0.0 0.0 209.0 63.0 69.0 77.0
101 0.0 0.0 0.0 0.0 181.0 43.0 55.0 83.0
102 0.0 0.0 0.0 0.0 184.0 41.0 41.0 102.0
103 0.0 0.0 0.0 0.0 177.0 47.0 26.0 104.0
104 0.0 0.0 0.0 0.0 207.0 61.0 26.0 120.0
105 0.0 0.0 0.0 0.0 147.0 38.0 20.0 89.0
106 0.0 0.0 0.0 0.0 150.0 36.0 22.0 92.0
107 0.0 0.0 0.0 0.0 150.0 47.0 14.0 89.0
