#/mnt/nas-sph/120_anisotropy_evolution/2165.aim
#xdim 300
#ydim 300
#zdim 300
#el_size 0.018 mm
#ice_vol_frac 0.221509888889 
#mean_cl_ice 7.12418433786 mean_cl_ice_x 7.81965200474 mean_cl_ice_y 7.21933834438 mean_cl_ice_z 6.46407978116 mean_cl_pore 23.6603690117 mean_cl_pore_x 25.8562049776 mean_cl_pore_y 23.9399827106 mean_cl_pore_z 21.576023872
#mean_cl_squared_ice 82.8499161805 mean_cl_squared_ice_x 102.149766356 mean_cl_squared_ice_y 83.9539120054 mean_cl_squared_ice_z 65.9072826137 	mean_cl_squared_pore 1137.65067489 mean_cl_squared_pore_x 1368.78214676 mean_cl_squared_pore_y 1176.17528648 mean_cl_squared_pore_z 910.059724244
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 156945.0 46792.0 51246.0 58907.0 71221.0 21667.0 24673.0 24881.0
2 256285.0 75475.0 83022.0 97788.0 109102.0 33067.0 38357.0 37678.0
3 289498.0 84009.0 92820.0 112669.0 123462.0 37492.0 42126.0 43844.0
4 277866.0 78215.0 87640.0 112011.0 121588.0 36346.0 40280.0 44962.0
5 248306.0 67477.0 78474.0 102355.0 111983.0 33401.0 36102.0 42480.0
6 216945.0 57981.0 69918.0 89046.0 102653.0 30014.0 32301.0 40338.0
7 185543.0 49967.0 62091.0 73485.0 93765.0 27309.0 29488.0 36968.0
8 155330.0 43246.0 53167.0 58917.0 87726.0 25100.0 27797.0 34829.0
9 128187.0 37955.0 44889.0 45343.0 82403.0 23387.0 26149.0 32867.0
10 105655.0 33500.0 36567.0 35588.0 76994.0 22271.0 24313.0 30410.0
11 86391.0 28932.0 29252.0 28207.0 73591.0 21042.0 23307.0 29242.0
12 71192.0 25059.0 24144.0 21989.0 71182.0 20114.0 23043.0 28025.0
13 58616.0 21253.0 20028.0 17335.0 67421.0 19055.0 21946.0 26420.0
14 47814.0 17863.0 16389.0 13562.0 63572.0 17795.0 20652.0 25125.0
15 39663.0 15057.0 13834.0 10772.0 59440.0 16641.0 19256.0 23543.0
16 32438.0 12897.0 11007.0 8534.0 57062.0 16091.0 18524.0 22447.0
17 26706.0 10708.0 9090.0 6908.0 53445.0 15180.0 17570.0 20695.0
18 22071.0 8910.0 7487.0 5674.0 50952.0 14409.0 16693.0 19850.0
19 18018.0 7377.0 6135.0 4506.0 48450.0 13468.0 16196.0 18786.0
20 15140.0 6380.0 5032.0 3728.0 46341.0 12965.0 15382.0 17994.0
21 12476.0 5371.0 4170.0 2935.0 44615.0 12515.0 14599.0 17501.0
22 10420.0 4528.0 3400.0 2492.0 41751.0 11955.0 13693.0 16103.0
23 8730.0 3803.0 2890.0 2037.0 40212.0 11567.0 13464.0 15181.0
24 7189.0 3155.0 2299.0 1735.0 38369.0 11092.0 12805.0 14472.0
25 6071.0 2783.0 1921.0 1367.0 37159.0 10891.0 12068.0 14200.0
26 4995.0 2283.0 1563.0 1149.0 36047.0 10740.0 11646.0 13661.0
27 4188.0 1837.0 1413.0 938.0 35476.0 10647.0 11372.0 13457.0
28 3524.0 1510.0 1191.0 823.0 34374.0 10257.0 11078.0 13039.0
29 3292.0 1442.0 1116.0 734.0 32484.0 9515.0 10923.0 12046.0
30 2704.0 1240.0 964.0 500.0 31057.0 9085.0 10433.0 11539.0
31 2288.0 1031.0 791.0 466.0 29041.0 8621.0 9472.0 10948.0
32 1838.0 856.0 664.0 318.0 27759.0 8313.0 9311.0 10135.0
33 1696.0 805.0 591.0 300.0 27157.0 8051.0 9295.0 9811.0
34 1408.0 726.0 423.0 259.0 26185.0 7662.0 8974.0 9549.0
35 1137.0 556.0 387.0 194.0 24959.0 7479.0 8743.0 8737.0
