#/mnt/nas-sph/120_anisotropy_evolution/C0002444_SEG_SCALED.aim
#xdim 254
#ydim 254
#zdim 254
#el_size 0.02 mm
#ice_vol_frac 0.225318824653 
#mean_cl_ice 11.7961534775 mean_cl_ice_x 13.0115515273 mean_cl_ice_y 12.5330151694 mean_cl_ice_z 10.2379142162 mean_cl_pore 35.7301343671 mean_cl_pore_x 38.7094069218 mean_cl_pore_y 37.4599057509 mean_cl_pore_z 31.8126686831
#mean_cl_squared_ice 200.843789868 mean_cl_squared_ice_x 253.295673992 mean_cl_squared_ice_y 229.939804553 mean_cl_squared_ice_z 135.805107985 	mean_cl_squared_pore 2340.46380007 mean_cl_squared_pore_x 2687.40648879 mean_cl_squared_pore_y 2576.3369835 mean_cl_squared_pore_z 1855.0205264
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0 0.0 0.0 0.0 0.0 0.0
1 15432.0 4463.0 4965 6004.0 11913.0 3491.0 3847.0 4575.0
2 21527.0 6135.0 6783 8609.0 15994.0 4425.0 4476.0 7093.0
3 27540.0 7953.0 8552 11035.0 18782.0 5209.0 5149.0 8424.0
4 35408.0 9867.0 10812 14729.0 21626.0 5692.0 5833.0 10101.0
5 43842.0 12347.0 13238 18257.0 23846.0 6429.0 6599.0 10818.0
6 53208.0 14876.0 15777 22555.0 24826.0 6670.0 7242.0 10914.0
7 61133.0 17038.0 17621 26474.0 26183.0 7089.0 8041.0 11053.0
8 71118.0 18799.0 19638 32681.0 26384.0 7189.0 8272.0 10923.0
9 79987.0 20154.0 21394 38439.0 26491.0 7214.0 8345.0 10932.0
10 81290.0 20799.0 21810 38681.0 26183.0 7249.0 8078.0 10856.0
11 74561.0 19738.0 21044 33779.0 24864.0 6924.0 7696.0 10244.0
12 61654.0 17852.0 19183 24619.0 23874.0 6744.0 7280.0 9850.0
13 50129.0 15207.0 17321 17601.0 23671.0 6717.0 7216.0 9738.0
14 40171.0 13116.0 14295 12760.0 22996.0 6651.0 6919.0 9426.0
15 31497.0 10725.0 11316 9456.0 22520.0 6667.0 6781.0 9072.0
16 25811.0 9078.0 9179 7554.0 21575.0 6387.0 6450.0 8738.0
17 21873.0 7871.0 7833 6169.0 20639.0 6306.0 6211.0 8122.0
18 18170.0 6637.0 6557 4976.0 19899.0 6036.0 6179.0 7684.0
19 15424.0 5640.0 5686 4098.0 20323.0 5861.0 6211.0 8251.0
20 13315.0 4933.0 4950 3432.0 19768.0 5566.0 6277.0 7925.0
21 11940.0 4405.0 4476 3059.0 18792.0 5400.0 5776.0 7616.0
22 9981.0 3905.0 3537 2539.0 18436.0 5027.0 5897.0 7512.0
23 8406.0 3416.0 2910 2080.0 18052.0 4969.0 5907.0 7176.0
24 7427.0 2973.0 2742 1712.0 17145.0 5135.0 5557.0 6453.0
25 6465.0 2685.0 2420 1360.0 16547.0 5106.0 5263.0 6178.0
26 5865.0 2471.0 2148 1246.0 15501.0 4767.0 5024.0 5710.0
27 5147.0 2115.0 2006 1026.0 14901.0 4843.0 4608.0 5450.0
28 4545.0 1900.0 1779 866.0 14530.0 4705.0 4641.0 5184.0
29 3967.0 1660.0 1588 719.0 14098.0 4499.0 4625.0 4974.0
30 3500.0 1525.0 1330 645.0 14442.0 4247.0 4780.0 5415.0
31 3169.0 1379.0 1192 598.0 13933.0 4121.0 4533.0 5279.0
32 2711.0 1199.0 1076 436.0 13756.0 4082.0 4677.0 4997.0
33 2520.0 1131.0 985 404.0 13191.0 3965.0 4454.0 4772.0
34 2130.0 925.0 852 353.0 12512.0 3802.0 4151.0 4559.0
35 1798.0 822.0 716 260.0 12135.0 3757.0 3997.0 4381.0
36 1523.0 690.0 607 226.0 11289.0 3531.0 3764.0 3994.0
37 1422.0 680.0 540 202.0 10820.0 3557.0 3481.0 3782.0
38 1317.0 641.0 487 189.0 10469.0 3620.0 3286.0 3563.0
39 1108.0 481.0 463 164.0 10138.0 3392.0 3423.0 3323.0
40 994.0 462.0 412 120.0 10074.0 3279.0 3385.0 3410.0
41 780.0 363.0 342 75.0 9903.0 3363.0 3326.0 3214.0
42 822.0 367.0 382 73.0 9583.0 3242.0 3219.0 3122.0
43 714.0 322.0 322 70.0 9167.0 3158.0 3035.0 2974.0
44 647.0 327.0 271 49.0 9249.0 3111.0 3097.0 3041.0
45 578.0 295.0 227 56.0 8949.0 2903.0 3014.0 3032.0
46 531.0 279.0 191 61.0 8683.0 2685.0 2955.0 3043.0
47 459.0 259.0 164 36.0 8243.0 2592.0 2635.0 3016.0
48 413.0 208.0 157 48.0 7990.0 2538.0 2666.0 2786.0
49 391.0 213.0 156 22.0 7995.0 2508.0 2645.0 2842.0
50 340.0 175.0 157 8.0 7526.0 2462.0 2497.0 2567.0
51 316.0 145.0 167 4.0 7535.0 2516.0 2500.0 2519.0
52 273.0 131.0 138 4.0 7227.0 2354.0 2470.0 2403.0
53 291.0 118.0 170 3.0 7192.0 2396.0 2412.0 2384.0
54 302.0 122.0 174 6.0 6963.0 2261.0 2381.0 2321.0
55 267.0 149.0 111 7.0 6969.0 2237.0 2316.0 2416.0
56 275.0 140.0 126 9.0 6455.0 2201.0 2098.0 2156.0
57 264.0 141.0 116 7.0 6335.0 2121.0 1982.0 2232.0
58 229.0 107.0 121 1.0 6138.0 2133.0 1866.0 2139.0
59 192.0 100.0 92 0.0 6059.0 2085.0 1848.0 2126.0
60 142.0 72.0 70 0.0 5733.0 1974.0 1744.0 2015.0
61 125.0 62.0 63 0.0 5658.0 1870.0 1768.0 2020.0
62 116.0 74.0 42 0.0 5167.0 1671.0 1600.0 1896.0
63 100.0 57.0 43 0.0 4953.0 1608.0 1537.0 1808.0
64 87.0 64.0 23 0.0 4831.0 1608.0 1493.0 1730.0
65 91.0 58.0 33 0.0 4721.0 1617.0 1452.0 1652.0
66 106.0 69.0 37 0.0 4894.0 1709.0 1550.0 1635.0
67 97.0 64.0 33 0.0 4855.0 1610.0 1580.0 1665.0
68 102.0 74.0 28 0.0 4585.0 1543.0 1486.0 1556.0
69 66.0 34.0 32 0.0 4578.0 1437.0 1614.0 1527.0
70 50.0 25.0 25 0.0 4528.0 1490.0 1481.0 1557.0
71 64.0 29.0 35 0.0 4316.0 1411.0 1442.0 1463.0
72 67.0 19.0 48 0.0 3964.0 1481.0 1338.0 1145.0
73 87.0 22.0 65 0.0 3850.0 1359.0 1317.0 1174.0
74 87.0 21.0 66 0.0 3758.0 1301.0 1252.0 1205.0
75 80.0 30.0 50 0.0 3705.0 1309.0 1261.0 1135.0
76 55.0 27.0 28 0.0 3766.0 1297.0 1389.0 1080.0
77 44.0 27.0 17 0.0 3722.0 1249.0 1290.0 1183.0
78 38.0 28.0 10 0.0 3786.0 1218.0 1310.0 1258.0
79 35.0 25.0 10 0.0 3628.0 1208.0 1214.0 1206.0
80 34.0 22.0 12 0.0 3316.0 1185.0 1120.0 1011.0
81 17.0 12.0 5 0.0 3366.0 1088.0 1210.0 1068.0
82 25.0 22.0 3 0.0 2969.0 998.0 1096.0 875.0
83 6.0 4.0 2 0.0 2884.0 1062.0 959.0 863.0
84 13.0 10.0 3 0.0 2541.0 970.0 865.0 706.0
85 10.0 6.0 4 0.0 2770.0 1089.0 933.0 748.0
86 7.0 4.0 3 0.0 2580.0 1009.0 812.0 759.0
87 9.0 6.0 3 0.0 2579.0 1048.0 799.0 732.0
88 5.0 4.0 1 0.0 2602.0 1013.0 893.0 696.0
89 7.0 4.0 3 0.0 2363.0 916.0 806.0 641.0
90 12.0 12.0 0 0.0 2222.0 814.0 699.0 709.0
91 12.0 12.0 0 0.0 2309.0 802.0 778.0 729.0
92 11.0 7.0 4 0.0 2260.0 807.0 755.0 698.0
93 9.0 9.0 0 0.0 2192.0 891.0 663.0 638.0
94 9.0 8.0 1 0.0 2217.0 902.0 644.0 671.0
95 9.0 8.0 1 0.0 2034.0 823.0 554.0 657.0
96 12.0 12.0 0 0.0 2038.0 727.0 548.0 763.0
97 12.0 12.0 0 0.0 1975.0 692.0 560.0 723.0
98 6.0 6.0 0 0.0 2011.0 631.0 637.0 743.0
99 9.0 9.0 0 0.0 2167.0 601.0 598.0 968.0
100 10.0 10.0 0 0.0 2046.0 588.0 623.0 835.0
101 6.0 6.0 0 0.0 1833.0 593.0 580.0 660.0
102 9.0 9.0 0 0.0 1473.0 494.0 483.0 496.0
103 1.0 1.0 0 0.0 1378.0 439.0 455.0 484.0
104 4.0 4.0 0 0.0 1340.0 447.0 459.0 434.0
105 3.0 3.0 0 0.0 1260.0 407.0 475.0 378.0
106 0.0 0.0 0 0.0 1259.0 442.0 455.0 362.0
107 5.0 5.0 0 0.0 1235.0 440.0 386.0 409.0
108 3.0 3.0 0 0.0 1343.0 448.0 434.0 461.0
109 1.0 1.0 0 0.0 1251.0 409.0 415.0 427.0
110 2.0 2.0 0 0.0 1179.0 416.0 404.0 359.0
111 3.0 3.0 0 0.0 1317.0 453.0 412.0 452.0
112 1.0 1.0 0 0.0 1210.0 453.0 399.0 358.0
113 0.0 0.0 0 0.0 1148.0 409.0 412.0 327.0
114 0.0 0.0 0 0.0 1148.0 424.0 400.0 324.0
115 0.0 0.0 0 0.0 1169.0 425.0 405.0 339.0
116 0.0 0.0 0 0.0 1102.0 391.0 398.0 313.0
117 0.0 0.0 0 0.0 1156.0 405.0 395.0 356.0
118 0.0 0.0 0 0.0 1009.0 375.0 338.0 296.0
119 0.0 0.0 0 0.0 1018.0 353.0 353.0 312.0
120 0.0 0.0 0 0.0 976.0 384.0 325.0 267.0
121 0.0 0.0 0 0.0 1000.0 382.0 302.0 316.0
122 0.0 0.0 0 0.0 993.0 362.0 309.0 322.0
123 0.0 0.0 0 0.0 917.0 385.0 265.0 267.0
124 0.0 0.0 0 0.0 878.0 368.0 213.0 297.0
125 0.0 0.0 0 0.0 932.0 350.0 258.0 324.0
126 0.0 0.0 0 0.0 878.0 377.0 254.0 247.0
127 0.0 0.0 0 0.0 733.0 297.0 237.0 199.0
128 0.0 0.0 0 0.0 724.0 284.0 273.0 167.0
129 0.0 0.0 0 0.0 651.0 223.0 251.0 177.0
130 0.0 0.0 0 0.0 520.0 180.0 193.0 147.0
131 0.0 0.0 0 0.0 568.0 187.0 230.0 151.0
132 0.0 0.0 0 0.0 590.0 170.0 222.0 198.0
133 0.0 0.0 0 0.0 554.0 185.0 223.0 146.0
134 0.0 0.0 0 0.0 707.0 158.0 370.0 179.0
135 0.0 0.0 0 0.0 625.0 186.0 286.0 153.0
136 0.0 0.0 0 0.0 538.0 173.0 209.0 156.0
137 0.0 0.0 0 0.0 499.0 160.0 227.0 112.0
138 0.0 0.0 0 0.0 444.0 166.0 187.0 91.0
139 0.0 0.0 0 0.0 397.0 202.0 155.0 40.0
140 0.0 0.0 0 0.0 428.0 179.0 181.0 68.0
141 0.0 0.0 0 0.0 428.0 216.0 148.0 64.0
142 0.0 0.0 0 0.0 513.0 228.0 204.0 81.0
143 0.0 0.0 0 0.0 491.0 237.0 172.0 82.0
144 0.0 0.0 0 0.0 462.0 231.0 159.0 72.0
145 0.0 0.0 0 0.0 433.0 200.0 149.0 84.0
146 0.0 0.0 0 0.0 365.0 189.0 121.0 55.0
147 0.0 0.0 0 0.0 396.0 196.0 150.0 50.0
148 0.0 0.0 0 0.0 369.0 164.0 135.0 70.0
149 0.0 0.0 0 0.0 475.0 259.0 132.0 84.0
150 0.0 0.0 0 0.0 457.0 257.0 130.0 70.0
151 0.0 0.0 0 0.0 458.0 247.0 152.0 59.0
