#/mnt/nas-sph/120_anisotropy_evolution/c0003222_seg_adthreshold_scaled2.aim
#xdim 198
#ydim 198
#zdim 198
#el_size 0.036 mm
#ice_vol_frac 0.292465518361 
#mean_cl_ice 5.46398709957 mean_cl_ice_x 5.82361632703 mean_cl_ice_y 5.78641885313 mean_cl_ice_z 4.88958001292 mean_cl_pore 12.697148388 mean_cl_pore_x 13.5083231671 mean_cl_pore_y 13.3819670334 mean_cl_pore_z 11.4262650808
#mean_cl_squared_ice 41.5221882596 mean_cl_squared_ice_x 47.2553561534 mean_cl_squared_ice_y 46.4284927792 mean_cl_squared_ice_z 32.5626749946 	mean_cl_squared_pore 285.402386772 mean_cl_squared_pore_x 320.743678919 mean_cl_squared_pore_y 310.047205877 mean_cl_squared_pore_z 234.465188563
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 70530.0 19850.0 20628.0 30052.0 40739.0 11263.0 11648.0 17828.0
2 116336.0 32715.0 32266.0 51355.0 70797.0 18723.0 18798.0 33276.0
3 170622.0 47861.0 47096.0 75665.0 89134.0 25322.0 24509.0 39303.0
4 210989.0 60218.0 61221.0 89550.0 91821.0 26955.0 26511.0 38355.0
5 194935.0 59352.0 61041.0 74542.0 86511.0 26485.0 25781.0 34245.0
6 144796.0 47331.0 49071.0 48394.0 79382.0 24051.0 24624.0 30707.0
7 96232.0 33162.0 33304.0 29766.0 72849.0 22359.0 22822.0 27668.0
8 63987.0 22711.0 22437.0 18839.0 67169.0 20664.0 21255.0 25250.0
9 45364.0 16133.0 16124.0 13107.0 60838.0 19010.0 19726.0 22102.0
10 34292.0 12363.0 12284.0 9645.0 55462.0 17569.0 18156.0 19737.0
11 25206.0 9383.0 9099.0 6724.0 49839.0 15787.0 16535.0 17517.0
12 18744.0 7180.0 6879.0 4685.0 45545.0 14427.0 15040.0 16078.0
13 13973.0 5316.0 5203.0 3454.0 41258.0 13066.0 13771.0 14421.0
14 10404.0 4012.0 3888.0 2504.0 38109.0 11987.0 12613.0 13509.0
15 7631.0 2985.0 2931.0 1715.0 35046.0 11283.0 11769.0 11994.0
16 5638.0 2260.0 2134.0 1244.0 32927.0 10686.0 10927.0 11314.0
17 4220.0 1751.0 1586.0 883.0 29815.0 9850.0 9860.0 10105.0
18 3151.0 1285.0 1206.0 660.0 27178.0 9129.0 8894.0 9155.0
19 2251.0 942.0 929.0 380.0 24563.0 8230.0 8153.0 8180.0
20 1719.0 681.0 734.0 304.0 22071.0 7251.0 7434.0 7386.0
21 1318.0 534.0 567.0 217.0 20083.0 6662.0 6733.0 6688.0
22 1023.0 438.0 425.0 160.0 18539.0 6395.0 6131.0 6013.0
23 751.0 310.0 301.0 140.0 17016.0 5707.0 5709.0 5600.0
24 597.0 241.0 258.0 98.0 15730.0 5310.0 5312.0 5108.0
25 390.0 168.0 160.0 62.0 14399.0 4880.0 4889.0 4630.0
26 320.0 144.0 130.0 46.0 13072.0 4381.0 4369.0 4322.0
27 250.0 126.0 108.0 16.0 11902.0 4058.0 4133.0 3711.0
28 176.0 88.0 70.0 18.0 10986.0 3739.0 3813.0 3434.0
29 122.0 51.0 57.0 14.0 10112.0 3453.0 3444.0 3215.0
30 106.0 43.0 46.0 17.0 9152.0 3147.0 3165.0 2840.0
31 102.0 39.0 48.0 15.0 8400.0 2833.0 2993.0 2574.0
32 74.0 44.0 25.0 5.0 7689.0 2703.0 2645.0 2341.0
33 59.0 34.0 18.0 7.0 6717.0 2299.0 2386.0 2032.0
34 50.0 22.0 24.0 4.0 6255.0 2097.0 2293.0 1865.0
35 25.0 11.0 13.0 1.0 5706.0 1974.0 2063.0 1669.0
36 13.0 5.0 4.0 4.0 5121.0 1726.0 1850.0 1545.0
37 20.0 14.0 4.0 2.0 4752.0 1681.0 1639.0 1432.0
38 14.0 10.0 4.0 0.0 4409.0 1575.0 1524.0 1310.0
39 10.0 6.0 4.0 0.0 4093.0 1480.0 1445.0 1168.0
40 4.0 2.0 1.0 1.0 3598.0 1274.0 1330.0 994.0
41 6.0 1.0 4.0 1.0 3337.0 1212.0 1196.0 929.0
42 8.0 3.0 5.0 0.0 3070.0 1136.0 1082.0 852.0
43 2.0 1.0 1.0 0.0 2765.0 1048.0 962.0 755.0
44 1.0 0.0 0.0 1.0 2576.0 948.0 903.0 725.0
45 4.0 1.0 0.0 3.0 2207.0 828.0 777.0 602.0
46 1.0 1.0 0.0 0.0 2071.0 787.0 734.0 550.0
47 1.0 1.0 0.0 0.0 1928.0 778.0 682.0 468.0
48 0.0 0.0 0.0 0.0 1735.0 692.0 601.0 442.0
49 2.0 2.0 0.0 0.0 1654.0 672.0 539.0 443.0
