#/mnt/nas-sph/120_anisotropy_evolution/c0003028_seg_adthreshold_scaledsub.aim
#xdim 190
#ydim 190
#zdim 190
#el_size 0.036 mm
#ice_vol_frac 0.321549497011 
#mean_cl_ice 7.73922197503 mean_cl_ice_x 7.73908619111 mean_cl_ice_y 7.7179350793 mean_cl_ice_z 7.76076315947 mean_cl_pore 15.681822624 mean_cl_pore_x 15.5618008715 mean_cl_pore_y 15.7728916622 mean_cl_pore_z 15.7122858908
#mean_cl_squared_ice 108.676419466 mean_cl_squared_ice_x 106.063856441 mean_cl_squared_ice_y 103.513822595 mean_cl_squared_ice_z 116.487545173 	mean_cl_squared_pore 598.474824007 mean_cl_squared_pore_x 546.136011745 mean_cl_squared_pore_y 564.970257363 mean_cl_squared_pore_z 684.695589343
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 64673.0 19298.0 19703.0 25672.0 99041.0 30617.0 29295.0 39129.0
2 95648.0 30217.0 30445.0 34986.0 96468.0 30294.0 29722.0 36452.0
3 97480.0 32041.0 32008.0 33431.0 65336.0 20748.0 21075.0 23513.0
4 86455.0 28922.0 29530.0 28003.0 48797.0 15583.0 16134.0 17080.0
5 75095.0 25872.0 25910.0 23313.0 40936.0 13236.0 13959.0 13741.0
6 64074.0 21989.0 22169.0 19916.0 35059.0 11813.0 11937.0 11309.0
7 54311.0 19130.0 18477.0 16704.0 30875.0 10488.0 10461.0 9926.0
8 45380.0 16011.0 15589.0 13780.0 28043.0 9428.0 9671.0 8944.0
9 38176.0 13498.0 13261.0 11417.0 25168.0 8555.0 8781.0 7832.0
10 32302.0 11394.0 11053.0 9855.0 23079.0 7865.0 8132.0 7082.0
11 27681.0 9615.0 9466.0 8600.0 21534.0 7379.0 7639.0 6516.0
12 23835.0 8192.0 8294.0 7349.0 20478.0 7324.0 7159.0 5995.0
13 20120.0 6809.0 7072.0 6239.0 19213.0 7076.0 6634.0 5503.0
14 17334.0 5944.0 5955.0 5435.0 17839.0 6829.0 6083.0 4927.0
15 15217.0 5234.0 5143.0 4840.0 16564.0 6353.0 5626.0 4585.0
16 12688.0 4277.0 4184.0 4227.0 15438.0 5934.0 5214.0 4290.0
17 11201.0 3693.0 3738.0 3770.0 14454.0 5396.0 4849.0 4209.0
18 9455.0 3089.0 3142.0 3224.0 13702.0 5157.0 4707.0 3838.0
19 8423.0 2826.0 2722.0 2875.0 13094.0 4961.0 4497.0 3636.0
20 7282.0 2338.0 2441.0 2503.0 12426.0 4772.0 4257.0 3397.0
21 6134.0 1959.0 2088.0 2087.0 11332.0 4360.0 3837.0 3135.0
22 5463.0 1668.0 1868.0 1927.0 10951.0 4080.0 3745.0 3126.0
23 4608.0 1306.0 1590.0 1712.0 10154.0 3719.0 3497.0 2938.0
24 4116.0 1226.0 1502.0 1388.0 9669.0 3623.0 3324.0 2722.0
25 3435.0 1059.0 1223.0 1153.0 9353.0 3444.0 3231.0 2678.0
26 2943.0 918.0 997.0 1028.0 8846.0 3139.0 3065.0 2642.0
27 2486.0 755.0 838.0 893.0 8083.0 3048.0 2771.0 2264.0
28 2275.0 678.0 780.0 817.0 7711.0 2946.0 2638.0 2127.0
29 1990.0 596.0 684.0 710.0 7403.0 2745.0 2461.0 2197.0
30 1703.0 520.0 528.0 655.0 6990.0 2497.0 2381.0 2112.0
31 1522.0 462.0 484.0 576.0 6689.0 2460.0 2276.0 1953.0
32 1233.0 369.0 367.0 497.0 6104.0 2142.0 2060.0 1902.0
33 1149.0 333.0 359.0 457.0 5841.0 1996.0 2043.0 1802.0
34 988.0 278.0 291.0 419.0 5763.0 1889.0 2022.0 1852.0
35 913.0 276.0 242.0 395.0 5486.0 1787.0 1875.0 1824.0
36 750.0 213.0 195.0 342.0 5290.0 1774.0 1755.0 1761.0
37 677.0 197.0 155.0 325.0 5126.0 1661.0 1719.0 1746.0
38 556.0 146.0 165.0 245.0 4751.0 1517.0 1751.0 1483.0
39 528.0 156.0 134.0 238.0 4649.0 1574.0 1717.0 1358.0
40 502.0 134.0 128.0 240.0 4429.0 1403.0 1711.0 1315.0
41 513.0 135.0 137.0 241.0 4123.0 1307.0 1510.0 1306.0
42 448.0 113.0 123.0 212.0 3964.0 1288.0 1415.0 1261.0
43 349.0 105.0 68.0 176.0 4019.0 1254.0 1424.0 1341.0
44 321.0 117.0 67.0 137.0 3794.0 1249.0 1335.0 1210.0
45 275.0 112.0 49.0 114.0 3645.0 1196.0 1347.0 1102.0
46 245.0 95.0 46.0 104.0 3363.0 1110.0 1201.0 1052.0
47 209.0 79.0 45.0 85.0 3314.0 1089.0 1195.0 1030.0
48 173.0 66.0 34.0 73.0 3053.0 997.0 1136.0 920.0
49 171.0 64.0 41.0 66.0 2824.0 907.0 1051.0 866.0
50 174.0 68.0 32.0 74.0 2725.0 883.0 964.0 878.0
51 122.0 49.0 19.0 54.0 2587.0 881.0 875.0 831.0
52 127.0 38.0 22.0 67.0 2584.0 873.0 902.0 809.0
53 160.0 61.0 16.0 83.0 2298.0 738.0 856.0 704.0
54 119.0 39.0 18.0 62.0 2301.0 788.0 767.0 746.0
55 90.0 20.0 11.0 59.0 2108.0 683.0 790.0 635.0
56 87.0 17.0 16.0 54.0 2103.0 681.0 710.0 712.0
57 61.0 15.0 4.0 42.0 1977.0 655.0 695.0 627.0
58 72.0 16.0 18.0 38.0 1828.0 642.0 615.0 571.0
59 58.0 18.0 10.0 30.0 1841.0 599.0 664.0 578.0
60 45.0 10.0 6.0 29.0 1712.0 553.0 581.0 578.0
61 41.0 9.0 13.0 19.0 1517.0 508.0 533.0 476.0
62 30.0 5.0 6.0 19.0 1514.0 515.0 546.0 453.0
63 23.0 8.0 6.0 9.0 1388.0 509.0 451.0 428.0
64 31.0 13.0 6.0 12.0 1385.0 481.0 496.0 408.0
65 37.0 16.0 7.0 14.0 1266.0 525.0 393.0 348.0
66 29.0 11.0 6.0 12.0 1083.0 399.0 354.0 330.0
67 11.0 5.0 3.0 3.0 1125.0 413.0 359.0 353.0
68 15.0 10.0 0.0 5.0 1037.0 366.0 302.0 369.0
69 15.0 10.0 1.0 4.0 943.0 320.0 281.0 342.0
70 12.0 3.0 5.0 4.0 896.0 312.0 274.0 310.0
71 9.0 1.0 1.0 7.0 797.0 280.0 233.0 284.0
72 7.0 1.0 2.0 4.0 801.0 293.0 224.0 284.0
73 2.0 0.0 0.0 2.0 811.0 277.0 228.0 306.0
74 4.0 0.0 1.0 3.0 797.0 254.0 248.0 295.0
75 10.0 1.0 2.0 7.0 880.0 238.0 269.0 373.0
76 3.0 1.0 1.0 1.0 731.0 184.0 239.0 308.0
77 2.0 1.0 1.0 0.0 741.0 158.0 255.0 328.0
78 3.0 1.0 0.0 2.0 685.0 147.0 245.0 293.0
79 6.0 1.0 1.0 4.0 661.0 139.0 189.0 333.0
80 4.0 0.0 0.0 4.0 637.0 144.0 170.0 323.0
81 1.0 1.0 0.0 0.0 618.0 122.0 162.0 334.0
82 3.0 0.0 0.0 3.0 713.0 183.0 206.0 324.0
83 3.0 0.0 0.0 3.0 643.0 154.0 208.0 281.0
84 1.0 0.0 0.0 1.0 563.0 124.0 180.0 259.0
85 0.0 0.0 0.0 0.0 537.0 131.0 163.0 243.0
86 0.0 0.0 0.0 0.0 471.0 118.0 151.0 202.0
87 0.0 0.0 0.0 0.0 461.0 130.0 141.0 190.0
88 1.0 1.0 0.0 0.0 375.0 94.0 125.0 156.0
89 2.0 2.0 0.0 0.0 404.0 89.0 143.0 172.0
90 1.0 0.0 0.0 1.0 406.0 65.0 106.0 235.0
91 0.0 0.0 0.0 0.0 368.0 70.0 113.0 185.0
92 0.0 0.0 0.0 0.0 314.0 69.0 69.0 176.0
93 0.0 0.0 0.0 0.0 314.0 76.0 76.0 162.0
94 0.0 0.0 0.0 0.0 283.0 69.0 70.0 144.0
95 0.0 0.0 0.0 0.0 335.0 91.0 78.0 166.0
96 0.0 0.0 0.0 0.0 277.0 66.0 69.0 142.0
97 1.0 0.0 0.0 1.0 244.0 51.0 76.0 117.0
98 0.0 0.0 0.0 0.0 228.0 46.0 55.0 127.0
99 0.0 0.0 0.0 0.0 252.0 22.0 74.0 156.0
100 0.0 0.0 0.0 0.0 291.0 43.0 73.0 175.0
101 0.0 0.0 0.0 0.0 215.0 38.0 47.0 130.0
102 0.0 0.0 0.0 0.0 170.0 24.0 50.0 96.0
103 0.0 0.0 0.0 0.0 141.0 31.0 26.0 84.0
104 0.0 0.0 0.0 0.0 126.0 26.0 23.0 77.0
105 0.0 0.0 0.0 0.0 118.0 15.0 18.0 85.0
106 1.0 1.0 0.0 0.0 108.0 31.0 23.0 54.0
107 0.0 0.0 0.0 0.0 87.0 26.0 15.0 46.0
108 0.0 0.0 0.0 0.0 96.0 25.0 12.0 59.0
109 3.0 3.0 0.0 0.0 112.0 20.0 27.0 65.0
110 2.0 2.0 0.0 0.0 119.0 19.0 29.0 71.0
111 1.0 1.0 0.0 0.0 112.0 24.0 19.0 69.0
112 0.0 0.0 0.0 0.0 107.0 28.0 17.0 62.0
113 0.0 0.0 0.0 0.0 95.0 21.0 12.0 62.0
114 0.0 0.0 0.0 0.0 105.0 8.0 12.0 85.0
115 0.0 0.0 0.0 0.0 104.0 9.0 8.0 87.0
116 0.0 0.0 0.0 0.0 96.0 12.0 10.0 74.0
117 0.0 0.0 0.0 0.0 64.0 11.0 11.0 42.0
118 0.0 0.0 0.0 0.0 64.0 11.0 5.0 48.0
119 0.0 0.0 0.0 0.0 93.0 5.0 8.0 80.0
120 0.0 0.0 0.0 0.0 60.0 8.0 8.0 44.0
121 0.0 0.0 0.0 0.0 74.0 12.0 10.0 52.0
122 0.0 0.0 0.0 0.0 57.0 16.0 8.0 33.0
123 0.0 0.0 0.0 0.0 70.0 22.0 7.0 41.0
124 0.0 0.0 0.0 0.0 73.0 23.0 8.0 42.0
125 0.0 0.0 0.0 0.0 68.0 9.0 6.0 53.0
126 0.0 0.0 0.0 0.0 92.0 8.0 37.0 47.0
127 0.0 0.0 0.0 0.0 121.0 12.0 28.0 81.0
128 0.0 0.0 0.0 0.0 73.0 5.0 15.0 53.0
129 0.0 0.0 0.0 0.0 61.0 1.0 14.0 46.0
130 0.0 0.0 0.0 0.0 58.0 12.0 4.0 42.0
