#/mnt/nas-sph/120_anisotropy_evolution/D0001131_SEG_ADTHRESHOLD_SCALED2.AIM
#xdim 198
#ydim 198
#zdim 198
#el_size 0.054 mm
#ice_vol_frac 0.353848272543 
#mean_cl_ice 5.17440229981 mean_cl_ice_x 5.16437501058 mean_cl_ice_y 5.1665315489 mean_cl_ice_z 5.19239414201 mean_cl_pore 9.23932771169 mean_cl_pore_x 9.24711792849 mean_cl_pore_y 9.20950938269 mean_cl_pore_z 9.26151207064
#mean_cl_squared_ice 42.3025364856 mean_cl_squared_ice_x 41.5879963975 mean_cl_squared_ice_y 41.589336669 mean_cl_squared_ice_z 43.7377232333 	mean_cl_squared_pore 170.802111892 mean_cl_squared_pore_x 170.520170352 mean_cl_squared_pore_y 166.653999119 mean_cl_squared_pore_z 175.256027934
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 217219.0 71066.0 70971.0 75182.0 199451.0 63548.0 63254.0 72649.0
2 239200.0 79189.0 79018.0 80993.0 179166.0 58430.0 57679.0 63057.0
3 218706.0 73641.0 73236.0 71829.0 140935.0 47123.0 47193.0 46619.0
4 185992.0 62706.0 62690.0 60596.0 119596.0 40456.0 40707.0 38433.0
5 153979.0 51775.0 52178.0 50026.0 104872.0 35947.0 36127.0 32798.0
6 125380.0 41852.0 42625.0 40903.0 92754.0 31859.0 32274.0 28621.0
7 101313.0 34293.0 34035.0 32985.0 82525.0 28357.0 28678.0 25490.0
8 80357.0 27210.0 26976.0 26171.0 74394.0 25245.0 26116.0 23033.0
9 63325.0 21585.0 21165.0 20575.0 66080.0 22310.0 22808.0 20962.0
10 49714.0 16896.0 16695.0 16123.0 58555.0 19651.0 19876.0 19028.0
11 38048.0 12830.0 12987.0 12231.0 52167.0 17540.0 17601.0 17026.0
12 29458.0 9919.0 9893.0 9646.0 46736.0 15779.0 15483.0 15474.0
13 22321.0 7507.0 7492.0 7322.0 42212.0 14181.0 14207.0 13824.0
14 17056.0 5552.0 5819.0 5685.0 37395.0 12525.0 12768.0 12102.0
15 12768.0 4205.0 4369.0 4194.0 33919.0 11247.0 11642.0 11030.0
16 9764.0 3244.0 3234.0 3286.0 29977.0 10012.0 10110.0 9855.0
17 7241.0 2381.0 2299.0 2561.0 26768.0 8770.0 9097.0 8901.0
18 5177.0 1656.0 1646.0 1875.0 24378.0 8063.0 8226.0 8089.0
19 3999.0 1241.0 1195.0 1563.0 21934.0 7129.0 7594.0 7211.0
20 2933.0 825.0 882.0 1226.0 19657.0 6416.0 6584.0 6657.0
21 2243.0 643.0 687.0 913.0 17664.0 5951.0 5895.0 5818.0
22 1683.0 484.0 432.0 767.0 15951.0 5341.0 5273.0 5337.0
23 1201.0 334.0 314.0 553.0 14365.0 4884.0 4612.0 4869.0
24 897.0 232.0 236.0 429.0 12777.0 4253.0 4159.0 4365.0
25 630.0 173.0 150.0 307.0 11472.0 3750.0 3769.0 3953.0
26 496.0 131.0 109.0 256.0 10334.0 3379.0 3445.0 3510.0
27 351.0 72.0 91.0 188.0 9336.0 3081.0 3015.0 3240.0
28 256.0 53.0 53.0 150.0 8294.0 2764.0 2623.0 2907.0
29 187.0 34.0 47.0 106.0 7306.0 2402.0 2323.0 2581.0
30 133.0 33.0 29.0 71.0 6847.0 2266.0 2211.0 2370.0
31 102.0 24.0 16.0 62.0 6005.0 1950.0 1928.0 2127.0
32 78.0 22.0 15.0 41.0 5367.0 1746.0 1700.0 1921.0
33 63.0 13.0 14.0 36.0 4885.0 1533.0 1619.0 1733.0
34 56.0 8.0 19.0 29.0 4437.0 1369.0 1511.0 1557.0
35 30.0 4.0 3.0 23.0 3993.0 1279.0 1278.0 1436.0
36 36.0 6.0 6.0 24.0 3565.0 1150.0 1188.0 1227.0
37 23.0 5.0 5.0 13.0 3315.0 1131.0 1043.0 1141.0
38 15.0 3.0 0.0 12.0 3045.0 1017.0 941.0 1087.0
39 13.0 3.0 0.0 10.0 2664.0 875.0 831.0 958.0
40 6.0 1.0 1.0 4.0 2344.0 763.0 751.0 830.0
41 6.0 1.0 0.0 5.0 2059.0 647.0 664.0 748.0
42 4.0 1.0 1.0 2.0 1812.0 628.0 561.0 623.0
43 2.0 1.0 0.0 1.0 1641.0 568.0 489.0 584.0
44 5.0 3.0 1.0 1.0 1532.0 484.0 485.0 563.0
