#/mnt/nas-sph/120_anisotropy_evolution/2210.aim
#xdim 300
#ydim 300
#zdim 300
#el_size 0.018 mm
#ice_vol_frac 0.253949185185 
#mean_cl_ice 13.9601363581 mean_cl_ice_x 14.6065331408 mean_cl_ice_y 13.6661896429 mean_cl_ice_z 13.6496758101 mean_cl_pore 37.4623570057 mean_cl_pore_x 39.2137003049 mean_cl_pore_y 36.2908983466 mean_cl_pore_z 37.0041774287
#mean_cl_squared_ice 361.883963941 mean_cl_squared_ice_x 384.72899012 mean_cl_squared_ice_y 347.515309275 mean_cl_squared_ice_z 354.886781372 	mean_cl_squared_pore 3168.24752385 mean_cl_squared_pore_x 3232.5441421 mean_cl_squared_pore_y 2883.15529508 mean_cl_squared_pore_z 3398.26931372
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 61136.0 18604.0 20145.0 22387.0 57603.0 15997.0 19589.0 22017.0
2 95174.0 28264.0 31744.0 35166.0 85466.0 23723.0 29388.0 32355.0
3 103856.0 30237.0 35565.0 38054.0 87944.0 24149.0 29911.0 33884.0
4 95571.0 27655.0 33093.0 34823.0 73974.0 21027.0 24643.0 28304.0
5 84087.0 24421.0 29490.0 30176.0 58194.0 16944.0 19154.0 22096.0
6 75619.0 22250.0 26215.0 27154.0 47349.0 13982.0 15428.0 17939.0
7 68877.0 20779.0 24308.0 23790.0 40943.0 12117.0 13651.0 15175.0
8 64187.0 19920.0 22592.0 21675.0 36351.0 10694.0 12551.0 13106.0
9 59479.0 18832.0 21308.0 19339.0 32579.0 9634.0 11357.0 11588.0
10 56218.0 17595.0 20575.0 18048.0 29855.0 8833.0 10436.0 10586.0
11 52181.0 16683.0 18647.0 16851.0 27762.0 8542.0 9476.0 9744.0
12 48647.0 15738.0 17138.0 15771.0 25948.0 7714.0 9010.0 9224.0
13 44724.0 14678.0 15672.0 14374.0 23714.0 7072.0 8271.0 8371.0
14 41242.0 13847.0 14277.0 13118.0 22590.0 6942.0 7803.0 7845.0
15 38140.0 12758.0 13054.0 12328.0 21864.0 6928.0 7480.0 7456.0
16 35515.0 12107.0 12149.0 11259.0 21975.0 7107.0 7356.0 7512.0
17 33217.0 11218.0 11142.0 10857.0 21200.0 7087.0 6978.0 7135.0
18 31304.0 10793.0 10263.0 10248.0 19854.0 6637.0 6809.0 6408.0
19 28821.0 10300.0 9091.0 9430.0 19367.0 6319.0 6907.0 6141.0
20 26737.0 9306.0 8732.0 8699.0 18920.0 6038.0 7209.0 5673.0
21 24678.0 8488.0 8046.0 8144.0 18604.0 6090.0 6963.0 5551.0
22 22649.0 7721.0 7291.0 7637.0 18305.0 6241.0 6626.0 5438.0
23 20361.0 6966.0 6678.0 6717.0 18013.0 6101.0 6606.0 5306.0
24 18637.0 6550.0 6192.0 5895.0 17416.0 5877.0 6539.0 5000.0
25 17488.0 6133.0 5768.0 5587.0 16657.0 5655.0 6159.0 4843.0
26 16502.0 5784.0 5542.0 5176.0 16197.0 5452.0 6079.0 4666.0
27 15290.0 5472.0 5197.0 4621.0 15772.0 5390.0 5903.0 4479.0
28 14489.0 5186.0 4943.0 4360.0 15353.0 5230.0 5780.0 4343.0
29 13521.0 4838.0 4575.0 4108.0 15007.0 5242.0 5630.0 4135.0
30 12381.0 4460.0 4012.0 3909.0 15275.0 5436.0 5499.0 4340.0
31 11521.0 4183.0 3717.0 3621.0 14925.0 5216.0 5410.0 4299.0
32 11058.0 4180.0 3444.0 3434.0 14501.0 5037.0 5343.0 4121.0
33 10235.0 3822.0 3212.0 3201.0 13691.0 4904.0 4892.0 3895.0
34 9076.0 3271.0 2822.0 2983.0 13498.0 4733.0 4960.0 3805.0
35 8341.0 2974.0 2541.0 2826.0 13192.0 4555.0 4870.0 3767.0
36 7563.0 2549.0 2410.0 2604.0 12805.0 4495.0 4539.0 3771.0
37 7216.0 2380.0 2268.0 2568.0 12788.0 4485.0 4424.0 3879.0
38 6566.0 2125.0 2059.0 2382.0 12252.0 4333.0 4204.0 3715.0
39 6063.0 1884.0 1943.0 2236.0 12195.0 4088.0 4140.0 3967.0
40 5407.0 1754.0 1587.0 2066.0 12230.0 4145.0 4168.0 3917.0
