#/mnt/nas-sph/120_anisotropy_evolution/626_seg3.aim
#xdim 300
#ydim 300
#zdim 196
#el_size 0.025 mm
#ice_vol_frac 0.31095255102 
#mean_cl_ice 10.1487121388 mean_cl_ice_x 10.6798500009 mean_cl_ice_y 9.90005198012 mean_cl_ice_z 9.90489664799 mean_cl_pore 21.4306063438 mean_cl_pore_x 22.662526872 mean_cl_pore_y 21.0551791756 mean_cl_pore_z 20.6753616335
#mean_cl_squared_ice 164.600228314 mean_cl_squared_ice_x 177.165871305 mean_cl_squared_ice_y 156.325628364 mean_cl_squared_ice_z 161.225025145 	mean_cl_squared_pore 897.462166546 mean_cl_squared_pore_x 981.670799625 mean_cl_squared_pore_y 879.485255932 mean_cl_squared_pore_z 838.289995713
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 69431.0 17536.0 24070.0 27825.0 55398.0 13293.0 18979.0 23126.0
2 104495.0 27360.0 37090.0 40045.0 81729.0 20290.0 28654.0 32785.0
3 118735.0 33058.0 42531.0 43146.0 87293.0 23275.0 30627.0 33391.0
4 123413.0 36484.0 43805.0 43124.0 80332.0 23020.0 27852.0 29460.0
5 119548.0 37260.0 41409.0 40879.0 71288.0 21423.0 25046.0 24819.0
6 112845.0 35780.0 39025.0 38040.0 64536.0 19837.0 22569.0 22130.0
7 105079.0 33567.0 36603.0 34909.0 59267.0 18726.0 20606.0 19935.0
8 96564.0 31063.0 33485.0 32016.0 55438.0 17726.0 19155.0 18557.0
9 85710.0 27897.0 29107.0 28706.0 53353.0 17132.0 18279.0 17942.0
10 76930.0 25228.0 25837.0 25865.0 50853.0 16482.0 17440.0 16931.0
11 69674.0 23165.0 23618.0 22891.0 48089.0 15662.0 16282.0 16145.0
12 62654.0 21205.0 20750.0 20699.0 45866.0 15029.0 15759.0 15078.0
13 56440.0 19094.0 18823.0 18523.0 43476.0 14067.0 15066.0 14343.0
14 50471.0 17277.0 16781.0 16413.0 41216.0 13305.0 14198.0 13713.0
15 44975.0 15441.0 14977.0 14557.0 39259.0 12623.0 13696.0 12940.0
16 40252.0 13930.0 13376.0 12946.0 37172.0 11864.0 12866.0 12442.0
17 35593.0 12209.0 11899.0 11485.0 35276.0 11328.0 12072.0 11876.0
18 31712.0 10934.0 10705.0 10073.0 33410.0 10982.0 11395.0 11033.0
19 27873.0 9568.0 9344.0 8961.0 31680.0 10710.0 10551.0 10419.0
20 24443.0 8325.0 8186.0 7932.0 30859.0 10299.0 10479.0 10081.0
21 21457.0 7349.0 7064.0 7044.0 29135.0 9756.0 9935.0 9444.0
22 18457.0 6402.0 5991.0 6064.0 28029.0 9417.0 9318.0 9294.0
23 16256.0 5734.0 5163.0 5359.0 27333.0 9165.0 9106.0 9062.0
24 14156.0 4909.0 4601.0 4646.0 26323.0 8809.0 8504.0 9010.0
25 12789.0 4521.0 4132.0 4136.0 25167.0 8324.0 8306.0 8537.0
26 10990.0 3832.0 3658.0 3500.0 23803.0 7801.0 7836.0 8166.0
27 9451.0 3422.0 3095.0 2934.0 22055.0 7059.0 7406.0 7590.0
28 8100.0 2868.0 2604.0 2628.0 21134.0 6949.0 6966.0 7219.0
29 7024.0 2419.0 2249.0 2356.0 20473.0 6931.0 6453.0 7089.0
30 6192.0 2159.0 1947.0 2086.0 19795.0 6551.0 6396.0 6848.0
31 5279.0 1867.0 1740.0 1672.0 19159.0 6260.0 6426.0 6473.0
32 4645.0 1632.0 1483.0 1530.0 18263.0 5953.0 6114.0 6196.0
33 3999.0 1400.0 1270.0 1329.0 16878.0 5577.0 5550.0 5751.0
34 3520.0 1203.0 1125.0 1192.0 16098.0 5114.0 5282.0 5702.0
35 3002.0 1024.0 944.0 1034.0 15523.0 4963.0 4995.0 5565.0
36 2542.0 883.0 762.0 897.0 15135.0 4822.0 4839.0 5474.0
37 2301.0 774.0 711.0 816.0 14650.0 5026.0 4567.0 5057.0
38 1983.0 642.0 609.0 732.0 14055.0 4907.0 4456.0 4692.0
39 1705.0 529.0 529.0 647.0 13107.0 4336.0 4292.0 4479.0
40 1474.0 480.0 426.0 568.0 12909.0 4312.0 4146.0 4451.0
41 1301.0 417.0 380.0 504.0 12100.0 4058.0 3999.0 4043.0
42 1097.0 387.0 326.0 384.0 11552.0 3897.0 3810.0 3845.0
43 959.0 309.0 284.0 366.0 10863.0 3680.0 3555.0 3628.0
44 807.0 261.0 239.0 307.0 10633.0 3430.0 3500.0 3703.0
45 754.0 242.0 223.0 289.0 10355.0 3327.0 3481.0 3547.0
46 661.0 228.0 172.0 261.0 9808.0 3153.0 3228.0 3427.0
47 592.0 206.0 149.0 237.0 9459.0 3120.0 2956.0 3383.0
48 430.0 134.0 117.0 179.0 8974.0 2905.0 2865.0 3204.0
49 356.0 109.0 98.0 149.0 8513.0 2838.0 2758.0 2917.0
50 310.0 123.0 65.0 122.0 7888.0 2569.0 2628.0 2691.0
51 302.0 118.0 84.0 100.0 7547.0 2569.0 2560.0 2418.0
52 249.0 87.0 66.0 96.0 7074.0 2495.0 2305.0 2274.0
53 219.0 87.0 52.0 80.0 7165.0 2406.0 2259.0 2500.0
54 172.0 59.0 36.0 77.0 6356.0 2226.0 2085.0 2045.0
55 129.0 39.0 44.0 46.0 6161.0 2124.0 2070.0 1967.0
56 106.0 39.0 26.0 41.0 5628.0 2058.0 1775.0 1795.0
57 114.0 46.0 19.0 49.0 5399.0 1959.0 1720.0 1720.0
58 109.0 45.0 21.0 43.0 5033.0 1766.0 1596.0 1671.0
59 61.0 21.0 10.0 30.0 4928.0 1666.0 1608.0 1654.0
60 67.0 24.0 9.0 34.0 4561.0 1573.0 1477.0 1511.0
61 60.0 23.0 16.0 21.0 4431.0 1551.0 1423.0 1457.0
62 38.0 20.0 8.0 10.0 4145.0 1415.0 1335.0 1395.0
63 34.0 15.0 8.0 11.0 4008.0 1372.0 1359.0 1277.0
64 38.0 20.0 6.0 12.0 3865.0 1309.0 1296.0 1260.0
65 25.0 4.0 5.0 16.0 3635.0 1210.0 1105.0 1320.0
66 42.0 15.0 8.0 19.0 3376.0 1168.0 1064.0 1144.0
67 34.0 14.0 11.0 9.0 3254.0 1109.0 988.0 1157.0
68 28.0 17.0 5.0 6.0 3199.0 1067.0 1063.0 1069.0
69 29.0 13.0 6.0 10.0 3055.0 1045.0 1004.0 1006.0
70 15.0 4.0 7.0 4.0 3048.0 1007.0 1069.0 972.0
71 19.0 5.0 8.0 6.0 3064.0 1006.0 1067.0 991.0
72 12.0 4.0 3.0 5.0 2830.0 842.0 1069.0 919.0
73 7.0 4.0 1.0 2.0 2758.0 842.0 1017.0 899.0
74 11.0 6.0 0.0 5.0 2707.0 882.0 965.0 860.0
75 13.0 4.0 3.0 6.0 2675.0 833.0 959.0 883.0
76 12.0 5.0 4.0 3.0 2601.0 801.0 997.0 803.0
77 20.0 8.0 2.0 10.0 2332.0 726.0 913.0 693.0
78 11.0 3.0 0.0 8.0 2258.0 723.0 909.0 626.0
