#/mnt/nas-sph/120_anisotropy_evolution/c0003211_seg_adthreshold_scaled2.aim
#xdim 198
#ydim 198
#zdim 198
#el_size 0.036 mm
#ice_vol_frac 0.298426825133 
#mean_cl_ice 8.39003701531 mean_cl_ice_x 8.92721821433 mean_cl_ice_y 8.93803390772 mean_cl_ice_z 7.48119130356 mean_cl_pore 18.6340216592 mean_cl_pore_x 19.8369807527 mean_cl_pore_y 19.838281472 mean_cl_pore_z 16.61754735
#mean_cl_squared_ice 99.1307149773 mean_cl_squared_ice_x 111.523893205 mean_cl_squared_ice_y 111.971887612 mean_cl_squared_ice_z 77.9968350751 	mean_cl_squared_pore 637.1605664 mean_cl_squared_pore_x 721.410633369 mean_cl_squared_pore_y 708.612019788 mean_cl_squared_pore_z 506.732475078
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 29099.0 8718.0 8609.0 11772.0 24324.0 6450.0 6992.0 10882.0
2 41691.0 11822.0 12095.0 17774.0 36495.0 9634.0 10223.0 16638.0
3 54997.0 15448.0 15262.0 24287.0 41588.0 11717.0 11609.0 18262.0
4 68428.0 19046.0 18961.0 30421.0 41952.0 12040.0 12047.0 17865.0
5 76735.0 21624.0 21708.0 33403.0 39892.0 11773.0 11816.0 16303.0
6 79788.0 22944.0 23042.0 33802.0 38117.0 11446.0 11346.0 15325.0
7 76058.0 22428.0 22517.0 31113.0 35798.0 11165.0 10247.0 14386.0
8 68620.0 21060.0 21012.0 26548.0 34470.0 10827.0 9924.0 13719.0
9 59678.0 19144.0 18766.0 21768.0 32114.0 10001.0 9411.0 12702.0
10 49958.0 16314.0 16326.0 17318.0 30487.0 9493.0 9012.0 11982.0
11 41841.0 14292.0 14080.0 13469.0 29084.0 9055.0 8550.0 11479.0
12 34600.0 12051.0 11733.0 10816.0 27102.0 8227.0 8374.0 10501.0
13 28174.0 9986.0 10090.0 8098.0 25934.0 8037.0 8082.0 9815.0
14 22577.0 8092.0 8134.0 6351.0 24279.0 7617.0 7710.0 8952.0
15 18155.0 6761.0 6703.0 4691.0 22794.0 7296.0 7360.0 8138.0
16 14685.0 5510.0 5368.0 3807.0 22163.0 7180.0 7121.0 7862.0
