#/mnt/nas-sph/120_anisotropy_evolution/2168.aim
#xdim 300
#ydim 300
#zdim 300
#el_size 0.018 mm
#ice_vol_frac 0.220150296296 
#mean_cl_ice 7.60483801495 mean_cl_ice_x 8.41531674637 mean_cl_ice_y 7.71470660001 mean_cl_ice_z 6.84780374736 mean_cl_pore 25.3963980662 mean_cl_pore_x 27.9514167568 mean_cl_pore_y 25.7197883877 mean_cl_pore_z 23.0043406391
#mean_cl_squared_ice 95.7134506914 mean_cl_squared_ice_x 119.156273625 mean_cl_squared_ice_y 96.4469632075 mean_cl_squared_ice_z 75.9862123628 	mean_cl_squared_pore 1345.29624268 mean_cl_squared_pore_x 1649.71076257 mean_cl_squared_pore_y 1401.84875902 mean_cl_squared_pore_z 1044.17775097
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 148241.0 42616.0 47572.0 58053.0 73646.0 22124.0 25482.0 26040.0
2 241403.0 69213.0 76480.0 95710.0 112105.0 33559.0 39011.0 39535.0
3 267991.0 75562.0 84663.0 107766.0 123351.0 37371.0 41836.0 44144.0
4 241796.0 67590.0 76921.0 97285.0 115016.0 34390.0 38541.0 42085.0
5 204075.0 56160.0 66079.0 81836.0 100047.0 30035.0 32980.0 37032.0
6 175789.0 47404.0 57770.0 70615.0 88032.0 25893.0 28898.0 33241.0
7 153504.0 41319.0 51275.0 60910.0 80036.0 23352.0 25669.0 31015.0
8 134960.0 37115.0 45690.0 52155.0 73147.0 21187.0 23654.0 28306.0
9 118117.0 33772.0 40386.0 43959.0 68466.0 19741.0 21964.0 26761.0
10 100762.0 30075.0 34374.0 36313.0 65936.0 18479.0 21439.0 26018.0
11 87208.0 27282.0 29683.0 30243.0 62294.0 17423.0 20079.0 24792.0
12 75180.0 24429.0 25574.0 25177.0 59211.0 16196.0 19104.0 23911.0
13 64137.0 21996.0 21496.0 20645.0 55947.0 15626.0 17856.0 22465.0
14 53523.0 18851.0 18002.0 16670.0 53675.0 15034.0 17240.0 21401.0
15 44839.0 16234.0 15289.0 13316.0 51852.0 14352.0 16982.0 20518.0
16 37280.0 13979.0 12927.0 10374.0 49620.0 13971.0 15925.0 19724.0
17 30989.0 12043.0 10756.0 8190.0 47269.0 13427.0 14653.0 19189.0
18 25916.0 10290.0 8923.0 6703.0 45447.0 12531.0 14187.0 18729.0
19 22049.0 9103.0 7474.0 5472.0 42939.0 11899.0 13272.0 17768.0
20 18541.0 7705.0 6374.0 4462.0 41332.0 11222.0 13044.0 17066.0
21 15648.0 6408.0 5426.0 3814.0 40388.0 11310.0 12751.0 16327.0
22 13118.0 5445.0 4647.0 3026.0 38748.0 10597.0 12318.0 15833.0
23 10979.0 4568.0 3840.0 2571.0 36831.0 10363.0 11759.0 14709.0
24 9000.0 3951.0 3064.0 1985.0 35336.0 9930.0 11158.0 14248.0
25 7618.0 3383.0 2545.0 1690.0 33805.0 9545.0 10965.0 13295.0
26 6086.0 2780.0 2002.0 1304.0 32535.0 8968.0 10648.0 12919.0
27 5087.0 2313.0 1737.0 1037.0 31323.0 9047.0 10369.0 11907.0
28 4406.0 1978.0 1491.0 937.0 30573.0 8704.0 10331.0 11538.0
29 3862.0 1777.0 1277.0 808.0 29694.0 8469.0 9959.0 11266.0
30 3288.0 1545.0 1064.0 679.0 28757.0 8255.0 9983.0 10519.0
31 2818.0 1297.0 919.0 602.0 27778.0 7965.0 9537.0 10276.0
32 2335.0 1084.0 696.0 555.0 26830.0 7885.0 9098.0 9847.0
33 2060.0 984.0 613.0 463.0 25540.0 7402.0 8586.0 9552.0
34 1824.0 863.0 545.0 416.0 24704.0 7094.0 8225.0 9385.0
35 1503.0 739.0 434.0 330.0 23826.0 6785.0 7843.0 9198.0
36 1243.0 616.0 381.0 246.0 22797.0 6622.0 7580.0 8595.0
37 1047.0 496.0 332.0 219.0 21893.0 6509.0 7074.0 8310.0
38 850.0 429.0 263.0 158.0 21510.0 6557.0 6858.0 8095.0
39 706.0 343.0 221.0 142.0 20492.0 6349.0 6473.0 7670.0
40 629.0 321.0 162.0 146.0 19731.0 5864.0 6262.0 7605.0
41 519.0 268.0 155.0 96.0 18554.0 5663.0 5977.0 6914.0
42 508.0 245.0 136.0 127.0 17936.0 5792.0 5689.0 6455.0
43 435.0 222.0 130.0 83.0 17071.0 5493.0 5480.0 6098.0
44 365.0 194.0 85.0 86.0 16523.0 5308.0 5533.0 5682.0
45 298.0 154.0 87.0 57.0 15881.0 5148.0 5384.0 5349.0
46 283.0 155.0 70.0 58.0 15420.0 5076.0 5239.0 5105.0
47 254.0 138.0 69.0 47.0 14886.0 4971.0 4835.0 5080.0
48 220.0 107.0 56.0 57.0 14311.0 4700.0 4836.0 4775.0
49 171.0 98.0 41.0 32.0 13617.0 4560.0 4370.0 4687.0
50 134.0 66.0 40.0 28.0 13305.0 4528.0 4223.0 4554.0
51 130.0 65.0 36.0 29.0 12872.0 4415.0 4186.0 4271.0
52 121.0 57.0 42.0 22.0 12522.0 4241.0 3986.0 4295.0
53 101.0 50.0 32.0 19.0 12020.0 4052.0 3801.0 4167.0
54 98.0 56.0 29.0 13.0 11614.0 3811.0 3822.0 3981.0
55 101.0 57.0 31.0 13.0 11269.0 3769.0 3781.0 3719.0
56 68.0 34.0 14.0 20.0 10580.0 3705.0 3480.0 3395.0
57 75.0 35.0 23.0 17.0 10056.0 3363.0 3282.0 3411.0
58 54.0 25.0 8.0 21.0 10189.0 3341.0 3409.0 3439.0
59 55.0 27.0 6.0 22.0 9283.0 3088.0 2994.0 3201.0
60 40.0 16.0 7.0 17.0 9139.0 3171.0 2850.0 3118.0
