#/mnt/nas-sph/120_anisotropy_evolution/C0002081_SEG_SCALED.aim
#xdim 254
#ydim 254
#zdim 254
#el_size 0.02 mm
#ice_vol_frac 0.170199493942 
#mean_cl_ice 5.22843768805 mean_cl_ice_x 5.89393715264 mean_cl_ice_y 5.48720602181 mean_cl_ice_z 4.50699787179 mean_cl_pore 23.4538213521 mean_cl_pore_x 26.3097697169 mean_cl_pore_y 24.4981533594 mean_cl_pore_z 20.373724207
#mean_cl_squared_ice 44.786148081 mean_cl_squared_ice_x 57.5544007946 mean_cl_squared_ice_y 51.6242233703 mean_cl_squared_ice_z 29.4059185787 	mean_cl_squared_pore 1111.87214057 mean_cl_squared_pore_x 1413.92546271 mean_cl_squared_pore_y 1225.56855631 mean_cl_squared_pore_z 783.413635628
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 132489.0 36086.0 42266.0 54137.0 52699.0 17270.0 15500.0 19929.0
2 203563.0 50527.0 67050.0 85986.0 73854.0 21134.0 23388.0 29332.0
3 269803.0 66983.0 80591.0 122229.0 81768.0 21779.0 26799.0 33190.0
4 273713.0 73345.0 78024.0 122344.0 79349.0 21796.0 25969.0 31584.0
5 203567.0 60067.0 62340.0 81160.0 72027.0 19712.0 23577.0 28738.0
6 137527.0 44180.0 44044.0 49303.0 64920.0 17392.0 21075.0 26453.0
7 93755.0 31823.0 31388.0 30544.0 59322.0 15618.0 19042.0 24662.0
8 66693.0 23542.0 22938.0 20213.0 54978.0 14817.0 17374.0 22787.0
9 48928.0 17574.0 17204.0 14150.0 51569.0 13623.0 16326.0 21620.0
10 37379.0 13992.0 12921.0 10466.0 48698.0 13095.0 15221.0 20382.0
11 27613.0 10455.0 9924.0 7234.0 46650.0 12480.0 14162.0 20008.0
12 20756.0 8041.0 7445.0 5270.0 44657.0 12275.0 13368.0 19014.0
13 16101.0 6358.0 5858.0 3885.0 42510.0 11827.0 12817.0 17866.0
14 12841.0 5247.0 4688.0 2906.0 40615.0 11287.0 12218.0 17110.0
15 10220.0 4231.0 3760.0 2229.0 39270.0 10813.0 12041.0 16416.0
16 8015.0 3465.0 2946.0 1604.0 37875.0 10815.0 11453.0 15607.0
17 6412.0 2780.0 2410.0 1222.0 36300.0 10269.0 11001.0 15030.0
18 5095.0 2246.0 1918.0 931.0 34566.0 9688.0 10463.0 14415.0
19 4056.0 1875.0 1503.0 678.0 33159.0 9426.0 10022.0 13711.0
20 3332.0 1536.0 1277.0 519.0 31189.0 9052.0 9362.0 12775.0
21 2653.0 1221.0 1034.0 398.0 29549.0 8729.0 8933.0 11887.0
22 2234.0 1033.0 896.0 305.0 28616.0 8570.0 8763.0 11283.0
23 1985.0 929.0 792.0 264.0 27452.0 8242.0 8403.0 10807.0
24 1676.0 802.0 658.0 216.0 26305.0 7741.0 8112.0 10452.0
25 1449.0 701.0 572.0 176.0 24937.0 7441.0 7595.0 9901.0
26 1204.0 549.0 509.0 146.0 24481.0 6978.0 7377.0 10126.0
27 940.0 452.0 403.0 85.0 23436.0 6795.0 7198.0 9443.0
28 814.0 423.0 322.0 69.0 22085.0 6538.0 6825.0 8722.0
29 709.0 358.0 304.0 47.0 20939.0 6255.0 6570.0 8114.0
30 563.0 282.0 248.0 33.0 19997.0 6173.0 6213.0 7611.0
31 482.0 267.0 193.0 22.0 19367.0 5883.0 6085.0 7399.0
32 413.0 229.0 167.0 17.0 17902.0 5404.0 5681.0 6817.0
33 357.0 192.0 154.0 11.0 17590.0 5311.0 5534.0 6745.0
34 349.0 191.0 145.0 13.0 16934.0 5086.0 5498.0 6350.0
35 300.0 171.0 128.0 1.0 16104.0 4706.0 5208.0 6190.0
36 246.0 141.0 98.0 7.0 15580.0 4730.0 4986.0 5864.0
37 233.0 116.0 115.0 2.0 15097.0 4365.0 4772.0 5960.0
38 190.0 98.0 90.0 2.0 14629.0 4410.0 4603.0 5616.0
39 190.0 83.0 107.0 0.0 13815.0 4317.0 4345.0 5153.0
40 193.0 86.0 105.0 2.0 13301.0 4172.0 4052.0 5077.0
41 155.0 68.0 84.0 3.0 12477.0 3749.0 3946.0 4782.0
42 127.0 68.0 59.0 0.0 11745.0 3602.0 3856.0 4287.0
43 140.0 91.0 49.0 0.0 11475.0 3709.0 3865.0 3901.0
44 121.0 74.0 47.0 0.0 11284.0 3660.0 3776.0 3848.0
45 100.0 54.0 45.0 1.0 10577.0 3539.0 3400.0 3638.0
46 79.0 25.0 53.0 1.0 10323.0 3411.0 3422.0 3490.0
47 61.0 24.0 37.0 0.0 10146.0 3205.0 3261.0 3680.0
48 52.0 18.0 34.0 0.0 9381.0 3041.0 3019.0 3321.0
49 42.0 16.0 26.0 0.0 8803.0 2840.0 2959.0 3004.0
50 45.0 10.0 35.0 0.0 8446.0 2759.0 2835.0 2852.0
51 36.0 12.0 24.0 0.0 8232.0 2719.0 2731.0 2782.0
52 41.0 15.0 26.0 0.0 7954.0 2771.0 2733.0 2450.0
53 41.0 8.0 33.0 0.0 7142.0 2562.0 2413.0 2167.0
54 43.0 9.0 34.0 0.0 7188.0 2557.0 2447.0 2184.0
55 27.0 6.0 21.0 0.0 7267.0 2633.0 2513.0 2121.0
56 29.0 2.0 27.0 0.0 6855.0 2524.0 2326.0 2005.0
57 20.0 3.0 17.0 0.0 6546.0 2344.0 2247.0 1955.0
58 10.0 0.0 10.0 0.0 6133.0 2204.0 2138.0 1791.0
59 14.0 4.0 10.0 0.0 5719.0 2060.0 2030.0 1629.0
60 24.0 6.0 18.0 0.0 5529.0 1893.0 2134.0 1502.0
61 5.0 1.0 4.0 0.0 5139.0 1889.0 1830.0 1420.0
62 5.0 2.0 3.0 0.0 4913.0 1777.0 1713.0 1423.0
63 5.0 0.0 5.0 0.0 4854.0 1759.0 1679.0 1416.0
64 4.0 2.0 2.0 0.0 4738.0 1705.0 1737.0 1296.0
65 4.0 2.0 2.0 0.0 4653.0 1687.0 1708.0 1258.0
66 2.0 2.0 0.0 0.0 4210.0 1468.0 1656.0 1086.0
