#/mnt/nas-sph/120_anisotropy_evolution/2188.aim
#xdim 300
#ydim 300
#zdim 300
#el_size 0.018 mm
#ice_vol_frac 0.238830333333 
#mean_cl_ice 11.4868978662 mean_cl_ice_x 12.0968491706 mean_cl_ice_y 11.3338740946 mean_cl_ice_z 11.0778923824 mean_cl_pore 33.7169845061 mean_cl_pore_x 35.6562430059 mean_cl_pore_y 32.9876149462 mean_cl_pore_z 32.6627225424
#mean_cl_squared_ice 233.847414814 mean_cl_squared_ice_x 254.403017638 mean_cl_squared_ice_y 230.717747223 mean_cl_squared_ice_z 218.082259345 	mean_cl_squared_pore 2464.03060654 mean_cl_squared_pore_x 2641.34220073 mean_cl_squared_pore_y 2414.1482306 mean_cl_squared_pore_z 2350.99629851
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 81610.0 24417.0 27486.0 29707.0 60490.0 17711.0 20373.0 22406.0
2 127594.0 38458.0 42772.0 46364.0 90818.0 26065.0 31106.0 33647.0
3 137940.0 40886.0 47241.0 49813.0 96213.0 27710.0 32947.0 35556.0
4 125151.0 36746.0 43294.0 45111.0 82122.0 24013.0 27685.0 30424.0
5 107683.0 31398.0 37697.0 38588.0 64878.0 19248.0 21862.0 23768.0
6 94722.0 27640.0 33624.0 33458.0 53063.0 15743.0 18109.0 19211.0
7 85971.0 25284.0 30311.0 30376.0 46207.0 13825.0 15818.0 16564.0
8 79483.0 23718.0 28016.0 27749.0 41210.0 12271.0 14017.0 14922.0
9 74610.0 22795.0 26020.0 25795.0 37846.0 10929.0 13091.0 13826.0
10 68421.0 21958.0 23273.0 23190.0 35106.0 10292.0 12110.0 12704.0
11 62994.0 20606.0 21246.0 21142.0 33308.0 9929.0 11374.0 12005.0
12 58242.0 19420.0 19354.0 19468.0 31911.0 9635.0 10880.0 11396.0
13 53250.0 17799.0 17470.0 17981.0 30404.0 9333.0 10659.0 10412.0
14 48293.0 16347.0 15532.0 16414.0 29578.0 8988.0 10416.0 10174.0
15 43988.0 14878.0 14187.0 14923.0 28907.0 8727.0 10551.0 9629.0
16 40345.0 14071.0 12754.0 13520.0 28141.0 8615.0 10109.0 9417.0
17 37697.0 13107.0 11796.0 12794.0 27326.0 8438.0 9727.0 9161.0
18 34116.0 11748.0 11073.0 11295.0 26217.0 8081.0 9390.0 8746.0
19 31289.0 10569.0 10234.0 10486.0 25245.0 7639.0 9195.0 8411.0
20 28287.0 9759.0 9297.0 9231.0 24452.0 7591.0 8841.0 8020.0
21 25936.0 8880.0 8495.0 8561.0 23333.0 7359.0 8427.0 7547.0
22 23446.0 8188.0 7704.0 7554.0 22636.0 7084.0 8249.0 7303.0
23 20761.0 7283.0 6578.0 6900.0 22249.0 7012.0 7983.0 7254.0
24 18259.0 6358.0 5867.0 6034.0 21719.0 6828.0 8100.0 6791.0
25 16629.0 5690.0 5482.0 5457.0 21463.0 6723.0 8085.0 6655.0
26 15176.0 5190.0 5052.0 4934.0 21175.0 6791.0 7780.0 6604.0
27 13793.0 4723.0 4513.0 4557.0 20615.0 6627.0 7434.0 6554.0
28 12444.0 4265.0 4182.0 3997.0 20116.0 6325.0 7382.0 6409.0
29 11225.0 3841.0 3739.0 3645.0 19717.0 6323.0 7261.0 6133.0
30 10384.0 3555.0 3425.0 3404.0 18657.0 6080.0 6698.0 5879.0
31 9274.0 3245.0 3034.0 2995.0 17847.0 5752.0 6594.0 5501.0
32 8375.0 3074.0 2626.0 2675.0 17194.0 5586.0 6252.0 5356.0
33 7550.0 2697.0 2490.0 2363.0 17009.0 5481.0 5997.0 5531.0
34 7038.0 2576.0 2157.0 2305.0 16808.0 5518.0 5756.0 5534.0
35 6370.0 2364.0 1947.0 2059.0 16747.0 5325.0 5803.0 5619.0
36 5722.0 2122.0 1738.0 1862.0 15868.0 5164.0 5416.0 5288.0
37 5166.0 1897.0 1692.0 1577.0 15455.0 5057.0 5221.0 5177.0
38 4668.0 1665.0 1596.0 1407.0 15147.0 5103.0 5188.0 4856.0
39 4111.0 1497.0 1381.0 1233.0 14622.0 4937.0 5026.0 4659.0
40 3807.0 1350.0 1326.0 1131.0 14842.0 5015.0 4962.0 4865.0
41 3449.0 1274.0 1151.0 1024.0 14442.0 4992.0 4922.0 4528.0
42 2960.0 1129.0 975.0 856.0 14467.0 4968.0 4761.0 4738.0
43 2722.0 966.0 908.0 848.0 14278.0 4813.0 4761.0 4704.0
