#/mnt/nas-sph/120_anisotropy_evolution/598_seg3.aim
#xdim 300
#ydim 300
#zdim 196
#el_size 0.025 mm
#ice_vol_frac 0.310748752834 
#mean_cl_ice 8.69821754716 mean_cl_ice_x 9.40046405463 mean_cl_ice_y 8.64117636859 mean_cl_ice_z 8.14361841998 mean_cl_pore 18.5244013054 mean_cl_pore_x 20.0583550963 mean_cl_pore_y 18.4811136344 mean_cl_pore_z 17.245921637
#mean_cl_squared_ice 113.829228545 mean_cl_squared_ice_x 130.21269342 mean_cl_squared_ice_y 111.510154345 mean_cl_squared_ice_z 101.821781355 	mean_cl_squared_pore 651.03400957 mean_cl_squared_pore_x 755.663595375 mean_cl_squared_pore_y 654.142980048 mean_cl_squared_pore_z 558.173625286
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 89398.0 22170.0 30364.0 36864.0 59375.0 15046.0 19833.0 24496.0
2 133366.0 33875.0 45719.0 53772.0 90096.0 23319.0 30953.0 35824.0
3 149425.0 39699.0 50973.0 58753.0 102591.0 27783.0 35528.0 39280.0
4 154516.0 42532.0 52025.0 59959.0 101895.0 28777.0 35006.0 38112.0
5 152357.0 43524.0 50821.0 58012.0 94072.0 27197.0 32031.0 34844.0
6 146015.0 42841.0 48151.0 55023.0 86186.0 25624.0 29354.0 31208.0
7 137467.0 42083.0 45042.0 50342.0 80630.0 23793.0 27195.0 29642.0
8 127351.0 39796.0 42076.0 45479.0 76438.0 22585.0 25807.0 28046.0
9 117086.0 37081.0 39300.0 40705.0 72068.0 21387.0 23893.0 26788.0
10 105018.0 34774.0 35199.0 35045.0 67662.0 20597.0 22154.0 24911.0
11 91159.0 31073.0 30516.0 29570.0 63808.0 19528.0 20805.0 23475.0
12 78407.0 26955.0 26644.0 24808.0 60821.0 18488.0 19851.0 22482.0
13 67610.0 23840.0 23024.0 20746.0 56519.0 16979.0 18456.0 21084.0
14 57277.0 20572.0 19300.0 17405.0 52911.0 16219.0 17192.0 19500.0
15 47402.0 16919.0 16195.0 14288.0 49614.0 14922.0 16288.0 18404.0
16 39627.0 14118.0 13815.0 11694.0 46843.0 14298.0 15376.0 17169.0
17 33014.0 11383.0 11586.0 10045.0 44144.0 13807.0 14719.0 15618.0
18 27573.0 9412.0 9591.0 8570.0 41141.0 12691.0 13704.0 14746.0
19 22893.0 8045.0 7894.0 6954.0 39118.0 12228.0 12911.0 13979.0
20 19222.0 6854.0 6604.0 5764.0 36705.0 11664.0 12280.0 12761.0
21 16159.0 5801.0 5503.0 4855.0 35407.0 11337.0 11876.0 12194.0
22 13416.0 4825.0 4337.0 4254.0 33592.0 10794.0 11016.0 11782.0
23 10999.0 4034.0 3522.0 3443.0 31700.0 10403.0 10422.0 10875.0
24 8936.0 3191.0 2827.0 2918.0 30234.0 9936.0 9675.0 10623.0
25 7469.0 2622.0 2384.0 2463.0 28548.0 9367.0 9136.0 10045.0
26 6142.0 2213.0 1960.0 1969.0 26713.0 8766.0 8784.0 9163.0
27 5229.0 1896.0 1642.0 1691.0 25410.0 8235.0 8477.0 8698.0
28 4224.0 1656.0 1276.0 1292.0 23709.0 7962.0 7822.0 7925.0
29 3495.0 1394.0 1029.0 1072.0 22019.0 7352.0 7282.0 7385.0
30 3041.0 1271.0 866.0 904.0 20981.0 6987.0 7085.0 6909.0
31 2571.0 1040.0 731.0 800.0 19703.0 6448.0 6741.0 6514.0
32 2114.0 890.0 567.0 657.0 18627.0 6133.0 6304.0 6190.0
33 1750.0 789.0 466.0 495.0 17702.0 5859.0 5750.0 6093.0
34 1415.0 629.0 376.0 410.0 17078.0 5484.0 5607.0 5987.0
35 1137.0 508.0 302.0 327.0 16398.0 5267.0 5379.0 5752.0
36 990.0 455.0 246.0 289.0 15414.0 5117.0 4972.0 5325.0
37 834.0 392.0 190.0 252.0 14437.0 4906.0 4672.0 4859.0
38 743.0 325.0 174.0 244.0 13460.0 4553.0 4498.0 4409.0
39 614.0 283.0 189.0 142.0 12803.0 4398.0 4191.0 4214.0
40 486.0 241.0 126.0 119.0 12121.0 4132.0 3945.0 4044.0
41 408.0 196.0 109.0 103.0 11389.0 3839.0 3787.0 3763.0
42 327.0 144.0 90.0 93.0 10765.0 3667.0 3612.0 3486.0
43 321.0 137.0 104.0 80.0 10349.0 3575.0 3407.0 3367.0
44 263.0 94.0 95.0 74.0 10079.0 3474.0 3371.0 3234.0
45 268.0 109.0 100.0 59.0 9448.0 3266.0 3084.0 3098.0
46 203.0 86.0 67.0 50.0 9138.0 3090.0 3164.0 2884.0
47 168.0 70.0 52.0 46.0 8474.0 2870.0 2853.0 2751.0
48 120.0 41.0 41.0 38.0 8019.0 2771.0 2711.0 2537.0
49 120.0 54.0 30.0 36.0 7553.0 2613.0 2474.0 2466.0
50 69.0 26.0 14.0 29.0 7205.0 2517.0 2374.0 2314.0
51 58.0 24.0 14.0 20.0 6451.0 2352.0 2087.0 2012.0
52 71.0 29.0 10.0 32.0 6266.0 2251.0 2021.0 1994.0
