#/mnt/nas-sph/120_anisotropy_evolution/646_seg3.aim
#xdim 300
#ydim 300
#zdim 196
#el_size 0.025 mm
#ice_vol_frac 0.316480612245 
#mean_cl_ice 10.6368754751 mean_cl_ice_x 11.1784253302 mean_cl_ice_y 10.3576626085 mean_cl_ice_z 10.4131096537 mean_cl_pore 21.8657185759 mean_cl_pore_x 23.1688575716 mean_cl_pore_y 21.4100468783 mean_cl_pore_z 21.1270695966
#mean_cl_squared_ice 184.023020101 mean_cl_squared_ice_x 195.837455123 mean_cl_squared_ice_y 172.581854343 mean_cl_squared_ice_z 184.519857346 	mean_cl_squared_pore 941.299697994 mean_cl_squared_pore_x 1022.88212541 mean_cl_squared_pore_y 900.36856666 mean_cl_squared_pore_z 907.29697934
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 63591.0 15982.0 21743.0 25866.0 55585.0 13334.0 18797.0 23454.0
2 94548.0 24681.0 32866.0 37001.0 81808.0 20585.0 27894.0 33329.0
3 109503.0 30137.0 38836.0 40530.0 87543.0 23108.0 29994.0 34441.0
4 114107.0 33164.0 40461.0 40482.0 79335.0 22559.0 27026.0 29750.0
5 112947.0 34651.0 39469.0 38827.0 69237.0 20638.0 23424.0 25175.0
6 107116.0 34003.0 36688.0 36425.0 62388.0 19044.0 21143.0 22201.0
7 99984.0 32064.0 34493.0 33427.0 56557.0 17348.0 19128.0 20081.0
8 93255.0 30196.0 32260.0 30799.0 52432.0 16357.0 18062.0 18013.0
9 85284.0 27635.0 29738.0 27911.0 49497.0 15718.0 16924.0 16855.0
10 77244.0 24930.0 26911.0 25403.0 46819.0 14984.0 16550.0 15285.0
11 69082.0 22690.0 24217.0 22175.0 44194.0 14647.0 15630.0 13917.0
12 61893.0 20496.0 21906.0 19491.0 43003.0 13805.0 15479.0 13719.0
13 55278.0 18504.0 19245.0 17529.0 40948.0 13240.0 14637.0 13071.0
14 49552.0 16786.0 17010.0 15756.0 38895.0 12803.0 13763.0 12329.0
15 43828.0 14936.0 14786.0 14106.0 36795.0 11817.0 13106.0 11872.0
16 39204.0 13884.0 13032.0 12288.0 35233.0 11412.0 12613.0 11208.0
17 34064.0 12443.0 11053.0 10568.0 33261.0 10917.0 11673.0 10671.0
