#/mnt/nas-sph/120_anisotropy_evolution/c0002996_seg_adthreshold_scaledsub.aim
#xdim 190
#ydim 190
#zdim 190
#el_size 0.036 mm
#ice_vol_frac 0.180467852457 
#mean_cl_ice 4.15204231777 mean_cl_ice_x 4.65815063183 mean_cl_ice_y 4.72841835858 mean_cl_ice_z 3.37414578432 mean_cl_pore 17.4668711294 mean_cl_pore_x 19.3779358179 mean_cl_pore_y 19.7167655807 mean_cl_pore_z 14.4029184175
#mean_cl_squared_ice 25.1900039804 mean_cl_squared_ice_x 31.391312365 mean_cl_squared_ice_y 32.9334262849 mean_cl_squared_ice_z 15.1724486653 	mean_cl_squared_pore 604.852935967 mean_cl_squared_pore_x 728.678276068 mean_cl_squared_pore_y 761.552940062 mean_cl_squared_pore_z 398.350110177
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 92926.0 24037.0 23566.0 45323.0 34020.0 9162.0 8892.0 15966.0
2 163418.0 38996.0 38468.0 85954.0 54433.0 13887.0 13388.0 27158.0
3 190553.0 47533.0 46248.0 96772.0 57275.0 15496.0 15084.0 26695.0
4 152036.0 44502.0 43220.0 64314.0 53787.0 15027.0 14681.0 24079.0
5 101197.0 34304.0 33082.0 33811.0 49493.0 13869.0 13545.0 22079.0
6 64094.0 23739.0 23216.0 17139.0 45476.0 12638.0 12267.0 20571.0
7 40714.0 15649.0 15689.0 9376.0 41034.0 11361.0 11248.0 18425.0
8 27354.0 10843.0 10901.0 5610.0 38300.0 10795.0 10524.0 16981.0
9 18650.0 7560.0 7768.0 3322.0 35774.0 10188.0 9900.0 15686.0
10 12624.0 5184.0 5404.0 2036.0 32944.0 9409.0 9300.0 14235.0
11 8617.0 3609.0 3761.0 1247.0 30813.0 8703.0 8477.0 13633.0
12 5922.0 2529.0 2657.0 736.0 28820.0 8264.0 7910.0 12646.0
13 4405.0 1907.0 1995.0 503.0 26573.0 7692.0 7370.0 11511.0
14 3197.0 1457.0 1477.0 263.0 25121.0 7404.0 7026.0 10691.0
15 2226.0 1011.0 1049.0 166.0 23602.0 7008.0 6789.0 9805.0
16 1657.0 744.0 812.0 101.0 21982.0 6734.0 6455.0 8793.0
17 1206.0 580.0 575.0 51.0 20808.0 6274.0 6167.0 8367.0
18 912.0 420.0 445.0 47.0 19854.0 5996.0 5918.0 7940.0
19 679.0 295.0 358.0 26.0 18597.0 5561.0 5540.0 7496.0
20 435.0 177.0 237.0 21.0 17165.0 5057.0 5172.0 6936.0
21 351.0 161.0 176.0 14.0 16119.0 4913.0 4849.0 6357.0
22 226.0 109.0 104.0 13.0 15064.0 4583.0 4646.0 5835.0
23 189.0 86.0 96.0 7.0 13611.0 4249.0 4294.0 5068.0
24 150.0 53.0 94.0 3.0 12944.0 4128.0 3984.0 4832.0
25 108.0 38.0 69.0 1.0 12738.0 4143.0 4074.0 4521.0
26 119.0 61.0 57.0 1.0 12265.0 3966.0 3962.0 4337.0
27 70.0 28.0 42.0 0.0 11691.0 3680.0 3677.0 4334.0
28 59.0 26.0 33.0 0.0 10871.0 3614.0 3464.0 3793.0
29 52.0 24.0 28.0 0.0 10289.0 3387.0 3264.0 3638.0
30 29.0 11.0 18.0 0.0 9689.0 3339.0 3147.0 3203.0
31 37.0 8.0 29.0 0.0 9259.0 3159.0 3047.0 3053.0
32 31.0 13.0 18.0 0.0 8642.0 2841.0 2812.0 2989.0
33 23.0 5.0 18.0 0.0 7978.0 2794.0 2636.0 2548.0
34 13.0 7.0 6.0 0.0 7369.0 2593.0 2476.0 2300.0
35 13.0 7.0 6.0 0.0 7001.0 2426.0 2350.0 2225.0
36 15.0 6.0 9.0 0.0 6701.0 2172.0 2321.0 2208.0
37 11.0 1.0 10.0 0.0 6446.0 2089.0 2251.0 2106.0
38 10.0 3.0 7.0 0.0 6057.0 2133.0 2120.0 1804.0
39 13.0 5.0 8.0 0.0 5819.0 2089.0 2092.0 1638.0
40 5.0 1.0 4.0 0.0 5481.0 1847.0 2025.0 1609.0
41 4.0 1.0 3.0 0.0 5292.0 1792.0 1879.0 1621.0
42 9.0 1.0 8.0 0.0 5049.0 1712.0 1844.0 1493.0
43 6.0 2.0 4.0 0.0 4591.0 1534.0 1663.0 1394.0
44 3.0 1.0 2.0 0.0 4175.0 1484.0 1577.0 1114.0
45 2.0 0.0 2.0 0.0 3978.0 1419.0 1467.0 1092.0
46 1.0 0.0 1.0 0.0 3720.0 1312.0 1450.0 958.0
47 0.0 0.0 0.0 0.0 3510.0 1349.0 1321.0 840.0
48 0.0 0.0 0.0 0.0 3450.0 1284.0 1251.0 915.0
49 1.0 0.0 1.0 0.0 3227.0 1199.0 1120.0 908.0
50 0.0 0.0 0.0 0.0 2938.0 1065.0 1048.0 825.0
51 1.0 0.0 1.0 0.0 2998.0 1138.0 1094.0 766.0
52 2.0 0.0 2.0 0.0 2774.0 1059.0 987.0 728.0
53 1.0 0.0 1.0 0.0 2534.0 955.0 944.0 635.0
54 0.0 0.0 0.0 0.0 2482.0 1006.0 841.0 635.0
55 0.0 0.0 0.0 0.0 2265.0 839.0 859.0 567.0
56 0.0 0.0 0.0 0.0 2165.0 846.0 791.0 528.0
57 0.0 0.0 0.0 0.0 2158.0 850.0 801.0 507.0
58 0.0 0.0 0.0 0.0 1934.0 773.0 742.0 419.0
59 0.0 0.0 0.0 0.0 1881.0 751.0 700.0 430.0
60 0.0 0.0 0.0 0.0 1800.0 723.0 669.0 408.0
61 0.0 0.0 0.0 0.0 1732.0 637.0 698.0 397.0
62 0.0 0.0 0.0 0.0 1612.0 660.0 598.0 354.0
63 0.0 0.0 0.0 0.0 1524.0 590.0 588.0 346.0
64 0.0 0.0 0.0 0.0 1517.0 621.0 588.0 308.0
65 0.0 0.0 0.0 0.0 1355.0 554.0 515.0 286.0
66 0.0 0.0 0.0 0.0 1314.0 524.0 524.0 266.0
67 0.0 0.0 0.0 0.0 1094.0 446.0 413.0 235.0
68 0.0 0.0 0.0 0.0 1102.0 456.0 409.0 237.0
69 0.0 0.0 0.0 0.0 1087.0 445.0 410.0 232.0
70 0.0 0.0 0.0 0.0 1050.0 448.0 413.0 189.0
71 0.0 0.0 0.0 0.0 958.0 401.0 367.0 190.0
72 0.0 0.0 0.0 0.0 919.0 375.0 361.0 183.0
73 0.0 0.0 0.0 0.0 839.0 303.0 360.0 176.0
74 0.0 0.0 0.0 0.0 793.0 296.0 349.0 148.0
75 0.0 0.0 0.0 0.0 767.0 292.0 313.0 162.0
76 0.0 0.0 0.0 0.0 661.0 251.0 291.0 119.0
77 0.0 0.0 0.0 0.0 658.0 263.0 293.0 102.0
78 0.0 0.0 0.0 0.0 572.0 245.0 229.0 98.0
79 0.0 0.0 0.0 0.0 586.0 241.0 232.0 113.0
80 0.0 0.0 0.0 0.0 579.0 234.0 225.0 120.0
81 0.0 0.0 0.0 0.0 562.0 219.0 254.0 89.0
82 0.0 0.0 0.0 0.0 493.0 187.0 235.0 71.0
83 0.0 0.0 0.0 0.0 503.0 186.0 243.0 74.0
84 0.0 0.0 0.0 0.0 440.0 167.0 207.0 66.0
85 0.0 0.0 0.0 0.0 421.0 158.0 216.0 47.0
86 0.0 0.0 0.0 0.0 424.0 182.0 206.0 36.0
87 0.0 0.0 0.0 0.0 425.0 173.0 204.0 48.0
88 0.0 0.0 0.0 0.0 363.0 147.0 165.0 51.0
89 0.0 0.0 0.0 0.0 339.0 138.0 158.0 43.0
90 0.0 0.0 0.0 0.0 306.0 121.0 145.0 40.0
91 0.0 0.0 0.0 0.0 337.0 141.0 160.0 36.0
92 0.0 0.0 0.0 0.0 301.0 128.0 135.0 38.0
93 0.0 0.0 0.0 0.0 297.0 129.0 131.0 37.0
94 0.0 0.0 0.0 0.0 258.0 107.0 118.0 33.0
95 0.0 0.0 0.0 0.0 236.0 106.0 103.0 27.0
96 0.0 0.0 0.0 0.0 196.0 105.0 74.0 17.0
97 0.0 0.0 0.0 0.0 213.0 104.0 88.0 21.0
98 0.0 0.0 0.0 0.0 230.0 93.0 99.0 38.0
