#/mnt/nas-sph/120_anisotropy_evolution/638_seg3.aim
#xdim 300
#ydim 300
#zdim 196
#el_size 0.025 mm
#ice_vol_frac 0.317322108844 
#mean_cl_ice 10.5300330712 mean_cl_ice_x 11.0705799753 mean_cl_ice_y 10.2527337268 mean_cl_ice_z 10.3055679829 mean_cl_pore 21.5741356268 mean_cl_pore_x 22.8761461877 mean_cl_pore_y 21.154473687 mean_cl_pore_z 20.8028157579
#mean_cl_squared_ice 179.397365844 mean_cl_squared_ice_x 191.949551545 mean_cl_squared_ice_y 169.056290044 mean_cl_squared_ice_z 178.106941061 	mean_cl_squared_pore 914.335733557 mean_cl_squared_pore_x 996.809583241 mean_cl_squared_pore_y 886.046140441 mean_cl_squared_pore_z 867.156049993
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 65520.0 16387.0 22345.0 26788.0 56251.0 13536.0 19359.0 23356.0
2 98561.0 25801.0 34807.0 37953.0 82902.0 20733.0 28920.0 33249.0
3 112928.0 31125.0 40232.0 41571.0 88748.0 23514.0 30893.0 34341.0
4 116139.0 33755.0 41453.0 40931.0 79824.0 22482.0 27373.0 29969.0
5 113671.0 35162.0 39573.0 38936.0 70846.0 20701.0 24019.0 26126.0
6 109149.0 34943.0 37873.0 36333.0 63540.0 19503.0 21323.0 22714.0
7 101831.0 32775.0 35043.0 34013.0 57945.0 17825.0 19679.0 20441.0
8 93451.0 30091.0 32724.0 30636.0 53793.0 16854.0 18315.0 18624.0
9 85479.0 28021.0 29321.0 28137.0 50413.0 16448.0 17178.0 16787.0
10 77244.0 25416.0 26483.0 25345.0 47857.0 15802.0 16626.0 15429.0
11 69762.0 23024.0 24128.0 22610.0 46053.0 14948.0 16399.0 14706.0
12 62459.0 20731.0 21503.0 20225.0 44147.0 14178.0 15992.0 13977.0
13 55829.0 18826.0 19154.0 17849.0 41996.0 13472.0 15170.0 13354.0
14 49688.0 16811.0 16997.0 15880.0 40149.0 12926.0 13980.0 13243.0
15 45112.0 15260.0 15549.0 14303.0 37382.0 11902.0 13227.0 12253.0
16 39250.0 13407.0 13491.0 12352.0 35804.0 11418.0 12502.0 11884.0
17 34960.0 12448.0 11577.0 10935.0 34208.0 11016.0 11766.0 11426.0
18 30331.0 10742.0 9949.0 9640.0 33076.0 10696.0 11318.0 11062.0
19 27282.0 9715.0 8572.0 8995.0 31023.0 10246.0 10413.0 10364.0
20 24360.0 8520.0 7623.0 8217.0 29906.0 9926.0 10195.0 9785.0
21 21726.0 7368.0 6835.0 7523.0 28442.0 9599.0 9661.0 9182.0
22 19483.0 6856.0 5940.0 6687.0 27292.0 9204.0 9314.0 8774.0
23 17042.0 6117.0 5249.0 5676.0 26002.0 8641.0 8995.0 8366.0
24 15272.0 5592.0 4667.0 5013.0 25184.0 8334.0 8592.0 8258.0
25 13203.0 4747.0 4190.0 4266.0 24315.0 8167.0 8102.0 8046.0
26 11827.0 4257.0 3823.0 3747.0 23152.0 7739.0 7777.0 7636.0
27 10156.0 3666.0 3397.0 3093.0 22270.0 7507.0 7528.0 7235.0
28 8924.0 2959.0 3105.0 2860.0 20871.0 6981.0 6897.0 6993.0
29 7852.0 2579.0 2699.0 2574.0 20122.0 6676.0 6621.0 6825.0
30 7012.0 2295.0 2414.0 2303.0 19313.0 6456.0 6441.0 6416.0
31 6016.0 1975.0 2073.0 1968.0 18384.0 6088.0 6237.0 6059.0
32 5393.0 1710.0 1823.0 1860.0 17484.0 5934.0 5730.0 5820.0
33 4715.0 1549.0 1518.0 1648.0 16764.0 5577.0 5465.0 5722.0
34 4162.0 1345.0 1343.0 1474.0 16188.0 5310.0 5325.0 5553.0
35 3607.0 1140.0 1136.0 1331.0 15762.0 5068.0 5154.0 5540.0
36 3204.0 998.0 1002.0 1204.0 15110.0 4898.0 4868.0 5344.0
37 2735.0 890.0 854.0 991.0 14682.0 4780.0 4889.0 5013.0
38 2476.0 788.0 798.0 890.0 14025.0 4539.0 4747.0 4739.0
39 2102.0 666.0 668.0 768.0 13054.0 4380.0 4403.0 4271.0
40 1967.0 660.0 595.0 712.0 12864.0 4309.0 4391.0 4164.0
41 1634.0 574.0 484.0 576.0 11705.0 3865.0 3864.0 3976.0
42 1441.0 511.0 457.0 473.0 11017.0 3795.0 3708.0 3514.0
43 1243.0 495.0 348.0 400.0 10761.0 3744.0 3517.0 3500.0
44 1057.0 400.0 309.0 348.0 10260.0 3628.0 3351.0 3281.0
45 927.0 306.0 258.0 363.0 9882.0 3411.0 3210.0 3261.0
46 851.0 265.0 241.0 345.0 9494.0 3284.0 2877.0 3333.0
47 850.0 249.0 261.0 340.0 9073.0 3086.0 2748.0 3239.0
48 586.0 198.0 174.0 214.0 8763.0 2967.0 2627.0 3169.0
49 528.0 196.0 120.0 212.0 8614.0 2745.0 2711.0 3158.0
50 466.0 205.0 112.0 149.0 8043.0 2695.0 2581.0 2767.0
51 402.0 171.0 94.0 137.0 7653.0 2578.0 2434.0 2641.0
52 368.0 146.0 82.0 140.0 7189.0 2443.0 2411.0 2335.0
53 309.0 96.0 60.0 153.0 6669.0 2280.0 2177.0 2212.0
54 297.0 95.0 67.0 135.0 6244.0 2259.0 1912.0 2073.0
55 242.0 72.0 46.0 124.0 6099.0 2269.0 1816.0 2014.0
56 181.0 49.0 42.0 90.0 5826.0 2120.0 1678.0 2028.0
57 172.0 45.0 41.0 86.0 5460.0 1909.0 1634.0 1917.0
58 173.0 65.0 24.0 84.0 5295.0 1722.0 1759.0 1814.0
59 140.0 47.0 27.0 66.0 5065.0 1539.0 1728.0 1798.0
60 130.0 37.0 29.0 64.0 4891.0 1666.0 1718.0 1507.0
61 105.0 35.0 11.0 59.0 4799.0 1658.0 1675.0 1466.0
62 97.0 31.0 13.0 53.0 4549.0 1497.0 1547.0 1505.0
63 83.0 28.0 8.0 47.0 4315.0 1498.0 1452.0 1365.0
64 72.0 27.0 9.0 36.0 4102.0 1442.0 1398.0 1262.0
65 71.0 20.0 10.0 41.0 3817.0 1321.0 1266.0 1230.0
66 43.0 22.0 7.0 14.0 3720.0 1308.0 1262.0 1150.0
67 53.0 23.0 9.0 21.0 3605.0 1285.0 1266.0 1054.0
68 44.0 21.0 11.0 12.0 3302.0 1102.0 1153.0 1047.0
69 35.0 14.0 9.0 12.0 3231.0 1040.0 1130.0 1061.0
70 40.0 14.0 12.0 14.0 3115.0 1003.0 1005.0 1107.0
71 28.0 9.0 6.0 13.0 2827.0 905.0 917.0 1005.0
72 12.0 1.0 4.0 7.0 2539.0 819.0 797.0 923.0
73 29.0 3.0 16.0 10.0 2563.0 835.0 849.0 879.0
74 24.0 1.0 10.0 13.0 2632.0 848.0 914.0 870.0
75 22.0 4.0 7.0 11.0 2615.0 824.0 1018.0 773.0
76 15.0 6.0 3.0 6.0 2312.0 740.0 914.0 658.0
77 19.0 14.0 1.0 4.0 2225.0 759.0 821.0 645.0
78 12.0 7.0 0.0 5.0 2326.0 817.0 759.0 750.0
79 7.0 1.0 0.0 6.0 2222.0 735.0 747.0 740.0
80 10.0 3.0 0.0 7.0 1965.0 616.0 709.0 640.0
81 3.0 0.0 0.0 3.0 1862.0 594.0 547.0 721.0
82 6.0 0.0 2.0 4.0 1653.0 562.0 540.0 551.0
83 3.0 1.0 1.0 1.0 1507.0 595.0 420.0 492.0
84 5.0 0.0 1.0 4.0 1420.0 509.0 410.0 501.0
85 2.0 1.0 0.0 1.0 1383.0 514.0 430.0 439.0
86 2.0 0.0 0.0 2.0 1336.0 504.0 388.0 444.0
87 6.0 0.0 0.0 6.0 1230.0 433.0 360.0 437.0
88 1.0 0.0 0.0 1.0 1114.0 390.0 324.0 400.0
89 2.0 0.0 1.0 1.0 1113.0 356.0 328.0 429.0
90 1.0 0.0 0.0 1.0 1100.0 377.0 313.0 410.0
91 3.0 0.0 0.0 3.0 1049.0 366.0 318.0 365.0
92 0.0 0.0 0.0 0.0 929.0 339.0 277.0 313.0
93 0.0 0.0 0.0 0.0 928.0 318.0 308.0 302.0
94 0.0 0.0 0.0 0.0 828.0 265.0 289.0 274.0
95 2.0 0.0 1.0 1.0 835.0 284.0 234.0 317.0
96 0.0 0.0 0.0 0.0 771.0 287.0 197.0 287.0
97 1.0 0.0 0.0 1.0 762.0 271.0 222.0 269.0
98 0.0 0.0 0.0 0.0 746.0 256.0 221.0 269.0
99 0.0 0.0 0.0 0.0 691.0 258.0 198.0 235.0
100 0.0 0.0 0.0 0.0 671.0 243.0 186.0 242.0
101 1.0 0.0 1.0 0.0 609.0 215.0 199.0 195.0
102 0.0 0.0 0.0 0.0 630.0 220.0 221.0 189.0
103 0.0 0.0 0.0 0.0 677.0 228.0 265.0 184.0
104 1.0 0.0 1.0 0.0 608.0 222.0 212.0 174.0
105 1.0 0.0 1.0 0.0 625.0 248.0 192.0 185.0
106 1.0 0.0 1.0 0.0 570.0 207.0 205.0 158.0
107 1.0 0.0 0.0 1.0 527.0 199.0 179.0 149.0
108 0.0 0.0 0.0 0.0 521.0 172.0 191.0 158.0
109 1.0 0.0 0.0 1.0 552.0 168.0 167.0 217.0
110 0.0 0.0 0.0 0.0 562.0 168.0 158.0 236.0
111 0.0 0.0 0.0 0.0 548.0 146.0 167.0 235.0
112 0.0 0.0 0.0 0.0 453.0 139.0 142.0 172.0
113 1.0 0.0 0.0 1.0 434.0 129.0 152.0 153.0
114 0.0 0.0 0.0 0.0 347.0 94.0 124.0 129.0
115 0.0 0.0 0.0 0.0 340.0 91.0 146.0 103.0
116 0.0 0.0 0.0 0.0 289.0 85.0 117.0 87.0
117 0.0 0.0 0.0 0.0 317.0 93.0 119.0 105.0
118 0.0 0.0 0.0 0.0 360.0 110.0 123.0 127.0
119 0.0 0.0 0.0 0.0 312.0 81.0 103.0 128.0
120 0.0 0.0 0.0 0.0 274.0 78.0 95.0 101.0
121 0.0 0.0 0.0 0.0 271.0 85.0 87.0 99.0
122 0.0 0.0 0.0 0.0 204.0 69.0 78.0 57.0
123 0.0 0.0 0.0 0.0 186.0 76.0 61.0 49.0
124 0.0 0.0 0.0 0.0 220.0 79.0 83.0 58.0
125 0.0 0.0 0.0 0.0 221.0 90.0 71.0 60.0
126 0.0 0.0 0.0 0.0 168.0 83.0 47.0 38.0
127 0.0 0.0 0.0 0.0 150.0 82.0 41.0 27.0
