#/mnt/nas-sph/120_anisotropy_evolution/2191.aim
#xdim 300
#ydim 300
#zdim 300
#el_size 0.018 mm
#ice_vol_frac 0.245127037037 
#mean_cl_ice 11.7897891407 mean_cl_ice_x 12.3694868436 mean_cl_ice_y 11.6774735386 mean_cl_ice_z 11.3664239995 mean_cl_pore 33.5302972308 mean_cl_pore_x 35.3277532032 mean_cl_pore_y 32.8881935962 mean_cl_pore_z 32.5108986067
#mean_cl_squared_ice 249.638961611 mean_cl_squared_ice_x 268.776214301 mean_cl_squared_ice_y 249.746214066 mean_cl_squared_ice_z 231.949185871 	mean_cl_squared_pore 2433.76013262 mean_cl_squared_pore_x 2605.99871388 mean_cl_squared_pore_y 2375.55156094 mean_cl_squared_pore_z 2332.79577614
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 79696.0 23836.0 27247.0 28613.0 62172.0 17913.0 21225.0 23034.0
2 125915.0 37975.0 42844.0 45096.0 93504.0 26782.0 32368.0 34354.0
3 136440.0 40651.0 46953.0 48836.0 97587.0 28226.0 33679.0 35682.0
4 124255.0 36698.0 43164.0 44393.0 82278.0 24311.0 28229.0 29738.0
5 107489.0 31217.0 37587.0 38685.0 65315.0 19744.0 22231.0 23340.0
6 93555.0 27015.0 32780.0 33760.0 53316.0 16182.0 18043.0 19091.0
7 84978.0 24716.0 29512.0 30750.0 45569.0 13791.0 15455.0 16323.0
8 78471.0 23651.0 26845.0 27975.0 40612.0 12402.0 13786.0 14424.0
9 72424.0 22611.0 24378.0 25435.0 37139.0 11221.0 12918.0 13000.0
10 67684.0 22111.0 22467.0 23106.0 35193.0 10494.0 12664.0 12035.0
11 62104.0 20588.0 20251.0 21265.0 32750.0 9629.0 11779.0 11342.0
12 57675.0 19266.0 18823.0 19586.0 31387.0 9445.0 10945.0 10997.0
13 53330.0 18096.0 17010.0 18224.0 30200.0 8934.0 10670.0 10596.0
14 48629.0 16823.0 15317.0 16489.0 28540.0 8721.0 9837.0 9982.0
15 44143.0 15517.0 13901.0 14725.0 27586.0 8368.0 9605.0 9613.0
16 40246.0 14131.0 13056.0 13059.0 26511.0 8224.0 9207.0 9080.0
17 36990.0 12573.0 12120.0 12297.0 26263.0 8332.0 8948.0 8983.0
18 33811.0 11404.0 11292.0 11115.0 25702.0 8176.0 8754.0 8772.0
19 30913.0 10586.0 10265.0 10062.0 25290.0 7895.0 8733.0 8662.0
20 28013.0 9610.0 9461.0 8942.0 24510.0 7624.0 8446.0 8440.0
21 25663.0 9033.0 8444.0 8186.0 23707.0 7578.0 8156.0 7973.0
22 23213.0 8226.0 7609.0 7378.0 22963.0 7203.0 8193.0 7567.0
23 20693.0 7167.0 6883.0 6643.0 22540.0 7265.0 7916.0 7359.0
24 18824.0 6731.0 5957.0 6136.0 21765.0 6824.0 7890.0 7051.0
25 17037.0 6080.0 5371.0 5586.0 21379.0 6580.0 7853.0 6946.0
26 15514.0 5466.0 5058.0 4990.0 21269.0 6562.0 7655.0 7052.0
