#/mnt/nas-sph/120_anisotropy_evolution/C0002127_SEG_SCALED.aim
#xdim 254
#ydim 254
#zdim 254
#el_size 0.02 mm
#ice_vol_frac 0.174946225877 
#mean_cl_ice 6.9239064368 mean_cl_ice_x 7.60529771458 mean_cl_ice_y 7.47061245443 mean_cl_ice_z 5.9546390168 mean_cl_pore 29.3453377737 mean_cl_pore_x 32.0004946746 mean_cl_pore_y 31.4575631934 mean_cl_pore_z 25.515075742
#mean_cl_squared_ice 74.3736337253 mean_cl_squared_ice_x 90.9054263772 mean_cl_squared_ice_y 90.7127460254 mean_cl_squared_ice_z 48.4064127249 	mean_cl_squared_pore 1655.27840018 mean_cl_squared_pore_x 1970.41059172 mean_cl_squared_pore_y 1931.73213322 mean_cl_squared_pore_z 1179.78258359
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 46149.0 12955.0 14618.0 18576.0 18143.0 5238.0 6098.0 6807.0
2 77866.0 21833.0 24394.0 31639.0 27718.0 7824.0 8693.0 11201.0
3 116022.0 32347.0 34665.0 49010.0 38793.0 10777.0 11968.0 16048.0
4 163578.0 42861.0 45026.0 75691.0 45555.0 12576.0 14199.0 18780.0
5 186738.0 48825.0 49108.0 88805.0 47113.0 13294.0 14688.0 19131.0
6 158582.0 44726.0 45070.0 68786.0 46499.0 13009.0 14656.0 18834.0
7 116774.0 36114.0 36423.0 44237.0 44144.0 12430.0 13470.0 18244.0
8 83896.0 28003.0 27623.0 28270.0 40973.0 11557.0 12333.0 17083.0
9 60655.0 20971.0 20613.0 19071.0 38808.0 10879.0 11402.0 16527.0
10 45429.0 16163.0 15829.0 13437.0 36986.0 10226.0 10956.0 15804.0
11 34770.0 12441.0 12258.0 10071.0 35645.0 9719.0 10635.0 15291.0
12 27042.0 9783.0 9662.0 7597.0 34389.0 9597.0 10101.0 14691.0
13 21822.0 8233.0 7874.0 5715.0 33649.0 9744.0 9584.0 14321.0
14 17732.0 6628.0 6568.0 4536.0 32361.0 9496.0 9154.0 13711.0
15 14224.0 5400.0 5281.0 3543.0 30820.0 9279.0 8726.0 12815.0
16 11698.0 4445.0 4341.0 2912.0 29492.0 8917.0 8628.0 11947.0
17 9574.0 3703.0 3722.0 2149.0 28618.0 8622.0 8447.0 11549.0
18 7857.0 3171.0 3067.0 1619.0 27745.0 8338.0 8090.0 11317.0
19 6132.0 2583.0 2300.0 1249.0 26418.0 7889.0 7611.0 10918.0
20 5103.0 2153.0 1935.0 1015.0 25435.0 7752.0 7580.0 10103.0
21 4060.0 1702.0 1627.0 731.0 24156.0 7522.0 7070.0 9564.0
22 3471.0 1528.0 1370.0 573.0 23439.0 7253.0 6996.0 9190.0
23 2964.0 1264.0 1256.0 444.0 22302.0 7081.0 6678.0 8543.0
24 2701.0 1157.0 1209.0 335.0 22003.0 6830.0 6499.0 8674.0
25 2301.0 978.0 1036.0 287.0 21828.0 6302.0 6451.0 9075.0
26 1989.0 881.0 878.0 230.0 20664.0 6255.0 5937.0 8472.0
27 1658.0 743.0 709.0 206.0 20023.0 6105.0 5958.0 7960.0
28 1331.0 606.0 580.0 145.0 18877.0 5674.0 5613.0 7590.0
29 1176.0 568.0 498.0 110.0 18117.0 5539.0 5405.0 7173.0
30 1025.0 479.0 462.0 84.0 17362.0 5257.0 5170.0 6935.0
31 798.0 412.0 296.0 90.0 17006.0 5028.0 5177.0 6801.0
32 791.0 413.0 299.0 79.0 16494.0 5062.0 4959.0 6473.0
33 687.0 341.0 275.0 71.0 15980.0 4754.0 4966.0 6260.0
34 661.0 325.0 288.0 48.0 15148.0 4518.0 4780.0 5850.0
35 519.0 265.0 225.0 29.0 14937.0 4671.0 4475.0 5791.0
36 465.0 203.0 251.0 11.0 14269.0 4414.0 4329.0 5526.0
37 391.0 199.0 185.0 7.0 13710.0 4276.0 4154.0 5280.0
38 345.0 149.0 190.0 6.0 13210.0 3958.0 3996.0 5256.0
39 286.0 143.0 137.0 6.0 12771.0 3770.0 3968.0 5033.0
40 257.0 132.0 122.0 3.0 12214.0 3670.0 3671.0 4873.0
41 276.0 145.0 126.0 5.0 11939.0 3725.0 3584.0 4630.0
42 296.0 160.0 135.0 1.0 11359.0 3557.0 3419.0 4383.0
43 241.0 144.0 95.0 2.0 10853.0 3308.0 3299.0 4246.0
44 173.0 97.0 75.0 1.0 10804.0 3169.0 3268.0 4367.0
45 152.0 71.0 77.0 4.0 10488.0 3312.0 3177.0 3999.0
46 147.0 72.0 71.0 4.0 10094.0 3216.0 3001.0 3877.0
47 121.0 63.0 56.0 2.0 10006.0 3174.0 3229.0 3603.0
48 136.0 58.0 77.0 1.0 9526.0 3042.0 3056.0 3428.0
49 105.0 47.0 57.0 1.0 8755.0 2927.0 2723.0 3105.0
50 98.0 32.0 65.0 1.0 8274.0 2807.0 2670.0 2797.0
51 90.0 26.0 64.0 0.0 8297.0 2730.0 2649.0 2918.0
52 78.0 21.0 56.0 1.0 7753.0 2505.0 2583.0 2665.0
53 82.0 24.0 57.0 1.0 7436.0 2647.0 2386.0 2403.0
54 74.0 19.0 55.0 0.0 7308.0 2570.0 2369.0 2369.0
55 78.0 22.0 56.0 0.0 7140.0 2496.0 2267.0 2377.0
56 53.0 9.0 44.0 0.0 6823.0 2357.0 2127.0 2339.0
57 86.0 19.0 67.0 0.0 6724.0 2390.0 2058.0 2276.0
58 49.0 4.0 45.0 0.0 6478.0 2319.0 2023.0 2136.0
59 39.0 7.0 32.0 0.0 6051.0 2077.0 1959.0 2015.0
60 31.0 7.0 24.0 0.0 5802.0 1956.0 1902.0 1944.0
61 19.0 4.0 14.0 1.0 5689.0 1919.0 2044.0 1726.0
62 24.0 4.0 19.0 1.0 5629.0 1846.0 2099.0 1684.0
63 17.0 4.0 13.0 0.0 5728.0 1962.0 2066.0 1700.0
64 19.0 5.0 14.0 0.0 5524.0 1976.0 2000.0 1548.0
65 21.0 11.0 10.0 0.0 5242.0 1977.0 1832.0 1433.0
66 7.0 5.0 2.0 0.0 4888.0 1771.0 1638.0 1479.0
67 7.0 4.0 3.0 0.0 4784.0 1682.0 1685.0 1417.0
68 16.0 11.0 5.0 0.0 4561.0 1624.0 1490.0 1447.0
69 6.0 3.0 3.0 0.0 4355.0 1476.0 1543.0 1336.0
70 10.0 7.0 3.0 0.0 4045.0 1397.0 1490.0 1158.0
71 11.0 7.0 4.0 0.0 3815.0 1336.0 1410.0 1069.0
72 2.0 1.0 1.0 0.0 3729.0 1385.0 1293.0 1051.0
73 3.0 2.0 1.0 0.0 3597.0 1270.0 1301.0 1026.0
74 2.0 2.0 0.0 0.0 3591.0 1291.0 1277.0 1023.0
75 1.0 0.0 1.0 0.0 3428.0 1251.0 1173.0 1004.0
76 2.0 1.0 1.0 0.0 3313.0 1208.0 1202.0 903.0
77 3.0 2.0 1.0 0.0 3287.0 1179.0 1228.0 880.0
78 0.0 0.0 0.0 0.0 3099.0 1142.0 1194.0 763.0
79 1.0 0.0 1.0 0.0 2924.0 1032.0 1124.0 768.0
80 2.0 1.0 1.0 0.0 2937.0 1074.0 1062.0 801.0
81 1.0 1.0 0.0 0.0 2823.0 1063.0 942.0 818.0
82 2.0 1.0 1.0 0.0 2719.0 1006.0 930.0 783.0
83 2.0 0.0 2.0 0.0 2633.0 968.0 891.0 774.0
84 7.0 1.0 6.0 0.0 2472.0 911.0 945.0 616.0
85 6.0 0.0 6.0 0.0 2302.0 826.0 882.0 594.0
86 9.0 0.0 9.0 0.0 2236.0 807.0 882.0 547.0
87 7.0 2.0 5.0 0.0 2263.0 755.0 907.0 601.0
88 4.0 2.0 2.0 0.0 2295.0 809.0 865.0 621.0
