#/mnt/nas-sph/120_anisotropy_evolution/c0003005_seg_adthreshold_scaledsub.aim
#xdim 190
#ydim 190
#zdim 190
#el_size 0.036 mm
#ice_vol_frac 0.254998250474 
#mean_cl_ice 6.59161761048 mean_cl_ice_x 6.4092263268 mean_cl_ice_y 6.4155974206 mean_cl_ice_z 6.98186107596 mean_cl_pore 18.0368327917 mean_cl_pore_x 17.5783272617 mean_cl_pore_y 17.6202720643 mean_cl_pore_z 18.980636654
#mean_cl_squared_ice 73.0345051544 mean_cl_squared_ice_x 67.1329898532 mean_cl_squared_ice_y 67.6833381018 mean_cl_squared_ice_z 85.2867738343 	mean_cl_squared_pore 711.52808493 mean_cl_squared_pore_x 631.767493301 mean_cl_squared_pore_y 658.957635213 mean_cl_squared_pore_z 854.280696085
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 68096.0 22786.0 22243.0 23067.0 63601.0 20471.0 19737.0 23393.0
2 101207.0 34894.0 34983.0 31330.0 73431.0 23709.0 23529.0 26193.0
3 99437.0 34717.0 34917.0 29803.0 54186.0 17256.0 17815.0 19115.0
4 89227.0 31651.0 31878.0 25698.0 42107.0 13572.0 14222.0 14313.0
5 75884.0 26782.0 27229.0 21873.0 36090.0 11759.0 12364.0 11967.0
6 62605.0 21895.0 22042.0 18668.0 32039.0 10499.0 11207.0 10333.0
7 51304.0 17992.0 17590.0 15722.0 29815.0 10035.0 10485.0 9295.0
8 42298.0 14683.0 14215.0 13400.0 27932.0 9643.0 10111.0 8178.0
9 34754.0 11838.0 11828.0 11088.0 26288.0 9356.0 9462.0 7470.0
10 29033.0 9530.0 10059.0 9444.0 24405.0 8798.0 8962.0 6645.0
11 24000.0 8098.0 8229.0 7673.0 22424.0 8227.0 8265.0 5932.0
12 19914.0 6587.0 6755.0 6572.0 21213.0 7860.0 7743.0 5610.0
13 16319.0 5534.0 5333.0 5452.0 19916.0 7212.0 7542.0 5162.0
14 13831.0 4594.0 4502.0 4735.0 18404.0 6710.0 6899.0 4795.0
15 11412.0 3851.0 3680.0 3881.0 16963.0 6427.0 6098.0 4438.0
16 9581.0 3367.0 2953.0 3261.0 16180.0 6182.0 5635.0 4363.0
17 7907.0 2672.0 2445.0 2790.0 15613.0 5923.0 5396.0 4294.0
18 6674.0 2322.0 1955.0 2397.0 14593.0 5570.0 5051.0 3972.0
19 5440.0 1711.0 1720.0 2009.0 13542.0 4983.0 4855.0 3704.0
20 4504.0 1352.0 1458.0 1694.0 12969.0 4791.0 4556.0 3622.0
21 3791.0 1112.0 1235.0 1444.0 12696.0 4714.0 4448.0 3534.0
22 3226.0 916.0 994.0 1316.0 12036.0 4308.0 4277.0 3451.0
23 2618.0 722.0 770.0 1126.0 11756.0 4428.0 4241.0 3087.0
24 2244.0 613.0 664.0 967.0 11382.0 4255.0 4116.0 3011.0
25 1874.0 548.0 550.0 776.0 10976.0 4107.0 3872.0 2997.0
26 1525.0 401.0 433.0 691.0 10232.0 3859.0 3504.0 2869.0
27 1291.0 340.0 361.0 590.0 10000.0 3821.0 3317.0 2862.0
28 1060.0 286.0 287.0 487.0 9315.0 3535.0 3227.0 2553.0
29 905.0 240.0 270.0 395.0 8946.0 3298.0 3212.0 2436.0
30 723.0 174.0 239.0 310.0 8313.0 3088.0 2968.0 2257.0
31 544.0 126.0 162.0 256.0 8076.0 2902.0 2817.0 2357.0
32 451.0 119.0 121.0 211.0 7783.0 2862.0 2718.0 2203.0
33 392.0 98.0 112.0 182.0 7137.0 2613.0 2382.0 2142.0
34 328.0 51.0 105.0 172.0 6508.0 2461.0 2151.0 1896.0
35 277.0 62.0 74.0 141.0 6087.0 2177.0 2134.0 1776.0
36 213.0 44.0 46.0 123.0 5783.0 2070.0 2056.0 1657.0
37 197.0 35.0 35.0 127.0 5863.0 1981.0 2064.0 1818.0
38 152.0 20.0 30.0 102.0 5386.0 1834.0 1842.0 1710.0
39 123.0 21.0 17.0 85.0 5151.0 1706.0 1856.0 1589.0
40 114.0 20.0 24.0 70.0 4962.0 1612.0 1798.0 1552.0
41 79.0 21.0 13.0 45.0 4703.0 1465.0 1671.0 1567.0
42 79.0 9.0 12.0 58.0 4676.0 1367.0 1642.0 1667.0
43 46.0 9.0 7.0 30.0 4414.0 1333.0 1578.0 1503.0
44 54.0 10.0 8.0 36.0 4220.0 1219.0 1645.0 1356.0
45 42.0 7.0 4.0 31.0 4092.0 1157.0 1521.0 1414.0
46 43.0 10.0 11.0 22.0 3769.0 1142.0 1423.0 1204.0
47 36.0 9.0 6.0 21.0 3495.0 1146.0 1216.0 1133.0
48 24.0 4.0 0.0 20.0 3256.0 1053.0 1091.0 1112.0
49 22.0 4.0 4.0 14.0 3042.0 1056.0 983.0 1003.0
50 16.0 1.0 5.0 10.0 2861.0 978.0 888.0 995.0
51 20.0 3.0 1.0 16.0 2856.0 1029.0 787.0 1040.0
52 10.0 0.0 2.0 8.0 2667.0 968.0 723.0 976.0
53 13.0 1.0 3.0 9.0 2541.0 896.0 688.0 957.0
54 15.0 1.0 1.0 13.0 2514.0 832.0 711.0 971.0
55 11.0 0.0 0.0 11.0 2320.0 745.0 623.0 952.0
56 6.0 0.0 0.0 6.0 2054.0 618.0 600.0 836.0
57 5.0 0.0 0.0 5.0 2075.0 682.0 562.0 831.0
58 2.0 0.0 1.0 1.0 1938.0 593.0 555.0 790.0
59 5.0 0.0 1.0 4.0 1902.0 623.0 554.0 725.0
60 3.0 0.0 0.0 3.0 1796.0 513.0 569.0 714.0
61 3.0 0.0 0.0 3.0 1693.0 526.0 515.0 652.0
62 0.0 0.0 0.0 0.0 1746.0 542.0 511.0 693.0
63 8.0 0.0 0.0 8.0 1746.0 541.0 481.0 724.0
64 0.0 0.0 0.0 0.0 1670.0 511.0 454.0 705.0
65 3.0 0.0 0.0 3.0 1495.0 498.0 453.0 544.0
66 0.0 0.0 0.0 0.0 1423.0 466.0 417.0 540.0
67 0.0 0.0 0.0 0.0 1527.0 478.0 422.0 627.0
68 0.0 0.0 0.0 0.0 1379.0 449.0 369.0 561.0
69 0.0 0.0 0.0 0.0 1262.0 420.0 304.0 538.0
