#/mnt/nas-sph/120_anisotropy_evolution/D0001095_SEG_ADTHRESHOLD_SCALED2.aim
#xdim 198
#ydim 198
#zdim 198
#el_size 0.054 mm
#ice_vol_frac 0.219281118501 
#mean_cl_ice 3.62244788655 mean_cl_ice_x 3.81014908 mean_cl_ice_y 3.8817203075 mean_cl_ice_z 3.24575628025 mean_cl_pore 12.2639474817 mean_cl_pore_x 12.8853948065 mean_cl_pore_y 13.0769957793 mean_cl_pore_z 11.0445939272
#mean_cl_squared_ice 18.9573763979 mean_cl_squared_ice_x 20.8918386534 mean_cl_squared_ice_y 21.9498840373 mean_cl_squared_ice_z 14.8072353944 	mean_cl_squared_pore 282.088968696 mean_cl_squared_pore_x 310.556367062 mean_cl_squared_pore_y 320.605509378 mean_cl_squared_pore_z 225.158035163
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 234581.0 69267.0 66556.0 98758.0 92355.0 27645.0 27564.0 37146.0
2 297618.0 87140.0 84355.0 126123.0 107210.0 31740.0 31207.0 44263.0
3 282044.0 86310.0 83718.0 112016.0 105306.0 31359.0 30440.0 43507.0
4 213412.0 68670.0 67173.0 77569.0 97242.0 29111.0 28653.0 39478.0
5 141339.0 47495.0 47322.0 46522.0 90002.0 27706.0 26795.0 35501.0
6 88820.0 31213.0 31017.0 26590.0 83361.0 25906.0 24917.0 32538.0
7 55316.0 20136.0 20204.0 14976.0 76553.0 23975.0 23145.0 29433.0
8 34922.0 13051.0 13131.0 8740.0 70213.0 21966.0 21587.0 26660.0
9 22001.0 8346.0 8356.0 5299.0 64402.0 20316.0 19967.0 24119.0
10 14079.0 5369.0 5583.0 3127.0 59034.0 18653.0 18346.0 22035.0
11 8856.0 3463.0 3560.0 1833.0 53945.0 17518.0 16398.0 20029.0
12 5704.0 2186.0 2361.0 1157.0 49668.0 15902.0 15461.0 18305.0
13 3620.0 1341.0 1595.0 684.0 45327.0 14650.0 14122.0 16555.0
14 2407.0 936.0 1089.0 382.0 41306.0 13411.0 13071.0 14824.0
15 1578.0 637.0 675.0 266.0 38241.0 12242.0 12246.0 13753.0
16 1019.0 377.0 495.0 147.0 34594.0 11125.0 10962.0 12507.0
17 681.0 228.0 377.0 76.0 31915.0 10307.0 10300.0 11308.0
18 488.0 164.0 266.0 58.0 28913.0 9316.0 9492.0 10105.0
19 378.0 116.0 211.0 51.0 26310.0 8744.0 8500.0 9066.0
20 251.0 89.0 141.0 21.0 23993.0 7928.0 7913.0 8152.0
21 171.0 66.0 96.0 9.0 21724.0 7108.0 7415.0 7201.0
22 134.0 42.0 82.0 10.0 19952.0 6708.0 6695.0 6549.0
23 89.0 21.0 64.0 4.0 18047.0 5938.0 6047.0 6062.0
24 42.0 16.0 24.0 2.0 16788.0 5665.0 5556.0 5567.0
25 36.0 18.0 17.0 1.0 15595.0 5188.0 5202.0 5205.0
26 34.0 19.0 15.0 0.0 14175.0 4904.0 4824.0 4447.0
27 14.0 7.0 6.0 1.0 12812.0 4430.0 4272.0 4110.0
28 6.0 5.0 1.0 0.0 11702.0 3966.0 3985.0 3751.0
29 10.0 5.0 5.0 0.0 10796.0 3695.0 3789.0 3312.0
30 6.0 3.0 3.0 0.0 10047.0 3350.0 3573.0 3124.0
31 6.0 3.0 3.0 0.0 9281.0 3206.0 3257.0 2818.0
32 0.0 0.0 0.0 0.0 8432.0 2784.0 3103.0 2545.0
33 2.0 1.0 1.0 0.0 8045.0 2831.0 2890.0 2324.0
34 1.0 0.0 1.0 0.0 7264.0 2584.0 2497.0 2183.0
35 0.0 0.0 0.0 0.0 6504.0 2300.0 2278.0 1926.0
36 0.0 0.0 0.0 0.0 5912.0 2134.0 2061.0 1717.0
37 0.0 0.0 0.0 0.0 5569.0 1977.0 2057.0 1535.0
38 0.0 0.0 0.0 0.0 5180.0 1844.0 1890.0 1446.0
39 0.0 0.0 0.0 0.0 4657.0 1663.0 1663.0 1331.0
40 0.0 0.0 0.0 0.0 4200.0 1487.0 1538.0 1175.0
41 0.0 0.0 0.0 0.0 3791.0 1402.0 1320.0 1069.0
42 0.0 0.0 0.0 0.0 3523.0 1264.0 1274.0 985.0
43 0.0 0.0 0.0 0.0 3201.0 1168.0 1128.0 905.0
44 0.0 0.0 0.0 0.0 2936.0 1001.0 1108.0 827.0
45 0.0 0.0 0.0 0.0 2635.0 913.0 1007.0 715.0
46 0.0 0.0 0.0 0.0 2446.0 886.0 922.0 638.0
47 0.0 0.0 0.0 0.0 2216.0 812.0 890.0 514.0
48 0.0 0.0 0.0 0.0 1950.0 750.0 715.0 485.0
49 0.0 0.0 0.0 0.0 1835.0 654.0 677.0 504.0
50 0.0 0.0 0.0 0.0 1643.0 595.0 609.0 439.0
51 0.0 0.0 0.0 0.0 1568.0 572.0 618.0 378.0
52 0.0 0.0 0.0 0.0 1387.0 480.0 587.0 320.0
53 0.0 0.0 0.0 0.0 1323.0 459.0 528.0 336.0
54 0.0 0.0 0.0 0.0 1210.0 427.0 483.0 300.0
55 0.0 0.0 0.0 0.0 1201.0 446.0 453.0 302.0
56 0.0 0.0 0.0 0.0 1017.0 384.0 395.0 238.0
57 0.0 0.0 0.0 0.0 954.0 401.0 357.0 196.0
58 0.0 0.0 0.0 0.0 856.0 341.0 373.0 142.0
59 0.0 0.0 0.0 0.0 859.0 337.0 342.0 180.0
60 0.0 0.0 0.0 0.0 785.0 323.0 301.0 161.0
61 0.0 0.0 0.0 0.0 721.0 302.0 278.0 141.0
62 0.0 0.0 0.0 0.0 605.0 242.0 228.0 135.0
63 0.0 0.0 0.0 0.0 590.0 243.0 241.0 106.0
64 0.0 0.0 0.0 0.0 537.0 191.0 237.0 109.0
65 0.0 0.0 0.0 0.0 493.0 187.0 241.0 65.0
66 0.0 0.0 0.0 0.0 422.0 175.0 182.0 65.0
67 0.0 0.0 0.0 0.0 410.0 184.0 159.0 67.0
68 0.0 0.0 0.0 0.0 424.0 143.0 186.0 95.0
69 0.0 0.0 0.0 0.0 318.0 101.0 162.0 55.0
70 0.0 0.0 0.0 0.0 332.0 107.0 166.0 59.0
71 0.0 0.0 0.0 0.0 294.0 111.0 122.0 61.0
