#/mnt/nas-sph/120_anisotropy_evolution/c0002990_seg_adthreshold_scaledsub.aim
#xdim 190
#ydim 190
#zdim 190
#el_size 0.036 mm
#ice_vol_frac 0.12161350051 
#mean_cl_ice 4.46483358847 mean_cl_ice_x 5.27283703231 mean_cl_ice_y 5.22043370779 mean_cl_ice_z 3.4398381829 mean_cl_pore 28.0958390718 mean_cl_pore_x 32.3600186914 mean_cl_pore_y 32.2569320634 mean_cl_pore_z 22.2846400527
#mean_cl_squared_ice 30.167126988 mean_cl_squared_ice_x 41.0139193537 mean_cl_squared_ice_y 40.7345182589 mean_cl_squared_ice_z 16.1279649974 	mean_cl_squared_pore 1727.8858092 mean_cl_squared_pore_x 2250.62726257 mean_cl_squared_pore_y 2156.100189 mean_cl_squared_pore_z 1072.07022145
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 59703.0 13679.0 13546.0 32478.0 19370.0 5280.0 5321.0 8769.0
2 98360.0 19923.0 21169.0 57268.0 28847.0 7522.0 7274.0 14051.0
3 105453.0 23323.0 24326.0 57804.0 28170.0 7764.0 7147.0 13259.0
4 85352.0 22572.0 22860.0 39920.0 25657.0 6800.0 6627.0 12230.0
5 62745.0 19804.0 19655.0 23286.0 23752.0 6201.0 6274.0 11277.0
6 44299.0 15430.0 15715.0 13154.0 21744.0 5750.0 5477.0 10517.0
7 30872.0 11652.0 11573.0 7647.0 20572.0 5363.0 5367.0 9842.0
8 21137.0 8468.0 8352.0 4317.0 19021.0 4998.0 4742.0 9281.0
9 14726.0 6178.0 6068.0 2480.0 18130.0 4938.0 4363.0 8829.0
10 10309.0 4444.0 4333.0 1532.0 17161.0 4520.0 4224.0 8417.0
11 7329.0 3267.0 3032.0 1030.0 16036.0 4162.0 4114.0 7760.0
12 5115.0 2310.0 2202.0 603.0 15421.0 4086.0 4016.0 7319.0
13 3728.0 1762.0 1622.0 344.0 14688.0 3970.0 3789.0 6929.0
14 2697.0 1305.0 1158.0 234.0 14064.0 3756.0 3836.0 6472.0
15 2079.0 1007.0 895.0 177.0 13563.0 3659.0 3759.0 6145.0
16 1553.0 761.0 699.0 93.0 12966.0 3420.0 3400.0 6146.0
17 1132.0 579.0 505.0 48.0 12514.0 3349.0 3300.0 5865.0
18 854.0 391.0 447.0 16.0 12272.0 3168.0 3374.0 5730.0
19 676.0 315.0 349.0 12.0 11757.0 3090.0 3164.0 5503.0
20 548.0 241.0 293.0 14.0 11030.0 2923.0 3058.0 5049.0
21 414.0 196.0 208.0 10.0 10294.0 2820.0 2813.0 4661.0
22 306.0 126.0 170.0 10.0 9541.0 2633.0 2694.0 4214.0
23 203.0 92.0 105.0 6.0 8932.0 2601.0 2609.0 3722.0
24 176.0 74.0 101.0 1.0 8531.0 2498.0 2493.0 3540.0
25 125.0 51.0 71.0 3.0 8632.0 2577.0 2296.0 3759.0
26 118.0 55.0 60.0 3.0 8435.0 2387.0 2295.0 3753.0
27 91.0 34.0 55.0 2.0 7827.0 2149.0 2248.0 3430.0
28 84.0 26.0 55.0 3.0 7686.0 2084.0 2334.0 3268.0
29 54.0 21.0 33.0 0.0 7419.0 2070.0 2294.0 3055.0
30 57.0 17.0 39.0 1.0 7122.0 2025.0 2090.0 3007.0
31 26.0 13.0 13.0 0.0 6659.0 1901.0 1873.0 2885.0
32 31.0 17.0 14.0 0.0 6453.0 1811.0 1843.0 2799.0
33 18.0 6.0 12.0 0.0 6279.0 1747.0 1832.0 2700.0
34 21.0 7.0 14.0 0.0 6338.0 1840.0 1846.0 2652.0
35 20.0 14.0 6.0 0.0 5905.0 1678.0 1894.0 2333.0
36 8.0 7.0 1.0 0.0 5794.0 1742.0 1706.0 2346.0
37 5.0 3.0 2.0 0.0 5276.0 1602.0 1650.0 2024.0
38 8.0 7.0 1.0 0.0 5113.0 1517.0 1641.0 1955.0
39 10.0 6.0 4.0 0.0 4838.0 1504.0 1564.0 1770.0
40 4.0 3.0 1.0 0.0 4481.0 1254.0 1546.0 1681.0
41 4.0 2.0 2.0 0.0 4432.0 1335.0 1481.0 1616.0
42 5.0 0.0 5.0 0.0 4316.0 1324.0 1510.0 1482.0
43 2.0 1.0 1.0 0.0 4438.0 1307.0 1532.0 1599.0
44 1.0 0.0 1.0 0.0 4129.0 1241.0 1484.0 1404.0
45 3.0 3.0 0.0 0.0 3846.0 1148.0 1376.0 1322.0
46 2.0 2.0 0.0 0.0 3979.0 1133.0 1418.0 1428.0
47 1.0 0.0 1.0 0.0 3733.0 1132.0 1246.0 1355.0
48 0.0 0.0 0.0 0.0 3608.0 1089.0 1216.0 1303.0
49 2.0 0.0 2.0 0.0 3254.0 962.0 1237.0 1055.0
50 3.0 0.0 3.0 0.0 3394.0 956.0 1295.0 1143.0
51 2.0 1.0 1.0 0.0 3423.0 1034.0 1225.0 1164.0
52 1.0 0.0 1.0 0.0 3206.0 1068.0 1055.0 1083.0
53 3.0 2.0 1.0 0.0 2990.0 1076.0 957.0 957.0
54 1.0 0.0 1.0 0.0 2809.0 955.0 937.0 917.0
55 1.0 0.0 1.0 0.0 2606.0 908.0 955.0 743.0
56 1.0 0.0 1.0 0.0 2548.0 906.0 871.0 771.0
57 0.0 0.0 0.0 0.0 2505.0 826.0 884.0 795.0
58 0.0 0.0 0.0 0.0 2435.0 751.0 871.0 813.0
59 0.0 0.0 0.0 0.0 2323.0 674.0 863.0 786.0
60 0.0 0.0 0.0 0.0 2409.0 727.0 870.0 812.0
61 0.0 0.0 0.0 0.0 2210.0 753.0 798.0 659.0
62 0.0 0.0 0.0 0.0 2109.0 687.0 843.0 579.0
63 0.0 0.0 0.0 0.0 1957.0 723.0 729.0 505.0
64 0.0 0.0 0.0 0.0 1812.0 630.0 656.0 526.0
65 0.0 0.0 0.0 0.0 1874.0 687.0 624.0 563.0
66 0.0 0.0 0.0 0.0 1891.0 671.0 667.0 553.0
67 0.0 0.0 0.0 0.0 1764.0 662.0 625.0 477.0
68 0.0 0.0 0.0 0.0 1783.0 611.0 624.0 548.0
69 0.0 0.0 0.0 0.0 1742.0 565.0 593.0 584.0
70 0.0 0.0 0.0 0.0 1588.0 564.0 552.0 472.0
71 0.0 0.0 0.0 0.0 1541.0 526.0 502.0 513.0
72 0.0 0.0 0.0 0.0 1527.0 571.0 500.0 456.0
73 0.0 0.0 0.0 0.0 1364.0 563.0 496.0 305.0
74 0.0 0.0 0.0 0.0 1342.0 541.0 444.0 357.0
75 0.0 0.0 0.0 0.0 1404.0 535.0 512.0 357.0
76 0.0 0.0 0.0 0.0 1241.0 530.0 428.0 283.0
77 0.0 0.0 0.0 0.0 1148.0 483.0 424.0 241.0
78 0.0 0.0 0.0 0.0 1275.0 505.0 463.0 307.0
79 0.0 0.0 0.0 0.0 1396.0 486.0 461.0 449.0
80 0.0 0.0 0.0 0.0 1332.0 444.0 448.0 440.0
81 0.0 0.0 0.0 0.0 1154.0 392.0 396.0 366.0
82 0.0 0.0 0.0 0.0 1242.0 468.0 434.0 340.0
83 0.0 0.0 0.0 0.0 1134.0 426.0 448.0 260.0
84 0.0 0.0 0.0 0.0 1043.0 377.0 381.0 285.0
85 0.0 0.0 0.0 0.0 1078.0 361.0 435.0 282.0
86 0.0 0.0 0.0 0.0 998.0 372.0 347.0 279.0
87 0.0 0.0 0.0 0.0 994.0 374.0 332.0 288.0
88 0.0 0.0 0.0 0.0 885.0 416.0 297.0 172.0
89 0.0 0.0 0.0 0.0 826.0 343.0 310.0 173.0
90 0.0 0.0 0.0 0.0 929.0 359.0 352.0 218.0
91 0.0 0.0 0.0 0.0 825.0 291.0 336.0 198.0
92 0.0 0.0 0.0 0.0 1078.0 366.0 333.0 379.0
93 0.0 0.0 0.0 0.0 1077.0 355.0 387.0 335.0
94 0.0 0.0 0.0 0.0 1033.0 403.0 382.0 248.0
95 0.0 0.0 0.0 0.0 866.0 319.0 371.0 176.0
96 0.0 0.0 0.0 0.0 848.0 316.0 360.0 172.0
97 0.0 0.0 0.0 0.0 797.0 308.0 329.0 160.0
98 0.0 0.0 0.0 0.0 707.0 304.0 294.0 109.0
99 0.0 0.0 0.0 0.0 757.0 292.0 328.0 137.0
100 0.0 0.0 0.0 0.0 762.0 289.0 321.0 152.0
101 0.0 0.0 0.0 0.0 806.0 306.0 330.0 170.0
102 0.0 0.0 0.0 0.0 756.0 275.0 311.0 170.0
103 0.0 0.0 0.0 0.0 739.0 254.0 310.0 175.0
104 0.0 0.0 0.0 0.0 732.0 283.0 291.0 158.0
105 0.0 0.0 0.0 0.0 724.0 266.0 321.0 137.0
106 0.0 0.0 0.0 0.0 605.0 247.0 261.0 97.0
107 0.0 0.0 0.0 0.0 597.0 238.0 262.0 97.0
108 0.0 0.0 0.0 0.0 600.0 250.0 223.0 127.0
109 0.0 0.0 0.0 0.0 618.0 265.0 245.0 108.0
110 0.0 0.0 0.0 0.0 599.0 232.0 246.0 121.0
111 0.0 0.0 0.0 0.0 622.0 219.0 282.0 121.0
112 0.0 0.0 0.0 0.0 664.0 251.0 319.0 94.0
113 0.0 0.0 0.0 0.0 594.0 258.0 248.0 88.0
114 0.0 0.0 0.0 0.0 546.0 251.0 231.0 64.0
115 0.0 0.0 0.0 0.0 583.0 244.0 251.0 88.0
116 0.0 0.0 0.0 0.0 605.0 263.0 281.0 61.0
117 0.0 0.0 0.0 0.0 600.0 259.0 267.0 74.0
118 0.0 0.0 0.0 0.0 550.0 255.0 217.0 78.0
119 0.0 0.0 0.0 0.0 516.0 229.0 206.0 81.0
120 0.0 0.0 0.0 0.0 491.0 189.0 172.0 130.0
121 0.0 0.0 0.0 0.0 579.0 194.0 227.0 158.0
122 0.0 0.0 0.0 0.0 494.0 209.0 203.0 82.0
123 0.0 0.0 0.0 0.0 425.0 193.0 168.0 64.0
124 0.0 0.0 0.0 0.0 496.0 195.0 192.0 109.0
125 0.0 0.0 0.0 0.0 476.0 191.0 190.0 95.0
126 0.0 0.0 0.0 0.0 406.0 199.0 126.0 81.0
127 0.0 0.0 0.0 0.0 422.0 160.0 150.0 112.0
128 0.0 0.0 0.0 0.0 402.0 153.0 164.0 85.0
129 0.0 0.0 0.0 0.0 362.0 157.0 130.0 75.0
130 0.0 0.0 0.0 0.0 376.0 159.0 127.0 90.0
131 0.0 0.0 0.0 0.0 397.0 169.0 122.0 106.0
132 0.0 0.0 0.0 0.0 321.0 150.0 82.0 89.0
133 0.0 0.0 0.0 0.0 307.0 156.0 78.0 73.0
134 0.0 0.0 0.0 0.0 306.0 139.0 87.0 80.0
135 0.0 0.0 0.0 0.0 289.0 132.0 101.0 56.0
136 0.0 0.0 0.0 0.0 282.0 128.0 115.0 39.0
137 0.0 0.0 0.0 0.0 283.0 122.0 123.0 38.0
138 0.0 0.0 0.0 0.0 264.0 121.0 109.0 34.0
139 0.0 0.0 0.0 0.0 320.0 130.0 132.0 58.0
140 0.0 0.0 0.0 0.0 267.0 107.0 84.0 76.0
141 0.0 0.0 0.0 0.0 217.0 87.0 98.0 32.0
142 0.0 0.0 0.0 0.0 226.0 103.0 90.0 33.0
143 0.0 0.0 0.0 0.0 215.0 104.0 84.0 27.0
144 0.0 0.0 0.0 0.0 207.0 87.0 85.0 35.0
145 0.0 0.0 0.0 0.0 292.0 97.0 85.0 110.0
146 0.0 0.0 0.0 0.0 212.0 100.0 73.0 39.0
147 0.0 0.0 0.0 0.0 155.0 58.0 60.0 37.0
148 0.0 0.0 0.0 0.0 173.0 86.0 63.0 24.0
149 0.0 0.0 0.0 0.0 203.0 130.0 57.0 16.0
150 0.0 0.0 0.0 0.0 217.0 136.0 66.0 15.0
151 0.0 0.0 0.0 0.0 188.0 108.0 69.0 11.0
152 0.0 0.0 0.0 0.0 216.0 102.0 74.0 40.0
153 0.0 0.0 0.0 0.0 195.0 100.0 49.0 46.0
154 0.0 0.0 0.0 0.0 154.0 57.0 53.0 44.0
155 0.0 0.0 0.0 0.0 203.0 70.0 70.0 63.0
156 0.0 0.0 0.0 0.0 197.0 87.0 77.0 33.0
157 0.0 0.0 0.0 0.0 167.0 80.0 54.0 33.0
158 0.0 0.0 0.0 0.0 161.0 63.0 61.0 37.0
159 0.0 0.0 0.0 0.0 144.0 58.0 49.0 37.0
160 0.0 0.0 0.0 0.0 140.0 74.0 48.0 18.0
161 0.0 0.0 0.0 0.0 193.0 84.0 59.0 50.0
162 0.0 0.0 0.0 0.0 110.0 50.0 39.0 21.0
163 0.0 0.0 0.0 0.0 124.0 41.0 43.0 40.0
164 0.0 0.0 0.0 0.0 108.0 50.0 49.0 9.0
165 0.0 0.0 0.0 0.0 116.0 33.0 52.0 31.0
166 0.0 0.0 0.0 0.0 117.0 52.0 38.0 27.0
167 0.0 0.0 0.0 0.0 89.0 53.0 31.0 5.0
168 0.0 0.0 0.0 0.0 96.0 56.0 33.0 7.0
169 0.0 0.0 0.0 0.0 76.0 29.0 41.0 6.0
170 0.0 0.0 0.0 0.0 90.0 32.0 55.0 3.0
171 0.0 0.0 0.0 0.0 85.0 34.0 50.0 1.0
172 0.0 0.0 0.0 0.0 84.0 43.0 41.0 0.0
173 0.0 0.0 0.0 0.0 91.0 46.0 44.0 1.0
174 0.0 0.0 0.0 0.0 89.0 42.0 42.0 5.0
175 0.0 0.0 0.0 0.0 114.0 54.0 56.0 4.0
176 0.0 0.0 0.0 0.0 80.0 39.0 39.0 2.0
177 0.0 0.0 0.0 0.0 67.0 30.0 37.0 0.0
178 0.0 0.0 0.0 0.0 64.0 34.0 28.0 2.0
179 0.0 0.0 0.0 0.0 49.0 23.0 25.0 1.0
180 0.0 0.0 0.0 0.0 76.0 54.0 16.0 6.0
181 0.0 0.0 0.0 0.0 94.0 47.0 38.0 9.0
182 0.0 0.0 0.0 0.0 65.0 27.0 21.0 17.0
183 0.0 0.0 0.0 0.0 50.0 18.0 21.0 11.0
184 0.0 0.0 0.0 0.0 36.0 10.0 17.0 9.0
185 0.0 0.0 0.0 0.0 39.0 10.0 22.0 7.0
186 0.0 0.0 0.0 0.0 42.0 17.0 15.0 10.0
187 0.0 0.0 0.0 0.0 39.0 20.0 12.0 7.0
188 0.0 0.0 0.0 0.0 22.0 8.0 12.0 2.0
189 0.0 0.0 0.0 0.0 32.0 14.0 17.0 1.0
190 0.0 0.0 0.0 0.0 1072.0 568.0 403.0 101.0
