#/mnt/nas-sph/120_anisotropy_evolution/672_seg3.aim
#xdim 300
#ydim 300
#zdim 196
#el_size 0.025 mm
#ice_vol_frac 0.313528004535 
#mean_cl_ice 11.1725164707 mean_cl_ice_x 11.643096835 mean_cl_ice_y 10.9180881915 mean_cl_ice_z 10.9845300729 mean_cl_pore 23.2204685756 mean_cl_pore_x 24.4293619588 mean_cl_pore_y 22.6607170593 mean_cl_pore_z 22.658893754
#mean_cl_squared_ice 206.177401109 mean_cl_squared_ice_x 217.314154951 mean_cl_squared_ice_y 195.617310589 mean_cl_squared_ice_z 206.294927636 	mean_cl_squared_pore 1091.1751016 mean_cl_squared_pore_x 1145.02952053 mean_cl_squared_pore_y 1047.08042449 mean_cl_squared_pore_z 1085.31480109
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 56668.0 14101.0 19466.0 23101.0 54125.0 14168.0 17786.0 22171.0
2 86712.0 22954.0 30285.0 33473.0 79293.0 20510.0 26949.0 31834.0
3 101444.0 28421.0 35912.0 37111.0 84509.0 22844.0 28836.0 32829.0
4 105206.0 31737.0 37045.0 36424.0 75464.0 21412.0 25805.0 28247.0
5 103929.0 32862.0 35811.0 35256.0 63802.0 18753.0 21764.0 23285.0
6 97276.0 31453.0 33420.0 32403.0 56044.0 16457.0 19530.0 20057.0
7 90161.0 28974.0 31311.0 29876.0 50895.0 14888.0 18300.0 17707.0
8 83530.0 27375.0 29100.0 27055.0 47497.0 14431.0 17057.0 16009.0
9 76380.0 25537.0 26281.0 24562.0 44534.0 14082.0 15992.0 14460.0
10 70915.0 23645.0 24424.0 22846.0 41451.0 13462.0 14612.0 13377.0
11 64406.0 21766.0 22009.0 20631.0 39465.0 12917.0 14120.0 12428.0
12 57845.0 19545.0 19279.0 19021.0 37281.0 12241.0 13298.0 11742.0
13 51370.0 17691.0 16761.0 16918.0 36045.0 11874.0 12713.0 11458.0
14 46375.0 15903.0 15253.0 15219.0 34242.0 11240.0 11778.0 11224.0
15 41630.0 14246.0 13903.0 13481.0 32647.0 10880.0 11317.0 10450.0
16 37274.0 12403.0 12761.0 12110.0 31907.0 10895.0 10996.0 10016.0
17 33204.0 11217.0 11268.0 10719.0 30075.0 10022.0 10489.0 9564.0
18 30365.0 10188.0 10353.0 9824.0 28927.0 9714.0 9803.0 9410.0
19 26933.0 8943.0 9445.0 8545.0 27724.0 9428.0 9313.0 8983.0
20 24025.0 8044.0 8351.0 7630.0 27092.0 8955.0 9318.0 8819.0
21 21462.0 7174.0 7377.0 6911.0 25475.0 8570.0 8847.0 8058.0
22 19149.0 6597.0 6371.0 6181.0 24535.0 8355.0 8728.0 7452.0
23 17627.0 6037.0 5698.0 5892.0 23339.0 7975.0 8262.0 7102.0
24 15865.0 5321.0 5203.0 5341.0 22183.0 7678.0 7771.0 6734.0
25 13977.0 4792.0 4558.0 4627.0 21838.0 7301.0 7882.0 6655.0
26 12402.0 4253.0 4076.0 4073.0 21216.0 6949.0 7618.0 6649.0
27 10786.0 3695.0 3505.0 3586.0 20910.0 6753.0 7147.0 7010.0
28 9479.0 3233.0 3004.0 3242.0 20254.0 6600.0 6940.0 6714.0
29 8531.0 2918.0 2611.0 3002.0 19251.0 6487.0 6647.0 6117.0
30 7463.0 2518.0 2382.0 2563.0 18397.0 6064.0 6245.0 6088.0
31 6695.0 2380.0 2074.0 2241.0 17494.0 5728.0 5849.0 5917.0
32 6122.0 2125.0 1882.0 2115.0 16711.0 5557.0 5627.0 5527.0
