#/mnt/nas-sph/120_anisotropy_evolution/634_seg3.aim
#xdim 300
#ydim 300
#zdim 196
#el_size 0.025 mm
#ice_vol_frac 0.315479195011 
#mean_cl_ice 10.457238476 mean_cl_ice_x 10.9164492552 mean_cl_ice_y 10.245904899 mean_cl_ice_z 10.2377433396 mean_cl_pore 21.6150663491 mean_cl_pore_x 22.7438252362 mean_cl_pore_y 21.3333386336 mean_cl_pore_z 20.8554430786
#mean_cl_squared_ice 175.867117607 mean_cl_squared_ice_x 185.812025046 mean_cl_squared_ice_y 168.115274078 mean_cl_squared_ice_z 174.286181294 	mean_cl_squared_pore 916.246602586 mean_cl_squared_pore_x 985.670138686 mean_cl_squared_pore_y 902.341841972 mean_cl_squared_pore_z 866.180462984
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 64276.0 16378.0 21827.0 26071.0 54847.0 13776.0 18561.0 22510.0
2 97429.0 25585.0 34132.0 37712.0 81207.0 20727.0 27867.0 32613.0
3 112717.0 31966.0 39515.0 41236.0 87608.0 23507.0 30125.0 33976.0
4 116878.0 35075.0 40581.0 41222.0 80003.0 22746.0 27056.0 30201.0
5 115174.0 36560.0 39680.0 38934.0 70260.0 21055.0 23648.0 25557.0
6 111307.0 35447.0 38928.0 36932.0 63264.0 19653.0 21208.0 22403.0
7 103321.0 33417.0 35619.0 34285.0 58148.0 18329.0 19745.0 20074.0
8 94782.0 30933.0 32306.0 31543.0 53960.0 17265.0 18569.0 18126.0
9 86600.0 28563.0 29453.0 28584.0 50674.0 16497.0 17530.0 16647.0
10 77411.0 25786.0 26298.0 25327.0 47890.0 15548.0 16637.0 15705.0
11 69090.0 22914.0 23552.0 22624.0 46800.0 15408.0 16204.0 15188.0
12 62246.0 20579.0 21300.0 20367.0 44474.0 14736.0 15569.0 14169.0
13 56041.0 18606.0 19234.0 18201.0 41919.0 13631.0 14776.0 13512.0
14 49742.0 16601.0 17152.0 15989.0 40073.0 12826.0 13835.0 13412.0
15 44834.0 15398.0 15348.0 14088.0 38235.0 12076.0 13321.0 12838.0
16 40046.0 13570.0 13633.0 12843.0 36920.0 11706.0 12872.0 12342.0
17 35390.0 12545.0 11563.0 11282.0 34797.0 11142.0 11908.0 11747.0
18 31044.0 11087.0 10055.0 9902.0 33003.0 10785.0 11112.0 11106.0
19 27219.0 9606.0 8682.0 8931.0 31592.0 10657.0 10843.0 10092.0
20 24332.0 8420.0 7719.0 8193.0 29896.0 10217.0 10369.0 9310.0
21 21581.0 7615.0 6674.0 7292.0 28800.0 9737.0 9724.0 9339.0
22 19124.0 6762.0 6050.0 6312.0 27384.0 9253.0 9270.0 8861.0
23 17171.0 6147.0 5479.0 5545.0 25989.0 8759.0 8663.0 8567.0
24 15095.0 5494.0 4610.0 4991.0 24872.0 8323.0 8366.0 8183.0
25 13013.0 4563.0 4086.0 4364.0 24490.0 8229.0 7901.0 8360.0
26 11342.0 4135.0 3536.0 3671.0 23328.0 7884.0 7535.0 7909.0
27 9889.0 3479.0 3344.0 3066.0 22308.0 7574.0 7267.0 7467.0
28 8336.0 2867.0 2889.0 2580.0 21585.0 7102.0 7112.0 7371.0
29 7554.0 2498.0 2703.0 2353.0 20177.0 6558.0 6610.0 7009.0
30 6724.0 2310.0 2249.0 2165.0 19393.0 6531.0 6235.0 6627.0
31 5848.0 1986.0 1919.0 1943.0 18425.0 6281.0 6026.0 6118.0
32 5277.0 1664.0 1697.0 1916.0 17699.0 5851.0 5846.0 6002.0
33 4575.0 1313.0 1573.0 1689.0 16717.0 5451.0 5507.0 5759.0
34 4148.0 1199.0 1503.0 1446.0 15728.0 5080.0 5197.0 5451.0
35 3600.0 1113.0 1229.0 1258.0 15646.0 5088.0 5110.0 5448.0
36 2956.0 939.0 944.0 1073.0 15019.0 4779.0 5091.0 5149.0
37 2521.0 809.0 834.0 878.0 14376.0 4684.0 4710.0 4982.0
