#/mnt/nas-sph/120_anisotropy_evolution/636_seg3.aim
#xdim 300
#ydim 300
#zdim 196
#el_size 0.025 mm
#ice_vol_frac 0.314391893424 
#mean_cl_ice 10.1438628773 mean_cl_ice_x 10.8626101025 mean_cl_ice_y 9.8031425218 mean_cl_ice_z 9.83493912874 mean_cl_pore 21.1086559009 mean_cl_pore_x 22.7405026399 mean_cl_pore_y 20.6085841503 mean_cl_pore_z 20.1515717528
#mean_cl_squared_ice 170.129238748 mean_cl_squared_ice_x 189.376662677 mean_cl_squared_ice_y 157.742406191 mean_cl_squared_ice_z 165.129751106 	mean_cl_squared_pore 883.034820015 mean_cl_squared_pore_x 995.851797184 mean_cl_squared_pore_y 848.261022853 mean_cl_squared_pore_z 817.06434139
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0 0.0 0.0 0.0 0.0 0.0
1 81305.0 21380.0 27328 32597.0 63324.0 15088.0 22204.0 26032.0
2 120372.0 32122.0 42231 46019.0 90663.0 21998.0 32577.0 36088.0
3 129683.0 34979.0 46697 48007.0 94375.0 24503.0 33260.0 36612.0
4 123406.0 34535.0 44841 44030.0 85052.0 23432.0 29334.0 32286.0
5 115252.0 33603.0 41489 40160.0 73898.0 21319.0 25340.0 27239.0
6 108042.0 32554.0 38847 36641.0 65880.0 19740.0 22341.0 23799.0
7 100337.0 30961.0 35483 33893.0 60298.0 18288.0 20429.0 21581.0
8 92181.0 29232.0 32185 30764.0 55211.0 16914.0 18567.0 19730.0
9 83780.0 26784.0 29086 27910.0 51747.0 16319.0 17665.0 17763.0
10 75876.0 24558.0 26622 24696.0 48620.0 15476.0 16748.0 16396.0
11 68656.0 22226.0 23676 22754.0 45785.0 14787.0 15866.0 15132.0
12 61282.0 20210.0 20799 20273.0 43834.0 14207.0 15271.0 14356.0
13 54865.0 18182.0 18493 18190.0 41885.0 13548.0 14742.0 13595.0
14 49332.0 16549.0 16712 16071.0 39921.0 12683.0 14033.0 13205.0
15 43171.0 14675.0 14805 13691.0 38659.0 12128.0 13622.0 12909.0
16 39143.0 13445.0 13373 12325.0 37188.0 11472.0 13008.0 12708.0
17 35062.0 12259.0 11827 10976.0 35576.0 11220.0 12326.0 12030.0
18 30655.0 10852.0 10164 9639.0 33771.0 10923.0 11447.0 11401.0
19 27003.0 9584.0 8827 8592.0 31644.0 10234.0 10891.0 10519.0
20 24317.0 8578.0 7673 8066.0 30352.0 9956.0 10516.0 9880.0
21 21391.0 7646.0 6694 7051.0 29010.0 9540.0 9951.0 9519.0
22 19286.0 7027.0 5881 6378.0 28168.0 9042.0 9959.0 9167.0
23 16989.0 6161.0 5237 5591.0 26697.0 8682.0 9413.0 8602.0
24 14824.0 5486.0 4534 4804.0 25634.0 8286.0 8852.0 8496.0
25 12923.0 4842.0 3976 4105.0 24177.0 7851.0 8296.0 8030.0
