#/mnt/nas-sph/120_anisotropy_evolution/C0004033_SEG.aim
#xdim 626
#ydim 626
#zdim 625
#el_size 0.01 mm
#ice_vol_frac 0.108279892619 
#mean_cl_ice 6.11331547196 mean_cl_ice_x 6.57748155614 mean_cl_ice_y 6.51213995013 mean_cl_ice_z 5.40135146915 mean_cl_pore 47.0297600761 mean_cl_pore_x 50.3336917804 mean_cl_pore_y 49.8247410521 mean_cl_pore_z 41.9258419585
#mean_cl_squared_ice 62.6873541605 mean_cl_squared_ice_x 73.6690388758 mean_cl_squared_ice_y 71.6096647155 mean_cl_squared_ice_z 46.2689076554 	mean_cl_squared_pore 4753.58248984 mean_cl_squared_pore_x 5471.11179354 mean_cl_squared_pore_y 5231.66120357 mean_cl_squared_pore_z 3753.62370804
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 545514.0 160263.0 162528.0 222723.0 206903.0 59085.0 60938.0 86880.0
2 1240940.0 347804.0 355516.0 537620.0 364282.0 102707.0 105146.0 156429.0
3 2112007.0 575015.0 587810.0 949182.0 479950.0 136228.0 139715.0 204007.0
4 2232571.0 649881.0 657932.0 924758.0 489684.0 145251.0 146473.0 197960.0
5 1717576.0 531257.0 536111.0 650208.0 425684.0 130605.0 130422.0 164657.0
6 1215718.0 389706.0 391775.0 434237.0 363481.0 112101.0 112315.0 139065.0
7 872248.0 284724.0 288884.0 298640.0 321146.0 98511.0 98119.0 124516.0
8 642239.0 214312.0 217241.0 210686.0 291212.0 88330.0 88301.0 114581.0
9 483652.0 165624.0 165323.0 152705.0 271187.0 81359.0 82457.0 107371.0
10 372175.0 128282.0 130309.0 113584.0 252445.0 75771.0 76592.0 100082.0
11 287913.0 101906.0 101802.0 84205.0 237997.0 72508.0 72105.0 93384.0
12 225021.0 79717.0 80551.0 64753.0 227657.0 69347.0 68613.0 89697.0
13 177693.0 63732.0 64143.0 49818.0 217333.0 65382.0 65989.0 85962.0
14 143518.0 52458.0 51872.0 39188.0 207538.0 62058.0 62768.0 82712.0
15 117649.0 43275.0 42307.0 32067.0 197303.0 58953.0 60208.0 78142.0
16 96893.0 36138.0 35263.0 25492.0 190841.0 56163.0 57870.0 76808.0
17 78324.0 29908.0 29313.0 19103.0 185773.0 54784.0 55579.0 75410.0
18 65254.0 24713.0 24696.0 15845.0 180856.0 53606.0 54099.0 73151.0
19 54547.0 20363.0 21093.0 13091.0 175319.0 52627.0 52382.0 70310.0
20 45885.0 17329.0 17683.0 10873.0 170105.0 51495.0 50463.0 68147.0
21 39114.0 14687.0 15064.0 9363.0 165703.0 49265.0 49997.0 66441.0
22 32656.0 12549.0 12539.0 7568.0 161907.0 48152.0 48800.0 64955.0
