#/mnt/nas-sph/120_anisotropy_evolution/C0002317_SEG_SCALED.aim
#xdim 254
#ydim 254
#zdim 254
#el_size 0.02 mm
#ice_vol_frac 0.174517534074 
#mean_cl_ice 8.95346737895 mean_cl_ice_x 9.59716363466 mean_cl_ice_y 9.6998300733 mean_cl_ice_z 7.82633801391 mean_cl_pore 36.666557039 mean_cl_pore_x 39.4985721544 mean_cl_pore_y 39.2764284532 mean_cl_pore_z 32.2159841102
#mean_cl_squared_ice 119.394419508 mean_cl_squared_ice_x 138.777986959 mean_cl_squared_ice_y 147.812191987 mean_cl_squared_ice_z 80.6584530843 	mean_cl_squared_pore 2545.79406692 mean_cl_squared_pore_x 3028.78348721 mean_cl_squared_pore_y 2926.83500817 mean_cl_squared_pore_z 1839.31237556
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 25742.0 7765.0 8607.0 9370.0 12614.0 3845.0 4267.0 4502.0
2 37902.0 11304.0 12740.0 13858.0 16449.0 4886.0 5014.0 6549.0
3 49384.0 15106.0 15462.0 18816.0 20560.0 6133.0 6074.0 8353.0
4 64752.0 19408.0 19439.0 25905.0 24101.0 7115.0 7376.0 9610.0
5 83256.0 24123.0 23006.0 36127.0 26899.0 7661.0 8402.0 10836.0
6 102124.0 27830.0 26454.0 47840.0 28565.0 8121.0 8945.0 11499.0
7 109049.0 29774.0 28159.0 51116.0 29035.0 8477.0 9133.0 11425.0
8 96766.0 27503.0 26522.0 42741.0 28035.0 8313.0 8720.0 11002.0
9 76855.0 23143.0 23018.0 30694.0 26750.0 8091.0 8106.0 10553.0
10 59726.0 19060.0 18753.0 21913.0 25729.0 7676.0 8000.0 10053.0
11 45858.0 15346.0 15204.0 15308.0 25377.0 7608.0 7669.0 10100.0
12 34942.0 12449.0 11922.0 10571.0 23674.0 7364.0 6934.0 9376.0
13 27697.0 9856.0 9890.0 7951.0 22837.0 7186.0 6409.0 9242.0
14 22049.0 7840.0 8068.0 6141.0 22512.0 7183.0 6244.0 9085.0
15 18136.0 6563.0 6407.0 5166.0 22160.0 6834.0 6304.0 9022.0
16 15323.0 5692.0 5308.0 4323.0 21573.0 6731.0 6053.0 8789.0
17 12766.0 4704.0 4573.0 3489.0 20702.0 6416.0 5783.0 8503.0
18 10751.0 4082.0 4015.0 2654.0 19764.0 5939.0 5570.0 8255.0
19 9214.0 3489.0 3466.0 2259.0 19099.0 5717.0 5425.0 7957.0
20 7846.0 2985.0 2893.0 1968.0 18952.0 5882.0 5500.0 7570.0
21 6653.0 2567.0 2535.0 1551.0 18227.0 5343.0 5444.0 7440.0
22 5626.0 2179.0 2210.0 1237.0 18025.0 5471.0 5507.0 7047.0
23 4628.0 1819.0 1913.0 896.0 17378.0 5266.0 5278.0 6834.0
24 3726.0 1503.0 1529.0 694.0 17063.0 5216.0 5068.0 6779.0
25 3278.0 1319.0 1388.0 571.0 17163.0 5120.0 4969.0 7074.0
26 2928.0 1250.0 1231.0 447.0 16716.0 5025.0 4749.0 6942.0
27 2458.0 1030.0 1060.0 368.0 16116.0 4703.0 4607.0 6806.0
28 2087.0 926.0 867.0 294.0 15075.0 4483.0 4445.0 6147.0
29 1869.0 842.0 793.0 234.0 14596.0 4322.0 4364.0 5910.0
30 1723.0 839.0 721.0 163.0 14199.0 4329.0 4122.0 5748.0
31 1631.0 795.0 663.0 173.0 14054.0 4133.0 4220.0 5701.0
32 1367.0 682.0 583.0 102.0 13728.0 4081.0 4111.0 5536.0
33 1142.0 540.0 516.0 86.0 13028.0 3935.0 3950.0 5143.0
34 950.0 404.0 485.0 61.0 12642.0 3795.0 3721.0 5126.0
35 814.0 359.0 406.0 49.0 12345.0 3520.0 3468.0 5357.0
36 784.0 326.0 414.0 44.0 12158.0 3454.0 3426.0 5278.0
37 644.0 278.0 335.0 31.0 11687.0 3315.0 3364.0 5008.0
38 604.0 270.0 294.0 40.0 11385.0 3199.0 3346.0 4840.0
39 517.0 244.0 236.0 37.0 10837.0 3190.0 3312.0 4335.0
40 456.0 193.0 232.0 31.0 10136.0 3090.0 3092.0 3954.0
41 387.0 178.0 190.0 19.0 10106.0 3068.0 3088.0 3950.0
42 335.0 157.0 168.0 10.0 10117.0 2977.0 2904.0 4236.0
43 324.0 140.0 177.0 7.0 9808.0 2886.0 2940.0 3982.0
44 303.0 109.0 185.0 9.0 9605.0 2837.0 2965.0 3803.0
45 281.0 98.0 176.0 7.0 9734.0 2899.0 2924.0 3911.0
46 228.0 85.0 140.0 3.0 9530.0 2772.0 2783.0 3975.0
47 188.0 81.0 104.0 3.0 9075.0 2680.0 2608.0 3787.0
48 159.0 68.0 89.0 2.0 8732.0 2580.0 2572.0 3580.0
49 190.0 79.0 111.0 0.0 8813.0 2505.0 2571.0 3737.0
50 189.0 84.0 102.0 3.0 8468.0 2315.0 2481.0 3672.0
51 162.0 50.0 112.0 0.0 8370.0 2285.0 2567.0 3518.0
52 181.0 70.0 106.0 5.0 7868.0 2059.0 2616.0 3193.0
