#/mnt/nas-sph/120_anisotropy_evolution/c0002964_seg_adthreshold_scaledsub.aim
#xdim 190
#ydim 190
#zdim 190
#el_size 0.036 mm
#ice_vol_frac 0.194466686106 
#mean_cl_ice 4.261541935 mean_cl_ice_x 4.56681183536 mean_cl_ice_y 4.60350444872 mean_cl_ice_z 3.73449823473 mean_cl_pore 16.4355269238 mean_cl_pore_x 17.570679879 mean_cl_pore_y 17.5928910768 mean_cl_pore_z 14.5396850041
#mean_cl_squared_ice 25.1847795874 mean_cl_squared_ice_x 28.9447023699 mean_cl_squared_ice_y 29.5176016235 mean_cl_squared_ice_z 18.5952000314 	mean_cl_squared_pore 512.970220542 mean_cl_squared_pore_x 582.977853606 mean_cl_squared_pore_y 585.092483506 mean_cl_squared_pore_z 395.433504822
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 90992.0 25847.0 25194.0 39951.0 31312.0 9282.0 8786.0 13244.0
2 151246.0 41981.0 41673.0 67592.0 51488.0 14339.0 13889.0 23260.0
3 184585.0 51750.0 51237.0 81598.0 58484.0 16703.0 16828.0 24953.0
4 167780.0 50246.0 49450.0 68084.0 57007.0 16823.0 16974.0 23210.0
5 121886.0 39604.0 38840.0 43442.0 52862.0 15900.0 15690.0 21272.0
6 77907.0 27493.0 26930.0 23484.0 49827.0 14854.0 14669.0 20304.0
7 48977.0 17802.0 18146.0 13029.0 45797.0 13719.0 13518.0 18560.0
8 31835.0 11970.0 12083.0 7782.0 42970.0 12778.0 12714.0 17478.0
9 20893.0 7965.0 8267.0 4661.0 40224.0 12090.0 11772.0 16362.0
10 13775.0 5343.0 5591.0 2841.0 37659.0 11635.0 11375.0 14649.0
11 9266.0 3766.0 3763.0 1737.0 35013.0 10791.0 10711.0 13511.0
12 6360.0 2671.0 2587.0 1102.0 32490.0 9945.0 10001.0 12544.0
13 4321.0 1763.0 1833.0 725.0 30383.0 9425.0 9524.0 11434.0
14 2940.0 1219.0 1287.0 434.0 27963.0 8597.0 8870.0 10496.0
15 1966.0 850.0 853.0 263.0 26434.0 8002.0 8460.0 9972.0
16 1403.0 587.0 625.0 191.0 24806.0 7516.0 8041.0 9249.0
17 854.0 352.0 401.0 101.0 23273.0 7100.0 7606.0 8567.0
18 604.0 255.0 315.0 34.0 21360.0 6432.0 6918.0 8010.0
19 442.0 193.0 202.0 47.0 19981.0 6120.0 6513.0 7348.0
20 265.0 124.0 127.0 14.0 18434.0 5773.0 6119.0 6542.0
21 184.0 72.0 92.0 20.0 17311.0 5447.0 5763.0 6101.0
22 143.0 57.0 72.0 14.0 16098.0 5138.0 5287.0 5673.0
23 87.0 40.0 43.0 4.0 14926.0 4751.0 4872.0 5303.0
24 64.0 23.0 37.0 4.0 14251.0 4612.0 4564.0 5075.0
25 60.0 27.0 26.0 7.0 13260.0 4499.0 4201.0 4560.0
26 43.0 23.0 17.0 3.0 12586.0 4210.0 4051.0 4325.0
27 26.0 8.0 16.0 2.0 11956.0 4074.0 3807.0 4075.0
28 27.0 17.0 10.0 0.0 11269.0 3889.0 3597.0 3783.0
29 18.0 7.0 10.0 1.0 10399.0 3642.0 3361.0 3396.0
30 16.0 5.0 11.0 0.0 9651.0 3353.0 3194.0 3104.0
31 8.0 4.0 3.0 1.0 9383.0 3134.0 3096.0 3153.0
32 7.0 2.0 4.0 1.0 8687.0 2950.0 2856.0 2881.0
33 5.0 5.0 0.0 0.0 8252.0 2855.0 2634.0 2763.0
34 3.0 3.0 0.0 0.0 7673.0 2644.0 2545.0 2484.0
35 1.0 0.0 1.0 0.0 7080.0 2516.0 2353.0 2211.0
36 0.0 0.0 0.0 0.0 6560.0 2316.0 2262.0 1982.0
37 0.0 0.0 0.0 0.0 6161.0 2094.0 2144.0 1923.0
38 0.0 0.0 0.0 0.0 5950.0 2056.0 2045.0 1849.0
39 0.0 0.0 0.0 0.0 5547.0 1890.0 1888.0 1769.0
40 0.0 0.0 0.0 0.0 5086.0 1621.0 1842.0 1623.0
41 0.0 0.0 0.0 0.0 4931.0 1648.0 1711.0 1572.0
42 0.0 0.0 0.0 0.0 4452.0 1555.0 1515.0 1382.0
43 0.0 0.0 0.0 0.0 4260.0 1499.0 1458.0 1303.0
44 0.0 0.0 0.0 0.0 4110.0 1477.0 1391.0 1242.0
45 0.0 0.0 0.0 0.0 3711.0 1314.0 1328.0 1069.0
46 0.0 0.0 0.0 0.0 3549.0 1272.0 1209.0 1068.0
47 0.0 0.0 0.0 0.0 3373.0 1189.0 1200.0 984.0
48 0.0 0.0 0.0 0.0 3109.0 1161.0 1075.0 873.0
49 0.0 0.0 0.0 0.0 2837.0 1088.0 957.0 792.0
50 0.0 0.0 0.0 0.0 2615.0 991.0 863.0 761.0
51 0.0 0.0 0.0 0.0 2533.0 959.0 880.0 694.0
52 0.0 0.0 0.0 0.0 2269.0 871.0 823.0 575.0
53 0.0 0.0 0.0 0.0 2187.0 839.0 803.0 545.0
54 0.0 0.0 0.0 0.0 2143.0 752.0 757.0 634.0
55 0.0 0.0 0.0 0.0 1989.0 711.0 754.0 524.0
56 0.0 0.0 0.0 0.0 1862.0 659.0 706.0 497.0
57 0.0 0.0 0.0 0.0 1736.0 598.0 689.0 449.0
58 0.0 0.0 0.0 0.0 1664.0 596.0 623.0 445.0
59 0.0 0.0 0.0 0.0 1540.0 541.0 583.0 416.0
60 0.0 0.0 0.0 0.0 1446.0 512.0 543.0 391.0
61 0.0 0.0 0.0 0.0 1405.0 544.0 490.0 371.0
62 0.0 0.0 0.0 0.0 1348.0 502.0 487.0 359.0
63 0.0 0.0 0.0 0.0 1286.0 473.0 493.0 320.0
64 0.0 0.0 0.0 0.0 1174.0 425.0 458.0 291.0
65 0.0 0.0 0.0 0.0 998.0 405.0 399.0 194.0
66 0.0 0.0 0.0 0.0 999.0 377.0 382.0 240.0
67 0.0 0.0 0.0 0.0 826.0 307.0 324.0 195.0
68 0.0 0.0 0.0 0.0 868.0 322.0 346.0 200.0
69 0.0 0.0 0.0 0.0 828.0 306.0 352.0 170.0
70 0.0 0.0 0.0 0.0 731.0 256.0 288.0 187.0
71 0.0 0.0 0.0 0.0 708.0 274.0 264.0 170.0
72 0.0 0.0 0.0 0.0 679.0 313.0 252.0 114.0
73 0.0 0.0 0.0 0.0 616.0 258.0 219.0 139.0
74 0.0 0.0 0.0 0.0 565.0 215.0 211.0 139.0
75 0.0 0.0 0.0 0.0 597.0 246.0 220.0 131.0
76 0.0 0.0 0.0 0.0 535.0 208.0 193.0 134.0
77 0.0 0.0 0.0 0.0 529.0 204.0 206.0 119.0
78 0.0 0.0 0.0 0.0 448.0 164.0 193.0 91.0
79 0.0 0.0 0.0 0.0 381.0 155.0 163.0 63.0
80 0.0 0.0 0.0 0.0 415.0 158.0 175.0 82.0
81 0.0 0.0 0.0 0.0 412.0 166.0 174.0 72.0
82 0.0 0.0 0.0 0.0 344.0 122.0 144.0 78.0
83 0.0 0.0 0.0 0.0 363.0 120.0 174.0 69.0
84 0.0 0.0 0.0 0.0 360.0 123.0 174.0 63.0
85 0.0 0.0 0.0 0.0 270.0 111.0 110.0 49.0
86 0.0 0.0 0.0 0.0 294.0 126.0 128.0 40.0
87 0.0 0.0 0.0 0.0 304.0 129.0 117.0 58.0
88 0.0 0.0 0.0 0.0 237.0 94.0 86.0 57.0
89 0.0 0.0 0.0 0.0 222.0 103.0 77.0 42.0
90 0.0 0.0 0.0 0.0 228.0 92.0 89.0 47.0
91 0.0 0.0 0.0 0.0 177.0 82.0 65.0 30.0
92 0.0 0.0 0.0 0.0 153.0 66.0 59.0 28.0
93 0.0 0.0 0.0 0.0 177.0 68.0 80.0 29.0
94 0.0 0.0 0.0 0.0 151.0 62.0 56.0 33.0
95 0.0 0.0 0.0 0.0 135.0 54.0 68.0 13.0
96 0.0 0.0 0.0 0.0 122.0 39.0 53.0 30.0
97 0.0 0.0 0.0 0.0 110.0 41.0 43.0 26.0
98 0.0 0.0 0.0 0.0 128.0 58.0 55.0 15.0
99 0.0 0.0 0.0 0.0 128.0 53.0 55.0 20.0
100 0.0 0.0 0.0 0.0 137.0 58.0 51.0 28.0
101 0.0 0.0 0.0 0.0 140.0 57.0 56.0 27.0
102 0.0 0.0 0.0 0.0 113.0 54.0 40.0 19.0
103 0.0 0.0 0.0 0.0 90.0 33.0 33.0 24.0
104 0.0 0.0 0.0 0.0 80.0 28.0 32.0 20.0
105 0.0 0.0 0.0 0.0 78.0 34.0 29.0 15.0
106 0.0 0.0 0.0 0.0 76.0 42.0 25.0 9.0
107 0.0 0.0 0.0 0.0 85.0 44.0 33.0 8.0
108 0.0 0.0 0.0 0.0 84.0 38.0 36.0 10.0
109 0.0 0.0 0.0 0.0 72.0 27.0 30.0 15.0
110 0.0 0.0 0.0 0.0 69.0 31.0 25.0 13.0
111 0.0 0.0 0.0 0.0 43.0 17.0 15.0 11.0
112 0.0 0.0 0.0 0.0 52.0 18.0 28.0 6.0
113 0.0 0.0 0.0 0.0 38.0 17.0 15.0 6.0
114 0.0 0.0 0.0 0.0 29.0 7.0 18.0 4.0
115 0.0 0.0 0.0 0.0 49.0 14.0 31.0 4.0
116 0.0 0.0 0.0 0.0 44.0 18.0 19.0 7.0
117 0.0 0.0 0.0 0.0 52.0 24.0 25.0 3.0
118 0.0 0.0 0.0 0.0 51.0 14.0 35.0 2.0
119 0.0 0.0 0.0 0.0 44.0 23.0 21.0 0.0
120 0.0 0.0 0.0 0.0 41.0 14.0 22.0 5.0
121 0.0 0.0 0.0 0.0 48.0 15.0 27.0 6.0
122 0.0 0.0 0.0 0.0 44.0 13.0 25.0 6.0
123 0.0 0.0 0.0 0.0 33.0 18.0 10.0 5.0
124 0.0 0.0 0.0 0.0 32.0 11.0 12.0 9.0
125 0.0 0.0 0.0 0.0 28.0 11.0 15.0 2.0
126 0.0 0.0 0.0 0.0 25.0 14.0 9.0 2.0
127 0.0 0.0 0.0 0.0 19.0 13.0 5.0 1.0
128 0.0 0.0 0.0 0.0 23.0 10.0 12.0 1.0
129 0.0 0.0 0.0 0.0 21.0 9.0 10.0 2.0
130 0.0 0.0 0.0 0.0 23.0 14.0 8.0 1.0
131 0.0 0.0 0.0 0.0 28.0 15.0 13.0 0.0
132 0.0 0.0 0.0 0.0 27.0 12.0 14.0 1.0
133 0.0 0.0 0.0 0.0 22.0 5.0 14.0 3.0
134 0.0 0.0 0.0 0.0 15.0 6.0 8.0 1.0
135 0.0 0.0 0.0 0.0 12.0 3.0 8.0 1.0
136 0.0 0.0 0.0 0.0 9.0 4.0 5.0 0.0
137 0.0 0.0 0.0 0.0 17.0 7.0 9.0 1.0
138 0.0 0.0 0.0 0.0 18.0 9.0 8.0 1.0
139 0.0 0.0 0.0 0.0 20.0 7.0 13.0 0.0
140 0.0 0.0 0.0 0.0 22.0 12.0 9.0 1.0
141 0.0 0.0 0.0 0.0 7.0 3.0 4.0 0.0
142 0.0 0.0 0.0 0.0 8.0 3.0 5.0 0.0
143 0.0 0.0 0.0 0.0 4.0 2.0 2.0 0.0
144 0.0 0.0 0.0 0.0 9.0 5.0 4.0 0.0
145 0.0 0.0 0.0 0.0 10.0 4.0 5.0 1.0
146 0.0 0.0 0.0 0.0 4.0 2.0 2.0 0.0
147 0.0 0.0 0.0 0.0 3.0 2.0 1.0 0.0
148 0.0 0.0 0.0 0.0 7.0 3.0 3.0 1.0
149 0.0 0.0 0.0 0.0 4.0 1.0 2.0 1.0
150 0.0 0.0 0.0 0.0 7.0 2.0 5.0 0.0
151 0.0 0.0 0.0 0.0 7.0 2.0 5.0 0.0
152 0.0 0.0 0.0 0.0 11.0 3.0 8.0 0.0
153 0.0 0.0 0.0 0.0 2.0 1.0 1.0 0.0
154 0.0 0.0 0.0 0.0 10.0 2.0 8.0 0.0
155 0.0 0.0 0.0 0.0 4.0 1.0 3.0 0.0
156 0.0 0.0 0.0 0.0 6.0 3.0 3.0 0.0
157 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
158 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
159 0.0 0.0 0.0 0.0 5.0 2.0 3.0 0.0
160 0.0 0.0 0.0 0.0 3.0 2.0 1.0 0.0
161 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0
162 0.0 0.0 0.0 0.0 4.0 1.0 3.0 0.0
163 0.0 0.0 0.0 0.0 2.0 1.0 1.0 0.0
164 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0
165 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
166 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0
167 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0
168 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
169 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0
170 0.0 0.0 0.0 0.0 3.0 3.0 0.0 0.0
171 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
172 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
173 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0
174 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
175 0.0 0.0 0.0 0.0 4.0 2.0 2.0 0.0
176 0.0 0.0 0.0 0.0 3.0 2.0 1.0 0.0
177 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
178 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
179 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
180 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
181 0.0 0.0 0.0 0.0 2.0 2.0 0.0 0.0
182 0.0 0.0 0.0 0.0 3.0 3.0 0.0 0.0
183 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
184 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
185 0.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0
186 0.0 0.0 0.0 0.0 2.0 2.0 0.0 0.0
187 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
188 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
189 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
190 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
