#/mnt/nas-sph/120_anisotropy_evolution/632_seg3.aim
#xdim 300
#ydim 300
#zdim 196
#el_size 0.025 mm
#ice_vol_frac 0.314806292517 
#mean_cl_ice 10.3918436166 mean_cl_ice_x 10.8434979233 mean_cl_ice_y 10.1943208875 mean_cl_ice_z 10.1653959578 mean_cl_pore 21.5598602729 mean_cl_pore_x 22.6588024228 mean_cl_pore_y 21.2953539589 mean_cl_pore_z 20.8090947123
#mean_cl_squared_ice 173.24441704 mean_cl_squared_ice_x 183.355622988 mean_cl_squared_ice_y 166.067858933 mean_cl_squared_ice_z 170.921714569 	mean_cl_squared_pore 911.325272171 mean_cl_squared_pore_x 978.344600105 mean_cl_squared_pore_y 900.415372282 mean_cl_squared_pore_z 860.437720692
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 65040.0 16648.0 22148.0 26244.0 55224.0 13619.0 18652.0 22953.0
2 98307.0 26361.0 34264.0 37682.0 81375.0 20985.0 27940.0 32450.0
3 113611.0 32313.0 39974.0 41324.0 87897.0 23871.0 30245.0 33781.0
4 118953.0 35951.0 41332.0 41670.0 79799.0 23012.0 27118.0 29669.0
5 117303.0 37033.0 40367.0 39903.0 70219.0 21003.0 23639.0 25577.0
6 112112.0 36267.0 38493.0 37352.0 63325.0 19586.0 21466.0 22273.0
7 103235.0 33088.0 35820.0 34327.0 58100.0 18359.0 19465.0 20276.0
8 95140.0 30920.0 32301.0 31919.0 54059.0 17333.0 18701.0 18025.0
9 86010.0 28245.0 29162.0 28603.0 51453.0 16766.0 17741.0 16946.0
10 77285.0 25603.0 26241.0 25441.0 48532.0 15877.0 16697.0 15958.0
11 69435.0 22898.0 23474.0 23063.0 47261.0 15410.0 16519.0 15332.0
12 62523.0 20629.0 21236.0 20658.0 45092.0 14847.0 15718.0 14527.0
13 55953.0 18681.0 18993.0 18279.0 42690.0 13895.0 14800.0 13995.0
14 50147.0 16982.0 16980.0 16185.0 39917.0 12724.0 14018.0 13175.0
15 44916.0 15089.0 15586.0 14241.0 38595.0 12151.0 13317.0 13127.0
16 40099.0 13651.0 13639.0 12809.0 36832.0 11779.0 12559.0 12494.0
17 35503.0 12399.0 11706.0 11398.0 34696.0 11243.0 11919.0 11534.0
18 31258.0 10927.0 10160.0 10171.0 33681.0 11127.0 11551.0 11003.0
19 27679.0 9728.0 8908.0 9043.0 32063.0 10921.0 10746.0 10396.0
20 24346.0 8577.0 7717.0 8052.0 30044.0 10143.0 10093.0 9808.0
21 21718.0 7598.0 7025.0 7095.0 28492.0 9730.0 9660.0 9102.0
22 19345.0 6789.0 6331.0 6225.0 27205.0 9304.0 9079.0 8822.0
23 16865.0 6125.0 5308.0 5432.0 26041.0 8769.0 8845.0 8427.0
24 14759.0 5358.0 4580.0 4821.0 25495.0 8451.0 8492.0 8552.0
25 13115.0 4607.0 4094.0 4414.0 24261.0 8245.0 8010.0 8006.0
26 11278.0 3998.0 3771.0 3509.0 23567.0 7893.0 7611.0 8063.0
27 9832.0 3394.0 3442.0 2996.0 22637.0 7608.0 7322.0 7707.0
28 8554.0 2905.0 2920.0 2729.0 21544.0 7041.0 7074.0 7429.0
29 7413.0 2580.0 2511.0 2322.0 20837.0 6775.0 6753.0 7309.0
30 6349.0 2145.0 2103.0 2101.0 19566.0 6703.0 6386.0 6477.0
31 5756.0 1892.0 1846.0 2018.0 18904.0 6325.0 6187.0 6392.0
32 5065.0 1659.0 1636.0 1770.0 17572.0 5745.0 5826.0 6001.0
33 4586.0 1430.0 1563.0 1593.0 16779.0 5358.0 5480.0 5941.0
34 3927.0 1251.0 1286.0 1390.0 16132.0 5258.0 5230.0 5644.0
35 3343.0 1074.0 1121.0 1148.0 15443.0 5000.0 5151.0 5292.0
36 2848.0 916.0 911.0 1021.0 15023.0 4888.0 4957.0 5178.0
37 2479.0 809.0 774.0 896.0 14634.0 4688.0 4876.0 5070.0
38 2152.0 691.0 722.0 739.0 13956.0 4698.0 4549.0 4709.0
39 1881.0 637.0 571.0 673.0 13692.0 4569.0 4573.0 4550.0
40 1777.0 571.0 537.0 669.0 12680.0 4366.0 4229.0 4085.0
41 1608.0 498.0 533.0 577.0 11681.0 4095.0 3831.0 3755.0
42 1361.0 420.0 442.0 499.0 11367.0 3911.0 3870.0 3586.0
43 1123.0 375.0 372.0 376.0 10682.0 3578.0 3749.0 3355.0
44 932.0 317.0 299.0 316.0 10293.0 3387.0 3433.0 3473.0
45 778.0 243.0 240.0 295.0 10185.0 3365.0 3321.0 3499.0
