#/mnt/nas-sph/120_anisotropy_evolution/C0002236_SEG_SCALED.aim
#xdim 254
#ydim 254
#zdim 254
#el_size 0.02 mm
#ice_vol_frac 0.176916865645 
#mean_cl_ice 8.33172301812 mean_cl_ice_x 8.98503706642 mean_cl_ice_y 9.01941922759 mean_cl_ice_z 7.25155016171 mean_cl_pore 34.1657959952 mean_cl_pore_x 36.7258964382 mean_cl_pore_y 36.5423186961 mean_cl_pore_z 30.1088371595
#mean_cl_squared_ice 105.247372581 mean_cl_squared_ice_x 124.783651105 mean_cl_squared_ice_y 129.796897652 mean_cl_squared_ice_z 69.7425893641 	mean_cl_squared_pore 2200.5905829 mean_cl_squared_pore_x 2575.93088257 mean_cl_squared_pore_y 2528.29877216 mean_cl_squared_pore_z 1622.86361201
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 28337.0 8344.0 9099.0 10894.0 13515.0 3995.0 4423.0 5097.0
2 45650.0 13853.0 14353.0 17444.0 18565.0 5341.0 5678.0 7546.0
3 63477.0 19061.0 19408.0 25008.0 23735.0 6601.0 7114.0 10020.0
4 84976.0 25103.0 24563.0 35310.0 28714.0 7695.0 8742.0 12277.0
5 109005.0 30087.0 30054.0 48864.0 32261.0 8813.0 9868.0 13580.0
6 128356.0 34374.0 33830.0 60152.0 33818.0 9558.0 10608.0 13652.0
7 123376.0 33677.0 33263.0 56436.0 33556.0 9777.0 10340.0 13439.0
8 98424.0 29257.0 29167.0 40000.0 32184.0 9660.0 9774.0 12750.0
9 73998.0 23672.0 23532.0 26794.0 30854.0 9253.0 9324.0 12277.0
10 56326.0 18871.0 18497.0 18958.0 29643.0 8903.0 8848.0 11892.0
11 42244.0 14619.0 14295.0 13330.0 28400.0 8508.0 8482.0 11410.0
12 32471.0 11475.0 11253.0 9743.0 27427.0 8263.0 8237.0 10927.0
13 25901.0 9289.0 9132.0 7480.0 26163.0 7874.0 7765.0 10524.0
14 21041.0 7473.0 7480.0 6088.0 25334.0 7732.0 7194.0 10408.0
15 17337.0 6240.0 6208.0 4889.0 24887.0 7566.0 6929.0 10392.0
16 14236.0 5214.0 5245.0 3777.0 24497.0 7397.0 7179.0 9921.0
17 11833.0 4504.0 4350.0 2979.0 22881.0 7046.0 6788.0 9047.0
18 9880.0 3898.0 3682.0 2300.0 22019.0 6886.0 6461.0 8672.0
19 8271.0 3153.0 3203.0 1915.0 20786.0 6356.0 6292.0 8138.0
20 6732.0 2631.0 2550.0 1551.0 19498.0 5984.0 5963.0 7551.0
21 5594.0 2206.0 2180.0 1208.0 19061.0 5738.0 5976.0 7347.0
22 4633.0 1811.0 1923.0 899.0 19094.0 5622.0 5929.0 7543.0
23 4009.0 1669.0 1645.0 695.0 18159.0 5464.0 5406.0 7289.0
24 3449.0 1349.0 1500.0 600.0 18170.0 5502.0 5337.0 7331.0
25 2929.0 1184.0 1244.0 501.0 17581.0 5243.0 5152.0 7186.0
26 2484.0 1029.0 1040.0 415.0 17561.0 5166.0 5141.0 7254.0
27 2141.0 948.0 875.0 318.0 17428.0 5131.0 4839.0 7458.0
28 1891.0 784.0 831.0 276.0 16196.0 4970.0 4693.0 6533.0
29 1662.0 766.0 679.0 217.0 15818.0 4788.0 4825.0 6205.0
30 1488.0 728.0 595.0 165.0 15699.0 4750.0 4636.0 6313.0
31 1309.0 646.0 531.0 132.0 15337.0 4658.0 4604.0 6075.0
32 1125.0 541.0 464.0 120.0 14882.0 4622.0 4451.0 5809.0
33 1023.0 496.0 435.0 92.0 14352.0 4546.0 4296.0 5510.0
34 824.0 381.0 380.0 63.0 13481.0 4014.0 4131.0 5336.0
35 762.0 364.0 367.0 31.0 13194.0 4034.0 4072.0 5088.0
36 702.0 340.0 327.0 35.0 12957.0 3958.0 4028.0 4971.0
37 593.0 271.0 298.0 24.0 12572.0 3882.0 3789.0 4901.0
38 508.0 230.0 257.0 21.0 12075.0 3700.0 3430.0 4945.0
39 419.0 193.0 215.0 11.0 11638.0 3522.0 3349.0 4767.0
40 373.0 184.0 185.0 4.0 11320.0 3550.0 3167.0 4603.0
