#/mnt/nas-sph/120_anisotropy_evolution/590_seg3.aim
#xdim 300
#ydim 300
#zdim 196
#el_size 0.025 mm
#ice_vol_frac 0.309669444444 
#mean_cl_ice 8.09575720989 mean_cl_ice_x 8.71670778294 mean_cl_ice_y 8.10167266838 mean_cl_ice_z 7.55224497583 mean_cl_pore 17.3826391023 mean_cl_pore_x 18.7518474774 mean_cl_pore_y 17.474541053 mean_cl_pore_z 16.1207631045
#mean_cl_squared_ice 97.0262820405 mean_cl_squared_ice_x 110.797205263 mean_cl_squared_ice_y 96.4586133968 mean_cl_squared_ice_z 85.6241842987 	mean_cl_squared_pore 564.828785804 mean_cl_squared_pore_x 653.170717848 mean_cl_squared_pore_y 577.971734922 mean_cl_squared_pore_z 476.757423999
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 95882.0 23809.0 31600.0 40473.0 60624.0 15508.0 19931.0 25185.0
2 145013.0 37549.0 48767.0 58697.0 93387.0 24722.0 31341.0 37324.0
3 166470.0 44360.0 56060.0 66050.0 111868.0 30614.0 38549.0 42705.0
4 175306.0 49507.0 57913.0 67886.0 113929.0 32438.0 38878.0 42613.0
5 178520.0 51812.0 58406.0 68302.0 108125.0 31779.0 36488.0 39858.0
6 175141.0 52684.0 57049.0 65408.0 100130.0 29826.0 33594.0 36710.0
7 166106.0 51084.0 54402.0 60620.0 93179.0 27748.0 31030.0 34401.0
8 151353.0 47901.0 49936.0 53516.0 87026.0 25709.0 28937.0 32380.0
9 133177.0 43449.0 44740.0 44988.0 81080.0 24365.0 26591.0 30124.0
10 114290.0 38572.0 38567.0 37151.0 75387.0 22830.0 24586.0 27971.0
11 94992.0 32403.0 32310.0 30279.0 70563.0 21654.0 22836.0 26073.0
12 78042.0 27219.0 26743.0 24080.0 66551.0 20421.0 21381.0 24749.0
13 63241.0 22378.0 21508.0 19355.0 62509.0 19212.0 20121.0 23176.0
14 51759.0 18306.0 17677.0 15776.0 58828.0 17915.0 19095.0 21818.0
15 42081.0 14519.0 14560.0 13002.0 54980.0 17151.0 17782.0 20047.0
16 34454.0 12114.0 11776.0 10564.0 51206.0 16188.0 16432.0 18586.0
17 28426.0 9912.0 9891.0 8623.0 47851.0 15079.0 15365.0 17407.0
18 23140.0 8122.0 7870.0 7148.0 44638.0 13924.0 14541.0 16173.0
19 19194.0 6873.0 6359.0 5962.0 42472.0 13292.0 14019.0 15161.0
20 15616.0 5791.0 5049.0 4776.0 39915.0 12673.0 13030.0 14212.0
21 12915.0 4954.0 4192.0 3769.0 37735.0 12145.0 12276.0 13314.0
22 10694.0 4021.0 3553.0 3120.0 35535.0 11378.0 11661.0 12496.0
23 8651.0 3202.0 2933.0 2516.0 33779.0 10835.0 11168.0 11776.0
24 7010.0 2622.0 2300.0 2088.0 31372.0 10075.0 10355.0 10942.0
25 5782.0 2204.0 1920.0 1658.0 29370.0 9688.0 9527.0 10155.0
26 4540.0 1762.0 1507.0 1271.0 27585.0 9029.0 9252.0 9304.0
27 3666.0 1517.0 1181.0 968.0 25776.0 8541.0 8460.0 8775.0
28 3110.0 1340.0 887.0 883.0 24360.0 8077.0 8030.0 8253.0
29 2609.0 1059.0 812.0 738.0 22656.0 7473.0 7355.0 7828.0
30 2140.0 862.0 621.0 657.0 21507.0 7011.0 7219.0 7277.0
31 1828.0 796.0 526.0 506.0 20747.0 6663.0 7005.0 7079.0
32 1582.0 688.0 470.0 424.0 19582.0 6487.0 6488.0 6607.0
33 1251.0 515.0 388.0 348.0 18460.0 6243.0 5998.0 6219.0
34 991.0 440.0 295.0 256.0 17617.0 5970.0 5762.0 5885.0
35 792.0 354.0 199.0 239.0 16168.0 5422.0 5238.0 5508.0
36 770.0 363.0 193.0 214.0 15059.0 5070.0 4977.0 5012.0
37 607.0 281.0 157.0 169.0 14183.0 4761.0 4768.0 4654.0
38 521.0 257.0 133.0 131.0 13661.0 4677.0 4416.0 4568.0
39 419.0 176.0 134.0 109.0 12741.0 4358.0 4180.0 4203.0
40 351.0 155.0 101.0 95.0 11963.0 3946.0 4063.0 3954.0
41 273.0 114.0 85.0 74.0 11540.0 3689.0 3986.0 3865.0
42 253.0 100.0 92.0 61.0 10645.0 3529.0 3601.0 3515.0
43 204.0 84.0 71.0 49.0 10147.0 3539.0 3392.0 3216.0
44 172.0 75.0 56.0 41.0 9530.0 3368.0 3207.0 2955.0
45 166.0 56.0 61.0 49.0 8722.0 3034.0 2856.0 2832.0
46 140.0 54.0 46.0 40.0 8007.0 2778.0 2628.0 2601.0
47 114.0 49.0 39.0 26.0 7728.0 2778.0 2519.0 2431.0
48 87.0 41.0 25.0 21.0 7401.0 2594.0 2514.0 2293.0
49 70.0 30.0 18.0 22.0 7036.0 2474.0 2288.0 2274.0
50 46.0 7.0 17.0 22.0 6559.0 2309.0 2099.0 2151.0
51 50.0 20.0 8.0 22.0 6108.0 2136.0 1936.0 2036.0
52 30.0 13.0 3.0 14.0 5687.0 2135.0 1811.0 1741.0
53 33.0 21.0 5.0 7.0 5375.0 1952.0 1756.0 1667.0
54 36.0 20.0 8.0 8.0 4947.0 1849.0 1681.0 1417.0
55 17.0 7.0 6.0 4.0 4447.0 1649.0 1541.0 1257.0
56 22.0 13.0 3.0 6.0 4287.0 1532.0 1508.0 1247.0
57 21.0 8.0 7.0 6.0 4019.0 1461.0 1389.0 1169.0
58 15.0 7.0 4.0 4.0 3841.0 1407.0 1335.0 1099.0
59 24.0 9.0 10.0 5.0 3802.0 1449.0 1299.0 1054.0
60 8.0 2.0 2.0 4.0 3540.0 1281.0 1231.0 1028.0
61 3.0 1.0 1.0 1.0 3281.0 1306.0 1105.0 870.0
62 1.0 0.0 0.0 1.0 3191.0 1200.0 1067.0 924.0
63 3.0 3.0 0.0 0.0 2941.0 1092.0 1063.0 786.0
64 2.0 1.0 0.0 1.0 2756.0 1045.0 1009.0 702.0
65 1.0 1.0 0.0 0.0 2655.0 1050.0 953.0 652.0
66 2.0 2.0 0.0 0.0 2499.0 997.0 862.0 640.0
67 0.0 0.0 0.0 0.0 2180.0 828.0 794.0 558.0
68 0.0 0.0 0.0 0.0 2024.0 808.0 675.0 541.0
69 1.0 1.0 0.0 0.0 1895.0 697.0 666.0 532.0
70 2.0 1.0 0.0 1.0 1880.0 647.0 720.0 513.0
71 0.0 0.0 0.0 0.0 1813.0 677.0 668.0 468.0
72 2.0 2.0 0.0 0.0 1665.0 599.0 628.0 438.0
73 1.0 1.0 0.0 0.0 1559.0 608.0 548.0 403.0
74 0.0 0.0 0.0 0.0 1411.0 501.0 572.0 338.0
75 0.0 0.0 0.0 0.0 1285.0 419.0 513.0 353.0
76 1.0 1.0 0.0 0.0 1253.0 434.0 505.0 314.0
77 1.0 1.0 0.0 0.0 1101.0 372.0 439.0 290.0
78 1.0 1.0 0.0 0.0 1049.0 378.0 438.0 233.0
79 0.0 0.0 0.0 0.0 990.0 400.0 361.0 229.0
80 0.0 0.0 0.0 0.0 1047.0 422.0 409.0 216.0
81 0.0 0.0 0.0 0.0 973.0 427.0 331.0 215.0
82 0.0 0.0 0.0 0.0 901.0 414.0 309.0 178.0
83 0.0 0.0 0.0 0.0 866.0 370.0 290.0 206.0
84 0.0 0.0 0.0 0.0 806.0 326.0 278.0 202.0
85 0.0 0.0 0.0 0.0 807.0 356.0 300.0 151.0
86 0.0 0.0 0.0 0.0 700.0 302.0 252.0 146.0
87 0.0 0.0 0.0 0.0 632.0 264.0 234.0 134.0
88 0.0 0.0 0.0 0.0 646.0 275.0 238.0 133.0
89 0.0 0.0 0.0 0.0 580.0 267.0 211.0 102.0
90 0.0 0.0 0.0 0.0 507.0 236.0 186.0 85.0
91 0.0 0.0 0.0 0.0 510.0 206.0 199.0 105.0
92 0.0 0.0 0.0 0.0 482.0 217.0 167.0 98.0
93 0.0 0.0 0.0 0.0 448.0 202.0 158.0 88.0
94 0.0 0.0 0.0 0.0 484.0 219.0 165.0 100.0
95 0.0 0.0 0.0 0.0 398.0 187.0 137.0 74.0
96 0.0 0.0 0.0 0.0 359.0 163.0 109.0 87.0
97 0.0 0.0 0.0 0.0 360.0 177.0 122.0 61.0
98 0.0 0.0 0.0 0.0 372.0 191.0 121.0 60.0
99 0.0 0.0 0.0 0.0 293.0 148.0 97.0 48.0
100 0.0 0.0 0.0 0.0 279.0 150.0 86.0 43.0
101 0.0 0.0 0.0 0.0 233.0 106.0 81.0 46.0
102 0.0 0.0 0.0 0.0 276.0 115.0 109.0 52.0
103 0.0 0.0 0.0 0.0 214.0 93.0 83.0 38.0
104 0.0 0.0 0.0 0.0 203.0 93.0 64.0 46.0
105 0.0 0.0 0.0 0.0 183.0 87.0 59.0 37.0
106 0.0 0.0 0.0 0.0 186.0 75.0 69.0 42.0
107 0.0 0.0 0.0 0.0 182.0 70.0 73.0 39.0
108 0.0 0.0 0.0 0.0 202.0 76.0 87.0 39.0
109 0.0 0.0 0.0 0.0 164.0 64.0 72.0 28.0
110 0.0 0.0 0.0 0.0 147.0 75.0 41.0 31.0
111 0.0 0.0 0.0 0.0 135.0 68.0 40.0 27.0
112 0.0 0.0 0.0 0.0 128.0 60.0 44.0 24.0
113 0.0 0.0 0.0 0.0 120.0 53.0 37.0 30.0
114 0.0 0.0 0.0 0.0 106.0 44.0 49.0 13.0
115 0.0 0.0 0.0 0.0 121.0 56.0 48.0 17.0
116 0.0 0.0 0.0 0.0 105.0 43.0 47.0 15.0
117 0.0 0.0 0.0 0.0 90.0 30.0 42.0 18.0
118 0.0 0.0 0.0 0.0 77.0 40.0 24.0 13.0
119 0.0 0.0 0.0 0.0 99.0 53.0 24.0 22.0
120 0.0 0.0 0.0 0.0 82.0 41.0 27.0 14.0
121 0.0 0.0 0.0 0.0 59.0 31.0 19.0 9.0
122 0.0 0.0 0.0 0.0 82.0 54.0 18.0 10.0
123 0.0 0.0 0.0 0.0 71.0 36.0 28.0 7.0
124 0.0 0.0 0.0 0.0 71.0 26.0 33.0 12.0
125 0.0 0.0 0.0 0.0 62.0 20.0 19.0 23.0
126 0.0 0.0 0.0 0.0 43.0 20.0 16.0 7.0
127 0.0 0.0 0.0 0.0 45.0 18.0 20.0 7.0
128 0.0 0.0 0.0 0.0 38.0 13.0 16.0 9.0
129 0.0 0.0 0.0 0.0 42.0 9.0 18.0 15.0
130 0.0 0.0 0.0 0.0 40.0 14.0 21.0 5.0
