#/mnt/nas-sph/120_anisotropy_evolution/586_seg3.aim
#xdim 300
#ydim 300
#zdim 196
#el_size 0.025 mm
#ice_vol_frac 0.320325226757 
#mean_cl_ice 7.89185554109 mean_cl_ice_x 8.55018785928 mean_cl_ice_y 7.8584897001 mean_cl_ice_z 7.35665583887 mean_cl_pore 16.1864977771 mean_cl_pore_x 17.5618581542 mean_cl_pore_y 16.198978027 mean_cl_pore_z 15.0001976762
#mean_cl_squared_ice 92.3576020909 mean_cl_squared_ice_x 106.884479025 mean_cl_squared_ice_y 91.00251865 mean_cl_squared_ice_z 81.1271005162 	mean_cl_squared_pore 485.885929357 mean_cl_squared_pore_x 568.292282543 mean_cl_squared_pore_y 493.434452 mean_cl_squared_pore_z 408.509873174
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 105562.0 25935.0 35377.0 44250.0 66856.0 16935.0 22183.0 27738.0
2 158674.0 40796.0 53782.0 64096.0 104160.0 27264.0 35587.0 41309.0
3 178250.0 47572.0 60759.0 69919.0 125549.0 34063.0 43414.0 48072.0
4 188135.0 51712.0 63359.0 73064.0 128324.0 36016.0 44312.0 47996.0
5 195222.0 55468.0 64753.0 75001.0 122101.0 35560.0 41614.0 44927.0
6 194719.0 57453.0 64351.0 72915.0 111792.0 32788.0 37416.0 41588.0
7 184664.0 56908.0 60407.0 67349.0 104009.0 30660.0 34820.0 38529.0
8 166629.0 53268.0 54696.0 58665.0 96484.0 28629.0 31929.0 35926.0
9 142292.0 46535.0 47722.0 48035.0 89619.0 26605.0 29941.0 33073.0
10 119040.0 40499.0 40334.0 38207.0 83390.0 25258.0 27343.0 30789.0
11 96084.0 33145.0 32767.0 30172.0 77748.0 23842.0 24963.0 28943.0
12 77359.0 26943.0 26675.0 23741.0 72364.0 22201.0 23345.0 26818.0
13 61753.0 21528.0 21142.0 19083.0 67431.0 20838.0 21834.0 24759.0
14 50087.0 17391.0 17226.0 15470.0 62958.0 19578.0 20333.0 23047.0
15 40988.0 14276.0 14206.0 12506.0 58476.0 18257.0 18915.0 21304.0
16 33806.0 12047.0 11361.0 10398.0 53877.0 16804.0 17666.0 19407.0
17 27724.0 9984.0 9266.0 8474.0 50664.0 15741.0 16460.0 18463.0
18 22571.0 8417.0 7400.0 6754.0 47969.0 15111.0 15712.0 17146.0
19 18623.0 6904.0 6119.0 5600.0 44043.0 13910.0 14543.0 15590.0
20 15498.0 5849.0 5118.0 4531.0 41050.0 12740.0 13831.0 14479.0
21 12734.0 4868.0 4210.0 3656.0 38703.0 12181.0 12853.0 13669.0
22 10251.0 3939.0 3382.0 2930.0 37084.0 12090.0 11909.0 13085.0
23 8139.0 3126.0 2695.0 2318.0 34927.0 11371.0 11587.0 11969.0
24 6853.0 2755.0 2199.0 1899.0 32462.0 10578.0 10715.0 11169.0
25 5641.0 2291.0 1826.0 1524.0 30324.0 10065.0 9884.0 10375.0
26 4483.0 1834.0 1387.0 1262.0 27931.0 9140.0 9294.0 9497.0
27 3689.0 1514.0 1118.0 1057.0 26064.0 8480.0 8721.0 8863.0
28 3071.0 1275.0 882.0 914.0 24766.0 8052.0 8234.0 8480.0
29 2498.0 969.0 780.0 749.0 22738.0 7618.0 7406.0 7714.0
30 2039.0 809.0 594.0 636.0 21263.0 7030.0 7033.0 7200.0
31 1775.0 790.0 488.0 497.0 20161.0 6821.0 6506.0 6834.0
32 1522.0 685.0 417.0 420.0 19260.0 6534.0 6308.0 6418.0
33 1222.0 543.0 361.0 318.0 18138.0 6153.0 5900.0 6085.0
34 1031.0 454.0 308.0 269.0 16890.0 5718.0 5594.0 5578.0
35 904.0 400.0 262.0 242.0 15741.0 5415.0 5140.0 5186.0
36 763.0 350.0 197.0 216.0 14732.0 4995.0 4908.0 4829.0
37 735.0 345.0 195.0 195.0 13748.0 4688.0 4642.0 4418.0
38 513.0 221.0 151.0 141.0 12822.0 4359.0 4378.0 4085.0
39 379.0 176.0 118.0 85.0 12240.0 4149.0 4136.0 3955.0
40 297.0 119.0 106.0 72.0 11499.0 3998.0 3628.0 3873.0
41 263.0 120.0 72.0 71.0 10477.0 3584.0 3410.0 3483.0
42 242.0 102.0 80.0 60.0 9598.0 3217.0 3305.0 3076.0
43 243.0 114.0 84.0 45.0 9235.0 3237.0 3147.0 2851.0
44 178.0 78.0 46.0 54.0 8674.0 2982.0 2985.0 2707.0
45 139.0 54.0 55.0 30.0 7943.0 2867.0 2621.0 2455.0
46 148.0 60.0 51.0 37.0 7381.0 2670.0 2398.0 2313.0
47 94.0 47.0 29.0 18.0 7039.0 2496.0 2287.0 2256.0
48 81.0 35.0 22.0 24.0 6521.0 2348.0 2161.0 2012.0
49 70.0 20.0 25.0 25.0 6084.0 2137.0 2061.0 1886.0
50 52.0 19.0 20.0 13.0 5851.0 2070.0 1906.0 1875.0
51 40.0 12.0 13.0 15.0 5496.0 1950.0 1707.0 1839.0
52 35.0 15.0 10.0 10.0 4999.0 1871.0 1514.0 1614.0
53 36.0 17.0 8.0 11.0 4725.0 1755.0 1626.0 1344.0
54 26.0 14.0 4.0 8.0 4456.0 1667.0 1505.0 1284.0
55 23.0 17.0 3.0 3.0 3974.0 1503.0 1375.0 1096.0
56 37.0 22.0 4.0 11.0 3687.0 1341.0 1284.0 1062.0
57 17.0 3.0 2.0 12.0 3534.0 1395.0 1253.0 886.0
58 4.0 2.0 1.0 1.0 3224.0 1257.0 1123.0 844.0
59 5.0 2.0 2.0 1.0 3169.0 1244.0 1128.0 797.0
60 4.0 2.0 0.0 2.0 2977.0 1101.0 1039.0 837.0
61 6.0 2.0 2.0 2.0 2732.0 1078.0 940.0 714.0
62 5.0 1.0 4.0 0.0 2605.0 1053.0 894.0 658.0
63 3.0 1.0 0.0 2.0 2572.0 1075.0 908.0 589.0
64 2.0 0.0 2.0 0.0 2289.0 948.0 786.0 555.0
65 1.0 0.0 1.0 0.0 2193.0 873.0 811.0 509.0
66 1.0 1.0 0.0 0.0 1999.0 768.0 737.0 494.0
67 2.0 2.0 0.0 0.0 2016.0 791.0 694.0 531.0
68 2.0 2.0 0.0 0.0 1638.0 660.0 539.0 439.0
69 1.0 1.0 0.0 0.0 1603.0 608.0 555.0 440.0
70 2.0 2.0 0.0 0.0 1529.0 597.0 529.0 403.0
71 2.0 2.0 0.0 0.0 1373.0 534.0 488.0 351.0
72 2.0 2.0 0.0 0.0 1370.0 498.0 535.0 337.0
73 1.0 1.0 0.0 0.0 1223.0 439.0 473.0 311.0
74 1.0 1.0 0.0 0.0 1136.0 448.0 412.0 276.0
75 1.0 1.0 0.0 0.0 1144.0 486.0 393.0 265.0
76 0.0 0.0 0.0 0.0 963.0 382.0 390.0 191.0
77 0.0 0.0 0.0 0.0 883.0 351.0 332.0 200.0
78 0.0 0.0 0.0 0.0 874.0 346.0 381.0 147.0
79 0.0 0.0 0.0 0.0 814.0 337.0 331.0 146.0
80 0.0 0.0 0.0 0.0 843.0 380.0 295.0 168.0
81 0.0 0.0 0.0 0.0 719.0 303.0 274.0 142.0
82 0.0 0.0 0.0 0.0 729.0 318.0 257.0 154.0
83 0.0 0.0 0.0 0.0 640.0 271.0 243.0 126.0
84 0.0 0.0 0.0 0.0 619.0 273.0 214.0 132.0
85 0.0 0.0 0.0 0.0 566.0 258.0 218.0 90.0
86 0.0 0.0 0.0 0.0 565.0 275.0 209.0 81.0
87 0.0 0.0 0.0 0.0 534.0 259.0 190.0 85.0
88 0.0 0.0 0.0 0.0 418.0 181.0 148.0 89.0
89 0.0 0.0 0.0 0.0 412.0 194.0 152.0 66.0
90 0.0 0.0 0.0 0.0 352.0 138.0 151.0 63.0
91 0.0 0.0 0.0 0.0 333.0 158.0 119.0 56.0
92 0.0 0.0 0.0 0.0 322.0 147.0 101.0 74.0
93 0.0 0.0 0.0 0.0 322.0 184.0 93.0 45.0
94 0.0 0.0 0.0 0.0 313.0 160.0 106.0 47.0
95 0.0 0.0 0.0 0.0 286.0 143.0 95.0 48.0
96 0.0 0.0 0.0 0.0 242.0 117.0 87.0 38.0
97 0.0 0.0 0.0 0.0 251.0 124.0 75.0 52.0
98 0.0 0.0 0.0 0.0 249.0 129.0 77.0 43.0
99 0.0 0.0 0.0 0.0 206.0 107.0 71.0 28.0
100 0.0 0.0 0.0 0.0 168.0 83.0 50.0 35.0
101 0.0 0.0 0.0 0.0 163.0 74.0 60.0 29.0
102 0.0 0.0 0.0 0.0 162.0 92.0 52.0 18.0
103 0.0 0.0 0.0 0.0 147.0 85.0 45.0 17.0
104 0.0 0.0 0.0 0.0 158.0 54.0 64.0 40.0
105 0.0 0.0 0.0 0.0 157.0 58.0 68.0 31.0
106 0.0 0.0 0.0 0.0 115.0 43.0 50.0 22.0
107 0.0 0.0 0.0 0.0 151.0 65.0 61.0 25.0
108 0.0 0.0 0.0 0.0 112.0 42.0 49.0 21.0
109 0.0 0.0 0.0 0.0 107.0 55.0 42.0 10.0
110 0.0 0.0 0.0 0.0 106.0 55.0 28.0 23.0
111 0.0 0.0 0.0 0.0 105.0 58.0 25.0 22.0
112 0.0 0.0 0.0 0.0 76.0 41.0 26.0 9.0
113 0.0 0.0 0.0 0.0 69.0 32.0 29.0 8.0
114 0.0 0.0 0.0 0.0 70.0 36.0 28.0 6.0
115 0.0 0.0 0.0 0.0 71.0 30.0 33.0 8.0
116 0.0 0.0 0.0 0.0 55.0 25.0 24.0 6.0
117 0.0 0.0 0.0 0.0 46.0 32.0 12.0 2.0
118 0.0 0.0 0.0 0.0 42.0 20.0 14.0 8.0
119 0.0 0.0 0.0 0.0 47.0 22.0 18.0 7.0
120 0.0 0.0 0.0 0.0 56.0 27.0 18.0 11.0
121 0.0 0.0 0.0 0.0 33.0 17.0 14.0 2.0
122 0.0 0.0 0.0 0.0 29.0 9.0 19.0 1.0
123 0.0 0.0 0.0 0.0 40.0 12.0 21.0 7.0
124 0.0 0.0 0.0 0.0 27.0 10.0 14.0 3.0
125 0.0 0.0 0.0 0.0 24.0 12.0 12.0 0.0
126 0.0 0.0 0.0 0.0 30.0 10.0 16.0 4.0
127 0.0 0.0 0.0 0.0 22.0 7.0 13.0 2.0
128 0.0 0.0 0.0 0.0 20.0 6.0 8.0 6.0
129 0.0 0.0 0.0 0.0 29.0 15.0 13.0 1.0
130 0.0 0.0 0.0 0.0 40.0 22.0 12.0 6.0
131 0.0 0.0 0.0 0.0 30.0 15.0 13.0 2.0
132 0.0 0.0 0.0 0.0 22.0 15.0 7.0 0.0
133 0.0 0.0 0.0 0.0 19.0 10.0 8.0 1.0
134 0.0 0.0 0.0 0.0 13.0 7.0 5.0 1.0
135 0.0 0.0 0.0 0.0 20.0 14.0 3.0 3.0
136 0.0 0.0 0.0 0.0 19.0 17.0 2.0 0.0
137 0.0 0.0 0.0 0.0 13.0 8.0 5.0 0.0
138 0.0 0.0 0.0 0.0 13.0 10.0 3.0 0.0
139 0.0 0.0 0.0 0.0 32.0 19.0 12.0 1.0
140 0.0 0.0 0.0 0.0 16.0 7.0 8.0 1.0
141 0.0 0.0 0.0 0.0 11.0 7.0 4.0 0.0
142 0.0 0.0 0.0 0.0 8.0 2.0 6.0 0.0
143 0.0 0.0 0.0 0.0 12.0 5.0 7.0 0.0
144 0.0 0.0 0.0 0.0 12.0 1.0 11.0 0.0
145 0.0 0.0 0.0 0.0 9.0 3.0 6.0 0.0
146 0.0 0.0 0.0 0.0 11.0 3.0 7.0 1.0
147 0.0 0.0 0.0 0.0 6.0 6.0 0.0 0.0
148 0.0 0.0 0.0 0.0 8.0 5.0 3.0 0.0
149 0.0 0.0 0.0 0.0 9.0 6.0 3.0 0.0
150 0.0 0.0 0.0 0.0 6.0 5.0 1.0 0.0
151 0.0 0.0 0.0 0.0 8.0 3.0 5.0 0.0
152 0.0 0.0 0.0 0.0 3.0 2.0 1.0 0.0
153 0.0 0.0 0.0 0.0 7.0 6.0 1.0 0.0
154 0.0 0.0 0.0 0.0 5.0 4.0 0.0 1.0
