#/mnt/nas-sph/120_anisotropy_evolution/C0002459_SEG_SCALED.aim
#xdim 254
#ydim 254
#zdim 254
#el_size 0.02 mm
#ice_vol_frac 0.173063338253 
#mean_cl_ice 9.83234851908 mean_cl_ice_x 10.6983744959 mean_cl_ice_y 10.5893993988 mean_cl_ice_z 8.53176095426 mean_cl_pore 40.3599366999 mean_cl_pore_x 43.1327652775 mean_cl_pore_y 42.9407306006 mean_cl_pore_z 35.8950516398
#mean_cl_squared_ice 142.015656871 mean_cl_squared_ice_x 169.244195302 mean_cl_squared_ice_y 173.24203648 mean_cl_squared_ice_z 95.1426422587 	mean_cl_squared_pore 3165.99937852 mean_cl_squared_pore_x 3615.64024051 mean_cl_squared_pore_y 3545.61732831 mean_cl_squared_pore_z 2474.47806865
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 20339.0 5574.0 7099.0 7666.0 12055.0 2902.0 3602.0 5551.0
2 28946.0 8530.0 9390.0 11026.0 15661.0 3881.0 4665.0 7115.0
3 36732.0 10590.0 11622.0 14520.0 17650.0 4647.0 5272.0 7731.0
4 46821.0 13593.0 14290.0 18938.0 19242.0 5458.0 5827.0 7957.0
5 59045.0 16709.0 17484.0 24852.0 21830.0 6216.0 6826.0 8788.0
6 72039.0 20019.0 19886.0 32134.0 23552.0 6685.0 7781.0 9086.0
7 86127.0 22417.0 22635.0 41075.0 23911.0 7019.0 7908.0 8984.0
8 89983.0 23123.0 24058.0 42802.0 23725.0 7120.0 7528.0 9077.0
9 80390.0 22230.0 22382.0 35778.0 23207.0 7078.0 6945.0 9184.0
10 65655.0 19476.0 19850.0 26329.0 22215.0 6678.0 6782.0 8755.0
11 50426.0 15845.0 15963.0 18618.0 21347.0 6375.0 6482.0 8490.0
12 38667.0 13032.0 12721.0 12914.0 20868.0 6165.0 6368.0 8335.0
13 30143.0 10854.0 10224.0 9065.0 20091.0 6091.0 6097.0 7903.0
14 24542.0 9098.0 8464.0 6980.0 19735.0 6038.0 5815.0 7882.0
15 19972.0 7564.0 6875.0 5533.0 19485.0 6039.0 5535.0 7911.0
16 16443.0 6317.0 5726.0 4400.0 18931.0 5842.0 5057.0 8032.0
