#/mnt/nas-sph/120_anisotropy_evolution/2196.aim
#xdim 300
#ydim 300
#zdim 300
#el_size 0.018 mm
#ice_vol_frac 0.243495333333 
#mean_cl_ice 12.4094195991 mean_cl_ice_x 12.9509354125 mean_cl_ice_y 12.208793025 mean_cl_ice_z 12.1022651339 mean_cl_pore 35.2726882347 mean_cl_pore_x 37.0105220815 mean_cl_pore_y 34.3858232059 mean_cl_pore_z 34.5416643414
#mean_cl_squared_ice 281.258383998 mean_cl_squared_ice_x 298.801616115 mean_cl_squared_ice_y 276.328860992 mean_cl_squared_ice_z 269.751264186 	mean_cl_squared_pore 2729.20447056 mean_cl_squared_pore_x 2854.19154283 mean_cl_squared_pore_y 2588.42474828 mean_cl_squared_pore_z 2753.972655
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 75063.0 22840.0 25236.0 26987.0 60328.0 17192.0 20009.0 23127.0
2 117231.0 35236.0 39517.0 42478.0 90222.0 25530.0 30520.0 34172.0
3 126241.0 38016.0 42874.0 45351.0 93600.0 26639.0 31685.0 35276.0
4 113225.0 33638.0 39149.0 40438.0 78732.0 23087.0 26609.0 29036.0
5 96689.0 28362.0 33842.0 34485.0 61778.0 18605.0 20660.0 22513.0
6 84614.0 24873.0 30013.0 29728.0 50452.0 15203.0 17209.0 18040.0
7 77030.0 22918.0 27727.0 26385.0 42480.0 12892.0 14373.0 15215.0
8 71000.0 21665.0 25203.0 24132.0 37730.0 11271.0 12814.0 13645.0
9 66201.0 20747.0 23714.0 21740.0 34621.0 10418.0 11874.0 12329.0
10 61763.0 19897.0 21765.0 20101.0 32210.0 9532.0 11312.0 11366.0
11 57423.0 18900.0 19812.0 18711.0 30634.0 8846.0 11025.0 10763.0
12 53196.0 18057.0 17764.0 17375.0 29392.0 8642.0 10682.0 10068.0
13 49140.0 16884.0 16389.0 15867.0 27863.0 8439.0 10056.0 9368.0
14 45826.0 15660.0 15212.0 14954.0 26809.0 8099.0 9762.0 8948.0
15 41623.0 14044.0 13668.0 13911.0 25544.0 7976.0 9083.0 8485.0
16 38217.0 12854.0 12578.0 12785.0 24060.0 7764.0 8438.0 7858.0
17 34787.0 11847.0 11438.0 11502.0 23261.0 7498.0 8026.0 7737.0
18 31848.0 10973.0 10446.0 10429.0 22546.0 7411.0 7842.0 7293.0
19 28568.0 10054.0 9190.0 9324.0 22079.0 7464.0 7487.0 7128.0
20 26499.0 9327.0 8408.0 8764.0 21758.0 7202.0 7578.0 6978.0
21 24622.0 8624.0 7784.0 8214.0 21295.0 6884.0 7699.0 6712.0
22 22557.0 7864.0 7021.0 7672.0 21128.0 6627.0 7858.0 6643.0
23 21073.0 7316.0 6576.0 7181.0 20560.0 6398.0 7930.0 6232.0
24 19210.0 6556.0 6190.0 6464.0 20060.0 6159.0 7722.0 6179.0
25 17628.0 5952.0 5718.0 5958.0 19497.0 6154.0 7559.0 5784.0
26 16462.0 5644.0 5372.0 5446.0 18858.0 6017.0 7176.0 5665.0
27 14920.0 5099.0 4745.0 5076.0 18319.0 5789.0 6894.0 5636.0
28 13343.0 4527.0 4184.0 4632.0 17408.0 5504.0 6377.0 5527.0
29 12378.0 4266.0 3831.0 4281.0 16731.0 5327.0 6201.0 5203.0
30 11430.0 4036.0 3598.0 3796.0 16439.0 5243.0 5959.0 5237.0
31 10332.0 3600.0 3249.0 3483.0 16470.0 5103.0 5884.0 5483.0
32 9415.0 3323.0 2939.0 3153.0 16214.0 4986.0 5869.0 5359.0
33 8576.0 3096.0 2562.0 2918.0 15640.0 5095.0 5472.0 5073.0
34 7962.0 2968.0 2392.0 2602.0 15190.0 5104.0 5314.0 4772.0
35 7450.0 2825.0 2289.0 2336.0 14879.0 5178.0 5003.0 4698.0
36 6672.0 2558.0 1968.0 2146.0 14615.0 5014.0 4977.0 4624.0
37 6058.0 2222.0 1913.0 1923.0 14576.0 5066.0 4828.0 4682.0
38 5532.0 1907.0 1807.0 1818.0 14556.0 4949.0 4825.0 4782.0
39 5101.0 1672.0 1760.0 1669.0 14453.0 4898.0 4862.0 4693.0
40 4770.0 1507.0 1671.0 1592.0 14191.0 4770.0 4763.0 4658.0
41 4313.0 1450.0 1454.0 1409.0 13159.0 4491.0 4306.0 4362.0
42 3908.0 1282.0 1402.0 1224.0 12974.0 4523.0 4317.0 4134.0
43 3499.0 1177.0 1237.0 1085.0 12909.0 4416.0 4357.0 4136.0
44 3228.0 1090.0 1113.0 1025.0 12537.0 4182.0 4104.0 4251.0
45 2944.0 962.0 1080.0 902.0 12282.0 3940.0 3965.0 4377.0
46 2685.0 826.0 979.0 880.0 12410.0 4031.0 3784.0 4595.0
47 2450.0 727.0 924.0 799.0 11867.0 4072.0 3626.0 4169.0
48 2185.0 656.0 800.0 729.0 11149.0 3833.0 3602.0 3714.0
49 1978.0 582.0 750.0 646.0 11145.0 3841.0 3653.0 3651.0
50 1720.0 506.0 619.0 595.0 11037.0 3853.0 3586.0 3598.0
51 1680.0 497.0 597.0 586.0 10713.0 3716.0 3609.0 3388.0
52 1442.0 398.0 477.0 567.0 10674.0 3736.0 3591.0 3347.0
53 1418.0 423.0 461.0 534.0 10683.0 3601.0 3611.0 3471.0
54 1240.0 366.0 431.0 443.0 10458.0 3724.0 3350.0 3384.0
55 1148.0 367.0 374.0 407.0 9997.0 3610.0 3160.0 3227.0
56 1015.0 316.0 384.0 315.0 9622.0 3404.0 3128.0 3090.0
57 952.0 301.0 340.0 311.0 9459.0 3433.0 3039.0 2987.0
58 909.0 265.0 315.0 329.0 9185.0 3321.0 3064.0 2800.0
59 824.0 230.0 292.0 302.0 8777.0 3193.0 2785.0 2799.0
60 792.0 208.0 283.0 301.0 8653.0 2950.0 2817.0 2886.0
61 678.0 201.0 255.0 222.0 8312.0 2964.0 2642.0 2706.0
62 599.0 177.0 212.0 210.0 8006.0 2775.0 2637.0 2594.0
63 519.0 146.0 216.0 157.0 8374.0 2958.0 2757.0 2659.0
64 499.0 169.0 182.0 148.0 8169.0 2984.0 2659.0 2526.0
65 487.0 151.0 183.0 153.0 7855.0 2821.0 2735.0 2299.0
66 417.0 155.0 149.0 113.0 7337.0 2676.0 2563.0 2098.0
67 432.0 166.0 143.0 123.0 7267.0 2805.0 2492.0 1970.0
68 344.0 125.0 126.0 93.0 7039.0 2712.0 2456.0 1871.0
69 304.0 107.0 117.0 80.0 6792.0 2543.0 2413.0 1836.0
70 290.0 99.0 123.0 68.0 6731.0 2499.0 2363.0 1869.0
71 241.0 77.0 108.0 56.0 6782.0 2396.0 2496.0 1890.0
72 234.0 84.0 89.0 61.0 6365.0 2359.0 2203.0 1803.0
73 246.0 80.0 99.0 67.0 6065.0 2162.0 2143.0 1760.0
74 178.0 64.0 59.0 55.0 6030.0 2142.0 2184.0 1704.0
