#/mnt/nas-sph/120_anisotropy_evolution/c0003215_seg_adthreshold_scaled2.aim
#xdim 198
#ydim 198
#zdim 198
#el_size 0.036 mm
#ice_vol_frac 0.2495787381 
#mean_cl_ice 6.66193345613 mean_cl_ice_x 6.79878716415 mean_cl_ice_y 6.81411552842 mean_cl_ice_z 6.39057376779 mean_cl_pore 18.5953379685 mean_cl_pore_x 18.8812809958 mean_cl_pore_y 19.0797409769 mean_cl_pore_z 17.8709806075
#mean_cl_squared_ice 64.7176911958 mean_cl_squared_ice_x 66.9381650243 mean_cl_squared_ice_y 67.4524235784 mean_cl_squared_ice_z 60.0657883452 	mean_cl_squared_pore 681.637672091 mean_cl_squared_pore_x 694.753674111 mean_cl_squared_pore_y 708.162423313 mean_cl_squared_pore_z 644.379155149
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 50220.0 15052.0 15737.0 19431.0 40045.0 11676.0 12375.0 15994.0
2 82821.0 26137.0 25972.0 30712.0 60374.0 18511.0 18627.0 23236.0
3 99828.0 31703.0 31364.0 36761.0 55048.0 17692.0 17153.0 20203.0
4 99975.0 32142.0 32039.0 35794.0 45177.0 14630.0 14179.0 16368.0
5 92338.0 30018.0 29545.0 32775.0 39731.0 12816.0 12487.0 14428.0
6 80967.0 26206.0 26240.0 28521.0 36424.0 11620.0 11550.0 13254.0
7 69720.0 23095.0 22422.0 24203.0 34503.0 11108.0 11277.0 12118.0
8 58093.0 19466.0 19126.0 19501.0 32469.0 10664.0 10495.0 11310.0
9 48775.0 16368.0 16375.0 16032.0 31089.0 10363.0 9970.0 10756.0
10 40314.0 13789.0 13648.0 12877.0 29706.0 10099.0 9210.0 10397.0
11 32453.0 10955.0 11121.0 10377.0 27663.0 9352.0 8836.0 9475.0
12 26186.0 8907.0 9082.0 8197.0 26298.0 9032.0 8522.0 8744.0
13 20561.0 6936.0 7293.0 6332.0 24985.0 8484.0 8122.0 8379.0
14 15989.0 5460.0 5580.0 4949.0 23349.0 7900.0 7743.0 7706.0
15 12521.0 4242.0 4439.0 3840.0 22630.0 7600.0 7498.0 7532.0
16 9537.0 3391.0 3302.0 2844.0 21680.0 7063.0 7352.0 7265.0
17 7446.0 2631.0 2435.0 2380.0 20664.0 6845.0 6842.0 6977.0
18 5772.0 2010.0 1976.0 1786.0 19679.0 6459.0 6656.0 6564.0
19 4617.0 1536.0 1618.0 1463.0 18217.0 6174.0 6089.0 5954.0
20 3371.0 1189.0 1174.0 1008.0 16847.0 5575.0 5744.0 5528.0
21 2509.0 899.0 819.0 791.0 16683.0 5597.0 5410.0 5676.0
22 1946.0 670.0 636.0 640.0 15840.0 5456.0 5118.0 5266.0
23 1503.0 488.0 542.0 473.0 15035.0 5096.0 4910.0 5029.0
24 1111.0 351.0 430.0 330.0 14515.0 4969.0 4613.0 4933.0
25 811.0 264.0 283.0 264.0 13646.0 4804.0 4288.0 4554.0
26 678.0 246.0 224.0 208.0 12866.0 4401.0 4219.0 4246.0
27 545.0 174.0 200.0 171.0 11934.0 4082.0 3955.0 3897.0
28 417.0 116.0 186.0 115.0 11433.0 3801.0 3926.0 3706.0
29 299.0 95.0 132.0 72.0 10693.0 3523.0 3593.0 3577.0
30 220.0 72.0 89.0 59.0 10355.0 3663.0 3452.0 3240.0
31 229.0 99.0 75.0 55.0 9710.0 3312.0 3301.0 3097.0
32 170.0 77.0 51.0 42.0 9087.0 3063.0 3053.0 2971.0
33 112.0 44.0 38.0 30.0 8615.0 2775.0 2946.0 2894.0
34 89.0 37.0 31.0 21.0 8185.0 2566.0 2675.0 2944.0
35 64.0 18.0 23.0 23.0 7639.0 2466.0 2509.0 2664.0
36 52.0 22.0 14.0 16.0 7527.0 2425.0 2537.0 2565.0
37 33.0 12.0 8.0 13.0 7048.0 2371.0 2424.0 2253.0
38 37.0 14.0 11.0 12.0 6495.0 2167.0 2259.0 2069.0
39 29.0 4.0 11.0 14.0 6125.0 2119.0 2016.0 1990.0
40 18.0 3.0 7.0 8.0 5828.0 1891.0 2003.0 1934.0
41 11.0 4.0 4.0 3.0 5488.0 1847.0 1787.0 1854.0
42 4.0 1.0 1.0 2.0 5396.0 1752.0 1756.0 1888.0
43 5.0 1.0 3.0 1.0 4894.0 1533.0 1580.0 1781.0
44 9.0 4.0 1.0 4.0 4618.0 1476.0 1529.0 1613.0
45 4.0 2.0 0.0 2.0 4451.0 1450.0 1524.0 1477.0
46 1.0 1.0 0.0 0.0 4198.0 1284.0 1521.0 1393.0
47 1.0 0.0 0.0 1.0 3985.0 1221.0 1365.0 1399.0
48 1.0 1.0 0.0 0.0 3808.0 1248.0 1290.0 1270.0
49 1.0 0.0 1.0 0.0 3727.0 1214.0 1230.0 1283.0
50 0.0 0.0 0.0 0.0 3514.0 1147.0 1199.0 1168.0
51 1.0 0.0 0.0 1.0 3167.0 1035.0 1061.0 1071.0
52 1.0 0.0 1.0 0.0 2949.0 953.0 1052.0 944.0
53 0.0 0.0 0.0 0.0 2680.0 863.0 970.0 847.0
54 0.0 0.0 0.0 0.0 2622.0 819.0 912.0 891.0
55 1.0 0.0 1.0 0.0 2446.0 732.0 818.0 896.0
56 0.0 0.0 0.0 0.0 2445.0 679.0 869.0 897.0
57 1.0 0.0 1.0 0.0 2318.0 683.0 759.0 876.0
58 0.0 0.0 0.0 0.0 2286.0 753.0 766.0 767.0
59 0.0 0.0 0.0 0.0 2197.0 799.0 737.0 661.0
60 0.0 0.0 0.0 0.0 1950.0 725.0 616.0 609.0
61 0.0 0.0 0.0 0.0 1869.0 706.0 668.0 495.0
62 0.0 0.0 0.0 0.0 1764.0 604.0 669.0 491.0
63 0.0 0.0 0.0 0.0 1520.0 535.0 535.0 450.0
64 0.0 0.0 0.0 0.0 1482.0 505.0 471.0 506.0
65 0.0 0.0 0.0 0.0 1493.0 499.0 440.0 554.0
66 0.0 0.0 0.0 0.0 1371.0 467.0 433.0 471.0
67 0.0 0.0 0.0 0.0 1316.0 463.0 469.0 384.0
68 0.0 0.0 0.0 0.0 1243.0 451.0 412.0 380.0
69 0.0 0.0 0.0 0.0 1249.0 494.0 418.0 337.0
70 0.0 0.0 0.0 0.0 1232.0 437.0 453.0 342.0
71 0.0 0.0 0.0 0.0 1123.0 412.0 417.0 294.0
72 0.0 0.0 0.0 0.0 1033.0 351.0 403.0 279.0
73 0.0 0.0 0.0 0.0 967.0 318.0 377.0 272.0
74 0.0 0.0 0.0 0.0 901.0 318.0 300.0 283.0
75 0.0 0.0 0.0 0.0 786.0 289.0 264.0 233.0
76 0.0 0.0 0.0 0.0 772.0 288.0 271.0 213.0
77 0.0 0.0 0.0 0.0 759.0 280.0 268.0 211.0
78 0.0 0.0 0.0 0.0 802.0 299.0 305.0 198.0
79 0.0 0.0 0.0 0.0 686.0 246.0 279.0 161.0
80 0.0 0.0 0.0 0.0 648.0 223.0 243.0 182.0
81 0.0 0.0 0.0 0.0 619.0 250.0 200.0 169.0
82 0.0 0.0 0.0 0.0 497.0 204.0 143.0 150.0
83 0.0 0.0 0.0 0.0 549.0 165.0 191.0 193.0
84 0.0 0.0 0.0 0.0 484.0 132.0 167.0 185.0
85 0.0 0.0 0.0 0.0 483.0 147.0 146.0 190.0
86 0.0 0.0 0.0 0.0 474.0 137.0 138.0 199.0
87 0.0 0.0 0.0 0.0 427.0 144.0 133.0 150.0
88 0.0 0.0 0.0 0.0 446.0 148.0 147.0 151.0
89 0.0 0.0 0.0 0.0 407.0 141.0 119.0 147.0
90 0.0 0.0 0.0 0.0 382.0 124.0 134.0 124.0
91 0.0 0.0 0.0 0.0 331.0 85.0 110.0 136.0
92 0.0 0.0 0.0 0.0 341.0 114.0 117.0 110.0
93 0.0 0.0 0.0 0.0 340.0 122.0 95.0 123.0
94 0.0 0.0 0.0 0.0 289.0 90.0 98.0 101.0
95 0.0 0.0 0.0 0.0 251.0 92.0 81.0 78.0
96 0.0 0.0 0.0 0.0 247.0 95.0 62.0 90.0
97 0.0 0.0 0.0 0.0 269.0 109.0 80.0 80.0
98 0.0 0.0 0.0 0.0 268.0 106.0 100.0 62.0
99 0.0 0.0 0.0 0.0 265.0 101.0 98.0 66.0
100 0.0 0.0 0.0 0.0 232.0 70.0 86.0 76.0
101 0.0 0.0 0.0 0.0 220.0 57.0 97.0 66.0
102 0.0 0.0 0.0 0.0 206.0 55.0 93.0 58.0
103 0.0 0.0 0.0 0.0 164.0 43.0 61.0 60.0
104 0.0 0.0 0.0 0.0 199.0 56.0 78.0 65.0
105 0.0 0.0 0.0 0.0 195.0 54.0 77.0 64.0
106 0.0 0.0 0.0 0.0 172.0 35.0 79.0 58.0
107 0.0 0.0 0.0 0.0 153.0 49.0 49.0 55.0
108 0.0 0.0 0.0 0.0 141.0 53.0 37.0 51.0
109 0.0 0.0 0.0 0.0 166.0 62.0 52.0 52.0
110 0.0 0.0 0.0 0.0 136.0 40.0 55.0 41.0
111 0.0 0.0 0.0 0.0 119.0 36.0 55.0 28.0
112 0.0 0.0 0.0 0.0 114.0 46.0 43.0 25.0
113 0.0 0.0 0.0 0.0 97.0 34.0 37.0 26.0
114 0.0 0.0 0.0 0.0 116.0 51.0 35.0 30.0
115 0.0 0.0 0.0 0.0 90.0 37.0 24.0 29.0
116 0.0 0.0 0.0 0.0 148.0 52.0 60.0 36.0
117 0.0 0.0 0.0 0.0 106.0 38.0 35.0 33.0
