#/mnt/nas-sph/120_anisotropy_evolution/c0003224_seg_adthreshold_scaled2.aim
#xdim 198
#ydim 198
#zdim 198
#el_size 0.036 mm
#ice_vol_frac 0.257724809569 
#mean_cl_ice 11.8353980311 mean_cl_ice_x 11.8550357922 mean_cl_ice_y 11.65814501 mean_cl_ice_z 11.9979429298 mean_cl_pore 30.3565284432 mean_cl_pore_x 30.2085668598 mean_cl_pore_y 29.9172914763 mean_cl_pore_z 30.9627705023
#mean_cl_squared_ice 219.601880117 mean_cl_squared_ice_x 217.924510524 mean_cl_squared_ice_y 210.389068892 mean_cl_squared_ice_z 230.780805076 	mean_cl_squared_pore 1877.20726674 mean_cl_squared_pore_x 1776.40388497 mean_cl_squared_pore_y 1739.17487227 mean_cl_squared_pore_z 2123.38338644
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 15424.0 4486.0 5578.0 5360.0 15255.0 4625.0 4501.0 6129.0
2 22667.0 6808.0 8077.0 7782.0 22697.0 7271.0 7170.0 8256.0
3 27501.0 8822.0 9568.0 9111.0 23980.0 7736.0 7474.0 8770.0
4 31092.0 9836.0 10928.0 10328.0 22593.0 7258.0 7162.0 8173.0
5 32140.0 10515.0 10800.0 10825.0 20307.0 6326.0 6453.0 7528.0
6 31824.0 10704.0 10544.0 10576.0 18092.0 5704.0 5711.0 6677.0
7 31640.0 10881.0 10544.0 10215.0 16063.0 5026.0 5082.0 5955.0
8 30373.0 10623.0 9935.0 9815.0 14887.0 4737.0 4884.0 5266.0
9 28684.0 9920.0 9658.0 9106.0 14029.0 4787.0 4572.0 4670.0
10 26307.0 9365.0 8878.0 8064.0 13473.0 4694.0 4567.0 4212.0
11 24001.0 8634.0 7936.0 7431.0 12492.0 4175.0 4390.0 3927.0
12 21556.0 7785.0 7217.0 6554.0 11477.0 3886.0 3954.0 3637.0
13 19409.0 6759.0 6466.0 6184.0 11209.0 3813.0 3826.0 3570.0
14 17374.0 5960.0 5880.0 5534.0 10787.0 3739.0 3700.0 3348.0
15 15851.0 5285.0 5238.0 5328.0 10601.0 3763.0 3723.0 3115.0
16 14350.0 4708.0 4835.0 4807.0 10172.0 3627.0 3557.0 2988.0
17 12740.0 4225.0 4359.0 4156.0 9695.0 3362.0 3317.0 3016.0
18 11377.0 3718.0 3852.0 3807.0 9321.0 3214.0 3238.0 2869.0
19 9812.0 3108.0 3435.0 3269.0 9115.0 3250.0 3043.0 2822.0
20 8918.0 2758.0 3163.0 2997.0 8612.0 3032.0 2887.0 2693.0
21 8267.0 2632.0 2914.0 2721.0 8312.0 3022.0 2803.0 2487.0
22 7303.0 2332.0 2589.0 2382.0 8563.0 2983.0 2985.0 2595.0
23 6379.0 2017.0 2255.0 2107.0 8149.0 2986.0 2600.0 2563.0
24 5873.0 1752.0 2121.0 2000.0 8005.0 2927.0 2630.0 2448.0
25 5217.0 1566.0 1837.0 1814.0 7340.0 2695.0 2482.0 2163.0
26 4787.0 1489.0 1686.0 1612.0 7151.0 2462.0 2554.0 2135.0
27 4482.0 1405.0 1511.0 1566.0 7008.0 2387.0 2458.0 2163.0
28 3826.0 1237.0 1247.0 1342.0 7039.0 2544.0 2424.0 2071.0
29 3397.0 1215.0 1047.0 1135.0 6616.0 2314.0 2307.0 1995.0
30 2867.0 957.0 974.0 936.0 6484.0 2205.0 2484.0 1795.0
31 2477.0 794.0 815.0 868.0 6460.0 2098.0 2592.0 1770.0
32 2252.0 711.0 756.0 785.0 6156.0 1904.0 2516.0 1736.0
33 1919.0 618.0 612.0 689.0 6098.0 1922.0 2406.0 1770.0
34 1699.0 586.0 529.0 584.0 6096.0 1959.0 2297.0 1840.0
35 1589.0 554.0 523.0 512.0 6065.0 2019.0 2253.0 1793.0
36 1339.0 495.0 395.0 449.0 6026.0 2004.0 2217.0 1805.0
37 1198.0 409.0 369.0 420.0 5588.0 1925.0 2063.0 1600.0
38 1131.0 363.0 371.0 397.0 5677.0 1963.0 2157.0 1557.0
39 984.0 324.0 335.0 325.0 5571.0 1730.0 2387.0 1454.0
40 776.0 272.0 240.0 264.0 5126.0 1660.0 2086.0 1380.0
41 711.0 266.0 209.0 236.0 4858.0 1585.0 1973.0 1300.0
42 639.0 242.0 194.0 203.0 4765.0 1562.0 1864.0 1339.0
43 557.0 182.0 150.0 225.0 4251.0 1345.0 1620.0 1286.0
44 439.0 146.0 95.0 198.0 4096.0 1254.0 1646.0 1196.0
45 421.0 141.0 100.0 180.0 4085.0 1256.0 1584.0 1245.0
46 367.0 136.0 88.0 143.0 3827.0 1171.0 1463.0 1193.0
47 364.0 132.0 89.0 143.0 3737.0 1136.0 1387.0 1214.0
48 369.0 134.0 91.0 144.0 3736.0 1219.0 1364.0 1153.0
49 335.0 104.0 94.0 137.0 3906.0 1300.0 1471.0 1135.0
50 304.0 89.0 99.0 116.0 3743.0 1190.0 1422.0 1131.0
51 231.0 90.0 49.0 92.0 3537.0 1154.0 1282.0 1101.0
52 212.0 76.0 61.0 75.0 3258.0 1101.0 1143.0 1014.0
53 175.0 60.0 31.0 84.0 3339.0 1089.0 1302.0 948.0
54 142.0 40.0 35.0 67.0 3331.0 1027.0 1244.0 1060.0
55 129.0 35.0 25.0 69.0 3347.0 1122.0 1203.0 1022.0
56 98.0 14.0 32.0 52.0 3314.0 1127.0 1221.0 966.0
57 108.0 27.0 26.0 55.0 3036.0 1049.0 1106.0 881.0
58 85.0 25.0 19.0 41.0 2866.0 1064.0 1037.0 765.0
59 73.0 19.0 7.0 47.0 2695.0 1024.0 966.0 705.0
60 74.0 17.0 12.0 45.0 2657.0 1079.0 950.0 628.0
61 44.0 17.0 10.0 17.0 2548.0 980.0 874.0 694.0
62 40.0 16.0 7.0 17.0 2392.0 861.0 895.0 636.0
63 37.0 22.0 1.0 14.0 2213.0 845.0 760.0 608.0
64 43.0 20.0 4.0 19.0 2025.0 699.0 739.0 587.0
65 39.0 14.0 3.0 22.0 2001.0 715.0 727.0 559.0
66 37.0 8.0 6.0 23.0 1930.0 682.0 749.0 499.0
67 29.0 5.0 6.0 18.0 1920.0 682.0 688.0 550.0
68 32.0 9.0 7.0 16.0 1812.0 630.0 625.0 557.0
69 21.0 4.0 9.0 8.0 1769.0 674.0 612.0 483.0
70 22.0 8.0 7.0 7.0 1687.0 712.0 528.0 447.0
71 11.0 2.0 3.0 6.0 1651.0 740.0 507.0 404.0
72 14.0 2.0 5.0 7.0 1700.0 824.0 444.0 432.0
73 9.0 0.0 1.0 8.0 1750.0 796.0 402.0 552.0
74 18.0 2.0 5.0 11.0 1717.0 670.0 538.0 509.0
75 7.0 1.0 2.0 4.0 1586.0 610.0 484.0 492.0
76 7.0 2.0 1.0 4.0 1536.0 584.0 452.0 500.0
77 3.0 0.0 2.0 1.0 1614.0 587.0 467.0 560.0
78 4.0 0.0 0.0 4.0 1677.0 640.0 504.0 533.0
79 5.0 1.0 0.0 4.0 1432.0 526.0 467.0 439.0
80 10.0 7.0 0.0 3.0 1531.0 505.0 479.0 547.0
81 11.0 6.0 0.0 5.0 1529.0 503.0 435.0 591.0
82 7.0 3.0 0.0 4.0 1393.0 494.0 369.0 530.0
83 2.0 0.0 0.0 2.0 1355.0 469.0 378.0 508.0
84 6.0 0.0 0.0 6.0 1230.0 444.0 363.0 423.0
85 1.0 0.0 0.0 1.0 1261.0 450.0 355.0 456.0
86 0.0 0.0 0.0 0.0 1260.0 439.0 402.0 419.0
87 0.0 0.0 0.0 0.0 1312.0 421.0 409.0 482.0
88 0.0 0.0 0.0 0.0 1240.0 399.0 421.0 420.0
89 0.0 0.0 0.0 0.0 1020.0 446.0 264.0 310.0
90 1.0 0.0 0.0 1.0 945.0 407.0 237.0 301.0
91 1.0 0.0 0.0 1.0 824.0 359.0 198.0 267.0
92 0.0 0.0 0.0 0.0 807.0 355.0 192.0 260.0
93 0.0 0.0 0.0 0.0 766.0 296.0 187.0 283.0
94 0.0 0.0 0.0 0.0 729.0 270.0 170.0 289.0
95 0.0 0.0 0.0 0.0 724.0 237.0 145.0 342.0
96 0.0 0.0 0.0 0.0 647.0 224.0 146.0 277.0
97 0.0 0.0 0.0 0.0 686.0 286.0 135.0 265.0
98 0.0 0.0 0.0 0.0 715.0 247.0 178.0 290.0
99 0.0 0.0 0.0 0.0 625.0 202.0 163.0 260.0
100 0.0 0.0 0.0 0.0 660.0 205.0 156.0 299.0
101 0.0 0.0 0.0 0.0 593.0 216.0 144.0 233.0
102 0.0 0.0 0.0 0.0 630.0 262.0 138.0 230.0
103 0.0 0.0 0.0 0.0 581.0 261.0 139.0 181.0
104 0.0 0.0 0.0 0.0 593.0 223.0 136.0 234.0
105 0.0 0.0 0.0 0.0 604.0 200.0 162.0 242.0
106 0.0 0.0 0.0 0.0 547.0 184.0 127.0 236.0
107 0.0 0.0 0.0 0.0 585.0 143.0 138.0 304.0
108 0.0 0.0 0.0 0.0 522.0 91.0 127.0 304.0
109 0.0 0.0 0.0 0.0 506.0 127.0 125.0 254.0
110 0.0 0.0 0.0 0.0 466.0 141.0 125.0 200.0
111 0.0 0.0 0.0 0.0 523.0 112.0 121.0 290.0
112 0.0 0.0 0.0 0.0 495.0 123.0 164.0 208.0
113 0.0 0.0 0.0 0.0 483.0 116.0 151.0 216.0
114 0.0 0.0 0.0 0.0 455.0 122.0 147.0 186.0
115 0.0 0.0 0.0 0.0 488.0 127.0 134.0 227.0
116 0.0 0.0 0.0 0.0 440.0 122.0 132.0 186.0
117 0.0 0.0 0.0 0.0 421.0 114.0 125.0 182.0
118 0.0 0.0 0.0 0.0 378.0 121.0 98.0 159.0
119 0.0 0.0 0.0 0.0 344.0 104.0 86.0 154.0
120 0.0 0.0 0.0 0.0 484.0 185.0 122.0 177.0
121 0.0 0.0 0.0 0.0 478.0 163.0 144.0 171.0
122 0.0 0.0 0.0 0.0 378.0 128.0 84.0 166.0
123 0.0 0.0 0.0 0.0 347.0 112.0 50.0 185.0
124 0.0 0.0 0.0 0.0 319.0 66.0 65.0 188.0
125 0.0 0.0 0.0 0.0 368.0 89.0 75.0 204.0
126 0.0 0.0 0.0 0.0 328.0 88.0 77.0 163.0
127 0.0 0.0 0.0 0.0 405.0 119.0 108.0 178.0
128 0.0 0.0 0.0 0.0 323.0 85.0 89.0 149.0
129 0.0 0.0 0.0 0.0 324.0 66.0 98.0 160.0
130 0.0 0.0 0.0 0.0 334.0 64.0 85.0 185.0
131 0.0 0.0 0.0 0.0 325.0 88.0 73.0 164.0
132 0.0 0.0 0.0 0.0 311.0 49.0 97.0 165.0
133 0.0 0.0 0.0 0.0 273.0 27.0 106.0 140.0
134 0.0 0.0 0.0 0.0 242.0 32.0 82.0 128.0
135 0.0 0.0 0.0 0.0 206.0 39.0 72.0 95.0
136 0.0 0.0 0.0 0.0 238.0 61.0 75.0 102.0
137 0.0 0.0 0.0 0.0 210.0 48.0 60.0 102.0
138 0.0 0.0 0.0 0.0 202.0 52.0 63.0 87.0
139 0.0 0.0 0.0 0.0 210.0 74.0 72.0 64.0
140 0.0 0.0 0.0 0.0 192.0 72.0 67.0 53.0
141 0.0 0.0 0.0 0.0 166.0 56.0 56.0 54.0
142 0.0 0.0 0.0 0.0 122.0 49.0 38.0 35.0
143 0.0 0.0 0.0 0.0 161.0 62.0 51.0 48.0
144 0.0 0.0 0.0 0.0 149.0 36.0 36.0 77.0
145 0.0 0.0 0.0 0.0 163.0 37.0 41.0 85.0
146 0.0 0.0 0.0 0.0 177.0 34.0 54.0 89.0
147 0.0 0.0 0.0 0.0 181.0 35.0 35.0 111.0
148 0.0 0.0 0.0 0.0 199.0 49.0 54.0 96.0
149 0.0 0.0 0.0 0.0 175.0 31.0 47.0 97.0
150 0.0 0.0 0.0 0.0 170.0 37.0 43.0 90.0
151 0.0 0.0 0.0 0.0 138.0 45.0 53.0 40.0
152 0.0 0.0 0.0 0.0 130.0 43.0 41.0 46.0
153 0.0 0.0 0.0 0.0 109.0 33.0 25.0 51.0
154 0.0 0.0 0.0 0.0 131.0 46.0 29.0 56.0
155 0.0 0.0 0.0 0.0 131.0 45.0 24.0 62.0
156 0.0 0.0 0.0 0.0 111.0 29.0 19.0 63.0
157 0.0 0.0 0.0 0.0 121.0 31.0 26.0 64.0
158 0.0 0.0 0.0 0.0 121.0 26.0 32.0 63.0
159 0.0 0.0 0.0 0.0 98.0 24.0 27.0 47.0
160 0.0 0.0 0.0 0.0 123.0 24.0 51.0 48.0
161 0.0 0.0 0.0 0.0 112.0 14.0 52.0 46.0
162 0.0 0.0 0.0 0.0 83.0 9.0 48.0 26.0
163 0.0 0.0 0.0 0.0 100.0 22.0 47.0 31.0
164 0.0 0.0 0.0 0.0 145.0 25.0 63.0 57.0
165 0.0 0.0 0.0 0.0 143.0 23.0 50.0 70.0
166 0.0 0.0 0.0 0.0 142.0 14.0 55.0 73.0
167 0.0 0.0 0.0 0.0 114.0 6.0 55.0 53.0
168 0.0 0.0 0.0 0.0 103.0 5.0 73.0 25.0
169 0.0 0.0 0.0 0.0 98.0 13.0 55.0 30.0
170 0.0 0.0 0.0 0.0 111.0 27.0 47.0 37.0
171 0.0 0.0 0.0 0.0 68.0 8.0 29.0 31.0
172 0.0 0.0 0.0 0.0 88.0 9.0 52.0 27.0
173 0.0 0.0 0.0 0.0 81.0 11.0 41.0 29.0
174 0.0 0.0 0.0 0.0 97.0 17.0 63.0 17.0
175 0.0 0.0 0.0 0.0 65.0 10.0 39.0 16.0
176 0.0 0.0 0.0 0.0 44.0 11.0 22.0 11.0
177 0.0 0.0 0.0 0.0 34.0 7.0 14.0 13.0
178 0.0 0.0 0.0 0.0 44.0 0.0 22.0 22.0
179 0.0 0.0 0.0 0.0 42.0 3.0 15.0 24.0
180 0.0 0.0 0.0 0.0 32.0 5.0 7.0 20.0
181 0.0 0.0 0.0 0.0 39.0 5.0 6.0 28.0
182 0.0 0.0 0.0 0.0 46.0 26.0 1.0 19.0
183 0.0 0.0 0.0 0.0 36.0 23.0 1.0 12.0
184 0.0 0.0 0.0 0.0 18.0 11.0 2.0 5.0
185 0.0 0.0 0.0 0.0 14.0 9.0 0.0 5.0
186 0.0 0.0 0.0 0.0 13.0 9.0 3.0 1.0
187 0.0 0.0 0.0 0.0 14.0 8.0 0.0 6.0
188 0.0 0.0 0.0 0.0 18.0 11.0 1.0 6.0
189 0.0 0.0 0.0 0.0 14.0 5.0 2.0 7.0
190 0.0 0.0 0.0 0.0 16.0 5.0 2.0 9.0
191 0.0 0.0 0.0 0.0 10.0 6.0 1.0 3.0
192 0.0 0.0 0.0 0.0 7.0 3.0 0.0 4.0
193 0.0 0.0 0.0 0.0 6.0 2.0 3.0 1.0
194 0.0 0.0 0.0 0.0 9.0 1.0 8.0 0.0
195 0.0 0.0 0.0 0.0 12.0 4.0 1.0 7.0
196 0.0 0.0 0.0 0.0 12.0 4.0 2.0 6.0
197 0.0 0.0 0.0 0.0 8.0 3.0 1.0 4.0
198 0.0 0.0 0.0 0.0 1361.0 270.0 240.0 851.0
