#/mnt/nas-sph/120_anisotropy_evolution/C0002744_SEG_SCALED.aim
#xdim 254
#ydim 254
#zdim 254
#el_size 0.02 mm
#ice_vol_frac 0.217012272607 
#mean_cl_ice 12.4716159962 mean_cl_ice_x 13.7276166359 mean_cl_ice_y 13.3448687351 mean_cl_ice_z 10.7799060902 mean_cl_pore 39.5596525071 mean_cl_pore_x 42.4878720748 mean_cl_pore_y 41.7560091382 mean_cl_pore_z 35.2732875884
#mean_cl_squared_ice 228.439812071 mean_cl_squared_ice_x 284.945586634 mean_cl_squared_ice_y 269.401705168 mean_cl_squared_ice_z 150.978662649 	mean_cl_squared_pore 2905.30958134 mean_cl_squared_pore_x 3324.01921262 mean_cl_squared_pore_y 3161.99177303 mean_cl_squared_pore_z 2340.86660289
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 16227.0 4686.0 5529.0 6012.0 12016.0 3144.0 3492.0 5380.0
2 20046.0 5925.0 6478.0 7643.0 14615.0 3708.0 4171.0 6736.0
3 23659.0 6930.0 7464.0 9265.0 16062.0 4167.0 4531.0 7364.0
4 29816.0 8491.0 9115.0 12210.0 17572.0 4528.0 5114.0 7930.0
5 35948.0 10254.0 10832.0 14862.0 18566.0 4785.0 5587.0 8194.0
6 42935.0 12152.0 12702.0 18081.0 20141.0 5498.0 5876.0 8767.0
7 50973.0 14219.0 14665.0 22089.0 21248.0 5928.0 6340.0 8980.0
8 58196.0 15634.0 16235.0 26327.0 21882.0 6258.0 6643.0 8981.0
9 65297.0 16766.0 17667.0 30864.0 22072.0 6515.0 6816.0 8741.0
10 67398.0 17084.0 18115.0 32199.0 22092.0 6764.0 6789.0 8539.0
11 66013.0 16952.0 18128.0 30933.0 21294.0 6663.0 6440.0 8191.0
12 58345.0 16291.0 16982.0 25072.0 21012.0 6695.0 6392.0 7925.0
13 48749.0 14803.0 15041.0 18905.0 20424.0 6347.0 6207.0 7870.0
14 40306.0 12740.0 13059.0 14507.0 19968.0 6239.0 5893.0 7836.0
15 32685.0 10738.0 11003.0 10944.0 18949.0 5726.0 5616.0 7607.0
16 26787.0 9162.0 9034.0 8591.0 18513.0 5680.0 5351.0 7482.0
17 22200.0 7693.0 7536.0 6971.0 17866.0 5319.0 5199.0 7348.0
18 18466.0 6432.0 6429.0 5605.0 17651.0 5419.0 5119.0 7113.0
19 15946.0 5546.0 5479.0 4921.0 17134.0 5071.0 5113.0 6950.0
20 13252.0 4723.0 4894.0 3635.0 16321.0 4808.0 4967.0 6546.0
21 11394.0 3951.0 4189.0 3254.0 16250.0 4905.0 4828.0 6517.0
22 10249.0 3629.0 3744.0 2876.0 15876.0 4871.0 4673.0 6332.0
23 8881.0 3188.0 3159.0 2534.0 15436.0 4507.0 4507.0 6422.0
