#/mnt/nas-sph/120_anisotropy_evolution/c0002984_seg_adthreshold_scaledsub.aim
#xdim 190
#ydim 190
#zdim 190
#el_size 0.036 mm
#ice_vol_frac 0.270041842834 
#mean_cl_ice 9.12422167488 mean_cl_ice_x 9.4498456672 mean_cl_ice_y 9.51352642365 mean_cl_ice_z 8.48465428626 mean_cl_pore 22.5784349389 mean_cl_pore_x 23.3200108058 mean_cl_pore_y 23.6117776332 mean_cl_pore_z 20.9921847158
#mean_cl_squared_ice 121.746527094 mean_cl_squared_ice_x 130.15602153 mean_cl_squared_ice_y 130.527399547 mean_cl_squared_ice_z 106.364728679 	mean_cl_squared_pore 1000.07322488 mean_cl_squared_pore_x 1050.35534865 mean_cl_squared_pore_y 1073.58006753 mean_cl_squared_pore_z 889.458636434
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 24750.0 7902.0 7242.0 9606.0 23170.0 6893.0 7128.0 9149.0
2 34883.0 10814.0 10261.0 13808.0 33249.0 9878.0 9968.0 13403.0
3 41886.0 12414.0 12545.0 16927.0 33017.0 9880.0 9933.0 13204.0
4 46980.0 14418.0 14026.0 18536.0 29401.0 8798.0 8878.0 11725.0
5 48596.0 14607.0 14913.0 19076.0 25874.0 7852.0 7621.0 10401.0
6 48890.0 15034.0 15230.0 18626.0 23670.0 7142.0 6770.0 9758.0
7 46481.0 14436.0 14464.0 17581.0 22110.0 6677.0 6562.0 8871.0
8 42174.0 13554.0 12787.0 15833.0 21248.0 6781.0 6272.0 8195.0
9 38129.0 12515.0 11932.0 13682.0 19651.0 6299.0 5914.0 7438.0
10 33814.0 10973.0 11004.0 11837.0 18269.0 5910.0 5539.0 6820.0
11 30140.0 9911.0 9908.0 10321.0 17300.0 5881.0 5353.0 6066.0
12 26457.0 8635.0 8809.0 9013.0 16744.0 5584.0 5303.0 5857.0
13 22945.0 7517.0 7875.0 7553.0 16298.0 5288.0 5441.0 5569.0
14 19698.0 6610.0 6761.0 6327.0 15357.0 5159.0 4984.0 5214.0
15 16500.0 5835.0 5582.0 5083.0 14616.0 4813.0 4744.0 5059.0
16 14243.0 4922.0 4944.0 4377.0 14176.0 4662.0 4499.0 5015.0
17 12408.0 4305.0 4341.0 3762.0 13771.0 4462.0 4457.0 4852.0
18 10450.0 3754.0 3788.0 2908.0 12897.0 4181.0 4317.0 4399.0
19 8753.0 3056.0 3369.0 2328.0 12718.0 4064.0 4218.0 4436.0
20 7133.0 2554.0 2667.0 1912.0 12287.0 3967.0 3992.0 4328.0
21 5913.0 2147.0 2210.0 1556.0 11508.0 3770.0 3576.0 4162.0
22 4868.0 1746.0 1828.0 1294.0 10887.0 3666.0 3431.0 3790.0
23 4151.0 1546.0 1541.0 1064.0 10678.0 3615.0 3299.0 3764.0
24 3417.0 1263.0 1262.0 892.0 10241.0 3545.0 3189.0 3507.0
25 2917.0 1043.0 1047.0 827.0 9812.0 3389.0 3121.0 3302.0
26 2332.0 803.0 860.0 669.0 9198.0 3077.0 3041.0 3080.0
27 1842.0 672.0 646.0 524.0 8836.0 2920.0 3017.0 2899.0
28 1516.0 603.0 543.0 370.0 8406.0 2965.0 2903.0 2538.0
29 1178.0 424.0 428.0 326.0 8476.0 2854.0 2919.0 2703.0
30 895.0 330.0 324.0 241.0 7988.0 2566.0 2880.0 2542.0
31 768.0 249.0 300.0 219.0 7684.0 2481.0 2714.0 2489.0
32 661.0 190.0 262.0 209.0 7224.0 2515.0 2357.0 2352.0
33 552.0 153.0 213.0 186.0 6750.0 2405.0 2060.0 2285.0
34 469.0 157.0 159.0 153.0 6665.0 2314.0 2090.0 2261.0
35 419.0 181.0 121.0 117.0 6642.0 2319.0 2115.0 2208.0
36 335.0 137.0 103.0 95.0 6229.0 2228.0 1995.0 2006.0
37 276.0 108.0 80.0 88.0 5914.0 1977.0 1988.0 1949.0
38 215.0 94.0 64.0 57.0 5611.0 1797.0 1846.0 1968.0
39 163.0 63.0 48.0 52.0 5267.0 1700.0 1706.0 1861.0
40 129.0 54.0 42.0 33.0 4796.0 1523.0 1592.0 1681.0
41 124.0 50.0 41.0 33.0 4547.0 1420.0 1559.0 1568.0
42 111.0 51.0 35.0 25.0 4268.0 1374.0 1434.0 1460.0
43 72.0 29.0 23.0 20.0 4222.0 1263.0 1483.0 1476.0
44 52.0 26.0 8.0 18.0 4165.0 1291.0 1456.0 1418.0
45 55.0 23.0 10.0 22.0 4000.0 1220.0 1458.0 1322.0
46 48.0 20.0 11.0 17.0 4058.0 1292.0 1487.0 1279.0
47 38.0 12.0 8.0 18.0 3689.0 1188.0 1356.0 1145.0
48 34.0 11.0 4.0 19.0 3537.0 1144.0 1331.0 1062.0
49 33.0 12.0 9.0 12.0 3485.0 1261.0 1173.0 1051.0
50 27.0 13.0 7.0 7.0 3371.0 1218.0 1090.0 1063.0
51 21.0 8.0 2.0 11.0 3111.0 1087.0 1063.0 961.0
52 18.0 8.0 2.0 8.0 2984.0 1097.0 1015.0 872.0
53 12.0 4.0 1.0 7.0 2908.0 933.0 1031.0 944.0
54 10.0 2.0 2.0 6.0 2798.0 818.0 1034.0 946.0
55 8.0 1.0 0.0 7.0 2741.0 875.0 985.0 881.0
56 4.0 1.0 1.0 2.0 2782.0 934.0 950.0 898.0
57 2.0 1.0 0.0 1.0 2470.0 833.0 833.0 804.0
58 1.0 0.0 0.0 1.0 2247.0 764.0 775.0 708.0
59 1.0 1.0 0.0 0.0 2223.0 768.0 756.0 699.0
60 1.0 1.0 0.0 0.0 2103.0 696.0 693.0 714.0
61 2.0 2.0 0.0 0.0 1874.0 625.0 608.0 641.0
62 0.0 0.0 0.0 0.0 1770.0 575.0 598.0 597.0
63 0.0 0.0 0.0 0.0 1754.0 566.0 609.0 579.0
64 0.0 0.0 0.0 0.0 1684.0 578.0 561.0 545.0
65 0.0 0.0 0.0 0.0 1701.0 595.0 610.0 496.0
66 0.0 0.0 0.0 0.0 1600.0 557.0 566.0 477.0
67 0.0 0.0 0.0 0.0 1612.0 592.0 541.0 479.0
68 0.0 0.0 0.0 0.0 1489.0 536.0 464.0 489.0
69 0.0 0.0 0.0 0.0 1426.0 445.0 476.0 505.0
70 0.0 0.0 0.0 0.0 1377.0 437.0 458.0 482.0
71 0.0 0.0 0.0 0.0 1263.0 405.0 436.0 422.0
