#/mnt/nas-sph/120_anisotropy_evolution/D0001176_SEG_ADTHRESHOLD_SCALED2.aim
#xdim 198
#ydim 198
#zdim 198
#el_size 0.054 mm
#ice_vol_frac 0.400438292732 
#mean_cl_ice 7.74191692431 mean_cl_ice_x 7.51206915719 mean_cl_ice_y 7.56514448293 mean_cl_ice_z 8.18353162327 mean_cl_pore 11.3337925156 mean_cl_pore_x 11.0202620786 mean_cl_pore_y 11.0751505748 mean_cl_pore_z 11.9530024836
#mean_cl_squared_ice 108.413363476 mean_cl_squared_ice_x 96.4672242872 mean_cl_squared_ice_y 99.2739784705 mean_cl_squared_ice_z 131.313755328 	mean_cl_squared_pore 294.32765403 mean_cl_squared_pore_x 259.562244859 mean_cl_squared_pore_y 263.689391109 mean_cl_squared_pore_z 365.102311223
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 121208.0 39711.0 39338.0 42159.0 181155.0 58555.0 58037.0 64563.0
2 129564.0 43534.0 42953.0 43077.0 137779.0 44595.0 44600.0 48584.0
3 125645.0 42933.0 42979.0 39733.0 96646.0 31950.0 32035.0 32661.0
4 112562.0 39434.0 39523.0 33605.0 75021.0 25398.0 25356.0 24267.0
5 97917.0 34348.0 34512.0 29057.0 62974.0 22066.0 21683.0 19225.0
6 84719.0 30211.0 30042.0 24466.0 54195.0 19440.0 19105.0 15650.0
7 73916.0 26559.0 26192.0 21165.0 48412.0 17782.0 17305.0 13325.0
8 63185.0 22716.0 22453.0 18016.0 43837.0 16282.0 15995.0 11560.0
9 54636.0 19745.0 19155.0 15736.0 40678.0 15045.0 14792.0 10841.0
10 46920.0 16942.0 16333.0 13645.0 36936.0 13477.0 13695.0 9764.0
11 40474.0 14489.0 14063.0 11922.0 34335.0 12512.0 12641.0 9182.0
12 35057.0 12571.0 12293.0 10193.0 31848.0 11747.0 11638.0 8463.0
13 29997.0 10687.0 10310.0 9000.0 28901.0 10675.0 10740.0 7486.0
14 25495.0 8957.0 8757.0 7781.0 26737.0 9760.0 9968.0 7009.0
15 21859.0 7568.0 7401.0 6890.0 24367.0 8780.0 9155.0 6432.0
16 18795.0 6475.0 6244.0 6076.0 22296.0 8178.0 8229.0 5889.0
17 16395.0 5556.0 5411.0 5428.0 20758.0 7413.0 7649.0 5696.0
18 14245.0 4771.0 4724.0 4750.0 19527.0 6996.0 7075.0 5456.0
19 12293.0 4000.0 4126.0 4167.0 18111.0 6400.0 6658.0 5053.0
20 10666.0 3243.0 3557.0 3866.0 16505.0 5994.0 5963.0 4548.0
21 9350.0 2825.0 3167.0 3358.0 15107.0 5543.0 5280.0 4284.0
22 7997.0 2419.0 2739.0 2839.0 13945.0 5151.0 4893.0 3901.0
23 6964.0 2109.0 2325.0 2530.0 12890.0 4735.0 4523.0 3632.0
24 6008.0 1851.0 1898.0 2259.0 11640.0 4259.0 4043.0 3338.0
25 4968.0 1413.0 1577.0 1978.0 10660.0 3828.0 3693.0 3139.0
26 4243.0 1249.0 1305.0 1689.0 10092.0 3612.0 3434.0 3046.0
27 3720.0 1119.0 989.0 1612.0 9505.0 3431.0 3104.0 2970.0
28 3190.0 920.0 910.0 1360.0 9054.0 3205.0 3057.0 2792.0
29 2976.0 853.0 814.0 1309.0 8479.0 2915.0 2801.0 2763.0
30 2516.0 704.0 692.0 1120.0 7968.0 2668.0 2607.0 2693.0
31 2223.0 622.0 640.0 961.0 7172.0 2415.0 2366.0 2391.0
32 1913.0 487.0 503.0 923.0 6460.0 2275.0 2166.0 2019.0
33 1614.0 410.0 419.0 785.0 5994.0 2033.0 1947.0 2014.0
34 1401.0 339.0 370.0 692.0 5535.0 1855.0 1770.0 1910.0
35 1092.0 319.0 234.0 539.0 5120.0 1736.0 1629.0 1755.0
36 979.0 246.0 234.0 499.0 4962.0 1640.0 1512.0 1810.0
37 896.0 236.0 218.0 442.0 4519.0 1440.0 1392.0 1687.0
38 774.0 190.0 183.0 401.0 4390.0 1482.0 1318.0 1590.0
39 667.0 167.0 145.0 355.0 3970.0 1242.0 1317.0 1411.0
40 610.0 155.0 134.0 321.0 3783.0 1233.0 1199.0 1351.0
41 566.0 141.0 118.0 307.0 3430.0 1138.0 1038.0 1254.0
42 493.0 113.0 111.0 269.0 3053.0 983.0 890.0 1180.0
43 484.0 110.0 96.0 278.0 2874.0 866.0 880.0 1128.0
44 453.0 135.0 98.0 220.0 2620.0 729.0 815.0 1076.0
45 375.0 83.0 83.0 209.0 2394.0 608.0 785.0 1001.0
46 328.0 27.0 69.0 232.0 2286.0 545.0 756.0 985.0
47 267.0 14.0 56.0 197.0 2177.0 510.0 740.0 927.0
48 222.0 19.0 48.0 155.0 1951.0 424.0 625.0 902.0
49 225.0 14.0 49.0 162.0 1954.0 486.0 626.0 842.0
50 200.0 14.0 44.0 142.0 1830.0 455.0 611.0 764.0
