#/mnt/nas-sph/120_anisotropy_evolution/2207.aim
#xdim 300
#ydim 300
#zdim 300
#el_size 0.018 mm
#ice_vol_frac 0.253028222222 
#mean_cl_ice 13.8600690187 mean_cl_ice_x 14.476863124 mean_cl_ice_y 13.5488196925 mean_cl_ice_z 13.5931928203 mean_cl_pore 37.3262852814 mean_cl_pore_x 39.0539444638 mean_cl_pore_y 36.1691400246 mean_cl_pore_z 36.8747483723
#mean_cl_squared_ice 355.836052448 mean_cl_squared_ice_x 375.74568402 mean_cl_squared_ice_y 341.628552673 mean_cl_squared_ice_z 351.395738449 	mean_cl_squared_pore 3116.84815863 mean_cl_squared_pore_x 3146.62574261 mean_cl_squared_pore_y 2854.42304913 mean_cl_squared_pore_z 3356.27680235
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 62432.0 19187.0 20568.0 22677.0 56570.0 15966.0 18813.0 21791.0
2 95774.0 28552.0 32426.0 34796.0 85407.0 23716.0 29007.0 32684.0
3 104604.0 30197.0 35542.0 38865.0 88037.0 24574.0 30274.0 33189.0
4 96089.0 27329.0 33910.0 34850.0 73909.0 20983.0 25381.0 27545.0
5 83932.0 24309.0 29886.0 29737.0 58319.0 16905.0 19913.0 21501.0
6 75174.0 22239.0 26591.0 26344.0 47019.0 13607.0 16010.0 17402.0
7 69953.0 21525.0 24467.0 23961.0 39945.0 11579.0 13672.0 14694.0
8 66103.0 20560.0 23792.0 21751.0 36081.0 10407.0 12226.0 13448.0
9 61885.0 19380.0 22187.0 20318.0 32401.0 9465.0 10964.0 11972.0
10 56578.0 17836.0 20178.0 18564.0 29518.0 8650.0 10224.0 10644.0
11 52498.0 16814.0 18655.0 17029.0 27523.0 8317.0 9518.0 9688.0
12 48718.0 16017.0 17156.0 15545.0 25922.0 7900.0 9009.0 9013.0
13 44786.0 14863.0 15818.0 14105.0 23756.0 7434.0 8323.0 7999.0
14 41910.0 13820.0 14497.0 13593.0 22182.0 6905.0 7786.0 7491.0
15 38329.0 12895.0 12803.0 12631.0 21721.0 6663.0 7617.0 7441.0
16 35350.0 12183.0 11521.0 11646.0 21716.0 6791.0 7501.0 7424.0
17 33138.0 11337.0 11037.0 10764.0 21510.0 7153.0 7299.0 7058.0
18 30067.0 10448.0 9656.0 9963.0 20856.0 6996.0 7359.0 6501.0
19 27987.0 9671.0 9025.0 9291.0 20161.0 6580.0 7364.0 6217.0
20 25828.0 9089.0 8255.0 8484.0 19334.0 6262.0 7104.0 5968.0
21 23924.0 8513.0 7601.0 7810.0 18863.0 6052.0 7030.0 5781.0
22 22084.0 7858.0 7028.0 7198.0 18156.0 5997.0 6660.0 5499.0
23 20577.0 7268.0 6630.0 6679.0 17918.0 5969.0 6588.0 5361.0
24 19296.0 6850.0 6367.0 6079.0 17357.0 5782.0 6531.0 5044.0
25 18057.0 6405.0 6073.0 5579.0 17128.0 5657.0 6414.0 5057.0
26 16522.0 5852.0 5623.0 5047.0 16679.0 5598.0 6043.0 5038.0
27 15213.0 5443.0 5124.0 4646.0 16195.0 5444.0 5780.0 4971.0
28 14114.0 5179.0 4607.0 4328.0 16008.0 5341.0 5680.0 4987.0
29 12897.0 4903.0 4109.0 3885.0 15565.0 5316.0 5353.0 4896.0
30 12297.0 4594.0 4074.0 3629.0 15777.0 5249.0 5465.0 5063.0
31 11580.0 4329.0 3841.0 3410.0 15657.0 5165.0 5384.0 5108.0
32 10690.0 3865.0 3571.0 3254.0 15232.0 4906.0 5350.0 4976.0
33 10014.0 3607.0 3250.0 3157.0 14835.0 4824.0 5207.0 4804.0
34 9276.0 3408.0 2882.0 2986.0 14337.0 4714.0 4903.0 4720.0
35 8585.0 2928.0 2684.0 2973.0 13927.0 4709.0 4643.0 4575.0
36 7992.0 2669.0 2493.0 2830.0 13420.0 4515.0 4426.0 4479.0
37 7239.0 2310.0 2280.0 2649.0 12666.0 4366.0 4180.0 4120.0
38 6863.0 2153.0 2038.0 2672.0 12346.0 4283.0 4033.0 4030.0
39 6045.0 1939.0 1846.0 2260.0 12098.0 4267.0 3959.0 3872.0
40 5611.0 1801.0 1625.0 2185.0 12110.0 4092.0 4076.0 3942.0
41 5314.0 1761.0 1535.0 2018.0 11726.0 3991.0 3989.0 3746.0
42 4895.0 1566.0 1493.0 1836.0 11323.0 3937.0 3980.0 3406.0
43 4327.0 1307.0 1457.0 1563.0 11124.0 3759.0 3950.0 3415.0
44 4203.0 1305.0 1317.0 1581.0 10775.0 3641.0 3718.0 3416.0
45 3926.0 1246.0 1247.0 1433.0 10500.0 3624.0 3639.0 3237.0
46 3627.0 1100.0 1142.0 1385.0 10350.0 3480.0 3445.0 3425.0
47 3246.0 1012.0 1060.0 1174.0 9816.0 3379.0 3393.0 3044.0
48 3021.0 895.0 1053.0 1073.0 9576.0 3406.0 3238.0 2932.0
49 2822.0 920.0 948.0 954.0 9472.0 3432.0 3333.0 2707.0
50 2570.0 787.0 883.0 900.0 9610.0 3291.0 3607.0 2712.0
51 2372.0 765.0 808.0 799.0 9132.0 3153.0 3324.0 2655.0
52 2089.0 648.0 704.0 737.0 8780.0 3136.0 2935.0 2709.0
53 1995.0 581.0 678.0 736.0 8761.0 3180.0 2845.0 2736.0
