#/mnt/nas-sph/120_anisotropy_evolution/C0002738_SEG_SCALED.aim
#xdim 254
#ydim 254
#zdim 254
#el_size 0.02 mm
#ice_vol_frac 0.212452822543 
#mean_cl_ice 12.2778193787 mean_cl_ice_x 13.4423633071 mean_cl_ice_y 13.090822266 mean_cl_ice_z 10.6881013342 mean_cl_pore 39.7267306739 mean_cl_pore_x 42.519161582 mean_cl_pore_y 41.945377605 mean_cl_pore_z 35.5156930681
#mean_cl_squared_ice 220.036001998 mean_cl_squared_ice_x 269.109358168 mean_cl_squared_ice_y 258.604065456 mean_cl_squared_ice_z 149.528302234 	mean_cl_squared_pore 2921.2171106 mean_cl_squared_pore_x 3334.48377064 mean_cl_squared_pore_y 3189.91577504 mean_cl_squared_pore_z 2348.51030748
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 16089.0 4557.0 5552.0 5980.0 11522.0 3037.0 3625.0 4860.0
2 19515.0 5488.0 6396.0 7631.0 14321.0 3711.0 4298.0 6312.0
3 23900.0 6782.0 7512.0 9606.0 15290.0 3945.0 4490.0 6855.0
4 29670.0 8271.0 9147.0 12252.0 16544.0 4391.0 4983.0 7170.0
5 36877.0 10454.0 11144.0 15279.0 18035.0 5022.0 5209.0 7804.0
6 44008.0 12265.0 13014.0 18729.0 20050.0 5347.0 5944.0 8759.0
7 51805.0 14179.0 15011.0 22615.0 21142.0 5976.0 6339.0 8827.0
8 60134.0 16328.0 16778.0 27028.0 21516.0 6329.0 6624.0 8563.0
9 66332.0 17266.0 18302.0 30764.0 21267.0 6528.0 6626.0 8113.0
10 68779.0 17557.0 18861.0 32361.0 21512.0 6512.0 6789.0 8211.0
11 66038.0 17802.0 18730.0 29506.0 21705.0 6726.0 6528.0 8451.0
12 58221.0 17178.0 17399.0 23644.0 21190.0 6528.0 6400.0 8262.0
13 48174.0 15184.0 15189.0 17801.0 21055.0 6500.0 6054.0 8501.0
14 39509.0 13144.0 12771.0 13594.0 20563.0 6172.0 5827.0 8564.0
15 31925.0 10946.0 10837.0 10142.0 19461.0 5818.0 5586.0 8057.0
16 25954.0 9005.0 8808.0 8141.0 18803.0 5817.0 5345.0 7641.0
17 21302.0 7405.0 7227.0 6670.0 18138.0 5792.0 5113.0 7233.0
18 17989.0 6353.0 6041.0 5595.0 17773.0 5576.0 5286.0 6911.0
19 15492.0 5512.0 5185.0 4795.0 17031.0 5260.0 5204.0 6567.0
