#/mnt/nas-sph/120_anisotropy_evolution/c0002993_seg_adthreshold_scaledsub.aim
#xdim 190
#ydim 190
#zdim 190
#el_size 0.036 mm
#ice_vol_frac 0.282965009477 
#mean_cl_ice 8.83428464788 mean_cl_ice_x 9.22951856502 mean_cl_ice_y 9.00433316168 mean_cl_ice_z 8.32082331203 mean_cl_pore 20.9327218557 mean_cl_pore_x 21.7266052614 mean_cl_pore_y 21.3172396754 mean_cl_pore_z 19.8493903694
#mean_cl_squared_ice 113.684152951 mean_cl_squared_ice_x 123.215851594 mean_cl_squared_ice_y 115.802915373 mean_cl_squared_ice_z 103.132971494 	mean_cl_squared_pore 844.383836277 mean_cl_squared_pore_x 901.038963621 mean_cl_squared_pore_y 852.301375741 mean_cl_squared_pore_z 785.251447898
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 27486.0 8536.0 8302.0 10648.0 23510.0 7136.0 7040.0 9334.0
2 37532.0 11470.0 11573.0 14489.0 34985.0 10646.0 10527.0 13812.0
3 45998.0 13675.0 14112.0 18211.0 36272.0 10979.0 11113.0 14180.0
4 52997.0 15794.0 16212.0 20991.0 32662.0 9807.0 10015.0 12840.0
5 55733.0 16688.0 17523.0 21522.0 29286.0 8788.0 8887.0 11611.0
6 54556.0 16545.0 17653.0 20358.0 26856.0 8351.0 8505.0 10000.0
7 51758.0 15528.0 17095.0 19135.0 24610.0 7514.0 7723.0 9373.0
8 47341.0 14474.0 15714.0 17153.0 23203.0 7104.0 7238.0 8861.0
9 42528.0 13215.0 14501.0 14812.0 21593.0 6659.0 7055.0 7879.0
10 37919.0 11950.0 13117.0 12852.0 20909.0 6539.0 6955.0 7415.0
11 32695.0 10714.0 11241.0 10740.0 20095.0 6305.0 6757.0 7033.0
12 28118.0 9689.0 9435.0 8994.0 19099.0 6181.0 6356.0 6562.0
13 24064.0 8426.0 8033.0 7605.0 18426.0 5937.0 6284.0 6205.0
14 20671.0 7326.0 6981.0 6364.0 17378.0 5539.0 5971.0 5868.0
15 17385.0 6227.0 5992.0 5166.0 16585.0 5483.0 5611.0 5491.0
16 14369.0 5146.0 5061.0 4162.0 15989.0 5215.0 5566.0 5208.0
17 12154.0 4378.0 4222.0 3554.0 15369.0 5164.0 5279.0 4926.0
18 9868.0 3637.0 3388.0 2843.0 14725.0 4955.0 4831.0 4939.0
19 8033.0 3000.0 2856.0 2177.0 13731.0 4445.0 4744.0 4542.0
20 6507.0 2528.0 2243.0 1736.0 13036.0 4157.0 4665.0 4214.0
21 5415.0 2117.0 1849.0 1449.0 12448.0 3926.0 4423.0 4099.0
22 4647.0 1739.0 1671.0 1237.0 12168.0 3850.0 4454.0 3864.0
23 3746.0 1325.0 1288.0 1133.0 11321.0 3729.0 3991.0 3601.0
24 3145.0 1077.0 1088.0 980.0 10979.0 3559.0 3862.0 3558.0
25 2631.0 841.0 866.0 924.0 10430.0 3423.0 3619.0 3388.0
26 2027.0 680.0 629.0 718.0 10071.0 3415.0 3525.0 3131.0
27 1782.0 628.0 551.0 603.0 9426.0 3155.0 3290.0 2981.0
28 1443.0 528.0 425.0 490.0 9068.0 3098.0 2900.0 3070.0
29 1173.0 428.0 377.0 368.0 8597.0 2902.0 2666.0 3029.0
30 921.0 307.0 291.0 323.0 8040.0 2659.0 2632.0 2749.0
31 805.0 265.0 273.0 267.0 7880.0 2748.0 2431.0 2701.0
32 663.0 273.0 173.0 217.0 7396.0 2508.0 2285.0 2603.0
33 565.0 247.0 160.0 158.0 7274.0 2428.0 2370.0 2476.0
34 439.0 166.0 131.0 142.0 6759.0 2295.0 2091.0 2373.0
35 315.0 119.0 85.0 111.0 6425.0 2155.0 2137.0 2133.0
36 273.0 107.0 85.0 81.0 6199.0 2181.0 1920.0 2098.0
37 253.0 112.0 65.0 76.0 5886.0 2104.0 1697.0 2085.0
38 222.0 84.0 63.0 75.0 5504.0 1897.0 1725.0 1882.0
39 163.0 52.0 41.0 70.0 5392.0 1902.0 1710.0 1780.0
40 129.0 43.0 35.0 51.0 4923.0 1843.0 1468.0 1612.0
41 124.0 34.0 33.0 57.0 4613.0 1773.0 1434.0 1406.0
42 99.0 27.0 30.0 42.0 4317.0 1642.0 1352.0 1323.0
43 67.0 23.0 16.0 28.0 4104.0 1434.0 1353.0 1317.0
44 54.0 24.0 9.0 21.0 4334.0 1479.0 1472.0 1383.0
45 63.0 20.0 14.0 29.0 3995.0 1280.0 1467.0 1248.0
46 48.0 19.0 12.0 17.0 3679.0 1100.0 1388.0 1191.0
47 35.0 17.0 9.0 9.0 3550.0 1040.0 1384.0 1126.0
48 27.0 9.0 7.0 11.0 3341.0 1081.0 1231.0 1029.0
49 15.0 6.0 1.0 8.0 3151.0 985.0 1279.0 887.0
50 14.0 5.0 5.0 4.0 3169.0 994.0 1187.0 988.0
