#/mnt/nas-sph/120_anisotropy_evolution/584_seg3.aim
#xdim 300
#ydim 300
#zdim 196
#el_size 0.025 mm
#ice_vol_frac 0.320976814059 
#mean_cl_ice 7.78984189267 mean_cl_ice_x 8.37103036145 mean_cl_ice_y 7.78926320192 mean_cl_ice_z 7.28462235191 mean_cl_pore 15.9419157145 mean_cl_pore_x 17.1654062715 mean_cl_pore_y 16.0239316125 mean_cl_pore_z 14.8104717156
#mean_cl_squared_ice 89.2382410077 mean_cl_squared_ice_x 101.898547275 mean_cl_squared_ice_y 88.6414606095 mean_cl_squared_ice_z 78.7791299671 	mean_cl_squared_pore 469.28986066 mean_cl_squared_pore_x 541.617509104 mean_cl_squared_pore_y 479.785731199 mean_cl_squared_pore_z 397.183855332
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 104275.0 26196.0 34238.0 43841.0 66178.0 17130.0 21585.0 27463.0
2 155411.0 40733.0 51924.0 62754.0 105212.0 28182.0 35339.0 41691.0
3 177726.0 48400.0 59585.0 69741.0 128639.0 35742.0 43498.0 49399.0
4 194158.0 54655.0 65063.0 74440.0 133212.0 38376.0 45154.0 49682.0
5 205627.0 59520.0 67849.0 78258.0 125328.0 36782.0 42394.0 46152.0
6 208277.0 62510.0 67860.0 77907.0 115846.0 34138.0 38959.0 42749.0
7 198104.0 61301.0 65378.0 71425.0 105901.0 31789.0 35130.0 38982.0
8 174574.0 56313.0 57916.0 60345.0 99434.0 30097.0 32922.0 36415.0
9 146606.0 49138.0 49367.0 48101.0 92355.0 27551.0 30489.0 34315.0
10 118979.0 40373.0 40349.0 38257.0 84628.0 25731.0 27451.0 31446.0
11 93620.0 32270.0 32000.0 29350.0 79716.0 24307.0 25719.0 29690.0
12 75026.0 25921.0 25558.0 23547.0 74422.0 22999.0 23957.0 27466.0
13 59938.0 20783.0 20490.0 18665.0 68381.0 21294.0 21923.0 25164.0
