#/mnt/nas-sph/120_anisotropy_evolution/2171.aim
#xdim 300
#ydim 300
#zdim 300
#el_size 0.018 mm
#ice_vol_frac 0.223473740741 
#mean_cl_ice 8.25421651311 mean_cl_ice_x 9.13273959893 mean_cl_ice_y 8.28557951631 mean_cl_ice_z 7.5039685106 mean_cl_pore 26.9710301658 mean_cl_pore_x 29.6825488286 mean_cl_pore_y 27.033708633 mean_cl_pore_z 24.6610509601
#mean_cl_squared_ice 115.059856315 mean_cl_squared_ice_x 143.702318985 mean_cl_squared_ice_y 114.161025119 mean_cl_squared_ice_z 92.3396515272 	mean_cl_squared_pore 1543.9282079 mean_cl_squared_pore_x 1886.91995022 mean_cl_squared_pore_y 1577.91995054 mean_cl_squared_pore_z 1227.95314494
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 133512.0 39174.0 43208.0 51130.0 75046.0 22298.0 25866.0 26882.0
2 216131.0 62746.0 69762.0 83623.0 114086.0 34661.0 39190.0 40235.0
3 236795.0 67846.0 76699.0 92250.0 122158.0 36862.0 41621.0 43675.0
4 213940.0 60182.0 70108.0 83650.0 109137.0 33495.0 36348.0 39294.0
5 180681.0 49633.0 60447.0 70601.0 91844.0 28084.0 30544.0 33216.0
6 153939.0 40976.0 52201.0 60762.0 77999.0 23343.0 26076.0 28580.0
7 134154.0 35613.0 45403.0 53138.0 69004.0 20304.0 23464.0 25236.0
8 118810.0 32153.0 40270.0 46387.0 63569.0 18339.0 21420.0 23810.0
9 105185.0 29357.0 35802.0 40026.0 59146.0 16984.0 19752.0 22410.0
10 93425.0 26858.0 31893.0 34674.0 55673.0 15751.0 18629.0 21293.0
11 82388.0 24513.0 28006.0 29869.0 53309.0 14982.0 17833.0 20494.0
12 72277.0 22355.0 24417.0 25505.0 49731.0 14163.0 16622.0 18946.0
13 62808.0 20331.0 20800.0 21677.0 48025.0 13365.0 16266.0 18394.0
14 54294.0 17999.0 18073.0 18222.0 45628.0 12800.0 15226.0 17602.0
15 46993.0 16365.0 15547.0 15081.0 44272.0 12243.0 14533.0 17496.0
16 41270.0 14871.0 13291.0 13108.0 42384.0 11474.0 14143.0 16767.0
