#/mnt/nas-sph/120_anisotropy_evolution/2186.aim
#xdim 300
#ydim 300
#zdim 300
#el_size 0.018 mm
#ice_vol_frac 0.235626 
#mean_cl_ice 11.0310395091 mean_cl_ice_x 11.6414303699 mean_cl_ice_y 10.8741539156 mean_cl_ice_z 10.6271519395 mean_cl_pore 33.0318793414 mean_cl_pore_x 35.0219722038 mean_cl_pore_y 32.3440603059 mean_cl_pore_z 31.8976491863
#mean_cl_squared_ice 216.1891223 mean_cl_squared_ice_x 237.142359942 mean_cl_squared_ice_y 212.610852443 mean_cl_squared_ice_z 200.558460259 	mean_cl_squared_pore 2380.20773482 mean_cl_squared_pore_x 2573.65841945 mean_cl_squared_pore_y 2349.40244797 mean_cl_squared_pore_z 2234.39497071
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 87452.0 26418.0 29439.0 31595.0 62957.0 18465.0 21238.0 23254.0
2 136765.0 41138.0 46067.0 49560.0 93794.0 26940.0 32299.0 34555.0
3 149028.0 44538.0 50773.0 53717.0 99386.0 28940.0 33823.0 36623.0
4 133962.0 39592.0 46395.0 47975.0 85015.0 25063.0 29134.0 30818.0
5 115339.0 33917.0 40100.0 41322.0 67115.0 20173.0 22591.0 24351.0
6 100049.0 29110.0 35519.0 35420.0 54726.0 16402.0 18476.0 19848.0
7 90726.0 26840.0 31953.0 31933.0 47168.0 13791.0 16256.0 17121.0
8 81476.0 24545.0 28467.0 28464.0 42739.0 12655.0 14753.0 15331.0
9 74924.0 23435.0 25858.0 25631.0 39744.0 11882.0 13717.0 14145.0
10 69944.0 22572.0 23500.0 23872.0 36877.0 10855.0 12951.0 13071.0
11 64522.0 21052.0 21713.0 21757.0 34756.0 10178.0 11985.0 12593.0
12 59397.0 19363.0 19972.0 20062.0 33249.0 9760.0 11543.0 11946.0
13 54448.0 17567.0 18196.0 18685.0 32541.0 9717.0 11386.0 11438.0
14 49224.0 15794.0 16347.0 17083.0 31334.0 9462.0 11090.0 10782.0
15 44532.0 14740.0 14633.0 15159.0 30357.0 9062.0 10915.0 10380.0
16 40467.0 13706.0 13107.0 13654.0 29547.0 9234.0 10489.0 9824.0
17 37028.0 12334.0 12224.0 12470.0 28771.0 8951.0 10348.0 9472.0
18 34004.0 11427.0 11165.0 11412.0 26992.0 8504.0 9550.0 8938.0
19 31010.0 10568.0 10057.0 10385.0 26258.0 8060.0 9324.0 8874.0
20 27944.0 9695.0 8969.0 9280.0 25411.0 7716.0 9006.0 8689.0
21 25249.0 8836.0 8139.0 8274.0 24638.0 7595.0 8839.0 8204.0
22 22335.0 7732.0 7208.0 7395.0 24260.0 7306.0 8895.0 8059.0
23 20377.0 7042.0 6587.0 6748.0 23630.0 7155.0 8566.0 7909.0
24 18713.0 6602.0 5909.0 6202.0 22736.0 7063.0 8128.0 7545.0
25 16779.0 5824.0 5401.0 5554.0 22379.0 7202.0 7988.0 7189.0
26 15041.0 5199.0 5026.0 4816.0 21680.0 6853.0 7821.0 7006.0
27 13327.0 4762.0 4419.0 4146.0 21050.0 6590.0 7602.0 6858.0
28 11868.0 4191.0 3801.0 3876.0 20311.0 6527.0 7306.0 6478.0
29 10686.0 3805.0 3403.0 3478.0 19931.0 6293.0 7321.0 6317.0
30 9633.0 3449.0 2991.0 3193.0 19487.0 6256.0 7114.0 6117.0
31 8480.0 3022.0 2744.0 2714.0 18258.0 6020.0 6585.0 5653.0
32 7695.0 2806.0 2422.0 2467.0 17848.0 5892.0 6454.0 5502.0
33 6898.0 2584.0 2205.0 2109.0 17586.0 5811.0 6182.0 5593.0
34 6246.0 2460.0 1943.0 1843.0 16889.0 5600.0 5708.0 5581.0
35 5739.0 2259.0 1862.0 1618.0 16759.0 5466.0 5787.0 5506.0
36 5108.0 1964.0 1665.0 1479.0 16199.0 5303.0 5410.0 5486.0
37 4526.0 1778.0 1437.0 1311.0 15548.0 5042.0 5309.0 5197.0
38 4223.0 1614.0 1360.0 1249.0 15229.0 4809.0 5278.0 5142.0
39 3780.0 1320.0 1296.0 1164.0 15379.0 4925.0 5232.0 5222.0
40 3483.0 1274.0 1192.0 1017.0 15039.0 4963.0 4936.0 5140.0
41 3019.0 1080.0 1032.0 907.0 14485.0 4792.0 4881.0 4812.0
42 2536.0 933.0 818.0 785.0 14087.0 4715.0 4712.0 4660.0
43 2278.0 789.0 787.0 702.0 14153.0 4758.0 4765.0 4630.0
44 2039.0 715.0 704.0 620.0 14036.0 4721.0 4610.0 4705.0
45 1776.0 568.0 566.0 642.0 13425.0 4671.0 4360.0 4394.0
46 1642.0 552.0 516.0 574.0 13129.0 4520.0 4325.0 4284.0
47 1440.0 485.0 465.0 490.0 12997.0 4508.0 4208.0 4281.0
48 1298.0 436.0 450.0 412.0 13003.0 4354.0 4365.0 4284.0
49 1158.0 358.0 396.0 404.0 12631.0 4169.0 4224.0 4238.0
50 958.0 328.0 330.0 300.0 12080.0 3916.0 3859.0 4305.0
51 836.0 264.0 294.0 278.0 11646.0 3871.0 3632.0 4143.0
52 739.0 237.0 280.0 222.0 11299.0 3811.0 3515.0 3973.0
53 707.0 229.0 256.0 222.0 11104.0 3572.0 3696.0 3836.0
54 675.0 216.0 246.0 213.0 10889.0 3465.0 3605.0 3819.0
55 569.0 164.0 210.0 195.0 10413.0 3415.0 3227.0 3771.0
56 505.0 143.0 197.0 165.0 10290.0 3327.0 3339.0 3624.0
57 505.0 142.0 182.0 181.0 9642.0 3249.0 3123.0 3270.0
58 468.0 147.0 166.0 155.0 9487.0 3099.0 3165.0 3223.0
59 464.0 164.0 163.0 137.0 9311.0 3038.0 2912.0 3361.0
60 417.0 164.0 129.0 124.0 9172.0 3044.0 2765.0 3363.0
61 368.0 166.0 106.0 96.0 8586.0 2945.0 2535.0 3106.0
62 361.0 180.0 102.0 79.0 8292.0 2864.0 2549.0 2879.0
63 299.0 146.0 88.0 65.0 8094.0 2712.0 2576.0 2806.0
64 266.0 90.0 118.0 58.0 7953.0 2556.0 2489.0 2908.0
65 237.0 77.0 101.0 59.0 7817.0 2462.0 2494.0 2861.0
66 210.0 81.0 85.0 44.0 7942.0 2428.0 2584.0 2930.0
67 177.0 59.0 71.0 47.0 7680.0 2435.0 2441.0 2804.0
68 178.0 57.0 73.0 48.0 7490.0 2442.0 2363.0 2685.0
69 161.0 60.0 66.0 35.0 7124.0 2334.0 2250.0 2540.0
70 142.0 47.0 62.0 33.0 7069.0 2362.0 2283.0 2424.0
71 143.0 46.0 63.0 34.0 6740.0 2290.0 2197.0 2253.0
72 127.0 44.0 53.0 30.0 6510.0 2211.0 2108.0 2191.0
73 104.0 32.0 48.0 24.0 6345.0 2189.0 2084.0 2072.0
74 100.0 43.0 35.0 22.0 6204.0 2152.0 1954.0 2098.0
75 71.0 41.0 15.0 15.0 6095.0 2025.0 1915.0 2155.0
76 94.0 52.0 26.0 16.0 6058.0 1976.0 1910.0 2172.0
77 72.0 43.0 11.0 18.0 5838.0 1900.0 1825.0 2113.0
78 91.0 43.0 25.0 23.0 5972.0 1928.0 1834.0 2210.0
79 64.0 28.0 21.0 15.0 5617.0 1842.0 1663.0 2112.0
80 72.0 36.0 19.0 17.0 5431.0 1895.0 1533.0 2003.0
81 53.0 24.0 18.0 11.0 5277.0 1788.0 1583.0 1906.0
82 38.0 14.0 17.0 7.0 5053.0 1806.0 1550.0 1697.0
83 42.0 19.0 18.0 5.0 4833.0 1739.0 1460.0 1634.0
84 43.0 22.0 13.0 8.0 4770.0 1721.0 1475.0 1574.0
85 38.0 5.0 26.0 7.0 4795.0 1777.0 1506.0 1512.0
86 19.0 9.0 9.0 1.0 4376.0 1523.0 1502.0 1351.0
87 25.0 8.0 15.0 2.0 4189.0 1556.0 1350.0 1283.0
88 17.0 7.0 7.0 3.0 4041.0 1495.0 1279.0 1267.0
89 15.0 2.0 12.0 1.0 3747.0 1421.0 1198.0 1128.0
90 6.0 1.0 4.0 1.0 3902.0 1412.0 1230.0 1260.0
91 13.0 1.0 12.0 0.0 3633.0 1290.0 1106.0 1237.0
92 4.0 0.0 4.0 0.0 3531.0 1196.0 1059.0 1276.0
93 6.0 1.0 4.0 1.0 3581.0 1185.0 1144.0 1252.0
94 2.0 0.0 2.0 0.0 3481.0 1197.0 1100.0 1184.0
95 5.0 1.0 4.0 0.0 3342.0 1161.0 1071.0 1110.0
96 4.0 1.0 3.0 0.0 3250.0 1133.0 1022.0 1095.0
97 12.0 1.0 10.0 1.0 3335.0 1116.0 1053.0 1166.0
98 13.0 3.0 9.0 1.0 3208.0 1067.0 1082.0 1059.0
99 6.0 3.0 3.0 0.0 2891.0 1040.0 906.0 945.0
100 7.0 2.0 5.0 0.0 2731.0 994.0 872.0 865.0
101 4.0 0.0 4.0 0.0 2804.0 973.0 942.0 889.0
102 4.0 0.0 4.0 0.0 2752.0 939.0 882.0 931.0
103 3.0 0.0 3.0 0.0 2616.0 900.0 872.0 844.0
104 2.0 1.0 1.0 0.0 2734.0 1031.0 884.0 819.0
105 1.0 0.0 1.0 0.0 2507.0 961.0 811.0 735.0
106 1.0 0.0 1.0 0.0 2530.0 1026.0 817.0 687.0
107 0.0 0.0 0.0 0.0 2475.0 901.0 816.0 758.0
108 2.0 0.0 0.0 2.0 2315.0 876.0 785.0 654.0
109 0.0 0.0 0.0 0.0 2346.0 910.0 777.0 659.0
110 0.0 0.0 0.0 0.0 2099.0 841.0 698.0 560.0
111 1.0 1.0 0.0 0.0 2261.0 856.0 806.0 599.0
112 0.0 0.0 0.0 0.0 2106.0 753.0 755.0 598.0
113 0.0 0.0 0.0 0.0 1985.0 760.0 655.0 570.0
114 0.0 0.0 0.0 0.0 1939.0 712.0 680.0 547.0
115 1.0 1.0 0.0 0.0 1829.0 720.0 589.0 520.0
116 0.0 0.0 0.0 0.0 1951.0 729.0 609.0 613.0
117 0.0 0.0 0.0 0.0 1890.0 675.0 640.0 575.0
118 1.0 1.0 0.0 0.0 1807.0 620.0 629.0 558.0
119 0.0 0.0 0.0 0.0 1881.0 640.0 599.0 642.0
120 0.0 0.0 0.0 0.0 1772.0 628.0 596.0 548.0
121 1.0 1.0 0.0 0.0 1756.0 580.0 548.0 628.0
122 0.0 0.0 0.0 0.0 1729.0 556.0 532.0 641.0
123 0.0 0.0 0.0 0.0 1699.0 592.0 503.0 604.0
124 0.0 0.0 0.0 0.0 1592.0 599.0 388.0 605.0
125 0.0 0.0 0.0 0.0 1573.0 675.0 471.0 427.0
126 0.0 0.0 0.0 0.0 1449.0 612.0 414.0 423.0
127 0.0 0.0 0.0 0.0 1417.0 573.0 379.0 465.0
128 0.0 0.0 0.0 0.0 1325.0 513.0 396.0 416.0
129 0.0 0.0 0.0 0.0 1273.0 508.0 388.0 377.0
130 0.0 0.0 0.0 0.0 1274.0 460.0 410.0 404.0
131 0.0 0.0 0.0 0.0 1200.0 440.0 357.0 403.0
132 0.0 0.0 0.0 0.0 1169.0 454.0 308.0 407.0
133 0.0 0.0 0.0 0.0 1124.0 424.0 337.0 363.0
134 0.0 0.0 0.0 0.0 1090.0 416.0 326.0 348.0
135 0.0 0.0 0.0 0.0 1104.0 407.0 360.0 337.0
136 0.0 0.0 0.0 0.0 1054.0 385.0 324.0 345.0
137 0.0 0.0 0.0 0.0 941.0 380.0 280.0 281.0
138 0.0 0.0 0.0 0.0 991.0 411.0 290.0 290.0
139 0.0 0.0 0.0 0.0 1081.0 462.0 333.0 286.0
140 0.0 0.0 0.0 0.0 1000.0 424.0 279.0 297.0
141 0.0 0.0 0.0 0.0 1092.0 457.0 298.0 337.0
142 0.0 0.0 0.0 0.0 949.0 378.0 265.0 306.0
143 0.0 0.0 0.0 0.0 913.0 364.0 276.0 273.0
144 0.0 0.0 0.0 0.0 983.0 353.0 337.0 293.0
145 0.0 0.0 0.0 0.0 906.0 284.0 324.0 298.0
146 0.0 0.0 0.0 0.0 853.0 268.0 291.0 294.0
147 0.0 0.0 0.0 0.0 840.0 289.0 264.0 287.0
148 0.0 0.0 0.0 0.0 724.0 202.0 262.0 260.0
149 0.0 0.0 0.0 0.0 827.0 231.0 279.0 317.0
150 0.0 0.0 0.0 0.0 867.0 228.0 266.0 373.0
151 0.0 0.0 0.0 0.0 755.0 237.0 234.0 284.0
152 0.0 0.0 0.0 0.0 718.0 213.0 232.0 273.0
153 0.0 0.0 0.0 0.0 741.0 205.0 252.0 284.0
154 0.0 0.0 0.0 0.0 664.0 165.0 252.0 247.0
155 0.0 0.0 0.0 0.0 627.0 149.0 240.0 238.0
156 0.0 0.0 0.0 0.0 544.0 123.0 221.0 200.0
157 0.0 0.0 0.0 0.0 608.0 175.0 252.0 181.0
158 0.0 0.0 0.0 0.0 639.0 176.0 260.0 203.0
159 0.0 0.0 0.0 0.0 593.0 184.0 210.0 199.0
160 0.0 0.0 0.0 0.0 497.0 173.0 173.0 151.0
161 0.0 0.0 0.0 0.0 501.0 190.0 187.0 124.0
162 0.0 0.0 0.0 0.0 481.0 168.0 215.0 98.0
163 0.0 0.0 0.0 0.0 493.0 146.0 234.0 113.0
164 0.0 0.0 0.0 0.0 520.0 193.0 196.0 131.0
165 0.0 0.0 0.0 0.0 488.0 202.0 191.0 95.0
166 0.0 0.0 0.0 0.0 487.0 219.0 128.0 140.0
167 0.0 0.0 0.0 0.0 474.0 226.0 83.0 165.0
168 0.0 0.0 0.0 0.0 500.0 223.0 103.0 174.0
169 0.0 0.0 0.0 0.0 547.0 256.0 102.0 189.0
170 0.0 0.0 0.0 0.0 493.0 251.0 87.0 155.0
171 0.0 0.0 0.0 0.0 465.0 172.0 134.0 159.0
172 0.0 0.0 0.0 0.0 404.0 155.0 123.0 126.0
173 0.0 0.0 0.0 0.0 377.0 145.0 111.0 121.0
174 0.0 0.0 0.0 0.0 391.0 141.0 102.0 148.0
175 0.0 0.0 0.0 0.0 361.0 146.0 84.0 131.0
176 0.0 0.0 0.0 0.0 335.0 131.0 79.0 125.0
177 0.0 0.0 0.0 0.0 360.0 125.0 79.0 156.0
178 0.0 0.0 0.0 0.0 413.0 181.0 72.0 160.0
179 0.0 0.0 0.0 0.0 431.0 177.0 99.0 155.0
180 0.0 0.0 0.0 0.0 414.0 148.0 112.0 154.0
181 0.0 0.0 0.0 0.0 420.0 144.0 131.0 145.0
182 0.0 0.0 0.0 0.0 397.0 140.0 105.0 152.0
183 0.0 0.0 0.0 0.0 358.0 103.0 120.0 135.0
184 0.0 0.0 0.0 0.0 350.0 125.0 96.0 129.0
185 0.0 0.0 0.0 0.0 333.0 127.0 94.0 112.0
186 0.0 0.0 0.0 0.0 310.0 105.0 101.0 104.0
187 0.0 0.0 0.0 0.0 302.0 92.0 121.0 89.0
188 0.0 0.0 0.0 0.0 262.0 71.0 116.0 75.0
189 0.0 0.0 0.0 0.0 272.0 93.0 90.0 89.0
190 0.0 0.0 0.0 0.0 316.0 89.0 91.0 136.0
191 0.0 0.0 0.0 0.0 320.0 128.0 113.0 79.0
192 0.0 0.0 0.0 0.0 243.0 102.0 61.0 80.0
193 0.0 0.0 0.0 0.0 210.0 78.0 60.0 72.0
194 0.0 0.0 0.0 0.0 215.0 62.0 91.0 62.0
195 0.0 0.0 0.0 0.0 210.0 63.0 75.0 72.0
196 0.0 0.0 0.0 0.0 161.0 41.0 58.0 62.0
