#/mnt/nas-sph/120_anisotropy_evolution/c0002987_seg_adthreshold_scaledsub.aim
#xdim 190
#ydim 190
#zdim 190
#el_size 0.036 mm
#ice_vol_frac 0.27145283569 
#mean_cl_ice 12.4898762793 mean_cl_ice_x 12.207786673 mean_cl_ice_y 12.1562181714 mean_cl_ice_z 13.154921716 mean_cl_pore 30.1035862094 mean_cl_pore_x 30.1389910858 mean_cl_pore_y 28.7137135699 mean_cl_pore_z 31.5958509582
#mean_cl_squared_ice 242.887410362 mean_cl_squared_ice_x 227.43020778 mean_cl_squared_ice_y 221.60719882 mean_cl_squared_ice_z 282.57235615 	mean_cl_squared_pore 1908.43372069 mean_cl_squared_pore_x 1893.61914211 mean_cl_squared_pore_y 1616.43227108 mean_cl_squared_pore_z 2245.27548575
#i l_ice l_ice_x l_ice_y l_ice_z l_pore l_pore_x l_pore_y l_pore_z
0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1 12978.0 4345.0 3873.0 4760.0 14772.0 4687.0 4560.0 5525.0
2 16968.0 5913.0 5669.0 5386.0 21198.0 6766.0 6874.0 7558.0
3 21225.0 7484.0 7267.0 6474.0 23412.0 7775.0 7504.0 8133.0
4 24840.0 8780.0 8490.0 7570.0 22160.0 7075.0 7254.0 7831.0
5 26972.0 9237.0 9148.0 8587.0 19181.0 6277.0 6174.0 6730.0
6 27132.0 9068.0 9476.0 8588.0 17127.0 5667.0 5517.0 5943.0
7 27138.0 9149.0 9527.0 8462.0 14911.0 4826.0 4965.0 5120.0
8 25991.0 9105.0 9008.0 7878.0 13413.0 4362.0 4585.0 4466.0
9 24655.0 8753.0 8684.0 7218.0 12237.0 4086.0 4180.0 3971.0
10 23114.0 8099.0 8364.0 6651.0 11122.0 3763.0 3941.0 3418.0
11 21444.0 7562.0 7747.0 6135.0 10494.0 3694.0 3772.0 3028.0
12 19845.0 6978.0 7047.0 5820.0 10199.0 3603.0 3606.0 2990.0
13 17961.0 6136.0 6500.0 5325.0 9572.0 3287.0 3498.0 2787.0
14 16443.0 5671.0 5982.0 4790.0 9205.0 3137.0 3234.0 2834.0
15 14561.0 4903.0 5251.0 4407.0 8796.0 2956.0 3211.0 2629.0
16 13015.0 4313.0 4504.0 4198.0 8664.0 2823.0 3259.0 2582.0
17 11611.0 3874.0 3928.0 3809.0 8318.0 2620.0 3151.0 2547.0
18 10323.0 3423.0 3573.0 3327.0 8277.0 2682.0 3237.0 2358.0
19 9282.0 3097.0 3157.0 3028.0 7830.0 2643.0 3007.0 2180.0
20 8336.0 2720.0 2784.0 2832.0 7381.0 2366.0 2983.0 2032.0
21 7559.0 2550.0 2519.0 2490.0 7244.0 2309.0 2976.0 1959.0
