z density ssa
-0.16 393.3199999999999 19.639351666666666
-0.27 405.73899999999986 23.199605000000002
-0.37 390.92799999999994 26.024765000000002
-0.48 370.5820000000001 26.602839999999997
-0.6 353.38000000000005 19.633755
-0.7 368.1419999999999 14.325422222222223
-0.81 370.00399999999996 15.175040000000001
-0.92 370.665 15.838325000000001
-1.03 374.3519999999999 15.768674999999998
-1.12 421.9700000000002 14.844947058823529
-1.18 421.9700000000002 14.63606
-1.33 413.9930000000003 12.964434615384619
-1.37 312.859 10.065840000000001
-1.48 378.6400000000001 13.44409
-1.58 351.594 12.206522222222222
-1.68 438.3590000000002 16.769675
-1.76 408.1350000000001 16.330107142857145
-1.83 408.945 18.966142857142852
-1.88 413.4229999999999 15.585455555555553
-1.96 413.4229999999999 11.495690909090909
-2.09 388.07700000000006 12.530574999999999
-2.19 400.62899999999996 11.285368421052631
-2.29 415.02900000000017 12.582568421052631
-2.39 413.94599999999997 12.682905263157897
-2.47 395.8760000000001 12.217386666666668
-2.54 362.0929999999999 10.682779285714286
-2.63 391.8019999999999 11.205774999999997
-2.71 324.76000000000005 11.473750000000003
-2.81 400.21699999999987 12.009672222222221
-2.91 426.665 12.051405263157893
-3.02 430.34500000000014 12.547344999999998
-3.12 416.73599999999993 12.719227777777778
-3.22 410.79299999999984 11.916594736842102
-3.33 419.81400000000014 12.330409999999997
-3.38 437.17400000000004 13.089322222222224
-3.4 437.17400000000004 12.608033333333333
-3.5 444.3519999999999 12.964716666666668
-3.6 429.7179999999999 11.954244444444443
-3.71 477.7039999999999 12.295128571428572
-3.82 474.0119999999999 11.504788
-3.93 418.25600000000014 10.065962631578946
-4.03 451.23899999999986 11.379473684210529
-4.08 451.23899999999986 11.962359999999999
-4.18 414.43500000000023 11.319894736842105
-4.29 415.6800000000001 10.274288421052631
-4.39 441.13600000000014 11.06974210526316
-4.49 440.18000000000006 11.269116666666669
-4.59 414.13600000000014 10.530955555555556
-4.69 468.24700000000007 12.180305555555556
-4.76 473.3630000000002 12.324558333333334
-4.88 470.7189999999998 12.104757142857144
-4.98 477.2560000000001 11.96488888888889
-5.08 452.1660000000001 12.04484736842105
-5.18 462.3559999999999 10.684361111111109
-5.29 463.4700000000001 11.050805000000002
-5.39 436.7430000000002 10.474173157894734
-5.46 430.906 10.276012499999998
-5.47 430.906 10.380099999999999
-5.57 483.85699999999997 10.20509388888889
-5.68 476.02000000000027 10.120728421052632
-5.78 482.55699999999996 10.3359
-5.88 495.003 10.936988235294121
-5.98 478.91399999999993 10.976136842105264
-6.08 512.3940000000001 11.283733333333334
-6.16 416.49600000000004 11.149207142857142
-6.27 444.969 11.310835294117647
-6.37 468.83699999999976 10.811527777777778
-6.48 455.85499999999973 10.315438999999998
-6.58 478.1949999999999 10.64329
-6.68 487.08799999999997 10.439380588235295
-6.79 484.54799999999994 10.861310000000001
-6.87 501.2960000000001 10.960668750000002
-6.965 494.89900000000006 10.456392307692308
-7.055 510.036 10.904431250000002
-7.145 509.8519999999999 10.681217647058823
-7.235 502.77699999999993 10.59932411764706
-7.335 487.77099999999984 11.31923888888889
-7.425 499.01599999999985 11.579111764705884
-7.475 446.1350000000001 11.158733333333336
-7.58 454.23899999999986 9.766822222222222
-7.68 452.9089999999998 9.282212999999999
-7.78 490.39300000000003 9.884723333333334
-7.88 501.52099999999984 10.634099999999998
-7.99 467.32700000000006 9.476536500000002
-8.09 494.0770000000001 9.869148333333335
-8.18 507.1040000000002 10.482387500000002
