z density ssa
-0.220445084854 310.498898274 13.02146753731343
-0.356477745757 472.141223845 14.713401041666662
-0.567038104387 500.52625879699997 11.789511164383562
-0.7802657700929999 321.018213548 10.79918738916256
-0.84679154659 333.47188985400004 10.582343812949642
-0.98 324.178436589 9.247636923076925
-1.3205943711900001 322.523779851 10.73844930232558
-1.4299271796899997 374.839432651 9.02892487804878
-1.95686048542 339.018713933 9.121833153153153
-2.05401431814 278.645483648 8.111225714285714
-2.10054828008 252.394273359 7.493935909090909
-2.15082765846 326.987386111 9.46119840425532
-3.0118875502 344.922790781 10.120794516129031
-3.04730923695 389.547335552 8.802264285714285
-3.08240963855 438.912857673 7.008574142857142
-3.19060240964 366.269017755 9.138098148148147
-3.22522088353 305.55445107 9.247046785714284
-3.33060240964 364.875415608 8.872301249999998
-3.48134582624 319.829934177 9.814074705882353
-3.525 306.018156882 11.170706388888888
-3.57174190801 511.519906447 8.029989736842106
-3.61752555366 331.28675245799997 8.610584893617022
-3.80704855196 319.653489573 8.6976334375
-3.9 350.026028703 8.402001538461537
-3.99440894569 351.294019298 8.65670162162162
-4.04736421725 345.337871665 8.736780909090909
-4.09888178914 346.98684488 8.3838639408867
-4.23103035144 321.166261469 11.19841222748815
-4.28326677316 362.577211387 11.232942592592591
-4.33682108626 480.059419811 17.01112595419847
-4.39133386581 507.489106429 18.593157303370784
-4.44560702875 506.012559585 12.574294057971017
-4.5 480.191119753 8.263877676767674
-4.68591670245 357.274379968 7.5852546
-4.87326463432 344.35950527 10.142228591549294
-4.9336625161 354.753347164 10.242459298245617
-5.11972234149 354.469854288 8.9781414
-5.24710176041 405.327941258 7.539111379310346
-5.2840274796 406.727620429 8.482371836734691
-5.38492915414 345.94983667699995 9.014256326530612
-5.44933447832 358.890587219 8.634638857142857
-5.5 370.013192984 9.282250322580643
-5.58763459535 339.671051762 8.00109875
-5.63094824592 358.475151696 9.834068787878786
-5.67607502605 349.483650149 16.752926470588235
-5.72140326502 354.52124708300005 14.8712175
-5.811354637030001 364.495048995 10.098004736842103
-5.85587704064 373.575013371 9.100280789473683
-5.99216394581 546.614592358 15.115188095238093
-6.03849947899 423.45978387800005 15.610956521739134
-6.08 398.496228119 14.015366067415732
-6.2497445173 500.426689271 11.134345609756096
-6.29359032331 491.03848190699995 7.621559999999999
-6.38011530635 369.21336590699997 8.220406097560977
-6.51 360.56377114199995 9.712769636363635
-6.61550087166 400.726689758 7.893185094339622
-6.66836931742 443.520421279 7.637240576923075
-6.719703634169999 385.781508109 8.076616544117647
-6.90828349202 386.117421218 8.554683063063063
-7.12294354298 412.73678424900004 9.61439537037037
-7.33654150463 399.93472552300005 8.662153191489361
-7.91509695291 410.53107333400004 9.139295824175822
