z density ssa
-0.1 417.11099999999993 20.612237500000003
-0.2 385.2939999999999 20.940289473684206
-0.3 380.0810000000001 22.045405555555558
-0.42 373.505 23.612178260869566
-0.52 422.12200000000007 25.155277777777776
-0.62 444.9650000000001 22.322455555555557
-0.66 444.9650000000001 19.191975
-0.78 421.0910000000002 15.902189473684212
-0.9 406.9099999999999 14.701490909090909
-1.01 355.72999999999985 14.454410000000005
-1.13 399.1480000000001 13.119659090909089
-1.25 448.19700000000006 14.114572727272728
-1.33 459.40899999999993 10.68424357142857
-1.4 459.40899999999993 11.29105
-1.5 444.331 12.910647368421053
-1.61 469.7900000000002 13.99645238095238
-1.71 487.0879999999999 14.708294736842102
-1.82 476.5950000000001 14.601624999999999
-1.86 469.27800000000013 13.7303125
-1.99 469.27800000000013 10.433378421052632
-2.11 370.4399999999998 11.34479
-2.14 370.4399999999998 9.152816666666666
-2.24 403.29 10.596280555555555
-2.35 435.081 11.257885714285717
-2.46 469.5939999999999 11.975115
-2.55 488.35900000000015 12.189612499999999
-2.58 488.35900000000015 10.38015
-2.61 353.865 9.695377500000001
-2.72 445.843 10.765537727272726
-2.82 502.3289999999999 12.170973684210528
-2.93 463.64300000000003 12.037484999999998
-3.03 506.4809999999999 12.22313888888889
-3.14 436.84399999999994 11.671634999999998
-3.19 419.97600000000006 9.56813
-3.23 336.25500000000005 8.9484625
-3.32 397.5100000000001 9.583315294117646
-3.42 420.884 7.5390950000000005
-3.53 417.81499999999977 8.2227655
-3.63 450.7880000000002 9.460877222222223
-3.74 450.8349999999999 10.219877
-3.84 402.5900000000001 8.851443684210528
-3.94 405.7820000000001 9.258163333333332
-4.01 495.0510000000001 10.966392142857144
-4.07 457.80199999999996 11.93158
-4.18 441.55100000000016 10.44874
-4.28 462.7030000000002 10.45365789473684
-4.36 459.00799999999987 10.54378
-4.46 340.88900000000007 8.914149499999999
-4.57 335.4350000000001 8.1564135
-4.68 351.37799999999993 9.320272
-4.73 351.37799999999993 9.0093075
-4.82 464.8850000000001 10.215275555555555
-4.92 409.9309999999998 8.449330000000002
-5.02 433.52900000000017 8.612136111111111
-5.12 411.6570000000001 8.345415789473684
-5.22 472.90999999999997 10.769831578947368
-5.32 487.7889999999999 10.906544444444444
-5.44 459.44800000000015 10.676995454545452
-5.55 406.2889999999999 9.148477
-5.65 431.50399999999996 8.785703888888888
-5.75 452.2820000000001 8.988316666666668
-5.85 448.18599999999986 9.56941684210526
-5.96 453.84699999999987 9.381539
-6.07 474.58499999999987 10.270539999999999
-6.18 473.4660000000001 9.867510000000001
-6.28 489.77099999999984 9.490918333333333
-6.38 488.678 9.752645263157895
-6.48 491.19300000000004 9.743043157894737
-6.58 487.5100000000001 9.808049473684209
-6.68 502.5659999999999 10.839272222222222
-6.8 472.8199999999999 10.852499999999997
-6.9 479.32599999999996 9.245278823529413
-7.0 469.218 8.4557835
-7.1 493.872 9.513787222222224
-7.2 477.53599999999994 8.913474736842106
-7.31 498.0789999999999 9.626077499999997
-7.41 513.8169999999999 10.46884111111111
-7.48 431.2169999999999 10.339649285714287
-7.59 488.1059999999999 8.9643085
-7.69 514.7430000000002 9.550595555555555
-7.79 526.428 9.855348
-7.9 527.572 10.0954635
-8.0 533.9439999999997 10.64717722222222
-8.1 504.24399999999997 10.137514444444443
-8.18 505.1490000000001 10.107058
