z density ssa
-0.13 336.61099999999993 25.614228571428573
-0.14 336.61099999999993 18.007399999999997
-0.25 367.2420000000001 20.919647619047616
-0.35 353.90300000000013 24.677916666666665
-0.44 377.247 24.643364705882355
-0.54 376.5100000000001 21.131538888888898
-0.65 391.42799999999994 19.049015000000004
-0.73 390.44499999999994 21.422746666666672
-0.76 390.44499999999994 18.6532
-0.86 367.64000000000004 17.144876470588237
-0.97 388.97900000000016 16.967463157894734
-1.07 379.8940000000001 15.653694117647058
-1.18 354.87100000000004 14.086445000000001
-1.28 363.9350000000002 13.95956111111111
-1.39 418.6620000000001 16.158905263157894
-1.45 418.6620000000001 18.934500000000003
-1.55 418.165 11.191868333333332
-1.65 397.2579999999999 12.295263157894736
-1.71 365.98999999999995 11.717972727272729
-1.75 308.90000000000003 9.875334285714285
-1.83 428.01800000000003 10.809228666666666
-1.89 393.698 13.1589
-1.99 432.7520000000001 13.332281052631581
-2.02 346.103 16.27042
-2.13 407.55400000000003 15.441425
-2.14 407.55400000000003 16.4909
-2.25 380.6509999999999 11.088699411764704
-2.35 407.25399999999996 10.651733333333333
-2.46 419.2979999999999 11.674365
-2.56 446.00699999999983 13.444266666666667
-2.66 415.736 12.839460000000003
-2.7 413.68800000000005 13.961471428571429
-2.79 413.68800000000005 9.716735333333334
-2.89 387.8199999999999 12.04823
-3.0 437.80199999999985 13.675610000000002
-3.1 428.1589999999999 13.538244444444448
-3.2 426.68599999999986 13.43976842105263
-3.31 446.34500000000014 14.945771428571428
-3.41 442.8729999999999 15.517600000000002
-3.43 442.8729999999999 16.4717
-3.55 455.78300000000013 13.136261111111109
-3.65 472.9509999999999 13.755072222222221
-3.76 461.8979999999999 14.7542
-3.86 432.7439999999999 13.162999999999997
-3.96 437.9070000000001 12.489584210526315
-4.06 462.6149999999999 13.174068421052631
-4.16 413.3360000000001 15.672830000000001
