z density ssa
-0.14975252695589392 359.6488362240004 15.972990909090909
-0.3048565948890922 359.64883622399987 12.109244846153851
-0.5110638387706167 295.995076059 10.777997142857137
-0.7113074684266046 402.5564605149995 9.641097625899283
-0.9047041627385116 303.8627582639995 10.761448503937006
-1.055566514352043 311.4437359309996 9.962235376344088
-1.1725860161803796 364.368255423 9.850994177215194
-1.2892733378871102 364.368255423 9.421043666666668
-1.4154027266643876 287.7291795415709 9.198631428571428
-1.5431072916666675 280.91681724099936 8.369551354166669
-1.6771771605488046 285.4806231209997 8.395986304347828
-1.8041372642340856 327.8566531149993 8.155551612903224
-1.919055966386588 327.0201519204111 8.733568941176472
-2.0296761071428753 313.6361328070004 7.379658375000001
-2.1381731841651805 313.6361328070005 9.436566746987948
-2.2466677647058826 373.7784416610004 8.646912235294115
-2.353919149659881 367.70945072700044 7.690573571428569
-2.46116227194494 318.4136102400004 8.892154216867464
-2.5670191596638823 356.0744566760003 8.687252235294116
-2.6732043349754027 386.1971368740005 8.745018275862067
-2.780650329670385 347.97056220300044 8.083120000000001
-2.8847776681394284 358.18422901294343 8.739401857142857
-2.985075763377572 367.8304698889997 8.958472714285719
-3.0823536559755556 372.70158486299994 8.751648055555554
-3.178616565595295 367.5848570060004 7.918278529411765
-3.2755587729936764 319.01660240999996 7.919443970588232
-3.3717495370370827 416.52055171599955 7.4250637500000005
-3.468118723971304 328.12780124699964 8.060837826086953
-3.569049983096619 327.1337271619997 6.74950044117647
-3.664258151206056 380.55536808699986 8.490116619718309
-3.7628588205897104 364.7246407530001 8.534484347826087
-3.866332232475352 320.33076481600045 8.033831549295776
-3.961851444547973 302.4561891990003 8.046963918918918
-4.060893753781052 330.11041410799965 7.826325789473688
-4.158704735632132 343.0042492920001 7.9502370666666655
-4.262370625798194 314.18817025500044 7.139844722222222
-4.364690073828001 334.7768198619998 7.942006999999996
-4.474647366063731 367.40493294499987 8.471540133333333
-4.578785434143972 331.3498618990004 8.049793972602739
-4.694682705795427 475.5425033079994 8.076354857142855
-4.8191673745173675 330.9706151849982 8.429610231660238
-4.853462045940142 332.7542704670013 8.590671378205128
-4.892260164835166 338.42621825899937 8.36107377777778
