z density ssa
-0.12 370.9679999999999 18.211358823529412
-0.22 380.51500000000004 19.610737500000003
-0.31 376.2889999999999 22.0356
-0.37 382.552 21.046155555555558
-0.43 358.25800000000004 22.85308888888889
-0.5 408.324 24.191141666666663
-0.55 390.706 23.244022222222227
-0.66 377.0770000000001 19.788812500000002
-0.76 416.0910000000001 17.01897222222222
-0.86 397.4170000000001 16.942970588235294
-0.96 379.02400000000006 17.249400000000005
-1.06 394.55299999999994 17.00976470588235
-1.1 382.456 18.656675
-1.2 431.45200000000017 13.818007692307694
-1.3 451.23400000000015 13.616974999999996
-1.39 410.44300000000015 13.031029411764706
-1.51 407.8580000000001 13.674439999999999
-1.63 405.177 11.444145454545454
-1.74 403.10499999999985 10.826505555555556
-1.85 412.764 11.594590476190476
-1.96 397.68699999999995 11.007752631578944
-2.08 425.0460000000001 12.00504090909091
-2.18 458.67900000000003 12.491170588235295
-2.28 425.78400000000005 9.58103142857143
-2.38 439.1719999999998 11.177688125000001
-2.49 444.89300000000003 11.413144444444447
-2.59 437.00200000000007 11.498041176470586
-2.65 430.47199999999987 11.24121111111111
-2.75 406.20099999999996 10.841241875
-2.85 407.1419999999999 12.143761111111111
-2.93 464.223 11.737086666666666
-2.97 464.223 11.949133333333334
-3.09 442.2830000000001 11.779846153846155
-3.2 411.812 10.504210476190476
-3.32 424.47999999999985 10.035325714285714
-3.43 396.73899999999986 9.430973888888888
-3.53 441.59599999999983 10.253447777777776
-3.64 427.48899999999986 10.5129
-3.65 427.48899999999986 10.5072
-3.78 469.5810000000001 10.29650588235294
-3.89 483.82599999999985 10.255108947368422
-3.99 425.7200000000002 9.812531764705884
-4.1 452.35800000000006 9.807471500000002
-4.2 450.91200000000003 10.085500555555557
-4.3 476.6940000000002 11.097488888888888
-4.36 448.79499999999996 10.80129
-4.46 425.48199999999997 10.332301764705884
-4.56 474.8580000000001 9.906234166666668
-4.67 491.2129999999999 10.007662857142856
-4.77 453.2709999999998 9.472366666666668
-4.87 461.1090000000002 9.446585263157893
-4.97 466.64199999999994 9.53063222222222
-5.07 487.062 10.79553
-5.13 449.99200000000013 9.745256363636365
-5.18 449.99200000000013 8.595653333333333
-5.28 450.2309999999999 8.883808421052633
-5.38 476.241 9.270330625000001
-5.48 465.2209999999998 9.261076875
-5.58 479.02000000000027 9.195666315789472
-5.69 482.27800000000013 9.440716315789475
-5.79 485.3559999999999 9.529280555555555
-5.9 471.79799999999994 9.57847
-6.0 455.4070000000001 9.367234999999997
-6.1 488.09000000000003 9.385364736842106
-6.2 484.116 9.132850588235295
-6.3 499.6040000000002 9.270545
-6.4 489.31699999999984 9.37966894736842
-6.5 484.7209999999998 9.404115555555556
-6.6 505.91200000000003 9.572688235294116
-6.67 505.91200000000003 9.270766250000001
-6.77 480.59199999999987 8.367052222222222
-6.87 455.45399999999995 7.871704444444445
-6.97 483.3159999999999 8.471321666666666
-7.08 514.1389999999999 9.2437065
-7.18 512.8240000000003 9.442692941176471
-7.28 487.43099999999987 9.428058823529412
-7.39 502.54200000000003 9.3056075
-7.4 502.54200000000003 8.870975
-7.52 506.259 8.71139882352941
-7.62 506.21799999999996 8.404177222222222
-7.72 486.7700000000002 8.2718725
-7.82 467.89599999999984 8.35008222222222
-7.92 513.058 8.479437647058823
-8.02 506.6589999999999 8.75105277777778
-8.12 491.2089999999999 8.509019411764706
